,symbol,date,high,open,volume,close,low
0,BT-A.L,2020-09-11 16:29:00,110.0,109.9499969482422,27559.0,109.9000015258789,109.8499984741211
1,BT-A.L,2020-09-11 16:28:00,110.0999984741211,109.9499969482422,238745.0,109.9000015258789,109.8499984741211
2,BT-A.L,2020-09-11 16:27:00,110.0500030517578,110.0,166110.0,109.9499969482422,109.8499984741211
3,BT-A.L,2020-09-11 16:26:00,110.0,109.8499984741211,24653.0,110.0,109.8000030517578
4,BT-A.L,2020-09-11 16:25:00,109.9499969482422,109.9499969482422,41411.0,109.8499984741211,109.8000030517578
5,BT-A.L,2020-09-11 16:24:00,109.9499969482422,109.872802734375,55740.0,109.9113998413086,109.8499984741211
6,BT-A.L,2020-09-11 16:23:00,109.9000015258789,109.8499984741211,2947.0,109.9000015258789,109.8499984741211
7,BT-A.L,2020-09-11 16:22:00,109.9000015258789,109.8499984741211,14539.0,109.9000015258789,109.8499984741211
8,BT-A.L,2020-09-11 16:21:00,109.9499969482422,109.9499969482422,37246.0,109.872802734375,109.8499984741211
9,BT-A.L,2020-09-11 16:20:00,110.0,109.9499969482422,5645.0,110.0,109.9499969482422
10,BT-A.L,2020-09-11 16:19:00,109.98889923095705,109.872802734375,11342.0,109.98889923095705,109.872802734375
11,BT-A.L,2020-09-11 16:18:00,109.9000015258789,109.9000015258789,44245.0,109.9000015258789,109.8499984741211
12,BT-A.L,2020-09-11 16:17:00,109.9499969482422,109.9499969482422,18821.0,109.9000015258789,109.9000015258789
13,BT-A.L,2020-09-11 16:16:00,110.0500030517578,110.0500030517578,28167.0,110.0,110.0
14,BT-A.L,2020-09-11 16:15:00,110.0,109.9499969482422,28000.0,109.9499969482422,109.9499969482422
15,BT-A.L,2020-09-11 16:14:00,109.97879791259766,109.9499969482422,16172.0,109.9228515625,109.9228515625
16,BT-A.L,2020-09-11 16:13:00,110.0,109.9000015258789,28167.0,110.0,109.9000015258789
17,BT-A.L,2020-09-11 16:12:00,109.9499969482422,109.8499984741211,14910.0,109.92880249023438,109.8499984741211
18,BT-A.L,2020-09-11 16:11:00,109.8499984741211,109.8499984741211,32195.0,109.8499984741211,109.8499984741211
19,BT-A.L,2020-09-11 16:10:00,109.9000015258789,109.8499984741211,20211.0,109.9000015258789,109.8499984741211
20,BT-A.L,2020-09-11 16:08:00,109.9000015258789,109.8499984741211,14812.0,109.9000015258789,109.8000030517578
21,BT-A.L,2020-09-11 16:07:00,109.9000015258789,109.8499984741211,18803.0,109.9000015258789,109.8499984741211
22,BT-A.L,2020-09-11 16:06:00,109.9000015258789,109.75,16495.0,109.9000015258789,109.75
23,BT-A.L,2020-09-11 16:05:00,109.8000030517578,109.8000030517578,24026.0,109.75,109.75
24,BT-A.L,2020-09-11 16:04:00,109.77899932861328,109.75,35227.0,109.75,109.6999969482422
25,BT-A.L,2020-09-11 16:03:00,109.6999969482422,109.6999969482422,6033.0,109.67259979248048,109.6500015258789
26,BT-A.L,2020-09-11 16:02:00,109.75,109.6999969482422,54450.0,109.6999969482422,109.6999969482422
27,BT-A.L,2020-09-11 16:01:00,109.6500015258789,109.62220001220705,4977.0,109.6500015258789,109.62220001220705
28,BT-A.L,2020-09-11 16:00:00,109.6999969482422,109.6500015258789,9662.0,109.62220001220705,109.62220001220705
29,BT-A.L,2020-09-11 15:59:00,109.6500015258789,109.5500030517578,31280.0,109.62220001220705,109.5500030517578
30,BT-A.L,2020-09-11 15:58:00,109.6999969482422,109.6500015258789,11118.0,109.5999984741211,109.5999984741211
31,BT-A.L,2020-09-11 15:57:00,109.7415008544922,109.7415008544922,3695.0,109.6999969482422,109.6999969482422
32,BT-A.L,2020-09-11 15:56:00,109.8000030517578,109.8000030517578,21243.0,109.67230224609376,109.67230224609376
33,BT-A.L,2020-09-11 15:55:00,109.9000015258789,109.87220001220705,15023.0,109.8499984741211,109.77230072021484
34,BT-A.L,2020-09-11 15:54:00,109.8499984741211,109.8499984741211,22974.0,109.8499984741211,109.8499984741211
35,BT-A.L,2020-09-11 15:53:00,109.88899993896484,109.75,30769.0,109.8499984741211,109.6999969482422
36,BT-A.L,2020-09-11 15:52:00,109.8000030517578,109.6999969482422,13712.0,109.70500183105469,109.6999969482422
