,symbol,date,low,high,close,open,volume,dividends
0,CTXS,2020-09-14 15:59:00,135.39999389648438,135.55999755859378,135.39999389648438,135.53999328613278,20095.0,0.0
1,CTXS,2020-09-14 15:58:00,135.41499328613278,135.53999328613278,135.53999328613278,135.44000244140622,16892.0,0.0
2,CTXS,2020-09-14 15:57:00,135.32000732421878,135.44000244140622,135.44000244140622,135.39999389648438,19191.0,0.0
3,CTXS,2020-09-14 15:56:00,135.38900756835938,135.47000122070312,135.39999389648438,135.42999267578122,13801.0,0.0
4,CTXS,2020-09-14 15:55:00,135.41000366210938,135.50999450683594,135.46000671386722,135.5050048828125,16124.0,0.0
5,CTXS,2020-09-14 15:54:00,135.5050048828125,135.72000122070312,135.5050048828125,135.71499633789062,17418.0,0.0
6,CTXS,2020-09-14 15:53:00,135.69500732421878,135.77000427246094,135.71000671386722,135.75,10073.0,0.0
7,CTXS,2020-09-14 15:52:00,135.69000244140622,135.75,135.75,135.74000549316406,7892.0,0.0
8,CTXS,2020-09-14 15:51:00,135.71000671386722,135.88999938964844,135.72999572753906,135.86000061035156,8090.0,0.0
9,CTXS,2020-09-14 15:50:00,135.77999877929688,136.22000122070312,135.83999633789062,136.22000122070312,13603.0,0.0
10,CTXS,2020-09-14 15:49:00,136.14999389648438,136.21000671386722,136.21000671386722,136.14999389648438,11538.0,0.0
11,CTXS,2020-09-14 15:48:00,136.11000061035156,136.16000366210938,136.13999938964844,136.14999389648438,6123.0,0.0
12,CTXS,2020-09-14 15:47:00,136.04499816894528,136.1300048828125,136.1300048828125,136.05999755859378,5581.0,0.0
13,CTXS,2020-09-14 15:46:00,135.94999694824222,136.03999328613278,136.03999328613278,135.99000549316406,3772.0,0.0
14,CTXS,2020-09-14 15:45:00,135.97000122070312,136.03999328613278,135.97999572753906,136.0,0.0,0.0
15,CTXS,2020-09-14 15:44:00,135.94999694824222,136.03999328613278,136.0050048828125,135.96000671386722,4767.0,0.0
16,CTXS,2020-09-14 15:43:00,135.89999389648438,135.97000122070312,135.95500183105472,135.94000244140622,3438.0,0.0
17,CTXS,2020-09-14 15:42:00,135.8800048828125,135.92999267578122,135.91999816894528,135.91499328613278,5961.0,0.0
18,CTXS,2020-09-14 15:41:00,135.83000183105472,135.88999938964844,135.88999938964844,135.8699951171875,3031.0,0.0
19,CTXS,2020-09-14 15:40:00,135.77000427246094,135.8699951171875,135.86000061035156,135.80999755859378,3334.0,0.0
20,CTXS,2020-09-14 15:39:00,135.75999450683594,135.85000610351562,135.78999328613278,135.83999633789062,4339.0,0.0
21,CTXS,2020-09-14 15:38:00,135.7449951171875,135.88999938964844,135.8699951171875,135.75999450683594,4074.0,0.0
22,CTXS,2020-09-14 15:37:00,135.67999267578122,135.75,135.75,135.67999267578122,3060.0,0.0
23,CTXS,2020-09-14 15:36:00,135.72999572753906,135.78999328613278,135.73500061035156,135.7449951171875,3616.0,0.0
24,CTXS,2020-09-14 15:35:00,135.67999267578122,135.75999450683594,135.75999450683594,135.70500183105472,4967.0,0.0
25,CTXS,2020-09-14 15:34:00,135.63999938964844,135.70500183105472,135.70500183105472,135.63999938964844,2680.0,0.0
26,CTXS,2020-09-14 15:33:00,135.64999389648438,135.69999694824222,135.64999389648438,135.66499328613278,4900.0,0.0
27,CTXS,2020-09-14 15:32:00,135.66000366210938,135.75,135.66499328613278,135.74000549316406,3107.0,0.0
28,CTXS,2020-09-14 15:31:00,135.69000244140622,135.80499267578122,135.71000671386722,135.80000305175778,4437.0,0.0
29,CTXS,2020-09-14 15:30:00,135.83999633789062,135.95500183105472,135.83999633789062,135.8699951171875,6872.0,0.0
30,CTXS,2020-09-14 15:29:00,135.77999877929688,135.88999938964844,135.84500122070312,135.77999877929688,2574.0,0.0
31,CTXS,2020-09-14 15:28:00,135.75,135.79499816894528,135.79499816894528,135.75,2278.0,0.0
32,CTXS,2020-09-14 15:27:00,135.58000183105472,135.66999816894528,135.66999816894528,135.60000610351562,3501.0,0.0
33,CTXS,2020-09-14 15:26:00,135.51499938964844,135.62269592285156,135.62269592285156,135.58000183105472,4443.0,0.0
34,CTXS,2020-09-14 15:25:00,135.36500549316406,135.58999633789062,135.58000183105472,135.3699951171875,2687.0,0.0
35,CTXS,2020-09-14 15:24:00,135.3699951171875,135.42999267578122,135.3699951171875,135.3699951171875,1049.0,0.0
36,CTXS,2020-09-14 15:23:00,135.29750061035156,135.43499755859378,135.35000610351562,135.43499755859378,2667.0,0.0
37,CTXS,2020-09-14 15:22:00,135.43499755859378,135.55000305175778,135.43499755859378,135.52000427246094,5816.0,0.0
38,CTXS,2020-09-14 15:21:00,135.53999328613278,135.61000061035156,135.53999328613278,135.61000061035156,2138.0,0.0
39,CTXS,2020-09-14 15:20:00,135.6199951171875,135.66999816894528,135.6199951171875,135.66999816894528,1734.0,0.0
40,CTXS,2020-09-14 15:19:00,135.6300048828125,135.67999267578122,135.64999389648438,135.67999267578122,4296.0,0.0
41,CTXS,2020-09-14 15:18:00,135.55000305175778,135.71000671386722,135.71000671386722,135.55000305175778,1555.0,0.0
42,CTXS,2020-09-14 15:17:00,135.44000244140622,135.52499389648438,135.52499389648438,135.44000244140622,1974.0,0.0
43,CTXS,2020-09-14 15:16:00,135.35000610351562,135.44999694824222,135.3800048828125,135.44999694824222,2554.0,0.0
44,CTXS,2020-09-14 15:15:00,135.3800048828125,135.47999572753906,135.39750671386722,135.47000122070312,3156.0,0.0
45,CTXS,2020-09-14 15:14:00,135.45500183105472,135.52999877929688,135.46000671386722,135.50999450683594,2433.0,0.0
46,CTXS,2020-09-14 15:13:00,135.47000122070312,135.61000061035156,135.47999572753906,135.53999328613278,3981.0,0.0
47,CTXS,2020-09-14 15:12:00,135.50999450683594,135.58999633789062,135.50999450683594,135.58999633789062,1746.0,0.0
48,CTXS,2020-09-14 15:11:00,135.4949951171875,135.6199951171875,135.60000610351562,135.55000305175778,4749.0,0.0
49,CTXS,2020-09-14 15:10:00,135.52000427246094,135.58000183105472,135.57499694824222,135.56500244140622,2552.0,0.0
50,CTXS,2020-09-14 15:09:00,135.58999633789062,135.72999572753906,135.58999633789062,135.6199951171875,2661.0,0.0
51,CTXS,2020-09-14 15:08:00,135.5,135.55999755859378,135.53999328613278,135.55999755859378,1652.0,0.0
52,CTXS,2020-09-14 15:07:00,135.52999877929688,135.6199951171875,135.57000732421878,135.60000610351562,3614.0,0.0
53,CTXS,2020-09-14 15:06:00,135.55999755859378,135.66000366210938,135.55999755859378,135.61000061035156,2093.0,0.0
54,CTXS,2020-09-14 15:05:00,135.61000061035156,135.71499633789062,135.6199951171875,135.64999389648438,3078.0,0.0
55,CTXS,2020-09-14 15:04:00,135.52999877929688,135.63999938964844,135.6300048828125,135.55000305175778,2411.0,0.0
56,CTXS,2020-09-14 15:03:00,135.49749755859378,135.55999755859378,135.53999328613278,135.55999755859378,2048.0,0.0
57,CTXS,2020-09-14 15:02:00,135.55999755859378,135.62030029296878,135.60000610351562,135.62030029296878,1547.0,0.0
58,CTXS,2020-09-14 15:01:00,135.61000061035156,135.73500061035156,135.63999938964844,135.66499328613278,3466.0,0.0
59,CTXS,2020-09-14 15:00:00,135.56500244140622,135.71000671386722,135.66000366210938,135.71000671386722,3206.0,0.0
60,CTXS,2020-09-14 14:59:00,135.52000427246094,135.65499877929688,135.6199951171875,135.53999328613278,2797.0,0.0
61,CTXS,2020-09-14 14:58:00,135.30000305175778,135.5,135.5,135.32000732421878,5693.0,0.0
62,CTXS,2020-09-14 14:57:00,135.17999267578122,135.28999328613278,135.28999328613278,135.19000244140622,7317.0,0.0
63,CTXS,2020-09-14 14:56:00,135.10000610351562,135.22000122070312,135.14999389648438,135.10000610351562,2736.0,0.0
64,CTXS,2020-09-14 14:55:00,135.05999755859378,135.19000244140622,135.10000610351562,135.19000244140622,4185.0,0.0
