symbol,date,close,volume,low,high,open
ADSK,2020-09-14 15:59:00,229.8300018310547,24439.0,229.6999969482422,230.0,229.92999267578125
ADSK,2020-09-14 15:58:00,229.8800048828125,14067.0,229.7700958251953,230.02000427246094,229.89999389648438
ADSK,2020-09-14 15:57:00,229.8300018310547,15288.0,229.3300018310547,229.8300018310547,229.35000610351562
ADSK,2020-09-14 15:56:00,229.35000610351562,29179.0,229.27000427246094,229.49000549316406,229.47999572753906
ADSK,2020-09-14 15:55:00,229.4600067138672,18982.0,229.42999267578125,229.60000610351562,229.58999633789062
ADSK,2020-09-14 15:54:00,229.4199981689453,23364.0,229.38999938964844,229.7100067138672,229.63999938964844
ADSK,2020-09-14 15:53:00,229.63999938964844,8576.0,229.6300048828125,229.91000366210938,229.8699951171875
ADSK,2020-09-14 15:52:00,229.88999938964844,16117.0,229.82000732421875,230.0,229.9499969482422
ADSK,2020-09-14 15:51:00,229.9499969482422,14601.0,229.89999389648438,230.5,230.5
ADSK,2020-09-14 15:50:00,230.5,15028.0,230.44000244140625,230.8800048828125,230.8800048828125
ADSK,2020-09-14 15:49:00,230.9199981689453,10667.0,230.83999633789062,230.99000549316406,230.9499969482422
ADSK,2020-09-14 15:48:00,230.9499969482422,4785.0,230.94500732421875,231.00999450683594,230.9499969482422
ADSK,2020-09-14 15:47:00,230.99000549316406,4756.0,230.66000366210938,230.99000549316406,230.72999572753906
ADSK,2020-09-14 15:46:00,230.58999633789062,10082.0,230.58999633789062,230.80999755859375,230.75
ADSK,2020-09-14 15:45:00,230.8000030517578,3773.0,230.64999389648438,230.8000030517578,230.66000366210938
ADSK,2020-09-14 15:44:00,230.75999450683594,3795.0,230.75,230.86000061035156,230.75
ADSK,2020-09-14 15:43:00,230.7899932861328,1740.0,230.61000061035156,230.7899932861328,230.72000122070312
ADSK,2020-09-14 15:42:00,230.72999572753906,1794.0,230.66000366210938,230.7899932861328,230.77000427246094
ADSK,2020-09-14 15:41:00,230.74000549316406,1794.0,230.5,230.74000549316406,230.64999389648438
ADSK,2020-09-14 15:40:00,230.6750030517578,1379.0,230.4250030517578,230.6750030517578,230.4250030517578
ADSK,2020-09-14 15:39:00,230.377197265625,1844.0,230.377197265625,230.63999938964844,230.63999938964844
ADSK,2020-09-14 15:38:00,230.69500732421875,4913.0,230.2100067138672,230.69500732421875,230.2100067138672
ADSK,2020-09-14 15:37:00,230.13999938964844,6238.0,230.10000610351562,230.1699981689453,230.13999938964844
ADSK,2020-09-14 15:36:00,230.1300048828125,4417.0,230.10000610351562,230.22000122070312,230.1999969482422
ADSK,2020-09-14 15:35:00,230.1699981689453,4800.0,229.97000122070312,230.1699981689453,230.03500366210938
ADSK,2020-09-14 15:34:00,230.08999633789062,2733.0,230.02000427246094,230.10000610351562,230.02000427246094
ADSK,2020-09-14 15:33:00,230.125,4010.0,230.0500030517578,230.22999572753906,230.22999572753906
ADSK,2020-09-14 15:32:00,230.25999450683594,1221.0,230.19000244140625,230.25999450683594,230.19000244140625
ADSK,2020-09-14 15:31:00,230.25,2436.0,230.19000244140625,230.35000610351562,230.35000610351562
ADSK,2020-09-14 15:30:00,230.35000610351562,10077.0,230.30999755859375,230.7899932861328,230.74000549316406
ADSK,2020-09-14 15:29:00,230.6199951171875,2857.0,230.60000610351562,230.75,230.60499572753906
ADSK,2020-09-14 15:28:00,230.5,1080.0,230.36000061035156,230.5050048828125,230.36000061035156
ADSK,2020-09-14 15:27:00,230.25999450683594,14578.0,229.99000549316406,230.25999450683594,230.0
ADSK,2020-09-14 15:26:00,230.10000610351562,5273.0,229.97999572753906,230.11000061035156,230.0500030517578
ADSK,2020-09-14 15:25:00,230.10499572753906,3312.0,230.10000610351562,230.1999969482422,230.1300048828125
ADSK,2020-09-14 15:24:00,230.16000366210938,1613.0,230.16000366210938,230.20750427246094,230.1999969482422
ADSK,2020-09-14 15:23:00,230.23219299316406,2915.0,230.07000732421875,230.23219299316406,230.1699981689453
ADSK,2020-09-14 15:22:00,230.42999267578125,2591.0,230.41000366210938,230.53500366210938,230.5
ADSK,2020-09-14 15:21:00,230.67149353027344,1552.0,230.67149353027344,230.85000610351562,230.85000610351562
ADSK,2020-09-14 15:20:00,230.82000732421875,1648.0,230.80999755859375,230.88999938964844,230.82000732421875
ADSK,2020-09-14 15:19:00,230.7899932861328,1107.0,230.64120483398438,230.7899932861328,230.78500366210938
ADSK,2020-09-14 15:18:00,230.75999450683594,5610.0,230.64999389648438,230.8300018310547,230.67999267578125
ADSK,2020-09-14 15:17:00,230.64999389648438,1932.0,230.47999572753906,230.67999267578125,230.61000061035156
ADSK,2020-09-14 15:16:00,230.3699951171875,2133.0,230.3699951171875,230.4499969482422,230.4499969482422
ADSK,2020-09-14 15:15:00,230.3800048828125,451.0,230.375,230.57000732421875,230.57000732421875
ADSK,2020-09-14 15:14:00,230.59500122070312,1366.0,230.55999755859375,230.72999572753906,230.61000061035156
ADSK,2020-09-14 15:13:00,230.61000061035156,998.0,230.61000061035156,230.8000030517578,230.8000030517578
ADSK,2020-09-14 15:12:00,230.74000549316406,1658.0,230.74000549316406,230.89999389648438,230.88999938964844
ADSK,2020-09-14 15:11:00,230.89999389648438,825.0,230.83999633789062,230.89999389648438,230.89999389648438
ADSK,2020-09-14 15:10:00,230.77999877929688,810.0,230.69000244140625,230.77999877929688,230.7050018310547
ADSK,2020-09-14 15:07:00,230.8300018310547,2137.0,230.63699340820312,230.92999267578125,230.92999267578125
ADSK,2020-09-14 15:06:00,231.0,768.0,230.78500366210938,231.0,230.78500366210938
ADSK,2020-09-14 15:05:00,230.80999755859375,1708.0,230.69000244140625,230.80999755859375,230.77999877929688
ADSK,2020-09-14 15:04:00,230.7100067138672,1095.0,230.6300048828125,230.72000122070312,230.72000122070312
ADSK,2020-09-14 15:03:00,230.74000549316406,891.0,230.74000549316406,230.74000549316406,230.74000549316406
ADSK,2020-09-14 15:01:00,230.83999633789062,1684.0,230.65040588378906,230.83999633789062,230.7050018310547
ADSK,2020-09-14 15:00:00,230.8000030517578,2559.0,230.6300048828125,230.8000030517578,230.71499633789062
ADSK,2020-09-14 14:59:00,230.7100067138672,2414.0,230.55999755859375,230.8000030517578,230.8000030517578
ADSK,2020-09-14 14:58:00,230.5800018310547,1637.0,230.30999755859375,230.5800018310547,230.33999633789062
ADSK,2020-09-14 14:57:00,230.27999877929688,1120.0,230.27999877929688,230.46499633789062,230.46499633789062
ADSK,2020-09-14 14:56:00,230.30999755859375,1781.0,230.2550048828125,230.5,230.27000427246094
ADSK,2020-09-14 14:55:00,230.27000427246094,703.0,230.14999389648438,230.27999877929688,230.27999877929688
ADSK,2020-09-14 14:54:00,230.58999633789062,2352.0,230.55999755859375,230.8000030517578,230.68499755859375
ADSK,2020-09-14 14:53:00,230.72500610351562,1528.0,230.65499877929688,230.77999877929688,230.65499877929688
ADSK,2020-09-14 14:52:00,230.72000122070312,510.0,230.50999450683594,230.72000122070312,230.50999450683594
ADSK,2020-09-14 14:51:00,230.42999267578125,2539.0,230.1999969482422,230.44000244140625,230.1999969482422
ADSK,2020-09-14 14:50:00,230.1999969482422,2301.0,230.14999389648438,230.1999969482422,230.1999969482422
ADSK,2020-09-14 14:49:00,230.22500610351562,347.0,230.16900634765625,230.22500610351562,230.16900634765625
ADSK,2020-09-14 14:48:00,230.22500610351562,1064.0,230.19000244140625,230.2949981689453,230.2949981689453
ADSK,2020-09-14 14:47:00,230.3000030517578,1167.0,230.19000244140625,230.3300018310547,230.22610473632812
ADSK,2020-09-14 14:46:00,230.125,595.0,230.125,230.22999572753906,230.22999572753906
ADSK,2020-09-14 14:45:00,230.2899932861328,1012.0,230.27999877929688,230.3800048828125,230.3800048828125
ADSK,2020-09-14 14:44:00,230.49000549316406,311.0,230.41000366210938,230.49000549316406,230.41000366210938
ADSK,2020-09-14 14:43:00,230.19000244140625,2479.0,230.14999389648438,230.2050018310547,230.14999389648438
ADSK,2020-09-14 14:42:00,230.2100067138672,2453.0,230.2100067138672,230.3249969482422,230.31500244140625
ADSK,2020-09-14 14:41:00,230.57000732421875,909.0,230.57000732421875,230.75,230.75
ADSK,2020-09-14 14:40:00,230.72999572753906,1261.0,230.72999572753906,230.75,230.75
ADSK,2020-09-14 14:39:00,230.64999389648438,3249.0,230.52000427246094,230.72500610351562,230.64129638671875
ADSK,2020-09-14 14:38:00,230.6699981689453,517.0,230.61000061035156,230.7781982421875,230.61000061035156
ADSK,2020-09-14 14:37:00,230.52749633789062,1003.0,230.52749633789062,230.72999572753906,230.72999572753906
ADSK,2020-09-14 14:35:00,230.8300018310547,1788.0,230.8000030517578,230.92999267578125,230.82000732421875
ADSK,2020-09-14 14:34:00,230.97000122070312,3038.0,230.89999389648438,231.10000610351562,231.0
ADSK,2020-09-14 14:33:00,231.0,2844.0,230.69569396972656,231.0800018310547,230.69569396972656
ADSK,2020-09-14 14:32:00,230.72999572753906,1981.0,230.72999572753906,230.82000732421875,230.82000732421875
ADSK,2020-09-14 14:31:00,230.82000732421875,2037.0,230.67999267578125,230.82000732421875,230.78500366210938
ADSK,2020-09-14 14:30:00,230.69000244140625,708.0,230.69000244140625,230.89999389648438,230.89999389648438
ADSK,2020-09-14 14:29:00,230.875,3340.0,230.875,231.19000244140625,231.19000244140625
ADSK,2020-09-14 14:28:00,231.11000061035156,1730.0,231.0449981689453,231.22999572753906,231.0449981689453
ADSK,2020-09-14 14:27:00,230.93499755859375,1752.0,230.93499755859375,231.14999389648438,231.0399932861328
ADSK,2020-09-14 14:26:00,231.05999755859375,804.0,231.02999877929688,231.05999755859375,231.02999877929688
ADSK,2020-09-14 14:25:00,230.97999572753906,6514.0,230.9149932861328,231.13499450683594,230.9499969482422
ADSK,2020-09-14 14:24:00,231.22000122070312,19831.0,231.2100067138672,231.9199981689453,231.86000061035156
ADSK,2020-09-14 14:23:00,231.89999389648438,11766.0,231.5500030517578,231.89999389648438,231.57000732421875
ADSK,2020-09-14 14:22:00,231.59500122070312,26816.0,231.0800018310547,231.60000610351562,231.10000610351562
ADSK,2020-09-14 14:21:00,231.0500030517578,13809.0,230.89999389648438,231.05999755859375,230.9550018310547
ADSK,2020-09-14 14:20:00,230.89999389648438,16892.0,230.72000122070312,230.97999572753906,230.86700439453125
ADSK,2020-09-14 14:19:00,230.80999755859375,7629.0,230.67999267578125,230.8800048828125,230.8350067138672
ADSK,2020-09-14 14:18:00,230.8350067138672,15401.0,230.72999572753906,230.86000061035156,230.77499389648438
ADSK,2020-09-14 14:17:00,230.72999572753906,18656.0,230.5399932861328,230.8000030517578,230.63999938964844
ADSK,2020-09-14 14:16:00,230.63999938964844,6540.0,230.42999267578125,230.69000244140625,230.67999267578125
ADSK,2020-09-14 14:15:00,230.64999389648438,528.0,230.64999389648438,230.64999389648438,230.64999389648438
ADSK,2020-09-14 14:14:00,230.60000610351562,2394.0,230.5399932861328,230.6300048828125,230.61000061035156
ADSK,2020-09-14 14:13:00,230.6300048828125,700.0,230.6300048828125,230.75,230.75
ADSK,2020-09-14 14:12:00,230.75,1928.0,230.67999267578125,230.75,230.67999267578125
ADSK,2020-09-14 14:11:00,230.67999267578125,3937.0,230.42999267578125,230.72999572753906,230.42999267578125
ADSK,2020-09-14 14:10:00,230.41000366210938,2863.0,230.41000366210938,230.6750030517578,230.6750030517578
ADSK,2020-09-14 14:09:00,230.72000122070312,2877.0,230.60000610351562,230.75,230.60000610351562
ADSK,2020-09-14 14:08:00,230.5399932861328,1439.0,230.5399932861328,230.5500030517578,230.5399932861328
ADSK,2020-09-14 14:07:00,230.5500030517578,2204.0,230.3699951171875,230.5500030517578,230.3699951171875
ADSK,2020-09-14 14:06:00,230.3699951171875,1282.0,230.28720092773438,230.3699951171875,230.3000030517578
ADSK,2020-09-14 14:05:00,230.3000030517578,2338.0,230.13999938964844,230.3000030517578,230.13999938964844
