,symbol,date,close,volume,low,high,open
0,DXCM,2020-09-14 15:59:00,393.5899963378906,13159.0,393.17999267578125,393.9700012207031,393.7900085449219
1,DXCM,2020-09-14 15:58:00,393.6900024414063,13965.0,393.260009765625,393.7999877929688,393.5700073242188
2,DXCM,2020-09-14 15:57:00,393.6328125,6610.0,393.2999877929688,393.739990234375,393.55999755859375
3,DXCM,2020-09-14 15:56:00,393.6700134277344,5889.0,393.6000061035156,394.2099914550781,394.2099914550781
4,DXCM,2020-09-14 15:55:00,394.0299987792969,4962.0,393.2149963378906,394.0299987792969,393.2149963378906
5,DXCM,2020-09-14 15:54:00,393.3399963378906,16034.0,393.2699890136719,394.3900146484375,394.3599853515625
6,DXCM,2020-09-14 15:53:00,394.3500061035156,2244.0,394.3500061035156,394.6300048828125,394.5899963378906
7,DXCM,2020-09-14 15:52:00,394.510009765625,3075.0,394.3500061035156,394.510009765625,394.4100036621094
8,DXCM,2020-09-14 15:51:00,394.5924987792969,2307.0,394.5924987792969,395.0899963378906,395.0899963378906
9,DXCM,2020-09-14 15:50:00,394.8999938964844,8371.0,394.8500061035156,395.7099914550781,395.7099914550781
10,DXCM,2020-09-14 15:49:00,395.7999877929688,1036.0,395.70001220703125,395.7999877929688,395.7900085449219
11,DXCM,2020-09-14 15:48:00,395.42999267578125,1761.0,395.4100036621094,395.5799865722656,395.4100036621094
12,DXCM,2020-09-14 15:47:00,395.5299987792969,2492.0,395.2950134277344,395.6700134277344,395.5450134277344
13,DXCM,2020-09-14 15:46:00,395.4200134277344,3377.0,395.2699890136719,395.6000061035156,395.510009765625
14,DXCM,2020-09-14 15:45:00,395.4700012207031,2141.0,395.3399963378906,395.739990234375,395.5
15,DXCM,2020-09-14 15:44:00,395.3699951171875,0.0,395.2449951171875,395.80999755859375,395.6900024414063
16,DXCM,2020-09-14 15:43:00,395.7099914550781,1781.0,395.20001220703125,395.7099914550781,395.42999267578125
17,DXCM,2020-09-14 15:42:00,395.4100036621094,1288.0,395.17999267578125,395.45001220703125,395.2099914550781
18,DXCM,2020-09-14 15:41:00,395.4200134277344,1533.0,395.0400085449219,395.4200134277344,395.1600036621094
19,DXCM,2020-09-14 15:40:00,395.30999755859375,1788.0,395.0050048828125,395.3299865722656,395.1000061035156
20,DXCM,2020-09-14 15:39:00,394.92999267578125,1094.0,394.9150085449219,395.1419982910156,395.1419982910156
21,DXCM,2020-09-14 15:38:00,395.0,1588.0,394.6199951171875,395.0,394.6199951171875
22,DXCM,2020-09-14 15:37:00,394.6650085449219,1875.0,394.3599853515625,394.6650085449219,394.3699951171875
23,DXCM,2020-09-14 15:36:00,394.42999267578125,1348.0,394.3200073242188,394.42999267578125,394.4100036621094
24,DXCM,2020-09-14 15:35:00,394.4100036621094,3170.0,393.8999938964844,394.4100036621094,394.0400085449219
