symbol,date,low,volume,open,high,close
DXCM,2020-09-14 15:59:00,393.17999267578125,13159.0,393.7900085449219,393.9700012207031,393.6000061035156
DXCM,2020-09-14 15:58:00,393.260009765625,13743.0,393.57000732421875,393.79998779296875,393.67999267578125
DXCM,2020-09-14 15:57:00,393.29998779296875,7597.0,393.75,393.8800048828125,393.6328125
DXCM,2020-09-14 15:56:00,393.6000061035156,5336.0,394.2099914550781,394.2099914550781,393.6700134277344
DXCM,2020-09-14 15:55:00,393.2149963378906,4553.0,393.2149963378906,394.0299987792969,394.0299987792969
DXCM,2020-09-14 15:54:00,393.2699890136719,16267.0,394.3599853515625,394.3900146484375,393.45001220703125
DXCM,2020-09-14 15:53:00,394.3500061035156,2171.0,394.5899963378906,394.6300048828125,394.3500061035156
DXCM,2020-09-14 15:52:00,394.30999755859375,2822.0,394.4100036621094,394.55999755859375,394.510009765625
DXCM,2020-09-14 15:51:00,394.55999755859375,2413.0,395.0899963378906,395.0899963378906,394.55999755859375
DXCM,2020-09-14 15:50:00,394.8500061035156,8646.0,395.7099914550781,395.7099914550781,394.8999938964844
DXCM,2020-09-14 15:49:00,395.70001220703125,774.0,395.7900085449219,395.79998779296875,395.79998779296875
DXCM,2020-09-14 15:48:00,395.239990234375,1639.0,395.4100036621094,395.5799865722656,395.42999267578125
DXCM,2020-09-14 15:47:00,395.2950134277344,2587.0,395.6600036621094,395.6700134277344,395.5299987792969
DXCM,2020-09-14 15:46:00,395.1000061035156,3280.0,395.510009765625,395.6000061035156,395.5799865722656
DXCM,2020-09-14 15:45:00,395.3399963378906,2152.0,395.5,395.739990234375,395.4700012207031
DXCM,2020-09-14 15:44:00,395.2449951171875,1813.0,395.69000244140625,395.80999755859375,395.3699951171875
DXCM,2020-09-14 15:43:00,395.20001220703125,1781.0,395.42999267578125,395.7099914550781,395.7099914550781
DXCM,2020-09-14 15:42:00,395.17999267578125,1288.0,395.2099914550781,395.45001220703125,395.4100036621094
DXCM,2020-09-14 15:41:00,395.0400085449219,1533.0,395.1600036621094,395.4200134277344,395.4200134277344
DXCM,2020-09-14 15:40:00,395.0050048828125,1788.0,395.1000061035156,395.3299865722656,395.30999755859375
DXCM,2020-09-14 15:39:00,394.9150085449219,1094.0,395.1419982910156,395.1419982910156,394.92999267578125
DXCM,2020-09-14 15:38:00,394.6199951171875,1588.0,394.6199951171875,395.0,395.0
DXCM,2020-09-14 15:37:00,394.3599853515625,1875.0,394.3699951171875,394.6650085449219,394.6650085449219
DXCM,2020-09-14 15:36:00,394.32000732421875,1348.0,394.4100036621094,394.42999267578125,394.42999267578125
DXCM,2020-09-14 15:35:00,393.8999938964844,3170.0,394.0400085449219,394.4100036621094,394.4100036621094
DXCM,2020-09-14 15:34:00,393.7149963378906,653.0,393.7200012207031,393.8999938964844,393.8999938964844
DXCM,2020-09-14 15:33:00,393.82000732421875,3215.0,394.32000732421875,394.3900146484375,393.9800109863281
DXCM,2020-09-14 15:32:00,394.1300048828125,511.0,394.2550048828125,394.2550048828125,394.1300048828125
DXCM,2020-09-14 15:31:00,394.1650085449219,2175.0,394.55999755859375,394.55999755859375,394.1650085449219
DXCM,2020-09-14 15:30:00,394.4599914550781,345.0,394.4599914550781,394.6499938964844,394.6499938964844
DXCM,2020-09-14 15:29:00,393.80999755859375,2190.0,393.9599914550781,394.3500061035156,394.17999267578125
DXCM,2020-09-14 15:28:00,394.32000732421875,634.0,394.3500061035156,394.3500061035156,394.32000732421875
DXCM,2020-09-14 15:27:00,393.82000732421875,2036.0,393.8299865722656,394.0799865722656,393.8500061035156
DXCM,2020-09-14 15:26:00,393.3800048828125,955.0,393.3800048828125,393.82000732421875,393.82000732421875
DXCM,2020-09-14 15:25:00,393.3999938964844,1169.0,393.3999938964844,393.6199951171875,393.3999938964844
DXCM,2020-09-14 15:24:00,393.0199890136719,839.0,393.1499938964844,393.1499938964844,393.0199890136719
DXCM,2020-09-14 15:23:00,392.7300109863281,2117.0,392.7300109863281,393.1499938964844,393.1499938964844
DXCM,2020-09-14 15:22:00,393.0,1608.0,393.0,393.0899963378906,393.0899963378906
DXCM,2020-09-14 15:21:00,393.260009765625,373.0,393.260009765625,393.260009765625,393.260009765625
DXCM,2020-09-14 15:20:00,393.6600036621094,318.0,393.6600036621094,393.6600036621094,393.6600036621094
DXCM,2020-09-14 15:19:00,393.69000244140625,826.0,394.0,394.0,393.69000244140625
DXCM,2020-09-14 15:18:00,393.9621887207031,542.0,393.9750061035156,393.9750061035156,393.9621887207031
DXCM,2020-09-14 15:17:00,392.8999938964844,1394.0,392.8999938964844,393.17999267578125,393.17999267578125
DXCM,2020-09-14 15:16:00,392.4700012207031,1096.0,392.489990234375,392.7200012207031,392.4700012207031
DXCM,2020-09-14 15:15:00,392.4200134277344,847.0,392.8999938964844,392.8999938964844,392.5400085449219
DXCM,2020-09-14 15:14:00,392.67999267578125,1219.0,392.94000244140625,392.94000244140625,392.67999267578125
DXCM,2020-09-14 15:13:00,392.6499938964844,869.0,392.9599914550781,392.9599914550781,392.6499938964844
DXCM,2020-09-14 15:12:00,392.82000732421875,835.0,392.94000244140625,393.010009765625,392.82000732421875
DXCM,2020-09-14 15:11:00,392.68499755859375,1229.0,392.69000244140625,392.8299865722656,392.68499755859375
DXCM,2020-09-14 15:10:00,392.95001220703125,255.0,392.95001220703125,392.95001220703125,392.95001220703125
DXCM,2020-09-14 15:09:00,393.07000732421875,1167.0,393.3500061035156,393.3500061035156,393.1499938964844
DXCM,2020-09-14 15:07:00,393.2099914550781,804.0,393.2300109863281,393.2300109863281,393.2099914550781
DXCM,2020-09-14 15:03:00,393.3500061035156,1008.0,393.3500061035156,393.3500061035156,393.3500061035156
DXCM,2020-09-14 15:01:00,393.5799865722656,2181.0,393.7300109863281,393.9599914550781,393.75
DXCM,2020-09-14 15:00:00,393.8699951171875,771.0,394.1400146484375,394.1400146484375,393.8699951171875
DXCM,2020-09-14 14:59:00,393.8938903808594,812.0,394.0799865722656,394.0799865722656,393.8938903808594
DXCM,2020-09-14 14:58:00,392.92999267578125,832.0,393.1199951171875,393.2699890136719,393.2699890136719
DXCM,2020-09-14 14:57:00,392.82000732421875,253.0,392.82000732421875,392.82000732421875,392.82000732421875
DXCM,2020-09-14 14:56:00,392.79998779296875,485.0,392.79998779296875,392.79998779296875,392.79998779296875
DXCM,2020-09-14 14:55:00,393.0799865722656,758.0,393.510009765625,393.510009765625,393.0799865722656
DXCM,2020-09-14 14:54:00,393.760009765625,865.0,394.28460693359375,394.28460693359375,393.760009765625
DXCM,2020-09-14 14:53:00,394.3900146484375,388.0,394.7200012207031,394.7300109863281,394.3900146484375
DXCM,2020-09-14 14:52:00,394.4700012207031,1105.0,394.6700134277344,394.6700134277344,394.4700012207031
DXCM,2020-09-14 14:51:00,394.1000061035156,819.0,394.1000061035156,394.1000061035156,394.1000061035156
DXCM,2020-09-14 14:50:00,393.7699890136719,629.0,393.7699890136719,393.7900085449219,393.7799987792969
DXCM,2020-09-14 14:48:00,393.3299865722656,757.0,393.3299865722656,393.3299865722656,393.3299865722656
DXCM,2020-09-14 14:47:00,393.25,537.0,393.25,393.44000244140625,393.44000244140625
DXCM,2020-09-14 14:46:00,393.0899963378906,207.0,393.0899963378906,393.0899963378906,393.0899963378906
DXCM,2020-09-14 14:45:00,393.1099853515625,524.0,393.2799987792969,393.2799987792969,393.1099853515625
DXCM,2020-09-14 14:44:00,393.3399963378906,1792.0,394.05999755859375,394.05999755859375,393.3399963378906
DXCM,2020-09-14 14:43:00,393.30999755859375,876.0,393.32000732421875,393.7605895996094,393.7605895996094
DXCM,2020-09-14 14:42:00,393.7099914550781,202.0,393.7099914550781,393.7099914550781,393.7099914550781
DXCM,2020-09-14 14:41:00,394.07000732421875,517.0,394.07000732421875,394.07000732421875,394.07000732421875
DXCM,2020-09-14 14:39:00,394.2699890136719,1113.0,394.2699890136719,394.2799987792969,394.2799987792969
DXCM,2020-09-14 14:38:00,394.3883972167969,966.0,394.57000732421875,394.57000732421875,394.3883972167969
DXCM,2020-09-14 14:37:00,394.5299987792969,1551.0,394.57000732421875,394.6499938964844,394.6300048828125
DXCM,2020-09-14 14:35:00,394.2200012207031,607.0,394.2799987792969,394.2799987792969,394.2300109863281
DXCM,2020-09-14 14:34:00,394.3900146484375,760.0,394.4200134277344,394.4200134277344,394.3900146484375
