symbol,date,open,volume,low,close,high
BT-A.L,2020-09-09 13:04:27,108.30000305175781,0.0,108.30000305175781,108.30000305175781,108.30000305175781
BT-A.L,2020-09-09 13:03:00,108.22319793701172,7890.0,108.19999694824219,108.26100158691406,108.30000305175781
BT-A.L,2020-09-09 13:02:00,108.1500015258789,16436.0,108.1500015258789,108.25,108.25
BT-A.L,2020-09-09 13:01:00,108.25,34931.0,108.0999984741211,108.1729965209961,108.25
BT-A.L,2020-09-09 13:00:00,108.25,32674.0,108.1500015258789,108.17220306396484,108.27780151367188
BT-A.L,2020-09-09 12:59:00,108.46099853515625,34060.0,108.25,108.25,108.5
BT-A.L,2020-09-09 12:58:00,108.5,3686.0,108.5,108.5,108.5
BT-A.L,2020-09-09 12:57:00,108.55000305175781,18931.0,108.55000305175781,108.55000305175781,108.55000305175781
BT-A.L,2020-09-09 12:56:00,108.44999694824219,41720.0,108.44999694824219,108.5,108.5
BT-A.L,2020-09-09 12:55:00,108.5999984741211,45572.0,108.5,108.5,108.69999694824219
BT-A.L,2020-09-09 12:54:00,108.44999694824219,56383.0,108.42224884033203,108.6500015258789,108.6500015258789
BT-A.L,2020-09-09 12:53:00,108.5,9609.0,108.5,108.5,108.51100158691406
BT-A.L,2020-09-09 12:52:00,108.5,18628.0,108.47200012207031,108.55000305175781,108.55000305175781
BT-A.L,2020-09-09 12:51:00,108.5,78797.0,108.43599700927734,108.43599700927734,108.50589752197266
BT-A.L,2020-09-09 12:50:00,108.30000305175781,24552.0,108.30000305175781,108.45179748535156,108.45179748535156
BT-A.L,2020-09-09 12:49:00,108.19999694824219,11306.0,108.1719970703125,108.30000305175781,108.30000305175781
BT-A.L,2020-09-09 12:48:00,108.0,42191.0,107.94999694824219,108.0,108.0999984741211
BT-A.L,2020-09-09 12:47:00,108.0999984741211,23501.0,108.0,108.08899688720703,108.12770080566406
BT-A.L,2020-09-09 12:46:00,108.37779998779297,54956.0,108.0999984741211,108.0999984741211,108.37779998779297
BT-A.L,2020-09-09 12:45:00,108.4000015258789,3646.0,108.4000015258789,108.40229797363281,108.40229797363281
BT-A.L,2020-09-09 12:44:00,108.5,19051.0,108.44999694824219,108.44999694824219,108.5
BT-A.L,2020-09-09 12:43:00,108.4000015258789,23590.0,108.4000015258789,108.49980163574219,108.5
BT-A.L,2020-09-09 12:42:00,108.43499755859375,128938.0,108.43499755859375,108.44999694824219,108.55989837646484
BT-A.L,2020-09-09 12:41:00,108.5,36053.0,108.4000015258789,108.44999694824219,108.5
BT-A.L,2020-09-09 12:40:00,108.6500015258789,215418.0,108.5,108.5,108.75
BT-A.L,2020-09-09 12:39:00,108.5999984741211,44812.0,108.55000305175781,108.6500015258789,108.6500015258789
BT-A.L,2020-09-09 12:38:00,108.55000305175781,587.0,108.55000305175781,108.62779998779297,108.6500015258789
BT-A.L,2020-09-09 12:37:00,108.44999694824219,55839.0,108.44999694824219,108.55000305175781,108.55000305175781
BT-A.L,2020-09-09 12:36:00,108.5,26967.0,108.44999694824219,108.55000305175781,108.55000305175781
BT-A.L,2020-09-09 12:35:00,108.44999694824219,11739.0,108.4000015258789,108.4219970703125,108.44999694824219
BT-A.L,2020-09-09 12:34:00,108.4000015258789,3895.0,108.4000015258789,108.4000015258789,108.4000015258789
BT-A.L,2020-09-09 12:33:00,108.44999694824219,8826.0,108.3499984741211,108.3499984741211,108.44999694824219
BT-A.L,2020-09-09 12:32:00,108.3219985961914,27244.0,108.3219985961914,108.46659851074219,108.5
BT-A.L,2020-09-09 12:31:00,108.25,28107.0,108.1500015258789,108.4000015258789,108.4000015258789
