symbol,date,close,high,low,volume,open
0011.HK,2020-09-09 16:08:00,121.80000305175781,121.80000305175781,121.80000305175781,206100.0,121.80000305175781
0011.HK,2020-09-09 15:59:00,121.9000015258789,121.9000015258789,121.5999984741211,33600.0,121.5999984741211
0011.HK,2020-09-09 15:58:00,121.5999984741211,121.5999984741211,121.30000305175781,27500.0,121.5
0011.HK,2020-09-09 15:57:00,121.5,121.5,121.4000015258789,27400.0,121.4000015258789
0011.HK,2020-09-09 15:56:00,121.4000015258789,121.4000015258789,121.4000015258789,22600.0,121.4000015258789
0011.HK,2020-09-09 15:55:00,121.4000015258789,121.4000015258789,121.4000015258789,4800.0,121.4000015258789
0011.HK,2020-09-09 15:54:00,121.4000015258789,121.4000015258789,121.30000305175781,24600.0,121.4000015258789
0011.HK,2020-09-09 15:53:00,121.4000015258789,121.4000015258789,121.30000305175781,9900.0,121.30000305175781
0011.HK,2020-09-09 15:52:00,121.4000015258789,121.4000015258789,121.30000305175781,14900.0,121.30000305175781
0011.HK,2020-09-09 15:51:00,121.30000305175781,121.30000305175781,121.30000305175781,11500.0,121.30000305175781
0011.HK,2020-09-09 15:50:00,121.30000305175781,121.30000305175781,121.30000305175781,16300.0,121.30000305175781
0011.HK,2020-09-09 15:49:00,121.19999694824219,121.19999694824219,121.19999694824219,2500.0,121.19999694824219
0011.HK,2020-09-09 15:48:00,121.19999694824219,121.19999694824219,121.0999984741211,7300.0,121.0999984741211
0011.HK,2020-09-09 15:47:00,121.19999694824219,121.19999694824219,121.19999694824219,6200.0,121.19999694824219
0011.HK,2020-09-09 15:46:00,121.19999694824219,121.19999694824219,121.0999984741211,3600.0,121.19999694824219
0011.HK,2020-09-09 15:45:00,121.19999694824219,121.19999694824219,121.0999984741211,64500.0,121.0999984741211
0011.HK,2020-09-09 15:44:00,121.0999984741211,121.0999984741211,121.0999984741211,4100.0,121.0999984741211
0011.HK,2020-09-09 15:43:00,121.0999984741211,121.0999984741211,121.0999984741211,7500.0,121.0999984741211
0011.HK,2020-09-09 15:42:00,121.0999984741211,121.0999984741211,121.0999984741211,1700.0,121.0999984741211
0011.HK,2020-09-09 15:41:00,121.0999984741211,121.0999984741211,121.0,1900.0,121.0999984741211
0011.HK,2020-09-09 15:40:00,121.0999984741211,121.0999984741211,121.0999984741211,1600.0,121.0999984741211
0011.HK,2020-09-09 15:39:00,121.0999984741211,121.0999984741211,121.0999984741211,1600.0,121.0999984741211
0011.HK,2020-09-09 15:37:00,121.0,121.0,121.0,200.0,121.0
0011.HK,2020-09-09 15:36:00,121.0,121.0999984741211,121.0,29200.0,121.0999984741211
0011.HK,2020-09-09 15:35:00,121.19999694824219,121.19999694824219,121.0999984741211,700.0,121.0999984741211
0011.HK,2020-09-09 15:34:00,121.19999694824219,121.19999694824219,121.0999984741211,600.0,121.0999984741211
0011.HK,2020-09-09 15:32:00,121.19999694824219,121.19999694824219,121.19999694824219,600.0,121.19999694824219
0011.HK,2020-09-09 15:31:00,121.0999984741211,121.0999984741211,121.0999984741211,200.0,121.0999984741211
0011.HK,2020-09-09 15:30:00,121.0999984741211,121.19999694824219,121.0999984741211,300.0,121.19999694824219
0011.HK,2020-09-09 15:29:00,121.0999984741211,121.19999694824219,121.0999984741211,4100.0,121.19999694824219
0011.HK,2020-09-09 15:27:00,121.19999694824219,121.19999694824219,121.19999694824219,400.0,121.19999694824219
0011.HK,2020-09-09 15:25:00,121.19999694824219,121.19999694824219,121.19999694824219,800.0,121.19999694824219
0011.HK,2020-09-09 15:24:00,121.19999694824219,121.19999694824219,121.0999984741211,1400.0,121.19999694824219
0011.HK,2020-09-09 15:23:00,121.19999694824219,121.19999694824219,121.19999694824219,500.0,121.19999694824219
0011.HK,2020-09-09 15:22:00,121.19999694824219,121.19999694824219,121.19999694824219,700.0,121.19999694824219
0011.HK,2020-09-09 15:21:00,121.0999984741211,121.19999694824219,121.0999984741211,700.0,121.19999694824219
0011.HK,2020-09-09 15:20:00,121.0999984741211,121.19999694824219,121.0999984741211,1000.0,121.19999694824219
0011.HK,2020-09-09 15:19:00,121.19999694824219,121.19999694824219,121.0999984741211,2300.0,121.0999984741211
0011.HK,2020-09-09 15:18:00,121.19999694824219,121.19999694824219,121.0999984741211,3400.0,121.0999984741211
0011.HK,2020-09-09 15:17:00,121.19999694824219,121.19999694824219,121.19999694824219,600.0,121.19999694824219
0011.HK,2020-09-09 15:16:00,121.0999984741211,121.19999694824219,121.0999984741211,600.0,121.19999694824219
0011.HK,2020-09-09 15:15:00,121.19999694824219,121.19999694824219,121.19999694824219,2000.0,121.19999694824219
0011.HK,2020-09-09 15:14:00,121.19999694824219,121.19999694824219,121.0999984741211,600.0,121.19999694824219
0011.HK,2020-09-09 15:13:00,121.0999984741211,121.0999984741211,121.0,5700.0,121.0
0011.HK,2020-09-09 15:12:00,120.9000015258789,120.9000015258789,120.9000015258789,2000.0,120.9000015258789
0011.HK,2020-09-09 15:11:00,121.0,121.0,121.0,6400.0,121.0
0011.HK,2020-09-09 15:10:00,120.9000015258789,120.9000015258789,120.9000015258789,100.0,120.9000015258789
0011.HK,2020-09-09 15:09:00,120.9000015258789,121.19999694824219,120.9000015258789,26900.0,121.19999694824219
0011.HK,2020-09-09 15:08:00,121.19999694824219,121.19999694824219,121.19999694824219,900.0,121.19999694824219
0011.HK,2020-09-09 15:07:00,121.19999694824219,121.19999694824219,121.19999694824219,2300.0,121.19999694824219
0011.HK,2020-09-09 15:06:00,121.19999694824219,121.19999694824219,121.19999694824219,1000.0,121.19999694824219
0011.HK,2020-09-09 15:05:00,121.19999694824219,121.19999694824219,121.19999694824219,500.0,121.19999694824219
0011.HK,2020-09-09 15:04:00,121.19999694824219,121.19999694824219,121.0999984741211,3100.0,121.19999694824219
0011.HK,2020-09-09 15:03:00,121.19999694824219,121.19999694824219,121.19999694824219,900.0,121.19999694824219
0011.HK,2020-09-09 15:02:00,121.19999694824219,121.19999694824219,121.19999694824219,2400.0,121.19999694824219
0011.HK,2020-09-09 15:01:00,121.19999694824219,121.19999694824219,121.19999694824219,400.0,121.19999694824219
0011.HK,2020-09-09 15:00:00,121.19999694824219,121.19999694824219,121.19999694824219,1200.0,121.19999694824219
0011.HK,2020-09-09 14:59:00,121.0999984741211,121.0999984741211,121.0999984741211,157.0,121.0999984741211
0011.HK,2020-09-09 14:58:00,121.19999694824219,121.19999694824219,121.19999694824219,500.0,121.19999694824219
0011.HK,2020-09-09 14:56:00,121.19999694824219,121.19999694824219,121.19999694824219,400.0,121.19999694824219
0011.HK,2020-09-09 14:55:00,121.0999984741211,121.0999984741211,121.0999984741211,2000.0,121.0999984741211
0011.HK,2020-09-09 14:54:00,121.0999984741211,121.0999984741211,121.0,5600.0,121.0999984741211
0011.HK,2020-09-09 14:53:00,121.0999984741211,121.0999984741211,121.0999984741211,500.0,121.0999984741211
0011.HK,2020-09-09 14:52:00,121.0999984741211,121.0999984741211,121.0999984741211,100.0,121.0999984741211
0011.HK,2020-09-09 14:51:00,121.0,121.0,120.9000015258789,36500.0,121.0
0011.HK,2020-09-09 14:48:00,120.9000015258789,120.9000015258789,120.9000015258789,600.0,120.9000015258789
0011.HK,2020-09-09 14:47:00,120.80000305175781,120.80000305175781,120.80000305175781,900.0,120.80000305175781
0011.HK,2020-09-09 14:45:00,120.80000305175781,120.9000015258789,120.80000305175781,1000.0,120.9000015258789
0011.HK,2020-09-09 14:44:00,120.80000305175781,120.80000305175781,120.80000305175781,2100.0,120.80000305175781
0011.HK,2020-09-09 14:42:00,120.80000305175781,120.9000015258789,120.80000305175781,1042.0,120.9000015258789
0011.HK,2020-09-09 14:41:00,120.9000015258789,120.9000015258789,120.80000305175781,2600.0,120.9000015258789
0011.HK,2020-09-09 14:39:00,120.9000015258789,120.9000015258789,120.9000015258789,6100.0,120.9000015258789
0011.HK,2020-09-09 14:38:00,120.9000015258789,121.0,120.9000015258789,6900.0,121.0
