symbol,date,high,volume,close,open,low
2628.HK,2020-09-09 15:58:00,18.360000610351562,359000.0,18.360000610351562,18.34000015258789,18.31999969482422
2628.HK,2020-09-09 15:57:00,18.360000610351562,189000.0,18.360000610351562,18.34000015258789,18.31999969482422
2628.HK,2020-09-09 15:56:00,18.34000015258789,211000.0,18.34000015258789,18.34000015258789,18.31999969482422
2628.HK,2020-09-09 15:55:00,18.34000015258789,162000.0,18.34000015258789,18.31999969482422,18.31999969482422
2628.HK,2020-09-09 15:54:00,18.34000015258789,60000.0,18.31999969482422,18.31999969482422,18.31999969482422
2628.HK,2020-09-09 15:53:00,18.34000015258789,171000.0,18.34000015258789,18.31999969482422,18.31999969482422
2628.HK,2020-09-09 15:52:00,18.360000610351562,234000.0,18.31999969482422,18.360000610351562,18.299999237060547
2628.HK,2020-09-09 15:51:00,18.360000610351562,53000.0,18.360000610351562,18.34000015258789,18.34000015258789
2628.HK,2020-09-09 15:50:00,18.360000610351562,51000.0,18.360000610351562,18.360000610351562,18.34000015258789
2628.HK,2020-09-09 15:49:00,18.360000610351562,145000.0,18.360000610351562,18.34000015258789,18.34000015258789
2628.HK,2020-09-09 15:48:00,18.360000610351562,66000.0,18.34000015258789,18.34000015258789,18.34000015258789
2628.HK,2020-09-09 15:47:00,18.360000610351562,1447000.0,18.31999969482422,18.360000610351562,18.31999969482422
2628.HK,2020-09-09 15:46:00,18.360000610351562,14000.0,18.34000015258789,18.34000015258789,18.34000015258789
2628.HK,2020-09-09 15:45:00,18.360000610351562,54200.0,18.34000015258789,18.360000610351562,18.34000015258789
2628.HK,2020-09-09 15:44:00,18.360000610351562,24000.0,18.360000610351562,18.34000015258789,18.34000015258789
2628.HK,2020-09-09 15:43:00,18.3799991607666,486000.0,18.34000015258789,18.3799991607666,18.34000015258789
2628.HK,2020-09-09 15:42:00,18.3799991607666,118000.0,18.360000610351562,18.3799991607666,18.360000610351562
2628.HK,2020-09-09 15:41:00,18.3799991607666,76000.0,18.360000610351562,18.3799991607666,18.360000610351562
2628.HK,2020-09-09 15:40:00,18.3799991607666,34000.0,18.3799991607666,18.3799991607666,18.360000610351562
2628.HK,2020-09-09 15:39:00,18.3799991607666,25000.0,18.3799991607666,18.3799991607666,18.360000610351562
2628.HK,2020-09-09 15:38:00,18.3799991607666,218000.0,18.360000610351562,18.360000610351562,18.34000015258789
