symbol,date,volume,close,open,high,low
0003.HK,2020-09-09 15:46:56,0.0,11.460000038146973,11.460000038146973,11.460000038146973,11.460000038146973
0003.HK,2020-09-09 15:45:00,411000.0,11.4399995803833,11.4399995803833,11.460000038146973,11.4399995803833
0003.HK,2020-09-09 15:44:00,87000.0,11.4399995803833,11.420000076293945,11.4399995803833,11.420000076293945
0003.HK,2020-09-09 15:43:00,13141.0,11.420000076293945,11.420000076293945,11.420000076293945,11.420000076293945
0003.HK,2020-09-09 15:42:00,559000.0,11.4399995803833,11.4399995803833,11.460000038146973,11.420000076293945
0003.HK,2020-09-09 15:41:00,164000.0,11.460000038146973,11.4399995803833,11.460000038146973,11.4399995803833
0003.HK,2020-09-09 15:40:00,59000.0,11.4399995803833,11.4399995803833,11.460000038146973,11.4399995803833
0003.HK,2020-09-09 15:39:00,287354.0,11.4399995803833,11.4399995803833,11.460000038146973,11.4399995803833
0003.HK,2020-09-09 15:38:00,61450.0,11.4399995803833,11.4399995803833,11.460000038146973,11.4399995803833
0003.HK,2020-09-09 15:37:00,41200.0,11.460000038146973,11.4399995803833,11.460000038146973,11.4399995803833
0003.HK,2020-09-09 15:36:00,30400.0,11.4399995803833,11.4399995803833,11.460000038146973,11.4399995803833
0003.HK,2020-09-09 15:35:00,42000.0,11.4399995803833,11.4399995803833,11.4399995803833,11.4399995803833
0003.HK,2020-09-09 15:34:00,24000.0,11.460000038146973,11.4399995803833,11.460000038146973,11.4399995803833
0003.HK,2020-09-09 15:33:00,31000.0,11.4399995803833,11.4399995803833,11.460000038146973,11.4399995803833
0003.HK,2020-09-09 15:32:00,24000.0,11.4399995803833,11.4399995803833,11.460000038146973,11.4399995803833
0003.HK,2020-09-09 15:31:00,980000.0,11.460000038146973,11.460000038146973,11.460000038146973,11.4399995803833
0003.HK,2020-09-09 15:30:00,31000.0,11.479999542236328,11.460000038146973,11.479999542236328,11.460000038146973
0003.HK,2020-09-09 15:29:00,33000.0,11.460000038146973,11.460000038146973,11.479999542236328,11.460000038146973
0003.HK,2020-09-09 15:28:00,32000.0,11.460000038146973,11.460000038146973,11.479999542236328,11.460000038146973
0003.HK,2020-09-09 15:27:00,26000.0,11.460000038146973,11.460000038146973,11.479999542236328,11.460000038146973
0003.HK,2020-09-09 15:26:00,23853.0,11.460000038146973,11.479999542236328,11.479999542236328,11.460000038146973
0003.HK,2020-09-09 15:25:00,79405.0,11.479999542236328,11.479999542236328,11.479999542236328,11.479999542236328
0003.HK,2020-09-09 15:24:00,300000.0,11.479999542236328,11.460000038146973,11.479999542236328,11.460000038146973
0003.HK,2020-09-09 15:23:00,3000.0,11.460000038146973,11.460000038146973,11.460000038146973,11.460000038146973
0003.HK,2020-09-09 15:22:00,17000.0,11.460000038146973,11.460000038146973,11.479999542236328,11.460000038146973
0003.HK,2020-09-09 15:21:00,24000.0,11.479999542236328,11.460000038146973,11.479999542236328,11.460000038146973
0003.HK,2020-09-09 15:20:00,44000.0,11.479999542236328,11.460000038146973,11.479999542236328,11.460000038146973
0003.HK,2020-09-09 15:19:00,19000.0,11.479999542236328,11.460000038146973,11.479999542236328,11.460000038146973
0003.HK,2020-09-09 15:18:00,8600.0,11.460000038146973,11.479999542236328,11.479999542236328,11.460000038146973
0003.HK,2020-09-09 15:17:00,15000.0,11.479999542236328,11.460000038146973,11.479999542236328,11.460000038146973
0003.HK,2020-09-09 15:15:00,27450.0,11.479999542236328,11.460000038146973,11.479999542236328,11.460000038146973
0003.HK,2020-09-09 15:14:00,17000.0,11.479999542236328,11.460000038146973,11.479999542236328,11.460000038146973
