symbol,date,open,volume,close,high,low
0288.HK,2020-09-09 15:59:00,6.53000020980835,58000.0,6.53000020980835,6.559999942779541,6.5
0288.HK,2020-09-09 15:58:00,6.53000020980835,89500.0,6.53000020980835,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:57:00,6.53000020980835,120000.0,6.53000020980835,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:56:00,6.53000020980835,55000.0,6.519999980926514,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:55:00,6.53000020980835,44000.0,6.53000020980835,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:54:00,6.53000020980835,79000.0,6.53000020980835,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:53:00,6.519999980926514,64500.0,6.519999980926514,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:52:00,6.53000020980835,29000.0,6.519999980926514,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:51:00,6.53000020980835,33000.0,6.519999980926514,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:50:00,6.53000020980835,80000.0,6.53000020980835,6.53000020980835,6.53000020980835
0288.HK,2020-09-09 15:49:00,6.53000020980835,13000.0,6.53000020980835,6.53000020980835,6.53000020980835
0288.HK,2020-09-09 15:48:00,6.53000020980835,29500.0,6.53000020980835,6.53000020980835,6.53000020980835
0288.HK,2020-09-09 15:47:00,6.53000020980835,40000.0,6.53000020980835,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:46:00,6.53000020980835,63000.0,6.53000020980835,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:45:00,6.53000020980835,28000.0,6.53000020980835,6.53000020980835,6.53000020980835
0288.HK,2020-09-09 15:44:00,6.53000020980835,81000.0,6.53000020980835,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:43:00,6.53000020980835,82000.0,6.519999980926514,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:42:00,6.53000020980835,60500.0,6.519999980926514,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:41:00,6.53000020980835,26500.0,6.519999980926514,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:40:00,6.53000020980835,108500.0,6.519999980926514,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:39:00,6.53000020980835,67000.0,6.519999980926514,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:38:00,6.53000020980835,19500.0,6.519999980926514,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:37:00,6.53000020980835,110500.0,6.519999980926514,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:36:00,6.53000020980835,29000.0,6.519999980926514,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:35:00,6.53000020980835,45000.0,6.519999980926514,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:34:00,6.53000020980835,28000.0,6.519999980926514,6.53000020980835,6.519999980926514
0288.HK,2020-09-09 15:33:00,6.53000020980835,57500.0,6.53000020980835,6.53000020980835,6.53000020980835
0288.HK,2020-09-09 15:32:00,6.519999980926514,317000.0,6.519999980926514,6.519999980926514,6.510000228881836
0288.HK,2020-09-09 15:31:00,6.519999980926514,40500.0,6.510000228881836,6.519999980926514,6.510000228881836
0288.HK,2020-09-09 15:30:00,6.519999980926514,32000.0,6.510000228881836,6.519999980926514,6.510000228881836
0288.HK,2020-09-09 15:29:00,6.519999980926514,30000.0,6.510000228881836,6.519999980926514,6.510000228881836
0288.HK,2020-09-09 15:28:00,6.519999980926514,31000.0,6.510000228881836,6.519999980926514,6.510000228881836
0288.HK,2020-09-09 15:27:00,6.519999980926514,28000.0,6.510000228881836,6.519999980926514,6.510000228881836
0288.HK,2020-09-09 15:26:00,6.519999980926514,28000.0,6.510000228881836,6.519999980926514,6.510000228881836
0288.HK,2020-09-09 15:25:00,6.519999980926514,33500.0,6.510000228881836,6.519999980926514,6.510000228881836
0288.HK,2020-09-09 15:24:00,6.519999980926514,28500.0,6.519999980926514,6.519999980926514,6.519999980926514
0288.HK,2020-09-09 15:23:00,6.519999980926514,25000.0,6.519999980926514,6.519999980926514,6.519999980926514
0288.HK,2020-09-09 15:22:00,6.519999980926514,33500.0,6.519999980926514,6.519999980926514,6.510000228881836
0288.HK,2020-09-09 15:21:00,6.519999980926514,13000.0,6.510000228881836,6.519999980926514,6.510000228881836
0288.HK,2020-09-09 15:20:00,6.510000228881836,92000.0,6.510000228881836,6.519999980926514,6.5
0288.HK,2020-09-09 15:19:00,6.510000228881836,40000.0,6.510000228881836,6.510000228881836,6.510000228881836
0288.HK,2020-09-09 15:18:00,6.510000228881836,36000.0,6.510000228881836,6.510000228881836,6.510000228881836
0288.HK,2020-09-09 15:17:00,6.510000228881836,33000.0,6.5,6.510000228881836,6.5
0288.HK,2020-09-09 15:16:00,6.510000228881836,50500.0,6.510000228881836,6.510000228881836,6.5
0288.HK,2020-09-09 15:15:00,6.510000228881836,24500.0,6.510000228881836,6.510000228881836,6.5
0288.HK,2020-09-09 15:14:00,6.510000228881836,24000.0,6.5,6.510000228881836,6.5
0288.HK,2020-09-09 15:13:00,6.510000228881836,35500.0,6.5,6.510000228881836,6.5
0288.HK,2020-09-09 15:12:00,6.510000228881836,31500.0,6.5,6.510000228881836,6.5
0288.HK,2020-09-09 15:11:00,6.510000228881836,35500.0,6.5,6.510000228881836,6.5
0288.HK,2020-09-09 15:10:00,6.510000228881836,29500.0,6.5,6.510000228881836,6.5
0288.HK,2020-09-09 15:09:00,6.510000228881836,23000.0,6.510000228881836,6.510000228881836,6.510000228881836
0288.HK,2020-09-09 15:08:00,6.510000228881836,27500.0,6.510000228881836,6.510000228881836,6.5
0288.HK,2020-09-09 15:07:00,6.510000228881836,20800.0,6.510000228881836,6.510000228881836,6.510000228881836
0288.HK,2020-09-09 15:06:00,6.510000228881836,26000.0,6.5,6.510000228881836,6.5
0288.HK,2020-09-09 15:05:00,6.510000228881836,27500.0,6.5,6.510000228881836,6.5
0288.HK,2020-09-09 15:04:00,6.510000228881836,21500.0,6.5,6.510000228881836,6.5
0288.HK,2020-09-09 15:03:00,6.510000228881836,14000.0,6.5,6.510000228881836,6.5
0288.HK,2020-09-09 15:02:00,6.510000228881836,20000.0,6.5,6.510000228881836,6.5
0288.HK,2020-09-09 15:01:00,6.5,88500.0,6.5,6.5,6.489999771118164
0288.HK,2020-09-09 15:00:00,6.5,43500.0,6.489999771118164,6.5,6.489999771118164
0288.HK,2020-09-09 14:59:00,6.5,10500.0,6.489999771118164,6.5,6.489999771118164
0288.HK,2020-09-09 14:58:00,6.5,43000.0,6.5,6.5,6.489999771118164
0288.HK,2020-09-09 14:57:00,6.5,21500.0,6.5,6.5,6.489999771118164
0288.HK,2020-09-09 14:56:00,6.5,27500.0,6.489999771118164,6.5,6.489999771118164
0288.HK,2020-09-09 14:55:00,6.5,27500.0,6.489999771118164,6.5,6.489999771118164
0288.HK,2020-09-09 14:54:00,6.5,14000.0,6.489999771118164,6.5,6.489999771118164
0288.HK,2020-09-09 14:53:00,6.489999771118164,21500.0,6.489999771118164,6.5,6.480000019073486
0288.HK,2020-09-09 14:52:00,6.489999771118164,21000.0,6.480000019073486,6.489999771118164,6.480000019073486
0288.HK,2020-09-09 14:51:00,6.489999771118164,17479169.0,6.480000019073486,6.489999771118164,6.480000019073486
0288.HK,2020-09-09 14:50:00,6.480000019073486,0.0,6.480000019073486,6.480000019073486,6.480000019073486
