symbol,date,high,volume,close,open,low
SMT.L,2020-09-09 13:05:41,896.0,0.0,896.0,896.0,896.0
SMT.L,2020-09-09 13:04:00,896.5,163.0,895.6599731445312,896.5,895.6599731445312
SMT.L,2020-09-09 13:03:00,895.2437744140625,800.0,895.2437744140625,895.2437744140625,895.2437744140625
SMT.L,2020-09-09 13:02:00,895.989990234375,2113.0,895.9849243164062,895.989990234375,895.9849243164062
SMT.L,2020-09-09 13:01:00,895.2437744140625,619.0,895.2437744140625,895.2437744140625,895.2437744140625
SMT.L,2020-09-09 13:00:00,896.0,215.0,895.1599731445312,896.0,895.1599731445312
SMT.L,2020-09-09 12:59:00,896.0,2219.0,896.0,896.0,896.0
SMT.L,2020-09-09 12:57:00,895.9970092773438,943.0,895.0,895.9970092773438,895.0
SMT.L,2020-09-09 12:56:00,896.1646728515625,554.0,896.1646728515625,896.1646728515625,896.1646728515625
SMT.L,2020-09-09 12:55:00,896.0,1741.0,896.0,895.1646728515625,895.1646728515625
SMT.L,2020-09-09 12:54:00,895.333984375,3899.0,895.333984375,895.0,895.0
SMT.L,2020-09-09 12:53:00,895.02001953125,4490.0,894.6688842773438,895.02001953125,894.6688842773438
SMT.L,2020-09-09 12:52:00,895.1688842773438,120.0,895.1688842773438,894.6599731445312,894.6599731445312
SMT.L,2020-09-09 12:51:00,895.6721801757812,1112.0,895.6721801757812,895.0,895.0
SMT.L,2020-09-09 12:50:00,895.5,403.0,895.5,895.5,895.5
SMT.L,2020-09-09 12:49:00,894.6754150390625,283.0,894.6754150390625,894.1599731445312,894.1599731445312
SMT.L,2020-09-09 12:48:00,895.0179443359375,754.0,895.0179443359375,894.1624755859375,894.1624755859375
SMT.L,2020-09-09 12:47:00,895.5,1911.0,895.5,893.5,893.5
SMT.L,2020-09-09 12:46:00,895.0,5796.0,894.5,895.0,894.5
SMT.L,2020-09-09 12:45:00,896.0228271484375,3530.0,896.0228271484375,895.5,895.3408813476562
SMT.L,2020-09-09 12:44:00,895.1849975585938,100.0,895.1849975585938,895.1849975585938,895.1849975585938
SMT.L,2020-09-09 12:43:00,894.2437744140625,1130.0,894.2437744140625,894.2437744140625,894.2437744140625
SMT.L,2020-09-09 12:41:00,895.0303955078125,1334.0,894.6868896484375,895.0303955078125,894.6868896484375
SMT.L,2020-09-09 12:40:00,895.1868896484375,1071.0,894.5,895.1868896484375,894.5
SMT.L,2020-09-09 12:39:00,895.1868896484375,1017.0,895.1868896484375,894.6868896484375,894.1624755859375
SMT.L,2020-09-09 12:38:00,895.0,262.0,895.0,894.5,894.5
SMT.L,2020-09-09 12:37:00,894.6900024414062,471.0,894.6900024414062,894.1599731445312,894.1599731445312
SMT.L,2020-09-09 12:36:00,894.69091796875,2762.0,894.1624755859375,894.1624755859375,894.1624755859375
SMT.L,2020-09-09 12:35:00,894.5,2170.0,894.3455200195312,893.1599731445312,893.1599731445312
SMT.L,2020-09-09 12:34:00,893.697021484375,2963.0,893.1585083007812,893.697021484375,893.1585083007812
SMT.L,2020-09-09 12:33:00,893.2437744140625,673.0,893.2437744140625,893.2437744140625,893.2437744140625
SMT.L,2020-09-09 12:32:00,894.2000122070312,1078.0,893.6624755859375,893.7000122070312,893.6624755859375
SMT.L,2020-09-09 12:30:00,894.2070922851562,1318.0,893.7070922851562,894.2070922851562,893.7070922851562
SMT.L,2020-09-09 12:29:00,894.0,2268.0,894.0,893.1624755859375,893.1624755859375
SMT.L,2020-09-09 12:28:00,893.719970703125,8421.0,893.1599731445312,892.4959716796875,892.4959716796875
SMT.L,2020-09-09 12:27:00,894.0,7499.0,893.1624755859375,894.0,893.1599731445312
SMT.L,2020-09-09 12:26:00,893.7144165039062,6575.0,893.7144165039062,892.7144165039062,892.7144165039062
SMT.L,2020-09-09 12:25:00,893.0800170898438,2080.0,893.0758056640625,893.0800170898438,892.2437744140625
SMT.L,2020-09-09 12:24:00,892.7216796875,8.0,892.7216796875,892.7216796875,892.7216796875
SMT.L,2020-09-09 12:23:00,892.8635864257812,6959.0,892.1624755859375,892.5800170898438,892.0
SMT.L,2020-09-09 12:22:00,892.25,24124.0,892.1599731445312,892.0811767578125,892.0811767578125
SMT.L,2020-09-09 12:21:00,892.3635864257812,10084.0,892.0811767578125,891.727294921875,891.727294921875
SMT.L,2020-09-09 12:20:00,892.72998046875,3048.0,892.0,892.1624755859375,892.0
SMT.L,2020-09-09 12:19:00,892.736328125,963.0,892.1624755859375,892.736328125,892.1624755859375
SMT.L,2020-09-09 12:18:00,892.5,1648.0,892.5,892.0,892.0
SMT.L,2020-09-09 12:17:00,892.5,1387.0,892.5,892.5,892.5
SMT.L,2020-09-09 12:16:00,892.0,2742.0,892.0,891.1624755859375,891.1624755859375
SMT.L,2020-09-09 12:15:00,891.7490234375,4027.0,891.1624755859375,891.7490234375,891.1599731445312
