symbol,date,volume,close,open,high,low
ZM,2020-09-08 15:59:00,58035.0,350.8800048828125,350.44000244140625,351.0899963378906,350.2200012207031
ZM,2020-09-08 15:58:00,44137.0,350.44000244140625,349.4849853515625,350.44000244140625,349.4200134277344
ZM,2020-09-08 15:57:00,45793.0,349.489990234375,350.30999755859375,350.30999755859375,349.489990234375
ZM,2020-09-08 15:56:00,42997.0,350.17999267578125,351.05999755859375,351.30938720703125,350.17999267578125
ZM,2020-09-08 15:55:00,21182.0,350.95001220703125,350.9100036621094,351.3599853515625,350.7900085449219
ZM,2020-09-08 15:54:00,17271.0,350.8900146484375,350.5799865722656,351.17999267578125,350.4200134277344
ZM,2020-09-08 15:53:00,17736.0,350.57000732421875,351.5899963378906,351.614990234375,350.4100036621094
ZM,2020-09-08 15:52:00,10224.0,351.30999755859375,351.239990234375,351.8169860839844,351.239990234375
ZM,2020-09-08 15:51:00,19141.0,351.2101135253906,351.4400939941406,351.79998779296875,351.1199951171875
ZM,2020-09-08 15:50:00,15009.0,351.96990966796875,352.010009765625,352.3599853515625,351.29998779296875
ZM,2020-09-08 15:49:00,21205.0,352.9200134277344,350.9100036621094,352.9200134277344,350.5799865722656
ZM,2020-09-08 15:48:00,20497.0,350.7149963378906,350.30999755859375,351.2099914550781,350.0199890136719
ZM,2020-09-08 15:47:00,20757.0,350.19000244140625,349.8194885253906,350.989990234375,349.6700134277344
ZM,2020-09-08 15:46:00,27273.0,349.7048034667969,350.82000732421875,350.82000732421875,349.66009521484375
ZM,2020-09-08 15:45:00,14039.0,350.7799987792969,351.5,351.5069885253906,350.5899963378906
ZM,2020-09-08 15:44:00,16719.0,351.6700134277344,352.6737060546875,352.6737060546875,351.2900085449219
ZM,2020-09-08 15:43:00,22285.0,352.54998779296875,352.1300048828125,353.0,351.6099853515625
ZM,2020-09-08 15:42:00,10085.0,352.0199890136719,352.4700012207031,352.4700012207031,351.3999938964844
ZM,2020-09-08 15:41:00,10697.0,352.4159851074219,352.1532897949219,352.489990234375,352.0101013183594
ZM,2020-09-08 15:40:00,19891.0,352.0299987792969,352.63360595703125,352.9200134277344,352.0006103515625
ZM,2020-09-08 15:39:00,9459.0,352.8699951171875,352.78009033203125,353.0400085449219,352.57000732421875
ZM,2020-09-08 15:38:00,14028.0,352.9200134277344,352.95001220703125,353.5,352.739990234375
ZM,2020-09-08 15:37:00,9689.0,352.9800109863281,353.2130126953125,353.54998779296875,352.75
ZM,2020-09-08 15:36:00,11526.0,353.2300109863281,352.45001220703125,353.5498962402344,352.45001220703125
ZM,2020-09-08 15:35:00,11426.0,352.4501037597656,352.54998779296875,352.739990234375,352.1400146484375
ZM,2020-09-08 15:34:00,12709.0,352.489990234375,353.3999938964844,353.54998779296875,352.1759033203125
ZM,2020-09-08 15:33:00,9751.0,353.32000732421875,352.4490051269531,353.3900146484375,352.4490051269531
ZM,2020-09-08 15:32:00,11639.0,352.7449951171875,352.8550109863281,353.7499084472656,352.3599853515625
ZM,2020-09-08 15:31:00,11087.0,352.6700134277344,353.8599853515625,353.8599853515625,352.6600036621094
ZM,2020-09-08 15:30:00,14577.0,353.760009765625,353.85009765625,354.29998779296875,353.1910095214844
ZM,2020-09-08 15:29:00,15244.0,354.01971435546875,353.7301025390625,354.1300048828125,353.489990234375
ZM,2020-09-08 15:28:00,12749.0,353.73968505859375,352.51300048828125,353.73968505859375,352.51300048828125
