symbol,date,high,low,close,open,volume
VRTX,2020-09-08 15:59:00,258.75,258.4200134277344,258.75,258.489990234375,52941.0
VRTX,2020-09-08 15:58:00,258.57000732421875,258.135009765625,258.57000732421875,258.4200134277344,21079.0
VRTX,2020-09-08 15:57:00,258.6199951171875,258.3999938964844,258.45001220703125,258.5,13835.0
VRTX,2020-09-08 15:56:00,258.6099853515625,258.3900146484375,258.5199890136719,258.5400085449219,14692.0
VRTX,2020-09-08 15:55:00,258.625,258.3800048828125,258.5950012207031,258.57501220703125,14835.0
VRTX,2020-09-08 15:54:00,259.0299987792969,258.4200134277344,258.57000732421875,258.4200134277344,8867.0
VRTX,2020-09-08 15:53:00,258.5799865722656,258.17999267578125,258.42999267578125,258.5799865722656,7356.0
VRTX,2020-09-08 15:52:00,258.6600036621094,258.1499938964844,258.5950012207031,258.6499938964844,10393.0
VRTX,2020-09-08 15:51:00,258.8299865722656,258.510009765625,258.5799865722656,258.80499267578125,7835.0
VRTX,2020-09-08 15:50:00,259.510009765625,258.760009765625,258.9200134277344,259.510009765625,7143.0
VRTX,2020-09-08 15:49:00,259.5899963378906,258.8699951171875,259.5899963378906,258.9599914550781,4282.0
VRTX,2020-09-08 15:48:00,259.0799865722656,258.4800109863281,258.9049987792969,258.510009765625,9161.0
VRTX,2020-09-08 15:47:00,258.9599914550781,258.45001220703125,258.45001220703125,258.8800048828125,7867.0
VRTX,2020-09-08 15:46:00,259.19000244140625,258.80999755859375,258.8500061035156,258.9599914550781,5430.0
VRTX,2020-09-08 15:45:00,259.3900146484375,258.91009521484375,259.0350036621094,259.3599853515625,5262.0
VRTX,2020-09-08 15:44:00,259.5799865722656,259.3299865722656,259.3599853515625,259.5799865722656,3653.0
VRTX,2020-09-08 15:43:00,259.7088928222656,259.29998779296875,259.5799865722656,259.4700012207031,3153.0
VRTX,2020-09-08 15:42:00,259.69000244140625,259.4700012207031,259.5799865722656,259.5899963378906,4294.0
VRTX,2020-09-08 15:41:00,259.75,259.57000732421875,259.5849914550781,259.6400146484375,2977.0
VRTX,2020-09-08 15:40:00,259.7349853515625,259.510009765625,259.5199890136719,259.5899963378906,4510.0
VRTX,2020-09-08 15:39:00,259.760009765625,259.3699951171875,259.57000732421875,259.75,3936.0
VRTX,2020-09-08 15:38:00,259.92999267578125,259.7300109863281,259.7799987792969,259.7300109863281,3395.0
VRTX,2020-09-08 15:37:00,259.8699951171875,259.6400146484375,259.79998779296875,259.8399963378906,3716.0
VRTX,2020-09-08 15:36:00,259.8999938964844,259.3900146484375,259.8999938964844,259.3900146484375,3273.0
VRTX,2020-09-08 15:35:00,259.3399963378906,259.0400085449219,259.3299865722656,259.1000061035156,4148.0
VRTX,2020-09-08 15:34:00,259.6700134277344,259.0,259.0,259.6700134277344,4831.0
VRTX,2020-09-08 15:33:00,259.7799987792969,259.510009765625,259.510009765625,259.7200012207031,2189.0
VRTX,2020-09-08 15:32:00,259.92999267578125,259.489990234375,259.7799987792969,259.489990234375,4823.0
VRTX,2020-09-08 15:31:00,260.010009765625,259.29998779296875,259.4100036621094,259.94000244140625,6618.0
VRTX,2020-09-08 15:30:00,259.92999267578125,259.6600036621094,259.80999755859375,259.6600036621094,1599.0
VRTX,2020-09-08 15:29:00,259.7200012207031,259.3800048828125,259.7200012207031,259.3900146484375,2978.0
VRTX,2020-09-08 15:28:00,259.6300048828125,259.5199890136719,259.5199890136719,259.5799865722656,1341.0
VRTX,2020-09-08 15:27:00,259.5299987792969,259.30499267578125,259.5299987792969,259.3900146484375,3970.0
VRTX,2020-09-08 15:26:00,259.2099914550781,258.9549865722656,259.2099914550781,259.1499938964844,2566.0
VRTX,2020-09-08 15:25:00,259.3500061035156,259.1650085449219,259.1650085449219,259.19000244140625,1230.0
VRTX,2020-09-08 15:24:00,259.3900146484375,259.010009765625,259.1400146484375,259.3900146484375,6566.0
VRTX,2020-09-08 15:23:00,259.4800109863281,259.2200012207031,259.4100036621094,259.2200012207031,1989.0
VRTX,2020-09-08 15:22:00,259.44000244140625,259.32000732421875,259.4100036621094,259.32000732421875,2225.0
VRTX,2020-09-08 15:21:00,259.3399963378906,258.989990234375,259.3399963378906,258.989990234375,2708.0
VRTX,2020-09-08 15:20:00,259.2799987792969,259.04998779296875,259.04998779296875,259.19500732421875,1757.0
VRTX,2020-09-08 15:19:00,259.20001220703125,259.07000732421875,259.07000732421875,259.20001220703125,1455.0
VRTX,2020-09-08 15:18:00,259.05999755859375,258.6099853515625,259.05999755859375,258.80999755859375,2770.0
VRTX,2020-09-08 15:17:00,259.5899963378906,258.9700012207031,258.9700012207031,259.5899963378906,1490.0
VRTX,2020-09-08 15:16:00,259.1400146484375,258.75,259.1400146484375,258.9700012207031,5047.0
VRTX,2020-09-08 15:15:00,259.1600036621094,258.9800109863281,259.07501220703125,259.1300048828125,2774.0
VRTX,2020-09-08 15:14:00,259.2300109863281,258.92999267578125,259.1499938964844,259.0249938964844,2050.0
VRTX,2020-09-08 15:13:00,259.2200012207031,258.8999938964844,259.06500244140625,259.2200012207031,2989.0
VRTX,2020-09-08 15:12:00,259.3999938964844,259.0899963378906,259.19500732421875,259.3999938964844,5112.0
VRTX,2020-09-08 15:11:00,259.5,259.42999267578125,259.44000244140625,259.489990234375,2252.0
