symbol,date,volume,close,open,high,low
REGN,2020-09-08 15:59:00,16421.0,561.8900146484375,562.0499877929688,562.2239990234375,561.52001953125
REGN,2020-09-08 15:58:00,11355.0,561.9600219726562,561.9099731445312,561.9600219726562,561.739990234375
REGN,2020-09-08 15:57:00,9706.0,561.8900146484375,561.9400024414062,562.0399780273438,561.7999877929688
REGN,2020-09-08 15:56:00,8008.0,561.780029296875,561.6900024414062,561.9600219726562,561.6300048828125
REGN,2020-09-08 15:55:00,6317.0,561.7949829101562,561.8699951171875,562.1400146484375,561.5
REGN,2020-09-08 15:54:00,10252.0,562.3900146484375,562.2100219726562,562.469970703125,561.8900146484375
REGN,2020-09-08 15:53:00,7215.0,562.1439819335938,562.6900024414062,562.6900024414062,561.8599853515625
REGN,2020-09-08 15:52:00,9343.0,562.97998046875,563.6300048828125,563.6300048828125,562.5499877929688
REGN,2020-09-08 15:51:00,5598.0,563.4000244140625,564.260009765625,564.489990234375,563.4000244140625
REGN,2020-09-08 15:50:00,5663.0,564.260009765625,565.1500244140625,565.219970703125,564.260009765625
REGN,2020-09-08 15:49:00,3079.0,565.5399780273438,564.7899780273438,565.77001953125,564.7150268554688
REGN,2020-09-08 15:48:00,8377.0,565.0,564.094970703125,565.655029296875,564.094970703125
REGN,2020-09-08 15:47:00,8948.0,564.135009765625,564.1699829101562,564.7100219726562,564.0999755859375
REGN,2020-09-08 15:46:00,8964.0,564.25,563.27001953125,564.6099853515625,563.27001953125
REGN,2020-09-08 15:45:00,4214.0,563.3699951171875,563.9299926757812,564.260009765625,563.3699951171875
REGN,2020-09-08 15:44:00,2078.0,564.719970703125,564.9299926757812,564.9299926757812,564.3499755859375
REGN,2020-09-08 15:43:00,3237.0,565.3099975585938,565.219970703125,565.489990234375,564.780029296875
REGN,2020-09-08 15:42:00,1685.0,565.4000244140625,565.6599731445312,565.9199829101562,565.4000244140625
REGN,2020-09-08 15:41:00,1934.0,566.0499877929688,565.5700073242188,566.3200073242188,565.5700073242188
REGN,2020-09-08 15:40:00,2614.0,565.9299926757812,566.4500122070312,566.4500122070312,565.9299926757812
REGN,2020-09-08 15:39:00,1980.0,566.4600219726562,566.9299926757812,567.25,566.22998046875
REGN,2020-09-08 15:38:00,2988.0,567.280029296875,567.0650024414062,567.5599975585938,566.8099975585938
REGN,2020-09-08 15:37:00,1782.0,566.8300170898438,566.75,566.8300170898438,566.280029296875
REGN,2020-09-08 15:36:00,1675.0,566.6649780273438,565.8200073242188,566.6649780273438,565.780029296875
REGN,2020-09-08 15:35:00,1405.0,565.239990234375,564.9600219726562,565.6300048828125,564.9500122070312
REGN,2020-09-08 15:34:00,2630.0,564.9349975585938,565.5750122070312,565.5750122070312,564.9349975585938
REGN,2020-09-08 15:33:00,920.0,566.5250244140625,566.4749755859375,566.5250244140625,566.4349975585938
REGN,2020-09-08 15:32:00,1158.0,566.2899780273438,565.7100219726562,566.2899780273438,565.5599975585938
REGN,2020-09-08 15:31:00,1446.0,565.5599975585938,566.0700073242188,566.0700073242188,565.5599975585938
REGN,2020-09-08 15:30:00,2714.0,565.969970703125,565.4550170898438,566.1400146484375,565.4550170898438
REGN,2020-09-08 15:29:00,853.0,565.6699829101562,565.2000122070312,565.6699829101562,565.2000122070312
REGN,2020-09-08 15:28:00,449.0,564.9600219726562,564.6199951171875,564.9600219726562,564.6199951171875
REGN,2020-09-08 15:27:00,2227.0,565.0,564.9000244140625,565.0,564.5800170898438
REGN,2020-09-08 15:26:00,1325.0,564.2100219726562,564.489990234375,564.5814819335938,564.2100219726562
REGN,2020-09-08 15:25:00,3302.0,564.5750122070312,564.6500244140625,564.9149780273438,564.2849731445312
REGN,2020-09-08 15:24:00,1424.0,564.5800170898438,564.4099731445312,564.5800170898438,564.2899780273438
REGN,2020-09-08 15:23:00,2952.0,564.52001953125,564.9500122070312,564.9500122070312,564.52001953125
REGN,2020-09-08 15:22:00,1161.0,565.0700073242188,564.5549926757812,565.0700073242188,564.5549926757812
REGN,2020-09-08 15:21:00,252.0,564.469970703125,564.469970703125,564.469970703125,564.469970703125
