symbol,date,low,high,close,volume,open
SN.L,2020-09-09 13:04:45,1541.0,1541.0,1541.0,0.0,1541.0
SN.L,2020-09-09 13:03:00,1542.0,1542.5,1542.5,1040.0,1542.0
SN.L,2020-09-09 13:02:00,1540.0,1542.0,1542.0,1683.0,1540.0
SN.L,2020-09-09 13:01:00,1539.5,1540.5,1540.5,2058.0,1539.5
SN.L,2020-09-09 13:00:00,1538.5,1539.5,1539.0,4789.0,1539.0
SN.L,2020-09-09 12:59:00,1539.5,1540.0,1539.5,397.0,1540.0
SN.L,2020-09-09 12:58:00,1540.0,1540.5,1540.5,292.0,1540.0
SN.L,2020-09-09 12:57:00,1539.5963134765625,1540.0,1540.0,264.0,1540.0
SN.L,2020-09-09 12:55:00,1540.5,1540.5,1540.5,44.0,1540.5
SN.L,2020-09-09 12:54:00,1540.0,1540.5,1540.5,736.0,1540.0
SN.L,2020-09-09 12:53:00,1540.0,1540.3199462890625,1540.3199462890625,501.0,1540.0
SN.L,2020-09-09 12:52:00,1540.0,1540.0,1540.0,333.0,1540.0
SN.L,2020-09-09 12:51:00,1539.5,1539.5,1539.5,143.0,1539.5
SN.L,2020-09-09 12:50:00,1540.0,1540.5,1540.09619140625,862.0,1540.0
SN.L,2020-09-09 12:49:00,1539.5,1539.5,1539.5,1070.0,1539.5
SN.L,2020-09-09 12:48:00,1539.5,1539.5,1539.5,130.0,1539.5
SN.L,2020-09-09 12:47:00,1539.5,1539.5,1539.5,117.0,1539.5
SN.L,2020-09-09 12:46:00,1540.0,1540.5,1540.0,430.0,1540.5
SN.L,2020-09-09 12:45:00,1540.0,1541.5,1540.0,906.0,1541.0
SN.L,2020-09-09 12:44:00,1539.5,1540.5,1540.5,967.0,1539.5
SN.L,2020-09-09 12:42:00,1537.5,1539.0,1539.0,1853.0,1537.5
SN.L,2020-09-09 12:41:00,1537.0,1538.0,1537.5,2067.0,1538.0
SN.L,2020-09-09 12:40:00,1538.5,1539.5,1538.5,1091.0,1539.5
SN.L,2020-09-09 12:39:00,1539.5,1539.5,1539.5,200.0,1539.5
SN.L,2020-09-09 12:38:00,1539.0,1539.5,1539.5,1862.0,1539.5
SN.L,2020-09-09 12:37:00,1538.5,1540.0,1539.0,2034.0,1540.0
SN.L,2020-09-09 12:36:00,1539.5,1539.5,1539.5,250.0,1539.5
SN.L,2020-09-09 12:35:00,1539.0,1540.0,1539.0,3725.0,1540.0
SN.L,2020-09-09 12:34:00,1540.0,1540.0,1540.0,318.0,1540.0
SN.L,2020-09-09 12:32:00,1540.0,1540.0,1540.0,250.0,1540.0
SN.L,2020-09-09 12:30:00,1539.5,1541.0,1539.5,1302.0,1541.0
SN.L,2020-09-09 12:29:00,1541.0,1541.0,1541.0,542.0,1541.0
SN.L,2020-09-09 12:28:00,1541.0,1541.0,1541.0,1005.0,1541.0
SN.L,2020-09-09 12:27:00,1540.5,1541.0,1540.5,206.0,1541.0
SN.L,2020-09-09 12:26:00,1540.5,1541.0,1541.0,714.0,1540.5
SN.L,2020-09-09 12:25:00,1540.0,1540.0,1540.0,339.0,1540.0
SN.L,2020-09-09 12:24:00,1540.5,1540.5,1540.5,567.0,1540.5
SN.L,2020-09-09 12:23:00,1540.0,1540.0,1540.0,373.0,1540.0
SN.L,2020-09-09 12:21:00,1541.0,1542.5,1541.0,930.0,1542.5
SN.L,2020-09-09 12:19:00,1542.417236328125,1542.417236328125,1542.417236328125,500.0,1542.417236328125
SN.L,2020-09-09 12:18:00,1542.5,1543.0,1542.5,132.0,1543.0
SN.L,2020-09-09 12:15:00,1543.5,1544.5,1543.5,1641.0,1544.5
SN.L,2020-09-09 12:14:00,1545.5,1545.5,1545.5,248.0,1545.5
SN.L,2020-09-09 12:13:00,1546.0,1546.0,1546.0,2.0,1546.0
SN.L,2020-09-09 12:11:00,1546.5,1546.5,1546.5,685.0,1546.5
SN.L,2020-09-09 12:09:00,1545.5,1546.0,1545.5,2139.0,1546.0
SN.L,2020-09-09 12:06:00,1546.0,1547.09619140625,1546.0,433.0,1547.09619140625
SN.L,2020-09-09 12:03:00,1549.0,1549.0,1549.0,328.0,1549.0
SN.L,2020-09-09 12:02:00,1548.5,1551.5,1549.0,3568.0,1551.5
SN.L,2020-09-09 11:59:00,1550.5,1550.5,1550.5,57.0,1550.5
SN.L,2020-09-09 11:58:00,1549.5,1550.5,1550.5,4052.0,1549.5
SN.L,2020-09-09 11:55:00,1549.0,1549.5,1549.5,458.0,1549.0
SN.L,2020-09-09 11:54:00,1548.5,1548.5,1548.5,130.0,1548.5
SN.L,2020-09-09 11:52:00,1548.0,1548.5,1548.5,1136.0,1548.0
SN.L,2020-09-09 11:51:00,1548.5,1548.5,1548.5,656.0,1548.5
SN.L,2020-09-09 11:50:00,1548.0,1548.0,1548.0,265.0,1548.0
SN.L,2020-09-09 11:49:00,1548.0,1548.5,1548.0,300.0,1548.5
SN.L,2020-09-09 11:47:00,1548.5,1548.5,1548.5,153.0,1548.5
SN.L,2020-09-09 11:46:00,1548.0,1548.0,1548.0,160.0,1548.0
SN.L,2020-09-09 11:45:00,1548.0,1549.0,1548.0,481.0,1549.0
SN.L,2020-09-09 11:44:00,1548.5,1548.5,1548.5,250.0,1548.5
SN.L,2020-09-09 11:43:00,1548.0,1548.5,1548.5,405.0,1548.22998046875
SN.L,2020-09-09 11:42:00,1549.0,1549.5,1549.0,500.0,1549.5
SN.L,2020-09-09 11:41:00,1549.0,1549.0,1549.0,500.0,1549.0
SN.L,2020-09-09 11:40:00,1549.0,1549.0,1549.0,839.0,1549.0
SN.L,2020-09-09 11:39:00,1548.0,1548.5,1548.5,3202.0,1548.5
SN.L,2020-09-09 11:37:00,1547.0,1547.5,1547.5,1314.0,1547.0
SN.L,2020-09-09 11:36:00,1546.5,1547.0,1546.5,547.0,1547.0
SN.L,2020-09-09 11:35:00,1548.5,1548.5,1548.5,355.0,1548.5
SN.L,2020-09-09 11:34:00,1546.5,1547.0,1547.0,659.0,1546.5
SN.L,2020-09-09 11:33:00,1546.5,1546.5,1546.5,27.0,1546.5
SN.L,2020-09-09 11:32:00,1546.0,1546.5,1546.5,814.0,1546.5
SN.L,2020-09-09 11:30:00,1546.0,1547.5,1547.0,819.0,1546.0
SN.L,2020-09-09 11:29:00,1545.5,1545.5,1545.5,429.0,1545.5
SN.L,2020-09-09 11:27:00,1545.0,1546.0,1545.0,1579.0,1546.0
