symbol,date,close,open,volume,high,low,dividends
PEP,2020-09-08 15:59:00,135.5,135.61000061035156,154719.0,135.63999938964844,135.41000366210938,0.0
PEP,2020-09-08 15:58:00,135.6300048828125,135.49000549316406,63563.0,135.64999389648438,135.4600067138672,0.0
PEP,2020-09-08 15:57:00,135.4600067138672,135.61000061035156,41212.0,135.61000061035156,135.4600067138672,0.0
PEP,2020-09-08 15:56:00,135.6199951171875,135.61000061035156,48102.0,135.6300048828125,135.49000549316406,0.0
PEP,2020-09-08 15:55:00,135.60000610351562,135.47000122070312,33066.0,135.61000061035156,135.47000122070312,0.0
PEP,2020-09-08 15:54:00,135.47000122070312,135.41000366210938,28724.0,135.52000427246094,135.375,0.0
PEP,2020-09-08 15:53:00,135.3699951171875,135.33999633789062,26760.0,135.38999938964844,135.3000030517578,0.0
PEP,2020-09-08 15:52:00,135.3300018310547,135.27999877929688,17640.0,135.3300018310547,135.24000549316406,0.0
PEP,2020-09-08 15:51:00,135.27000427246094,135.32000732421875,14789.0,135.33999633789062,135.22999572753906,0.0
PEP,2020-09-08 15:50:00,135.3300018310547,135.47999572753906,27622.0,135.5,135.2100067138672,0.0
PEP,2020-09-08 15:49:00,135.5,135.44000244140625,14589.0,135.52000427246094,135.43499755859375,0.0
PEP,2020-09-08 15:48:00,135.4199981689453,135.1999969482422,21763.0,135.47999572753906,135.1999969482422,0.0
PEP,2020-09-08 15:47:00,135.1739959716797,135.39500427246094,27304.0,135.42999267578125,135.1699981689453,0.0
PEP,2020-09-08 15:46:00,135.3699951171875,135.49000549316406,20233.0,135.52000427246094,135.3300018310547,0.0
PEP,2020-09-08 15:45:00,135.5,135.61329650878906,21168.0,135.66000366210938,135.4499969482422,0.0
PEP,2020-09-08 15:44:00,135.63999938964844,135.69000244140625,15939.0,135.69000244140625,135.60000610351562,0.0
PEP,2020-09-08 15:43:00,135.6999969482422,135.60000610351562,12208.0,135.7100067138672,135.5800018310547,0.0
PEP,2020-09-08 15:42:00,135.60000610351562,135.69000244140625,10715.0,135.7050018310547,135.58999633789062,0.0
PEP,2020-09-08 15:41:00,135.67190551757812,135.50999450683594,11334.0,135.67999267578125,135.50999450683594,0.0
PEP,2020-09-08 15:40:00,135.50999450683594,135.5800018310547,24711.0,135.6699981689453,135.50999450683594,0.0
PEP,2020-09-08 15:39:00,135.5800018310547,135.6199951171875,8803.0,135.64999389648438,135.50999450683594,0.0
PEP,2020-09-08 15:38:00,135.58999633789062,135.6699981689453,14219.0,135.74000549316406,135.58999633789062,0.0
PEP,2020-09-08 15:37:00,135.66000366210938,135.7050018310547,9974.0,135.7100067138672,135.57000732421875,0.0
PEP,2020-09-08 15:36:00,135.7100067138672,135.57000732421875,9785.0,135.72000122070312,135.5500030517578,0.0
PEP,2020-09-08 15:35:00,135.5800018310547,135.35549926757812,13810.0,135.58999633789062,135.3553924560547,0.0
PEP,2020-09-08 15:34:00,135.36000061035156,135.52000427246094,11744.0,135.5399932861328,135.33999633789062,0.0
PEP,2020-09-08 15:33:00,135.52999877929688,135.5399932861328,9067.0,135.5500030517578,135.5,0.0
PEP,2020-09-08 15:32:00,135.5850067138672,135.57000732421875,8104.0,135.6300048828125,135.55499267578125,0.0
PEP,2020-09-08 15:31:00,135.52999877929688,135.55999755859375,15287.0,135.60000610351562,135.4600067138672,0.0
PEP,2020-09-08 15:30:00,135.5399932861328,135.47000122070312,10931.0,135.6300048828125,135.41000366210938,0.0
PEP,2020-09-08 15:29:00,135.4550018310547,135.38999938964844,7915.0,135.4550018310547,135.38999938964844,0.0
PEP,2020-09-08 15:28:00,135.39999389648438,135.4600067138672,8601.0,135.4949951171875,135.38999938964844,0.0
PEP,2020-09-08 15:27:00,135.4499969482422,135.38999938964844,8835.0,135.4499969482422,135.3800048828125,0.0
PEP,2020-09-08 15:26:00,135.3800048828125,135.32000732421875,8559.0,135.3800048828125,135.30499267578125,0.0
PEP,2020-09-08 15:25:00,135.32000732421875,135.40499877929688,14324.0,135.5,135.27000427246094,0.0
PEP,2020-09-08 15:24:00,135.41000366210938,135.35499572753906,14508.0,135.4499969482422,135.35000610351562,0.0
PEP,2020-09-08 15:23:00,135.35000610351562,135.30999755859375,10533.0,135.3699951171875,135.2899932861328,0.0
PEP,2020-09-08 15:22:00,135.32000732421875,135.30999755859375,8187.0,135.36000061035156,135.3000030517578,0.0
PEP,2020-09-08 15:21:00,135.30999755859375,135.25,6509.0,135.33999633789062,135.23500061035156,0.0
PEP,2020-09-08 15:20:00,135.27999877929688,135.1999969482422,9723.0,135.30999755859375,135.1750030517578,0.0
