symbol,date,high,volume,close,open,low
EA,2020-09-08 15:59:00,124.4000015258789,62909.0,124.27999877929688,124.29000091552734,124.1500015258789
EA,2020-09-08 15:58:00,124.31999969482422,30569.0,124.29000091552734,124.20999908447266,124.19999694824219
EA,2020-09-08 15:57:00,124.31999969482422,28978.0,124.20500183105469,124.30000305175781,124.18000030517578
EA,2020-09-08 15:56:00,124.31999969482422,32950.0,124.30000305175781,124.23999786376953,124.19999694824219
EA,2020-09-08 15:55:00,124.23999786376953,26010.0,124.2300033569336,124.16999816894531,124.12000274658203
EA,2020-09-08 15:54:00,124.25,32873.0,124.16000366210938,124.22000122070312,124.12999725341797
EA,2020-09-08 15:53:00,124.22000122070312,32389.0,124.20999908447266,124.12999725341797,124.08000183105469
EA,2020-09-08 15:52:00,124.2750015258789,35638.0,124.13999938964844,124.23999786376953,124.11000061035156
EA,2020-09-08 15:51:00,124.31500244140625,20748.0,124.2300033569336,124.31430053710938,124.2249984741211
EA,2020-09-08 15:50:00,124.62000274658203,31836.0,124.31999969482422,124.62000274658203,124.26000213623047
EA,2020-09-08 15:49:00,124.66000366210938,19894.0,124.63999938964844,124.37999725341797,124.37999725341797
EA,2020-09-08 15:48:00,124.37999725341797,18239.0,124.37000274658203,124.19000244140625,124.16999816894531
EA,2020-09-08 15:47:00,124.29000091552734,22839.0,124.20999908447266,124.21499633789062,124.18000030517578
EA,2020-09-08 15:46:00,124.44999694824219,19882.0,124.19499969482422,124.43000030517578,124.19000244140625
EA,2020-09-08 15:45:00,124.54000091552734,17571.0,124.43000030517578,124.54000091552734,124.37000274658203
EA,2020-09-08 15:44:00,124.66999816894531,11246.0,124.51000213623047,124.66999816894531,124.51000213623047
EA,2020-09-08 15:43:00,124.69999694824219,14131.0,124.66999816894531,124.52999877929688,124.5199966430664
EA,2020-09-08 15:42:00,124.69499969482422,11132.0,124.53500366210938,124.66999816894531,124.53500366210938
EA,2020-09-08 15:41:00,124.72000122070312,11807.0,124.66000366210938,124.6500015258789,124.61000061035156
EA,2020-09-08 15:40:00,124.75,13687.0,124.62999725341797,124.7300033569336,124.62999725341797
EA,2020-09-08 15:39:00,124.77999877929688,8456.0,124.7300033569336,124.73999786376953,124.68000030517578
EA,2020-09-08 15:38:00,124.87000274658203,13135.0,124.72000122070312,124.87000274658203,124.70999908447266
EA,2020-09-08 15:37:00,124.97000122070312,11286.0,124.94999694824219,124.95999908447266,124.87999725341797
EA,2020-09-08 15:36:00,124.97000122070312,8354.0,124.96499633789062,124.77999877929688,124.77999877929688
EA,2020-09-08 15:35:00,124.81999969482422,12242.0,124.79000091552734,124.63999938964844,124.63999938964844
EA,2020-09-08 15:34:00,124.90499877929688,9499.0,124.66000366210938,124.87000274658203,124.66000366210938
EA,2020-09-08 15:33:00,124.91000366210938,9032.0,124.86000061035156,124.80999755859375,124.80999755859375
