symbol,date,close,high,low,volume,open
MSFT,2020-09-08 15:59:00,202.64999389648438,203.1699981689453,202.1999969482422,1294576.0,203.13999938964844
MSFT,2020-09-08 15:58:00,203.13999938964844,203.17999267578125,202.52000427246094,523552.0,202.5399932861328
MSFT,2020-09-08 15:57:00,202.55499267578125,203.0,202.50999450683594,338823.0,202.86000061035156
MSFT,2020-09-08 15:56:00,202.86000061035156,202.99000549316406,202.61000061035156,367043.0,202.98500061035156
MSFT,2020-09-08 15:55:00,202.97999572753906,203.32000732421875,202.91000366210938,352607.0,203.27999877929688
MSFT,2020-09-08 15:54:00,203.27999877929688,203.74000549316406,203.05999755859375,270696.0,203.1300048828125
MSFT,2020-09-08 15:53:00,203.1300048828125,203.33999633789062,202.9600067138672,230168.0,203.33999633789062
MSFT,2020-09-08 15:52:00,203.33999633789062,203.47000122070312,202.8699951171875,321704.0,202.9600067138672
MSFT,2020-09-08 15:51:00,202.9550018310547,203.4866943359375,202.9199981689453,172931.0,203.39999389648438
MSFT,2020-09-08 15:50:00,203.4199981689453,203.66000366210938,203.1699981689453,229434.0,203.63999938964844
MSFT,2020-09-08 15:49:00,203.67999267578125,203.75999450683594,203.1699981689453,146505.0,203.27000427246094
MSFT,2020-09-08 15:48:00,203.27999877929688,203.52999877929688,202.82000732421875,231891.0,202.86000061035156
MSFT,2020-09-08 15:47:00,202.8699951171875,203.38999938964844,202.77000427246094,349898.0,203.14999389648438
MSFT,2020-09-08 15:46:00,203.17999267578125,203.72000122070312,203.1300048828125,192028.0,203.6300048828125
MSFT,2020-09-08 15:45:00,203.66000366210938,203.9600067138672,203.4208984375,223629.0,203.77999877929688
MSFT,2020-09-08 15:44:00,203.80369567871094,204.39999389648438,203.77999877929688,129379.0,204.39999389648438
MSFT,2020-09-08 15:43:00,204.42990112304688,204.50999450683594,203.9600067138672,138469.0,204.0399932861328
MSFT,2020-09-08 15:42:00,204.02499389648438,204.27999877929688,203.83450317382812,139157.0,204.19000244140625
MSFT,2020-09-08 15:41:00,204.19500732421875,204.33999633789062,203.91000366210938,147885.0,203.9600067138672
MSFT,2020-09-08 15:40:00,203.9674072265625,204.5,203.9499969482422,186286.0,204.2949981689453
MSFT,2020-09-08 15:39:00,204.2949981689453,204.52999877929688,204.05999755859375,126533.0,204.36000061035156
MSFT,2020-09-08 15:38:00,204.35040283203125,204.75999450683594,204.2899932861328,110084.0,204.75999450683594
MSFT,2020-09-08 15:37:00,204.74000549316406,204.92999267578125,204.64999389648438,74824.0,204.8800048828125
MSFT,2020-09-08 15:36:00,204.8699951171875,204.97999572753906,204.56500244140625,124340.0,204.6750030517578
MSFT,2020-09-08 15:35:00,204.6699981689453,204.74000549316406,204.21499633789062,107357.0,204.22169494628906
MSFT,2020-09-08 15:34:00,204.21820068359375,205.0299072265625,204.19000244140625,151185.0,204.91000366210938
MSFT,2020-09-08 15:33:00,204.90460205078125,205.05999755859375,204.8300018310547,78219.0,205.0
MSFT,2020-09-08 15:32:00,204.97999572753906,205.23500061035156,204.76620483398438,85783.0,204.785400390625
MSFT,2020-09-08 15:31:00,204.7884063720703,205.24000549316406,204.6699981689453,95259.0,205.1999969482422
MSFT,2020-09-08 15:30:00,205.1699981689453,205.30999755859375,204.8000030517578,112180.0,204.96499633789062
MSFT,2020-09-08 15:29:00,204.96499633789062,205.09500122070312,204.82000732421875,88972.0,205.08999633789062
MSFT,2020-09-08 15:28:00,205.0800018310547,205.08999633789062,204.7471923828125,132370.0,204.7689971923828
MSFT,2020-09-08 15:27:00,204.77000427246094,204.80999755859375,204.52000427246094,96092.0,204.5699005126953
MSFT,2020-09-08 15:26:00,204.54469299316406,204.57000732421875,204.39999389648438,72679.0,204.47000122070312
MSFT,2020-09-08 15:25:00,204.49139404296875,204.8000030517578,204.2967987060547,101464.0,204.57000732421875
MSFT,2020-09-08 15:24:00,204.55999755859375,204.75999450683594,204.36000061035156,121137.0,204.60000610351562
MSFT,2020-09-08 15:23:00,204.60499572753906,204.69000244140625,204.53500366210938,76784.0,204.5399932861328
MSFT,2020-09-08 15:22:00,204.57000732421875,204.7899932861328,204.52000427246094,78495.0,204.5800018310547
MSFT,2020-09-08 15:21:00,204.61500549316406,204.67999267578125,204.17999267578125,94692.0,204.30859375
MSFT,2020-09-08 15:20:00,204.30999755859375,204.51499938964844,204.14999389648438,85279.0,204.30999755859375
MSFT,2020-09-08 15:19:00,204.35000610351562,204.67990112304688,204.2615966796875,92703.0,204.43499755859375
MSFT,2020-09-08 15:18:00,204.39999389648438,204.49000549316406,204.10000610351562,105939.0,204.3000030517578
MSFT,2020-09-08 15:17:00,204.32000732421875,204.82000732421875,204.25,143930.0,204.2899932861328
MSFT,2020-09-08 15:16:00,204.33999633789062,204.36000061035156,203.8000030517578,103514.0,204.08990478515625
MSFT,2020-09-08 15:15:00,204.10000610351562,204.33999633789062,203.97999572753906,92574.0,204.25
MSFT,2020-09-08 15:14:00,204.32000732421875,204.4600067138672,204.05999755859375,87800.0,204.25999450683594
MSFT,2020-09-08 15:13:00,204.27000427246094,204.49000549316406,204.05999755859375,78896.0,204.47999572753906
MSFT,2020-09-08 15:12:00,204.5,204.69500732421875,204.14010620117188,75054.0,204.66070556640625
MSFT,2020-09-08 15:11:00,204.6999969482422,204.75,204.33999633789062,139946.0,204.52000427246094
MSFT,2020-09-08 15:10:00,204.52000427246094,204.5399932861328,203.89010620117188,144971.0,204.02040100097656
MSFT,2020-09-08 15:09:00,204.00999450683594,204.02999877929688,203.63999938964844,127481.0,203.9199981689453
MSFT,2020-09-08 15:08:00,203.9217987060547,203.99000549316406,203.35000610351562,117459.0,203.67999267578125
MSFT,2020-09-08 15:07:00,203.64999389648438,203.71389770507812,203.1999969482422,109767.0,203.26400756835938
MSFT,2020-09-08 15:06:00,203.2899932861328,203.6649932861328,203.22000122070312,92677.0,203.6649932861328
MSFT,2020-09-08 15:05:00,203.65499877929688,203.7100067138672,203.33999633789062,101423.0,203.33999633789062
MSFT,2020-09-08 15:04:00,203.36500549316406,203.72999572753906,203.33999633789062,113984.0,203.72000122070312
MSFT,2020-09-08 15:03:00,203.6999969482422,203.9320068359375,203.6302032470703,76804.0,203.69140625
MSFT,2020-09-08 15:02:00,203.7050018310547,203.9600067138672,203.66000366210938,96959.0,203.88499450683594
MSFT,2020-09-08 15:01:00,203.88499450683594,204.18499755859375,203.8699951171875,72022.0,204.1699981689453
MSFT,2020-09-08 15:00:00,204.16000366210938,204.26499938964844,204.0,62701.0,204.26499938964844
