symbol,date,open,volume,high,low,close
2318.HK,2020-09-09 15:59:00,81.0,140650.0,81.05000305175781,80.8499984741211,81.0
2318.HK,2020-09-09 15:58:00,81.0,158500.0,81.0999984741211,81.0,81.0
2318.HK,2020-09-09 15:57:00,81.05000305175781,85500.0,81.05000305175781,81.0,81.05000305175781
2318.HK,2020-09-09 15:56:00,80.94999694824219,156000.0,81.05000305175781,80.94999694824219,81.05000305175781
2318.HK,2020-09-09 15:55:00,81.0,56000.0,81.0,80.94999694824219,81.0
2318.HK,2020-09-09 15:54:00,81.0,93500.0,81.05000305175781,80.94999694824219,81.0
2318.HK,2020-09-09 15:53:00,81.0999984741211,54500.0,81.0999984741211,81.0,81.05000305175781
2318.HK,2020-09-09 15:52:00,81.0,105900.0,81.0999984741211,80.94999694824219,81.05000305175781
2318.HK,2020-09-09 15:51:00,81.0,60000.0,81.0,80.94999694824219,81.0
2318.HK,2020-09-09 15:50:00,81.05000305175781,58000.0,81.0999984741211,80.94999694824219,80.94999694824219
2318.HK,2020-09-09 15:49:00,81.05000305175781,47000.0,81.0999984741211,81.05000305175781,81.05000305175781
2318.HK,2020-09-09 15:48:00,80.9000015258789,134000.0,81.05000305175781,80.9000015258789,81.05000305175781
2318.HK,2020-09-09 15:47:00,80.94999694824219,65500.0,81.0,80.9000015258789,80.94999694824219
2318.HK,2020-09-09 15:46:00,81.05000305175781,86500.0,81.05000305175781,81.0,81.0
2318.HK,2020-09-09 15:45:00,81.05000305175781,9000.0,81.05000305175781,81.05000305175781,81.05000305175781
2318.HK,2020-09-09 15:44:00,81.0,158500.0,81.0,80.94999694824219,81.0
2318.HK,2020-09-09 15:43:00,80.9000015258789,75500.0,81.05000305175781,80.9000015258789,81.0
2318.HK,2020-09-09 15:42:00,80.94999694824219,124500.0,81.0,80.9000015258789,80.9000015258789
2318.HK,2020-09-09 15:41:00,81.0,31500.0,81.0,80.94999694824219,80.94999694824219
2318.HK,2020-09-09 15:40:00,81.0,129080.0,81.05000305175781,80.94999694824219,81.0
2318.HK,2020-09-09 15:39:00,81.05000305175781,32000.0,81.05000305175781,81.05000305175781,81.05000305175781
2318.HK,2020-09-09 15:38:00,81.0,91000.0,81.05000305175781,80.94999694824219,81.05000305175781
2318.HK,2020-09-09 15:37:00,80.94999694824219,39000.0,81.0,80.94999694824219,81.0
2318.HK,2020-09-09 15:36:00,81.0,64000.0,81.0,80.94999694824219,81.0
2318.HK,2020-09-09 15:35:00,80.94999694824219,51500.0,81.0,80.9000015258789,81.0
2318.HK,2020-09-09 15:34:00,80.8499984741211,60000.0,80.94999694824219,80.8499984741211,80.94999694824219
2318.HK,2020-09-09 15:33:00,80.9000015258789,37500.0,80.9000015258789,80.8499984741211,80.9000015258789
2318.HK,2020-09-09 15:32:00,80.8499984741211,74000.0,80.9000015258789,80.8499984741211,80.9000015258789
2318.HK,2020-09-09 15:31:00,80.8499984741211,39503.0,80.8499984741211,80.80000305175781,80.8499984741211
2318.HK,2020-09-09 15:30:00,80.80000305175781,43000.0,80.8499984741211,80.80000305175781,80.8499984741211
2318.HK,2020-09-09 15:29:00,80.8499984741211,58000.0,80.8499984741211,80.80000305175781,80.80000305175781
2318.HK,2020-09-09 15:28:00,80.80000305175781,79000.0,80.8499984741211,80.80000305175781,80.8499984741211
2318.HK,2020-09-09 15:27:00,80.80000305175781,28000.0,80.8499984741211,80.80000305175781,80.80000305175781
2318.HK,2020-09-09 15:26:00,80.80000305175781,31500.0,80.8499984741211,80.80000305175781,80.80000305175781
