symbol,date,low,high,close,volume,open
ICP.L,2020-09-09 13:05:07,1276.0,1276.0,1276.0,0.0,1276.0
ICP.L,2020-09-09 13:04:00,1277.0,1277.0,1277.0,78531.0,1277.0
ICP.L,2020-09-09 13:03:00,1278.0,1278.0,1278.0,0.0,1278.0
ICP.L,2020-09-09 13:02:00,1277.0,1277.0,1277.0,312.0,1277.0
ICP.L,2020-09-09 13:01:00,1278.0,1278.0,1278.0,301.0,1278.0
ICP.L,2020-09-09 12:56:00,1277.0,1277.0,1277.0,151.0,1277.0
ICP.L,2020-09-09 12:55:00,1278.0,1278.0,1278.0,544.0,1278.0
ICP.L,2020-09-09 12:54:00,1278.0,1278.0,1278.0,321.0,1278.0
ICP.L,2020-09-09 12:53:00,1278.0,1278.0,1278.0,1.0,1278.0
ICP.L,2020-09-09 12:51:00,1277.0,1277.0,1277.0,100.0,1277.0
ICP.L,2020-09-09 12:50:00,1277.0,1277.0,1277.0,428.0,1277.0
ICP.L,2020-09-09 12:48:00,1276.0,1276.0,1276.0,209.0,1276.0
ICP.L,2020-09-09 12:45:00,1276.0,1277.0,1277.0,743.0,1276.0
ICP.L,2020-09-09 12:44:00,1275.0,1276.0,1276.0,1066.0,1275.0
ICP.L,2020-09-09 12:41:00,1273.8399658203125,1274.0,1274.0,729.0,1274.0
ICP.L,2020-09-09 12:40:00,1275.0,1275.0,1275.0,470.0,1275.0
ICP.L,2020-09-09 12:39:00,1276.0,1276.0,1276.0,87.0,1276.0
ICP.L,2020-09-09 12:38:00,1275.0,1276.07666015625,1276.07666015625,835.0,1275.0
ICP.L,2020-09-09 12:35:00,1276.0,1276.0,1276.0,359.0,1276.0
ICP.L,2020-09-09 12:31:00,1274.0,1275.0,1275.0,495.0,1274.0
ICP.L,2020-09-09 12:30:00,1275.0,1275.1600341796875,1275.0,442.0,1275.1600341796875
ICP.L,2020-09-09 12:28:00,1275.0,1275.0,1275.0,100.0,1275.0
ICP.L,2020-09-09 12:26:00,1275.0,1275.0,1275.0,623.0,1275.0
ICP.L,2020-09-09 12:25:00,1273.0,1274.0,1274.0,291.0,1273.0
ICP.L,2020-09-09 12:18:00,1271.0,1272.0,1271.0,349.0,1272.0
ICP.L,2020-09-09 12:12:00,1272.0,1272.0,1272.0,88.0,1272.0
ICP.L,2020-09-09 12:11:00,1273.0,1273.0,1273.0,200.0,1273.0
ICP.L,2020-09-09 12:09:00,1272.0,1272.0,1272.0,492.0,1272.0
ICP.L,2020-09-09 12:04:00,1274.0,1275.0,1274.0,244.0,1275.0
ICP.L,2020-09-09 12:03:00,1276.0,1277.0,1276.0,404.0,1277.0
ICP.L,2020-09-09 12:02:00,1278.0,1280.0,1278.0,220.0,1280.0
ICP.L,2020-09-09 11:58:00,1276.0,1276.0,1276.0,200.0,1276.0
ICP.L,2020-09-09 11:56:00,1276.0,1276.0,1276.0,177.0,1276.0
ICP.L,2020-09-09 11:52:00,1277.0,1277.0,1277.0,96.0,1277.0
ICP.L,2020-09-09 11:51:00,1277.0,1277.0,1277.0,1089.0,1277.0
ICP.L,2020-09-09 11:49:00,1276.0,1276.0,1276.0,200.0,1276.0
ICP.L,2020-09-09 11:48:00,1277.0,1277.0,1277.0,4.0,1277.0
ICP.L,2020-09-09 11:44:00,1277.0,1277.0,1277.0,47.0,1277.0
ICP.L,2020-09-09 11:43:00,1277.0,1277.0,1277.0,510.0,1277.0
ICP.L,2020-09-09 11:41:00,1277.0,1277.0,1277.0,200.0,1277.0
ICP.L,2020-09-09 11:40:00,1278.0,1278.0,1278.0,52.0,1278.0
ICP.L,2020-09-09 11:39:00,1278.0,1278.0,1278.0,176.0,1278.0
ICP.L,2020-09-09 11:38:00,1278.0,1278.0,1278.0,152.0,1278.0
ICP.L,2020-09-09 11:37:00,1279.0,1279.0,1279.0,550.0,1279.0
ICP.L,2020-09-09 11:36:00,1280.0,1280.0,1280.0,224.0,1280.0
ICP.L,2020-09-09 11:31:00,1280.0,1280.0,1280.0,200.0,1280.0
ICP.L,2020-09-09 11:30:00,1280.0,1280.0,1280.0,926.0,1280.0
ICP.L,2020-09-09 11:21:00,1278.0,1279.0,1278.0,509.0,1278.0
ICP.L,2020-09-09 11:20:00,1279.0,1279.0,1279.0,160.0,1279.0
ICP.L,2020-09-09 11:17:00,1278.675048828125,1278.675048828125,1278.675048828125,38.0,1278.675048828125
ICP.L,2020-09-09 11:14:00,1278.0,1278.0,1278.0,145.0,1278.0
ICP.L,2020-09-09 11:09:00,1279.0,1279.675048828125,1279.675048828125,224.0,1279.0
ICP.L,2020-09-09 11:08:00,1278.0,1278.0,1278.0,482.0,1278.0
ICP.L,2020-09-09 11:07:00,1279.0,1279.0,1279.0,922.0,1279.0
ICP.L,2020-09-09 11:00:00,1282.0,1282.0,1282.0,25.0,1282.0
ICP.L,2020-09-09 10:56:00,1280.0,1280.0,1280.0,193.0,1280.0
ICP.L,2020-09-09 10:55:00,1279.0,1279.0,1279.0,21.0,1279.0
ICP.L,2020-09-09 10:54:00,1278.0,1278.0,1278.0,300.0,1278.0
ICP.L,2020-09-09 10:53:00,1279.0,1279.0,1279.0,470.0,1279.0
ICP.L,2020-09-09 10:52:00,1280.0,1280.0,1280.0,350.0,1280.0
ICP.L,2020-09-09 10:48:00,1280.0,1280.0,1280.0,100.0,1280.0
ICP.L,2020-09-09 10:47:00,1280.675048828125,1280.675048828125,1280.675048828125,92.0,1280.675048828125
ICP.L,2020-09-09 10:45:00,1280.0,1280.0,1280.0,104.0,1280.0
