symbol,date,close,high,low,open,volume,dividends
0883.HK,2020-09-09 15:59:00,8.140000343322754,8.15999984741211,8.119999885559082,8.119999885559082,359000.0,0.0
0883.HK,2020-09-09 15:58:00,8.130000114440918,8.140000343322754,8.119999885559082,8.140000343322754,846000.0,0.0
0883.HK,2020-09-09 15:57:00,8.140000343322754,8.140000343322754,8.119999885559082,8.130000114440918,569000.0,0.0
0883.HK,2020-09-09 15:56:00,8.130000114440918,8.140000343322754,8.130000114440918,8.140000343322754,1063000.0,0.0
0883.HK,2020-09-09 15:55:00,8.130000114440918,8.140000343322754,8.130000114440918,8.130000114440918,118000.0,0.0
0883.HK,2020-09-09 15:54:00,8.130000114440918,8.140000343322754,8.130000114440918,8.140000343322754,162000.0,0.0
0883.HK,2020-09-09 15:53:00,8.140000343322754,8.140000343322754,8.130000114440918,8.140000343322754,218000.0,0.0
0883.HK,2020-09-09 15:52:00,8.140000343322754,8.140000343322754,8.130000114440918,8.140000343322754,190000.0,0.0
0883.HK,2020-09-09 15:51:00,8.130000114440918,8.140000343322754,8.119999885559082,8.140000343322754,73000.0,0.0
0883.HK,2020-09-09 15:50:00,8.130000114440918,8.140000343322754,8.119999885559082,8.119999885559082,1346000.0,0.0
0883.HK,2020-09-09 15:49:00,8.119999885559082,8.119999885559082,8.109999656677246,8.109999656677246,158000.0,0.0
0883.HK,2020-09-09 15:48:00,8.119999885559082,8.119999885559082,8.109999656677246,8.109999656677246,463000.0,0.0
0883.HK,2020-09-09 15:47:00,8.109999656677246,8.109999656677246,8.100000381469727,8.109999656677246,308000.0,0.0
0883.HK,2020-09-09 15:46:00,8.109999656677246,8.109999656677246,8.100000381469727,8.100000381469727,92000.0,0.0
0883.HK,2020-09-09 15:45:00,8.109999656677246,8.109999656677246,8.100000381469727,8.109999656677246,84000.0,0.0
0883.HK,2020-09-09 15:44:00,8.109999656677246,8.109999656677246,8.100000381469727,8.109999656677246,66000.0,0.0
0883.HK,2020-09-09 15:43:00,8.109999656677246,8.109999656677246,8.100000381469727,8.109999656677246,141000.0,0.0
0883.HK,2020-09-09 15:42:00,8.109999656677246,8.109999656677246,8.100000381469727,8.100000381469727,470000.0,0.0
0883.HK,2020-09-09 15:41:00,8.100000381469727,8.100000381469727,8.09000015258789,8.09000015258789,132000.0,0.0
0883.HK,2020-09-09 15:40:00,8.09000015258789,8.100000381469727,8.09000015258789,8.100000381469727,85000.0,0.0
0883.HK,2020-09-09 15:39:00,8.100000381469727,8.100000381469727,8.100000381469727,8.100000381469727,139000.0,0.0
0883.HK,2020-09-09 15:38:00,8.100000381469727,8.100000381469727,8.09000015258789,8.09000015258789,983000.0,0.0
0883.HK,2020-09-09 15:37:00,8.079999923706055,8.09000015258789,8.079999923706055,8.09000015258789,167000.0,0.0
0883.HK,2020-09-09 15:36:00,8.079999923706055,8.09000015258789,8.079999923706055,8.09000015258789,180000.0,0.0
0883.HK,2020-09-09 15:35:00,8.079999923706055,8.09000015258789,8.079999923706055,8.09000015258789,155000.0,0.0
0883.HK,2020-09-09 15:34:00,8.09000015258789,8.09000015258789,8.09000015258789,8.09000015258789,70000.0,0.0
0883.HK,2020-09-09 15:33:00,8.09000015258789,8.09000015258789,8.079999923706055,8.09000015258789,94000.0,0.0
0883.HK,2020-09-09 15:32:00,8.079999923706055,8.079999923706055,8.069999694824219,8.079999923706055,622000.0,0.0
0883.HK,2020-09-09 15:31:00,8.079999923706055,8.079999923706055,8.069999694824219,8.069999694824219,249000.0,0.0
0883.HK,2020-09-09 15:30:00,8.069999694824219,8.069999694824219,8.0600004196167,8.069999694824219,113000.0,0.0
0883.HK,2020-09-09 15:29:00,8.069999694824219,8.069999694824219,8.0600004196167,8.0600004196167,66000.0,0.0
0883.HK,2020-09-09 15:28:00,8.069999694824219,8.069999694824219,8.0600004196167,8.0600004196167,15000.0,0.0
0883.HK,2020-09-09 15:27:00,8.0600004196167,8.0600004196167,8.0600004196167,8.0600004196167,19000.0,0.0
0883.HK,2020-09-09 15:26:00,8.069999694824219,8.069999694824219,8.0600004196167,8.0600004196167,123000.0,0.0
0883.HK,2020-09-09 15:25:00,8.069999694824219,8.069999694824219,8.0600004196167,8.069999694824219,32000.0,0.0
0883.HK,2020-09-09 15:24:00,8.069999694824219,8.069999694824219,8.0600004196167,8.069999694824219,309000.0,0.0
0883.HK,2020-09-09 15:23:00,8.0600004196167,8.0600004196167,8.0600004196167,8.0600004196167,13000.0,0.0
0883.HK,2020-09-09 15:22:00,8.069999694824219,8.069999694824219,8.0600004196167,8.0600004196167,27000.0,0.0
0883.HK,2020-09-09 15:21:00,8.069999694824219,8.069999694824219,8.0600004196167,8.069999694824219,34000.0,0.0
0883.HK,2020-09-09 15:20:00,8.0600004196167,8.069999694824219,8.0600004196167,8.0600004196167,65000.0,0.0
0883.HK,2020-09-09 15:19:00,8.069999694824219,8.069999694824219,8.069999694824219,8.069999694824219,12000.0,0.0
0883.HK,2020-09-09 15:18:00,8.0600004196167,8.069999694824219,8.0600004196167,8.069999694824219,25000.0,0.0
0883.HK,2020-09-09 15:17:00,8.0600004196167,8.069999694824219,8.0600004196167,8.069999694824219,12000.0,0.0
0883.HK,2020-09-09 15:15:00,8.0600004196167,8.069999694824219,8.0600004196167,8.0600004196167,427000.0,0.0
0883.HK,2020-09-09 15:14:00,8.069999694824219,8.069999694824219,8.0600004196167,8.0600004196167,249000.0,0.0
0883.HK,2020-09-09 15:13:00,8.0600004196167,8.0600004196167,8.0600004196167,8.0600004196167,83000.0,0.0
0883.HK,2020-09-09 15:12:00,8.0600004196167,8.0600004196167,8.050000190734863,8.050000190734863,50000.0,0.0
0883.HK,2020-09-09 15:11:00,8.050000190734863,8.050000190734863,8.039999961853027,8.039999961853027,371000.0,0.0
0883.HK,2020-09-09 15:10:00,8.039999961853027,8.050000190734863,8.039999961853027,8.050000190734863,25000.0,0.0
0883.HK,2020-09-09 15:09:00,8.050000190734863,8.050000190734863,8.039999961853027,8.039999961853027,54000.0,0.0
0883.HK,2020-09-09 15:08:00,8.039999961853027,8.050000190734863,8.039999961853027,8.050000190734863,24000.0,0.0
0883.HK,2020-09-09 15:07:00,8.050000190734863,8.050000190734863,8.039999961853027,8.050000190734863,64000.0,0.0
0883.HK,2020-09-09 15:06:00,8.050000190734863,8.050000190734863,8.050000190734863,8.050000190734863,18000.0,0.0
0883.HK,2020-09-09 15:05:00,8.050000190734863,8.050000190734863,8.039999961853027,8.050000190734863,50000.0,0.0
0883.HK,2020-09-09 15:04:00,8.050000190734863,8.050000190734863,8.039999961853027,8.050000190734863,124000.0,0.0
0883.HK,2020-09-09 15:03:00,8.050000190734863,8.050000190734863,8.039999961853027,8.050000190734863,34000.0,0.0
0883.HK,2020-09-09 15:02:00,8.050000190734863,8.050000190734863,8.039999961853027,8.039999961853027,59000.0,0.0
