,symbol,date,close,open,high,low,volume
0,NXPI,2020-09-14 15:59:02,125.9800033569336,125.9800033569336,125.9800033569336,125.9800033569336,0.0
1,NXPI,2020-09-14 15:58:00,125.94000244140624,125.97000122070312,125.9800033569336,125.87999725341795,16259.0
2,NXPI,2020-09-14 15:57:00,125.94499969482422,126.08000183105469,126.0999984741211,125.93000030517578,15318.0
3,NXPI,2020-09-14 15:56:00,126.08999633789062,126.06999969482422,126.0999984741211,126.02999877929688,12925.0
4,NXPI,2020-09-14 15:55:00,126.08999633789062,126.02999877929688,126.12000274658205,126.02999877929688,12585.0
5,NXPI,2020-09-14 15:54:00,126.0,125.95999908447266,126.05999755859376,125.93000030517578,11359.0
6,NXPI,2020-09-14 15:53:00,125.95999908447266,125.93000030517578,125.9800033569336,125.91000366210938,7713.0
7,NXPI,2020-09-14 15:52:00,125.91000366210938,125.91000366210938,125.91000366210938,125.87000274658205,8561.0
8,NXPI,2020-09-14 15:51:00,125.91000366210938,126.05999755859376,126.06999969482422,125.9000015258789,6706.0
9,NXPI,2020-09-14 15:50:00,126.02999877929688,126.0199966430664,126.12999725341795,125.98999786376952,11673.0
10,NXPI,2020-09-14 15:49:00,126.01000213623048,125.9499969482422,126.01000213623048,125.9499969482422,9378.0
11,NXPI,2020-09-14 15:48:00,125.9499969482422,125.9499969482422,126.0,125.93000030517578,8110.0
12,NXPI,2020-09-14 15:47:00,125.94000244140624,125.91999816894531,125.95999908447266,125.9000015258789,6859.0
13,NXPI,2020-09-14 15:46:00,125.87999725341795,125.7300033569336,125.87999725341795,125.70999908447266,8602.0
14,NXPI,2020-09-14 15:45:00,125.7300033569336,125.6999969482422,125.75,125.6999969482422,4404.0
15,NXPI,2020-09-14 15:44:00,125.69000244140624,125.6999969482422,125.76000213623048,125.69000244140624,0.0
16,NXPI,2020-09-14 15:43:00,125.70500183105469,125.77999877929688,125.77999877929688,125.6999969482422,8010.0
17,NXPI,2020-09-14 15:42:00,125.8000030517578,125.8000030517578,125.81999969482422,125.7699966430664,5925.0
18,NXPI,2020-09-14 15:41:00,125.80999755859376,125.8000030517578,125.81500244140624,125.75,4804.0
19,NXPI,2020-09-14 15:40:00,125.80999755859376,125.62999725341795,125.81500244140624,125.62999725341795,2730.0
20,NXPI,2020-09-14 15:39:00,125.58000183105469,125.58999633789062,125.5999984741211,125.55999755859376,3940.0
21,NXPI,2020-09-14 15:38:00,125.58999633789062,125.5,125.58999633789062,125.4800033569336,3465.0
22,NXPI,2020-09-14 15:37:00,125.51000213623048,125.51000213623048,125.52999877929688,125.48999786376952,5126.0
23,NXPI,2020-09-14 15:36:00,125.48999786376952,125.48999786376952,125.5199966430664,125.47000122070312,2755.0
24,NXPI,2020-09-14 15:35:00,125.47000122070312,125.36000061035156,125.47000122070312,125.33999633789062,5292.0
25,NXPI,2020-09-14 15:34:00,125.36000061035156,125.27999877929688,125.37999725341795,125.2699966430664,3968.0
26,NXPI,2020-09-14 15:33:00,125.30500030517578,125.36000061035156,125.41000366210938,125.30500030517578,5332.0
27,NXPI,2020-09-14 15:32:00,125.41000366210938,125.4000015258789,125.41000366210938,125.38999938964844,2057.0
28,NXPI,2020-09-14 15:31:00,125.41000366210938,125.47000122070312,125.48500061035156,125.41000366210938,4976.0
29,NXPI,2020-09-14 15:30:00,125.51000213623048,125.3000030517578,125.51000213623048,125.3000030517578,4666.0
30,NXPI,2020-09-14 15:29:00,125.3000030517578,125.25,125.33999633789062,125.25,2088.0
31,NXPI,2020-09-14 15:28:00,125.30999755859376,125.33499908447266,125.36000061035156,125.29000091552734,2436.0
32,NXPI,2020-09-14 15:27:00,125.33000183105469,125.23999786376952,125.33999633789062,125.21499633789062,4927.0
33,NXPI,2020-09-14 15:26:00,125.2249984741211,125.22000122070312,125.26000213623048,125.19000244140624,1198.0
34,NXPI,2020-09-14 15:25:00,125.24500274658205,125.19000244140624,125.2699966430664,125.19000244140624,1166.0
35,NXPI,2020-09-14 15:24:00,125.25,125.19000244140624,125.25,125.19000244140624,1382.0
36,NXPI,2020-09-14 15:23:00,125.1449966430664,125.20999908447266,125.20999908447266,125.08999633789062,1897.0
37,NXPI,2020-09-14 15:22:00,125.30999755859376,125.36000061035156,125.36000061035156,125.30999755859376,1433.0
38,NXPI,2020-09-14 15:21:00,125.3499984741211,125.52999877929688,125.54000091552734,125.3000030517578,4537.0
39,NXPI,2020-09-14 15:20:00,125.54499816894531,125.58999633789062,125.61000061035156,125.52999877929688,1908.0
