symbol,date,close,volume,low,high,open
ANSS,2020-09-14 15:59:00,321.70001220703125,6730.0,321.69000244140625,322.0199890136719,322.0
ANSS,2020-09-14 15:58:00,321.7900085449219,3796.0,321.75,322.1000061035156,321.92999267578125
ANSS,2020-09-14 15:57:00,321.9549865722656,2980.0,321.739990234375,322.010009765625,322.010009765625
ANSS,2020-09-14 15:56:00,322.0799865722656,3087.0,321.8500061035156,322.1300048828125,322.1300048828125
ANSS,2020-09-14 15:55:00,322.0799865722656,2934.0,321.9800109863281,322.17999267578125,322.0899963378906
ANSS,2020-09-14 15:54:00,322.260009765625,4601.0,322.0299987792969,322.3800048828125,322.1199951171875
ANSS,2020-09-14 15:53:00,321.9200134277344,1709.0,321.79998779296875,322.0450134277344,322.0450134277344
ANSS,2020-09-14 15:52:00,321.8900146484375,1290.0,321.7300109863281,321.94000244140625,321.8699951171875
ANSS,2020-09-14 15:51:00,322.1317138671875,1656.0,322.1317138671875,322.5199890136719,322.5199890136719
ANSS,2020-09-14 15:50:00,322.4100036621094,1969.0,322.3900146484375,322.6700134277344,322.6700134277344
ANSS,2020-09-14 15:49:00,322.8599853515625,1725.0,322.57501220703125,322.9700012207031,322.6099853515625
ANSS,2020-09-14 15:48:00,322.6499938964844,685.0,322.6499938964844,322.8699951171875,322.8699951171875
ANSS,2020-09-14 15:47:00,322.6600036621094,1614.0,322.3299865722656,322.6600036621094,322.3299865722656
ANSS,2020-09-14 15:46:00,322.3900146484375,787.0,322.0799865722656,322.3900146484375,322.2550048828125
ANSS,2020-09-14 15:45:00,322.2699890136719,605.0,322.2699890136719,322.4200134277344,322.3599853515625
ANSS,2020-09-14 15:44:00,322.3349914550781,1677.0,322.32000732421875,322.6199951171875,322.5400085449219
ANSS,2020-09-14 15:43:00,322.260009765625,472.0,322.260009765625,322.5199890136719,322.5199890136719
ANSS,2020-09-14 15:42:00,322.4800109863281,710.0,322.17498779296875,322.4800109863281,322.19000244140625
ANSS,2020-09-14 15:41:00,322.19000244140625,554.0,322.07501220703125,322.3258056640625,322.1300048828125
ANSS,2020-09-14 15:40:00,322.2449951171875,1195.0,322.2349853515625,322.44000244140625,322.2349853515625
ANSS,2020-09-14 15:39:00,322.19000244140625,368.0,322.19000244140625,322.3500061035156,322.3500061035156
ANSS,2020-09-14 15:38:00,322.1199951171875,302.0,322.1199951171875,322.2300109863281,322.2300109863281
ANSS,2020-09-14 15:37:00,321.82000732421875,771.0,321.5849914550781,321.82000732421875,321.5849914550781
ANSS,2020-09-14 15:36:00,321.8699951171875,656.0,321.4800109863281,321.8699951171875,321.4800109863281
ANSS,2020-09-14 15:35:00,321.55999755859375,402.0,321.4200134277344,321.55999755859375,321.4200134277344
ANSS,2020-09-14 15:34:00,321.2250061035156,721.0,321.2250061035156,321.2799987792969,321.2799987792969
ANSS,2020-09-14 15:33:00,321.2699890136719,590.0,321.2699890136719,321.30999755859375,321.30999755859375
ANSS,2020-09-14 15:32:00,321.2049865722656,631.0,321.2049865722656,321.2799987792969,321.2799987792969
ANSS,2020-09-14 15:31:00,321.4599914550781,1555.0,321.4200134277344,321.57000732421875,321.57000732421875
ANSS,2020-09-14 15:30:00,321.6099853515625,910.0,321.6099853515625,321.8399963378906,321.6400146484375
ANSS,2020-09-14 15:29:00,321.5169982910156,344.0,321.5169982910156,321.5249938964844,321.5249938964844
ANSS,2020-09-14 15:28:00,321.6123046875,396.0,321.54998779296875,321.6123046875,321.54998779296875
ANSS,2020-09-14 15:27:00,321.07000732421875,110.0,321.07000732421875,321.07000732421875,321.07000732421875
ANSS,2020-09-14 15:26:00,320.8299865722656,502.0,320.8299865722656,320.8299865722656,320.8299865722656
ANSS,2020-09-14 15:25:00,320.9800109863281,632.0,320.82000732421875,321.04998779296875,320.82000732421875
ANSS,2020-09-14 15:24:00,320.8500061035156,307.0,320.8500061035156,320.8500061035156,320.8500061035156
ANSS,2020-09-14 15:23:00,320.67999267578125,224.0,320.67999267578125,320.67999267578125,320.67999267578125
