,symbol,date,close,volume,low,high,open
0,BRK-B,2020-09-14 15:59:04,220.22000122070312,0.0,220.22000122070312,220.22000122070312,220.22000122070312
1,BRK-B,2020-09-14 15:58:00,220.05999755859372,22734.0,220.0399932861328,220.13999938964844,220.13999938964844
2,BRK-B,2020-09-14 15:57:00,220.1040954589844,29709.0,220.0800018310547,220.2100067138672,220.17999267578125
3,BRK-B,2020-09-14 15:56:00,220.19000244140625,21731.0,220.0955047607422,220.2100067138672,220.1300048828125
4,BRK-B,2020-09-14 15:55:00,220.1000061035156,18926.0,220.02999877929688,220.3500061035156,220.2899932861328
5,BRK-B,2020-09-14 15:54:00,220.38499450683597,29049.0,220.19000244140625,220.47000122070312,220.19000244140625
6,BRK-B,2020-09-14 15:53:00,220.2032928466797,14869.0,220.2032928466797,220.375,220.32000732421875
7,BRK-B,2020-09-14 15:52:00,220.30999755859372,18685.0,220.2250061035156,220.33999633789062,220.25
8,BRK-B,2020-09-14 15:51:00,220.25,8309.0,220.2100067138672,220.3600006103516,220.33999633789062
9,BRK-B,2020-09-14 15:50:00,220.3600006103516,18612.0,220.3000030517578,220.41000366210938,220.38999938964844
10,BRK-B,2020-09-14 15:49:00,220.38999938964844,34752.0,220.25,220.44000244140625,220.3000030517578
11,BRK-B,2020-09-14 15:48:00,220.32000732421875,16489.0,220.3000030517578,220.5200042724609,220.5
12,BRK-B,2020-09-14 15:47:00,220.51499938964844,14530.0,220.3300018310547,220.51499938964844,220.38999938964844
13,BRK-B,2020-09-14 15:46:00,220.3600006103516,8802.0,220.2400054931641,220.4149932861328,220.2400054931641
14,BRK-B,2020-09-14 15:45:00,220.27999877929688,9570.0,220.25999450683597,220.3699951171875,220.30499267578125
15,BRK-B,2020-09-14 15:44:00,220.2749938964844,0.0,220.1999969482422,220.33999633789062,220.2700042724609
16,BRK-B,2020-09-14 15:43:00,220.2700042724609,9617.0,220.10960388183597,220.2700042724609,220.17999267578125
17,BRK-B,2020-09-14 15:42:00,220.1999969482422,13513.0,220.07000732421875,220.1999969482422,220.0800018310547
18,BRK-B,2020-09-14 15:41:00,220.05499267578125,14816.0,219.92999267578125,220.06500244140625,219.97999572753903
19,BRK-B,2020-09-14 15:40:00,219.97000122070312,8506.0,219.88609313964844,219.9900054931641,219.88609313964844
20,BRK-B,2020-09-14 15:39:00,219.8950042724609,9356.0,219.8500061035156,219.94000244140625,219.92999267578125
21,BRK-B,2020-09-14 15:38:00,219.9149932861328,12115.0,219.8300018310547,219.94000244140625,219.9199981689453
