,symbol,date,close,volume,low,high,open
0,PRU.L,2020-09-11 16:29:00,1178.5,4802.0,1178.5,1179.0,1178.5
1,PRU.L,2020-09-11 16:28:00,1179.0,4401.0,1179.0,1179.5,1179.5
2,PRU.L,2020-09-11 16:27:00,1180.0,2990.0,1180.0,1181.0,1180.0
3,PRU.L,2020-09-11 16:26:00,1180.2550048828125,3924.0,1180.0,1181.0,1180.5
4,PRU.L,2020-09-11 16:25:00,1179.5,33319.0,1179.0,1180.5,1180.5
5,PRU.L,2020-09-11 16:24:00,1181.0,12121.0,1180.5,1182.0,1181.5
6,PRU.L,2020-09-11 16:23:00,1181.0,7987.0,1180.0,1181.0,1180.0
7,PRU.L,2020-09-11 16:22:00,1180.0,1753.0,1180.0,1181.0,1181.0
8,PRU.L,2020-09-11 16:21:00,1181.0,2856.0,1181.0,1182.0,1182.0
9,PRU.L,2020-09-11 16:20:00,1182.5,19567.0,1181.0,1183.5,1181.5
10,PRU.L,2020-09-11 16:19:00,1181.5,8089.0,1181.5,1182.0,1181.5
11,PRU.L,2020-09-11 16:18:00,1181.5,25234.0,1181.0,1181.5,1181.5
12,PRU.L,2020-09-11 16:17:00,1182.0,2222.0,1182.0,1182.0,1182.0
13,PRU.L,2020-09-11 16:16:00,1182.5,11289.0,1182.5,1183.0,1182.5
14,PRU.L,2020-09-11 16:15:00,1182.5,11408.0,1182.5,1183.505126953125,1183.505126953125
15,PRU.L,2020-09-11 16:14:00,1184.0,1724.0,1183.0,1184.0,1183.5
16,PRU.L,2020-09-11 16:13:00,1182.5,3610.0,1182.5,1183.5,1183.5
17,PRU.L,2020-09-11 16:12:00,1184.0,895.0,1184.0,1184.0,1184.0
18,PRU.L,2020-09-11 16:11:00,1184.0,2046.0,1183.0,1184.005126953125,1184.005126953125
19,PRU.L,2020-09-11 16:10:00,1184.0,7305.0,1183.5,1186.0,1185.5
20,PRU.L,2020-09-11 16:09:00,1186.0,3815.0,1185.0,1186.0,1185.0
21,PRU.L,2020-09-11 16:08:00,1184.5,3978.0,1183.5,1184.5,1183.5
22,PRU.L,2020-09-11 16:07:00,1183.5,4672.0,1183.0,1183.5,1183.5
23,PRU.L,2020-09-11 16:06:00,1183.5,10679.0,1182.5,1183.5,1183.0
24,PRU.L,2020-09-11 16:05:00,1183.5,9710.0,1182.5,1183.5,1182.5
25,PRU.L,2020-09-11 16:04:00,1182.0,11184.0,1181.5,1182.5,1182.0
26,PRU.L,2020-09-11 16:03:00,1182.0,3392.0,1180.5,1182.0,1180.5
27,PRU.L,2020-09-11 16:02:00,1180.0,7150.0,1179.5,1180.5,1179.5
28,PRU.L,2020-09-11 16:01:00,1179.0,6835.0,1178.0,1179.0,1178.0
29,PRU.L,2020-09-11 16:00:00,1177.5,8974.0,1177.0,1177.5,1177.5
30,PRU.L,2020-09-11 15:59:00,1177.5,8971.0,1177.0,1177.5,1177.0
31,PRU.L,2020-09-11 15:58:00,1177.5,24206.0,1176.5,1177.5,1176.5
32,PRU.L,2020-09-11 15:57:00,1176.505126953125,4309.0,1176.0,1176.505126953125,1176.0
33,PRU.L,2020-09-11 15:56:00,1175.5,26540.0,1174.0,1175.5,1175.0
34,PRU.L,2020-09-11 15:55:00,1175.5,2400.0,1175.5,1175.5,1175.5
35,PRU.L,2020-09-11 15:54:00,1174.5,12889.0,1174.0,1174.5,1174.0
36,PRU.L,2020-09-11 15:49:00,1172.5,984.0,1172.5,1172.5,1172.5
37,PRU.L,2020-09-11 15:48:00,1172.0,343.0,1171.5,1172.0,1171.5
38,PRU.L,2020-09-11 15:47:00,1171.5,4294.0,1171.5,1172.0,1172.0
39,PRU.L,2020-09-11 15:46:00,1171.5,923.0,1171.5,1172.0,1172.0
40,PRU.L,2020-09-11 15:45:00,1172.5,4643.0,1171.0,1172.5,1171.0
41,PRU.L,2020-09-11 15:44:00,1171.5,1059.0,1171.5,1171.5,1171.5
42,PRU.L,2020-09-11 15:42:00,1172.0,6653.0,1170.5,1172.0,1171.5
43,PRU.L,2020-09-11 15:41:00,1172.0,2792.0,1171.0,1172.0,1171.0
44,PRU.L,2020-09-11 15:40:00,1170.5,4500.0,1169.5,1170.5,1170.0
45,PRU.L,2020-09-11 15:39:00,1170.5,1753.0,1170.5,1170.5,1170.5
46,PRU.L,2020-09-11 15:38:00,1169.5,3569.0,1168.0,1169.5,1168.5
47,PRU.L,2020-09-11 15:37:00,1169.0,762.0,1169.0,1169.5,1169.5
48,PRU.L,2020-09-11 15:36:00,1170.0,124.0,1170.0,1170.0,1170.0
49,PRU.L,2020-09-11 15:35:00,1170.5,623.0,1170.5,1170.5,1170.5
50,PRU.L,2020-09-11 15:34:00,1170.488525390625,627.0,1170.488525390625,1171.0,1171.0
51,PRU.L,2020-09-11 15:33:00,1171.499755859375,2012.0,1170.5,1172.0,1170.5
52,PRU.L,2020-09-11 15:32:00,1170.0,509.0,1169.5,1170.0,1169.5
53,PRU.L,2020-09-11 15:31:00,1170.0,1627.0,1170.0,1170.5,1170.5
54,PRU.L,2020-09-11 15:30:00,1171.0,6240.0,1170.0,1171.5,1170.0
