,symbol,date,volume,open,high,low,close
0,EA,2020-09-14 15:59:00,22111.0,126.2300033569336,126.26000213623048,126.13999938964844,126.18000030517578
1,EA,2020-09-14 15:58:00,14076.0,126.20999908447266,126.22000122070312,126.1500015258789,126.1999969482422
2,EA,2020-09-14 15:57:00,12707.0,126.20500183105469,126.22000122070312,126.13999938964844,126.1999969482422
3,EA,2020-09-14 15:56:00,12212.0,126.13999938964844,126.20999908447266,126.13999938964844,126.1750030517578
4,EA,2020-09-14 15:55:00,12308.0,126.13999938964844,126.19000244140624,126.0999984741211,126.16000366210938
5,EA,2020-09-14 15:54:00,11364.0,126.22000122070312,126.25,126.13999938964844,126.13999938964844
6,EA,2020-09-14 15:53:00,15996.0,126.30999755859376,126.36000061035156,126.18000030517578,126.19000244140624
7,EA,2020-09-14 15:52:00,10556.0,126.30750274658205,126.33999633789062,126.26000213623048,126.33000183105469
8,EA,2020-09-14 15:51:00,8841.0,126.4499969482422,126.48999786376952,126.2699966430664,126.31999969482422
9,EA,2020-09-14 15:50:00,21080.0,126.62999725341795,126.62999725341795,126.31999969482422,126.43000030517578
10,EA,2020-09-14 15:49:00,4064.0,126.58999633789062,126.66999816894531,126.58499908447266,126.62000274658205
11,EA,2020-09-14 15:48:00,8146.0,126.63999938964844,126.63999938964844,126.5500030517578,126.58999633789062
12,EA,2020-09-14 15:47:00,4516.0,126.5250015258789,126.62000274658205,126.5250015258789,126.62000274658205
13,EA,2020-09-14 15:46:00,0.0,126.50499725341795,126.54000091552734,126.45500183105469,126.5199966430664
14,EA,2020-09-14 15:45:00,5832.0,126.56999969482422,126.58000183105469,126.48999786376952,126.50499725341795
15,EA,2020-09-14 15:44:00,3890.0,126.61000061035156,126.62999725341795,126.5500030517578,126.56999969482422
16,EA,2020-09-14 15:43:00,4581.0,126.61000061035156,126.62000274658205,126.56999969482422,126.58999633789062
17,EA,2020-09-14 15:42:00,5987.0,126.6050033569336,126.62999725341795,126.55999755859376,126.62000274658205
18,EA,2020-09-14 15:41:00,6267.0,126.59500122070312,126.6500015258789,126.55999755859376,126.6050033569336
19,EA,2020-09-14 15:40:00,5833.0,126.54000091552734,126.63500213623048,126.5199966430664,126.62000274658205
20,EA,2020-09-14 15:39:00,4301.0,126.62000274658205,126.62000274658205,126.51000213623048,126.53500366210938
21,EA,2020-09-14 15:38:00,7456.0,126.4749984741211,126.62000274658205,126.4749984741211,126.6050033569336
22,EA,2020-09-14 15:37:00,1744.0,126.43000030517578,126.4800033569336,126.43000030517578,126.4749984741211
23,EA,2020-09-14 15:36:00,3748.0,126.4499969482422,126.4800033569336,126.41999816894531,126.41999816894531
24,EA,2020-09-14 15:35:00,6784.0,126.44000244140624,126.45500183105469,126.34020233154295,126.44000244140624
25,EA,2020-09-14 15:34:00,2758.0,126.37999725341795,126.4499969482422,126.37999725341795,126.41999816894531
26,EA,2020-09-14 15:33:00,3881.0,126.4499969482422,126.4499969482422,126.37000274658205,126.37000274658205
27,EA,2020-09-14 15:32:00,2678.0,126.47000122070312,126.51000213623048,126.45999908447266,126.4800033569336
28,EA,2020-09-14 15:31:00,5464.0,126.48999786376952,126.51000213623048,126.44000244140624,126.45999908447266
29,EA,2020-09-14 15:30:00,3014.0,126.45500183105469,126.54000091552734,126.4499969482422,126.51000213623048
30,EA,2020-09-14 15:29:00,5822.0,126.50499725341795,126.50499725341795,126.4250030517578,126.43000030517578
31,EA,2020-09-14 15:28:00,2539.0,126.4800033569336,126.51000213623048,126.4499969482422,126.5
32,EA,2020-09-14 15:27:00,4393.0,126.37999725341795,126.45999908447266,126.33000183105469,126.45999908447266
33,EA,2020-09-14 15:26:00,1392.0,126.3249969482422,126.37000274658205,126.3000030517578,126.37000274658205
34,EA,2020-09-14 15:25:00,2106.0,126.23500061035156,126.37000274658205,126.23500061035156,126.3249969482422
35,EA,2020-09-14 15:24:00,3729.0,126.26499938964844,126.30999755859376,126.23999786376952,126.25
36,EA,2020-09-14 15:23:00,3411.0,126.30999755859376,126.30999755859376,126.19000244140624,126.21499633789062
37,EA,2020-09-14 15:22:00,2650.0,126.45999908447266,126.47000122070312,126.3499984741211,126.36499786376952
38,EA,2020-09-14 15:21:00,2456.0,126.5,126.51000213623048,126.44000244140624,126.44000244140624
39,EA,2020-09-14 15:20:00,1520.0,126.61000061035156,126.61000061035156,126.4800033569336,126.4800033569336
40,EA,2020-09-14 15:19:00,3202.0,126.68000030517578,126.68000030517578,126.56999969482422,126.62000274658205
41,EA,2020-09-14 15:18:00,1922.0,126.48999786376952,126.6500015258789,126.4655990600586,126.6500015258789
42,EA,2020-09-14 15:17:00,2633.0,126.40499877929688,126.43000030517578,126.33999633789062,126.43000030517578
43,EA,2020-09-14 15:16:00,3301.0,126.33000183105469,126.36000061035156,126.30999755859376,126.33999633789062
44,EA,2020-09-14 15:15:00,4867.0,126.33999633789062,126.33999633789062,126.30999755859376,126.33999633789062
45,EA,2020-09-14 15:14:00,2033.0,126.4000015258789,126.41000366210938,126.36000061035156,126.37999725341795
46,EA,2020-09-14 15:13:00,2497.0,126.41500091552734,126.43810272216795,126.33999633789062,126.33999633789062
47,EA,2020-09-14 15:12:00,4849.0,126.4499969482422,126.4800033569336,126.33000183105469,126.3499984741211
48,EA,2020-09-14 15:11:00,2745.0,126.44499969482422,126.44499969482422,126.37999725341795,126.41999816894531
49,EA,2020-09-14 15:10:00,1762.0,126.47000122070312,126.47000122070312,126.43000030517578,126.43000030517578
50,EA,2020-09-14 15:09:00,966.0,126.55599975585938,126.55599975585938,126.4800033569336,126.4800033569336
51,EA,2020-09-14 15:08:00,337.0,126.49500274658205,126.49500274658205,126.49500274658205,126.49500274658205
52,EA,2020-09-14 15:07:00,2579.0,126.4499969482422,126.4499969482422,126.3499984741211,126.4499969482422
53,EA,2020-09-14 15:06:00,1404.0,126.47000122070312,126.52999877929688,126.47000122070312,126.4800033569336
54,EA,2020-09-14 15:05:00,2582.0,126.4800033569336,126.48999786376952,126.44000244140624,126.47000122070312
55,EA,2020-09-14 15:04:00,2896.0,126.41000366210938,126.4499969482422,126.37999725341795,126.4499969482422
56,EA,2020-09-14 15:03:00,1765.0,126.5199966430664,126.5199966430664,126.41999816894531,126.47000122070312
57,EA,2020-09-14 15:02:00,765.0,126.43499755859376,126.4800033569336,126.43499755859376,126.4800033569336
58,EA,2020-09-14 15:01:00,2004.0,126.48999786376952,126.48999786376952,126.44000244140624,126.4800033569336
59,EA,2020-09-14 15:00:00,1939.0,126.48500061035156,126.51000213623048,126.47000122070312,126.5
60,EA,2020-09-14 14:59:00,1612.0,126.5,126.5,126.45999908447266,126.5
61,EA,2020-09-14 14:58:00,2232.0,126.1999969482422,126.41999816894531,126.1999969482422,126.41999816894531
62,EA,2020-09-14 14:57:00,1162.0,126.25,126.26000213623048,126.2300033569336,126.2300033569336
63,EA,2020-09-14 14:56:00,2720.0,126.25,126.3499984741211,126.22000122070312,126.25499725341795
64,EA,2020-09-14 14:55:00,3052.0,126.37000274658205,126.37000274658205,126.20999908447266,126.22000122070312
65,EA,2020-09-14 14:54:00,3323.0,126.51000213623048,126.5199966430664,126.41999816894531,126.43000030517578
66,EA,2020-09-14 14:53:00,987.0,126.56500244140624,126.56500244140624,126.5500030517578,126.55500030517578
67,EA,2020-09-14 14:52:00,2777.0,126.5199966430664,126.56999969482422,126.5199966430664,126.52999877929688
68,EA,2020-09-14 14:51:00,13796.0,126.4000015258789,126.4800033569336,126.38999938964844,126.46499633789062
69,EA,2020-09-14 14:50:00,2704.0,126.3499984741211,126.41500091552734,126.3000030517578,126.41500091552734
70,EA,2020-09-14 14:49:00,2492.0,126.30940246582031,126.3499984741211,126.30940246582031,126.33999633789062
71,EA,2020-09-14 14:48:00,2829.0,126.38999938964844,126.38999938964844,126.3249969482422,126.33000183105469
72,EA,2020-09-14 14:47:00,2654.0,126.23999786376952,126.33999633789062,126.23999786376952,126.33999633789062
73,EA,2020-09-14 14:46:00,1254.0,126.26000213623048,126.26000213623048,126.1999969482422,126.25
74,EA,2020-09-14 14:45:00,2605.0,126.41000366210938,126.44499969482422,126.29000091552734,126.29000091552734
75,EA,2020-09-14 14:44:00,6933.0,126.4000015258789,126.45230102539062,126.38999938964844,126.38999938964844
76,EA,2020-09-14 14:43:00,1639.0,126.2750015258789,126.37999725341795,126.2750015258789,126.37999725341795
77,EA,2020-09-14 14:42:00,1101.0,126.36000061035156,126.37999725341795,126.2300033569336,126.2300033569336
78,EA,2020-09-14 14:41:00,3052.0,126.62000274658205,126.62000274658205,126.33999633789062,126.36000061035156
79,EA,2020-09-14 14:40:00,2311.0,126.51000213623048,126.55999755859376,126.4800033569336,126.54499816894531
80,EA,2020-09-14 14:39:00,1723.0,126.5250015258789,126.5250015258789,126.48999786376952,126.48999786376952
81,EA,2020-09-14 14:38:00,1045.0,126.52999877929688,126.52999877929688,126.5,126.5199966430664
82,EA,2020-09-14 14:37:00,2494.0,126.5500030517578,126.5519027709961,126.51000213623048,126.52999877929688
83,EA,2020-09-14 14:36:00,1897.0,126.55999755859376,126.58000183105469,126.55999755859376,126.56999969482422
84,EA,2020-09-14 14:35:00,2624.0,126.68000030517578,126.68000030517578,126.5500030517578,126.5500030517578
85,EA,2020-09-14 14:34:00,1903.0,126.72000122070312,126.72000122070312,126.6500015258789,126.66999816894531
86,EA,2020-09-14 14:33:00,1507.0,126.7300033569336,126.73999786376952,126.69000244140624,126.69000244140624
87,EA,2020-09-14 14:32:00,2673.0,126.68009948730469,126.70999908447266,126.63999938964844,126.63999938964844
88,EA,2020-09-14 14:31:00,1539.0,126.61000061035156,126.72000122070312,126.5999984741211,126.72000122070312
89,EA,2020-09-14 14:30:00,1485.0,126.66000366210938,126.66999816894531,126.58999633789062,126.58999633789062
90,EA,2020-09-14 14:29:00,3505.0,126.58999633789062,126.62999725341795,126.55999755859376,126.62999725341795
91,EA,2020-09-14 14:28:00,2348.0,126.62999725341795,126.66000366210938,126.61000061035156,126.66000366210938
92,EA,2020-09-14 14:27:00,1890.0,126.70999908447266,126.70999908447266,126.61000061035156,126.61000061035156
93,EA,2020-09-14 14:26:00,2138.0,126.70999908447266,126.70999908447266,126.62999725341795,126.62999725341795
94,EA,2020-09-14 14:25:00,4071.0,126.80999755859376,126.80999755859376,126.6500015258789,126.66000366210938
95,EA,2020-09-14 14:24:00,2892.0,126.76000213623048,126.81999969482422,126.75,126.8000030517578
96,EA,2020-09-14 14:23:00,1577.0,126.83000183105469,126.83000183105469,126.79000091552734,126.8000030517578
97,EA,2020-09-14 14:22:00,2523.0,126.69000244140624,126.80999755859376,126.69000244140624,126.80999755859376
98,EA,2020-09-14 14:21:00,2455.0,126.69000244140624,126.73269653320312,126.6500015258789,126.6500015258789
99,EA,2020-09-14 14:20:00,2321.0,126.6750030517578,126.6750030517578,126.61000061035156,126.66000366210938
