,symbol,date,close,open,high,low,volume
0,ULTA,2020-09-14 15:59:00,234.2100067138672,234.27999877929688,234.33990478515625,234.08999633789062,14367.0
1,ULTA,2020-09-14 15:58:00,234.29400634765625,234.3500061035156,234.3500061035156,234.17999267578125,9693.0
2,ULTA,2020-09-14 15:57:00,234.3800048828125,234.3999938964844,234.49989318847656,234.30999755859372,5567.0
3,ULTA,2020-09-14 15:56:00,234.3999938964844,234.3789978027344,234.49099731445312,234.19000244140625,7911.0
4,ULTA,2020-09-14 15:55:00,234.16000366210938,234.1999969482422,234.2899932861328,234.0500946044922,9208.0
5,ULTA,2020-09-14 15:54:00,234.1999969482422,234.1199951171875,234.41000366210938,234.0500030517578,6184.0
6,ULTA,2020-09-14 15:53:00,234.1999969482422,234.22000122070312,234.2700042724609,234.0200042724609,7720.0
7,ULTA,2020-09-14 15:52:00,234.1999969482422,234.3249969482422,234.3300018310547,234.08999633789062,4863.0
8,ULTA,2020-09-14 15:51:00,234.4550018310547,234.22000122070312,234.47000122070312,234.22000122070312,3557.0
9,ULTA,2020-09-14 15:50:00,234.1699981689453,234.5399932861328,234.5500030517578,234.08999633789062,9483.0
10,ULTA,2020-09-14 15:49:00,234.58999633789062,234.57000732421875,234.6300048828125,234.5399932861328,4169.0
11,ULTA,2020-09-14 15:48:00,234.52999877929688,234.3500061035156,234.5800018310547,234.3500061035156,2777.0
12,ULTA,2020-09-14 15:47:00,234.3600006103516,234.22999572753903,234.3600006103516,234.1699981689453,4440.0
13,ULTA,2020-09-14 15:46:00,234.22000122070312,233.9600067138672,234.22000122070312,233.92999267578125,4822.0
14,ULTA,2020-09-14 15:45:00,233.97999572753903,233.97000122070312,234.0,233.8800048828125,3494.0
15,ULTA,2020-09-14 15:44:00,233.91000366210938,233.9900054931641,234.0,233.91000366210938,0.0
16,ULTA,2020-09-14 15:43:00,233.9900054931641,233.8800048828125,234.0,233.8800048828125,1296.0
17,ULTA,2020-09-14 15:42:00,233.8999938964844,233.6699981689453,233.8999938964844,233.6699981689453,1549.0
18,ULTA,2020-09-14 15:41:00,233.63999938964844,233.72000122070312,233.72000122070312,233.5850067138672,4738.0
19,ULTA,2020-09-14 15:40:00,233.7350006103516,233.79969787597656,233.8650054931641,233.7350006103516,2751.0
20,ULTA,2020-09-14 15:39:00,233.7949981689453,233.67999267578125,233.7949981689453,233.67999267578125,1812.0
21,ULTA,2020-09-14 15:38:00,233.7550048828125,234.0,234.0500030517578,233.57200622558597,3923.0
22,ULTA,2020-09-14 15:37:00,233.9900054931641,233.94000244140625,234.02999877929688,233.8500061035156,1298.0
23,ULTA,2020-09-14 15:36:00,233.88999938964844,233.83999633789062,233.88999938964844,233.8000030517578,649.0
24,ULTA,2020-09-14 15:35:00,233.83999633789062,233.9600067138672,233.9600067138672,233.65499877929688,3129.0
25,ULTA,2020-09-14 15:34:00,233.92999267578125,233.8800048828125,233.9499969482422,233.8600006103516,795.0
26,ULTA,2020-09-14 15:33:00,233.8800048828125,233.69000244140625,233.94500732421875,233.66000366210938,2265.0
27,ULTA,2020-09-14 15:32:00,233.65499877929688,233.75999450683597,233.7700042724609,233.65499877929688,643.0
28,ULTA,2020-09-14 15:31:00,233.97999572753903,233.9199981689453,234.1000061035156,233.9199981689453,2088.0
29,ULTA,2020-09-14 15:30:00,234.0,233.52999877929688,234.0,233.41000366210938,2324.0
30,ULTA,2020-09-14 15:29:00,233.44000244140625,233.58999633789062,233.58999633789062,233.3986968994141,1130.0
31,ULTA,2020-09-14 15:28:00,233.5200042724609,233.3500061035156,233.5200042724609,233.3500061035156,1464.0
32,ULTA,2020-09-14 15:27:00,233.2899932861328,233.1000061035156,233.2899932861328,232.8699951171875,3883.0
33,ULTA,2020-09-14 15:26:00,233.0,233.4499969482422,233.5449981689453,233.0,7792.0
