,symbol,date,high,low,open,volume,close
0,MA,2020-09-14 15:59:00,338.7699890136719,337.80999755859375,338.5799865722656,143022.0,338.4800109863281
1,MA,2020-09-14 15:58:00,338.6199951171875,338.3299865722656,338.45001220703125,40753.0,338.3399963378906
2,MA,2020-09-14 15:57:00,338.4399108886719,338.1700134277344,338.3599853515625,32109.0,338.4200134277344
3,MA,2020-09-14 15:56:00,338.510009765625,338.1199951171875,338.3999938964844,32533.0,338.2300109863281
4,MA,2020-09-14 15:55:00,338.82000732421875,338.30999755859375,338.80999755859375,34521.0,338.3399963378906
5,MA,2020-09-14 15:54:00,339.0199890136719,338.677490234375,338.69000244140625,15444.0,338.739990234375
6,MA,2020-09-14 15:53:00,338.93499755859375,338.7200012207031,338.93499755859375,14084.0,338.7799987792969
7,MA,2020-09-14 15:52:00,339.07000732421875,338.79998779296875,338.8699951171875,13601.0,338.8500061035156
8,MA,2020-09-14 15:51:00,339.3800048828125,338.8599853515625,339.3399963378906,12121.0,338.8599853515625
9,MA,2020-09-14 15:50:00,339.6000061035156,339.1099853515625,339.6000061035156,20113.0,339.2950134277344
10,MA,2020-09-14 15:49:00,339.9649963378906,339.57000732421875,339.8399963378906,18777.0,339.7699890136719
11,MA,2020-09-14 15:48:00,339.8900146484375,339.7099914550781,339.739990234375,10090.0,339.760009765625
12,MA,2020-09-14 15:47:00,339.75,339.3699951171875,339.6000061035156,12100.0,339.75
13,MA,2020-09-14 15:46:00,339.6300048828125,339.510009765625,339.6300048828125,13270.0,339.6300048828125
14,MA,2020-09-14 15:45:00,339.7200012207031,339.5,339.552001953125,0.0,339.54998779296875
15,MA,2020-09-14 15:44:00,339.6600036621094,339.4599914550781,339.4599914550781,6258.0,339.54998779296875
16,MA,2020-09-14 15:43:00,339.54998779296875,339.2699890136719,339.54998779296875,11628.0,339.4599914550781
17,MA,2020-09-14 15:42:00,339.57000732421875,339.2799987792969,339.3699951171875,8226.0,339.5450134277344
18,MA,2020-09-14 15:41:00,339.3699951171875,339.1400146484375,339.2650146484375,10292.0,339.32000732421875
19,MA,2020-09-14 15:40:00,339.260009765625,338.989990234375,339.0299987792969,15536.0,339.2200012207031
20,MA,2020-09-14 15:39:00,339.0899963378906,338.8900146484375,339.05999755859375,12820.0,339.05999755859375
21,MA,2020-09-14 15:38:00,339.0299987792969,338.7300109863281,338.7900085449219,8190.0,339.0
