,symbol,date,open,close,volume,high,low
0,NG.L,2020-09-11 16:29:00,857.5999755859375,857.0,3923.0,857.7999877929688,857.0
1,NG.L,2020-09-11 16:28:00,857.5999755859375,857.4000244140625,2509.0,857.5999755859375,857.4000244140625
2,NG.L,2020-09-11 16:27:00,858.0,857.7999877929688,4620.0,858.3236083984375,857.7999877929688
3,NG.L,2020-09-11 16:26:00,857.5999755859375,858.0,7925.0,858.2000122070312,857.5999755859375
4,NG.L,2020-09-11 16:25:00,858.0,857.7999877929688,14939.0,858.1400146484375,857.0
5,NG.L,2020-09-11 16:24:00,858.0,857.7999877929688,1430.0,858.0,857.5999755859375
6,NG.L,2020-09-11 16:23:00,857.4000244140625,858.0,8410.0,858.0,857.4000244140625
7,NG.L,2020-09-11 16:22:00,857.0,857.5999755859375,3693.0,857.5999755859375,857.0
8,NG.L,2020-09-11 16:21:00,857.2000122070312,857.0,8660.0,857.5999755859375,856.7999877929688
9,NG.L,2020-09-11 16:20:00,857.7999877929688,857.4000244140625,11749.0,858.4000244140625,857.4000244140625
10,NG.L,2020-09-11 16:19:00,858.0,857.4000244140625,7188.0,858.0,857.4000244140625
11,NG.L,2020-09-11 16:18:00,857.2000122070312,857.7999877929688,7337.0,857.7999877929688,856.7999877929688
12,NG.L,2020-09-11 16:17:00,856.7999877929688,857.0,4952.0,857.2000122070312,856.7999877929688
13,NG.L,2020-09-11 16:16:00,856.4000244140625,856.7999877929688,4514.0,857.2000122070312,856.4000244140625
14,NG.L,2020-09-11 16:15:00,855.5999755859375,856.2000122070312,7484.0,856.2000122070312,855.5999755859375
15,NG.L,2020-09-11 16:14:00,855.7999877929688,855.7999877929688,4173.0,856.0,855.4000244140625
16,NG.L,2020-09-11 16:13:00,856.2000122070312,856.0,9310.0,856.4000244140625,855.7999877929688
17,NG.L,2020-09-11 16:12:00,856.4000244140625,856.4000244140625,2338.0,856.4000244140625,856.0
18,NG.L,2020-09-11 16:11:00,856.4000244140625,856.4000244140625,2805.0,856.4000244140625,856.2000122070312
19,NG.L,2020-09-11 16:10:00,857.4000244140625,856.4000244140625,2964.0,857.4000244140625,856.4000244140625
20,NG.L,2020-09-11 16:09:00,856.7999877929688,857.4000244140625,2470.0,857.4000244140625,856.7999877929688
21,NG.L,2020-09-11 16:08:00,856.7999877929688,856.7999877929688,3767.0,856.7999877929688,856.4000244140625
22,NG.L,2020-09-11 16:07:00,856.7999877929688,857.1235961914062,2485.0,857.2000122070312,856.7999877929688
23,NG.L,2020-09-11 16:06:00,856.7999877929688,856.7999877929688,601.0,856.7999877929688,856.7999877929688
24,NG.L,2020-09-11 16:05:00,856.0,856.5999755859375,4377.0,856.5999755859375,855.5999755859375
25,NG.L,2020-09-11 16:04:00,856.4000244140625,856.0,5917.0,856.5999755859375,856.0
26,NG.L,2020-09-11 16:03:00,856.0,856.4000244140625,3721.0,856.4000244140625,855.7999877929688
27,NG.L,2020-09-11 16:02:00,855.5999755859375,855.7999877929688,3662.0,856.2000122070312,855.5999755859375
28,NG.L,2020-09-11 16:01:00,855.4000244140625,855.5999755859375,3205.0,855.5999755859375,855.2000122070312
29,NG.L,2020-09-11 16:00:00,855.0,855.4000244140625,3411.0,855.4000244140625,854.7999877929688
30,NG.L,2020-09-11 15:59:00,855.5999755859375,855.2000122070312,5535.0,855.7999877929688,855.2000122070312
31,NG.L,2020-09-11 15:58:00,856.0,855.5999755859375,3714.0,856.0,855.5999755859375
32,NG.L,2020-09-11 15:57:00,856.4000244140625,856.2000122070312,3864.0,856.7999877929688,856.0385131835938
33,NG.L,2020-09-11 15:56:00,855.7999877929688,856.0,5383.0,856.5988159179688,855.5999755859375
34,NG.L,2020-09-11 15:55:00,856.0,856.2000122070312,6743.0,856.5999755859375,855.5999755859375
35,NG.L,2020-09-11 15:54:00,855.5999755859375,855.5999755859375,16714.0,856.4000244140625,855.2000122070312
36,NG.L,2020-09-11 15:53:00,854.7999877929688,855.5999755859375,1708.0,855.5999755859375,854.7999877929688
37,NG.L,2020-09-11 15:52:00,854.7999877929688,854.7999877929688,2301.0,854.7999877929688,854.4760131835938
38,NG.L,2020-09-11 15:51:00,854.5999755859375,854.5999755859375,1196.0,854.5999755859375,854.4000244140625
39,NG.L,2020-09-11 15:50:00,853.7999877929688,855.0,2199.0,855.0,853.7999877929688
40,NG.L,2020-09-11 15:49:00,853.4000244140625,853.77001953125,1686.0,853.77001953125,853.3695068359375
41,NG.L,2020-09-11 15:48:00,853.4760131835938,853.4000244140625,1501.0,853.4760131835938,853.2000122070312
42,NG.L,2020-09-11 15:47:00,853.5999755859375,853.5999755859375,174.0,853.5999755859375,853.5999755859375
43,NG.L,2020-09-11 15:46:00,854.2000122070312,853.7999877929688,759.0,854.2000122070312,853.7999877929688
44,NG.L,2020-09-11 15:45:00,854.4000244140625,854.2000122070312,2061.0,854.4000244140625,854.2000122070312
45,NG.L,2020-09-11 15:44:00,854.2000122070312,854.2000122070312,397.0,854.2000122070312,854.2000122070312
46,NG.L,2020-09-11 15:43:00,854.0,854.2000122070312,342.0,854.2000122070312,854.0
47,NG.L,2020-09-11 15:42:00,854.739013671875,854.4000244140625,1344.0,854.739013671875,854.4000244140625
48,NG.L,2020-09-11 15:41:00,854.2000122070312,854.7999877929688,2104.0,854.7999877929688,854.2000122070312
49,NG.L,2020-09-11 15:40:00,853.4000244140625,853.7999877929688,1420.0,853.7999877929688,853.4000244140625
50,NG.L,2020-09-11 15:39:00,853.4000244140625,853.4000244140625,59.0,853.4000244140625,853.4000244140625
51,NG.L,2020-09-11 15:38:00,852.5999755859375,853.0,1134.0,853.0,852.4000244140625
52,NG.L,2020-09-11 15:37:00,852.7999877929688,852.7999877929688,3980.0,853.2000122070312,852.7999877929688
53,NG.L,2020-09-11 15:36:00,852.4769897460938,852.5999755859375,2251.0,852.7999877929688,852.4769897460938
54,NG.L,2020-09-11 15:35:00,853.0,852.7999877929688,4227.0,853.4000244140625,852.7999877929688
55,NG.L,2020-09-11 15:34:00,853.7999877929688,853.3389892578125,1524.0,853.7999877929688,853.3389892578125
56,NG.L,2020-09-11 15:33:00,853.5999755859375,853.7999877929688,959.0,853.7999877929688,853.5999755859375
57,NG.L,2020-09-11 15:32:00,853.4000244140625,853.0,1746.0,853.4000244140625,853.0
58,NG.L,2020-09-11 15:31:00,853.5999755859375,853.5999755859375,2154.0,853.7999877929688,853.5999755859375
59,NG.L,2020-09-11 15:30:00,854.0,854.0,4381.0,854.4000244140625,853.7999877929688
60,NG.L,2020-09-11 15:29:00,853.7999877929688,854.0,537.0,854.0,853.5999755859375
61,NG.L,2020-09-11 15:28:00,852.5999755859375,854.0,1463.0,854.0,852.5999755859375
62,NG.L,2020-09-11 15:27:00,853.7999877929688,853.0,2586.0,853.7999877929688,853.0
63,NG.L,2020-09-11 15:26:00,853.2000122070312,853.739990234375,1871.0,854.0,853.2000122070312
64,NG.L,2020-09-11 15:25:00,852.7999877929688,853.2000122070312,3388.0,853.5999755859375,852.5999755859375
65,NG.L,2020-09-11 15:24:00,852.2000122070312,852.7999877929688,2342.0,852.7999877929688,852.2000122070312
66,NG.L,2020-09-11 15:23:00,852.2000122070312,852.2000122070312,10248.0,852.2000122070312,851.7999877929688
67,NG.L,2020-09-11 15:22:00,852.4000244140625,851.7999877929688,3613.0,852.4000244140625,851.7999877929688
68,NG.L,2020-09-11 15:21:00,852.5999755859375,852.4000244140625,912.0,852.5999755859375,852.4000244140625
69,NG.L,2020-09-11 15:20:00,853.0,852.2000122070312,4175.0,853.0,852.2000122070312
70,NG.L,2020-09-11 15:19:00,852.2000122070312,853.2000122070312,10481.0,853.2000122070312,852.2000122070312
71,NG.L,2020-09-11 15:18:00,852.7999877929688,852.7999877929688,7223.0,853.2000122070312,852.5999755859375
72,NG.L,2020-09-11 15:17:00,852.7999877929688,852.7999877929688,10098.0,852.7999877929688,852.2000122070312
73,NG.L,2020-09-11 15:16:00,853.5999755859375,853.2000122070312,1904.0,853.5999755859375,853.0
74,NG.L,2020-09-11 15:15:00,852.5999755859375,852.5999755859375,8269.0,853.0,852.5999755859375
75,NG.L,2020-09-11 15:13:00,852.5999755859375,853.0,6995.0,853.0,852.5999755859375
76,NG.L,2020-09-11 15:12:00,852.2000122070312,853.0,742.0,853.2000122070312,852.2000122070312
77,NG.L,2020-09-11 15:11:00,852.5999755859375,852.5999755859375,3018.0,853.0,852.5999755859375
78,NG.L,2020-09-11 15:10:00,853.5999755859375,852.5999755859375,285.0,853.5999755859375,852.5999755859375
79,NG.L,2020-09-11 15:09:00,854.2000122070312,853.2830200195312,2932.0,854.2000122070312,853.2830200195312
80,NG.L,2020-09-11 15:08:00,854.4000244140625,854.0,2963.0,854.70849609375,854.0
81,NG.L,2020-09-11 15:07:00,855.0,854.0,10818.0,855.5999755859375,854.0
