,symbol,date,low,volume,high,close,open
0,IDXX,2020-09-14 15:59:00,365.5,9721.0,365.9599914550781,365.55999755859375,365.8800048828125
1,IDXX,2020-09-14 15:58:00,365.2099914550781,6481.0,365.7900085449219,365.7900085449219,365.375
2,IDXX,2020-09-14 15:57:00,365.2300109863281,2784.0,365.6700134277344,365.5,365.6700134277344
3,IDXX,2020-09-14 15:56:00,365.4400024414063,4036.0,365.760009765625,365.5400085449219,365.6900024414063
4,IDXX,2020-09-14 15:55:00,365.3999938964844,2276.0,365.8299865722656,365.6300048828125,365.8299865722656
5,IDXX,2020-09-14 15:54:00,365.3800048828125,4567.0,365.989990234375,365.989990234375,365.5899963378906
6,IDXX,2020-09-14 15:53:00,365.4700012207031,2694.0,365.6400146484375,365.5150146484375,365.4700012207031
7,IDXX,2020-09-14 15:52:00,365.1000061035156,1761.0,365.92999267578125,365.1000061035156,365.92999267578125
8,IDXX,2020-09-14 15:51:00,365.9599914550781,2245.0,366.4100036621094,365.9800109863281,366.4100036621094
9,IDXX,2020-09-14 15:50:00,365.9599914550781,1655.0,366.3299865722656,366.1099853515625,366.3299865722656
10,IDXX,2020-09-14 15:49:00,366.5,3008.0,367.989990234375,367.989990234375,366.6499938964844
11,IDXX,2020-09-14 15:48:00,366.4750061035156,1003.0,366.7300109863281,366.4928894042969,366.5199890136719
12,IDXX,2020-09-14 15:47:00,366.2300109863281,1781.0,366.7099914550781,366.2300109863281,366.6499938964844
13,IDXX,2020-09-14 15:46:00,366.3500061035156,488.0,366.3500061035156,366.3500061035156,366.3500061035156
14,IDXX,2020-09-14 15:45:00,365.8949890136719,0.0,365.8949890136719,365.8949890136719,365.8949890136719
15,IDXX,2020-09-14 15:44:00,365.80999755859375,1234.0,366.1700134277344,365.80999755859375,366.010009765625
16,IDXX,2020-09-14 15:43:00,365.6300048828125,1221.0,366.0799865722656,365.6300048828125,366.0799865722656
17,IDXX,2020-09-14 15:42:00,365.625,1180.0,365.8900146484375,365.7699890136719,365.7449951171875
18,IDXX,2020-09-14 15:41:00,365.5140075683594,421.0,365.5400085449219,365.5400085449219,365.5140075683594
