,symbol,date,open,low,close,volume,high
0,QCOM,2020-09-14 15:59:04,113.52999877929688,113.52999877929688,113.52999877929688,0.0,113.52999877929688
1,QCOM,2020-09-14 15:58:00,113.5,113.41000366210938,113.41000366210938,83114.0,113.52999877929688
2,QCOM,2020-09-14 15:57:00,113.5199966430664,113.48999786376952,113.5,49859.0,113.5500030517578
3,QCOM,2020-09-14 15:56:00,113.53500366210938,113.51000213623048,113.5199966430664,46569.0,113.62999725341795
4,QCOM,2020-09-14 15:55:00,113.5999984741211,113.5199966430664,113.5500030517578,39269.0,113.6449966430664
5,QCOM,2020-09-14 15:54:00,113.56999969482422,113.55999755859376,113.5999984741211,41289.0,113.70999908447266
6,QCOM,2020-09-14 15:53:00,113.61000061035156,113.5510025024414,113.55999755859376,35204.0,113.62999725341795
7,QCOM,2020-09-14 15:52:00,113.63999938964844,113.56999969482422,113.62000274658205,43202.0,113.66000366210938
8,QCOM,2020-09-14 15:51:00,113.75,113.61000061035156,113.62000274658205,18227.0,113.7699966430664
9,QCOM,2020-09-14 15:50:00,113.72000122070312,113.62999725341795,113.72000122070312,46217.0,113.77999877929688
10,QCOM,2020-09-14 15:49:00,113.66000366210938,113.6500015258789,113.72429656982422,24808.0,113.72429656982422
11,QCOM,2020-09-14 15:48:00,113.65619659423828,113.58999633789062,113.66999816894531,20642.0,113.73999786376952
12,QCOM,2020-09-14 15:47:00,113.58889770507812,113.5,113.63999938964844,34695.0,113.63999938964844
13,QCOM,2020-09-14 15:46:00,113.52999877929688,113.5199966430664,113.58999633789062,32000.0,113.58999633789062
14,QCOM,2020-09-14 15:45:00,113.5500030517578,113.5,113.5199966430664,24384.0,113.5707015991211
15,QCOM,2020-09-14 15:44:00,113.5500030517578,113.52999877929688,113.5500030517578,0.0,113.56999969482422
16,QCOM,2020-09-14 15:43:00,113.5500030517578,113.48500061035156,113.54000091552734,13374.0,113.5500030517578
17,QCOM,2020-09-14 15:42:00,113.48999786376952,113.48999786376952,113.56500244140624,14447.0,113.56999969482422
18,QCOM,2020-09-14 15:41:00,113.5199966430664,113.45999908447266,113.48999786376952,19450.0,113.5199966430664
19,QCOM,2020-09-14 15:40:00,113.3499984741211,113.33999633789062,113.52749633789062,36067.0,113.52999877929688
20,QCOM,2020-09-14 15:39:00,113.33000183105469,113.30500030517578,113.3499984741211,11942.0,113.3499984741211
21,QCOM,2020-09-14 15:38:00,113.22000122070312,113.20999908447266,113.3499984741211,38088.0,113.36000061035156
22,QCOM,2020-09-14 15:37:00,113.23999786376952,113.20999908447266,113.20999908447266,15668.0,113.25
23,QCOM,2020-09-14 15:36:00,113.21499633789062,113.21499633789062,113.22989654541016,23223.0,113.26000213623048
24,QCOM,2020-09-14 15:35:00,113.13999938964844,113.125,113.22000122070312,32948.0,113.22000122070312
25,QCOM,2020-09-14 15:34:00,113.12000274658205,113.11499786376952,113.13500213623048,18557.0,113.19100189208984
26,QCOM,2020-09-14 15:33:00,113.17980194091795,113.12000274658205,113.12000274658205,12823.0,113.22000122070312
27,QCOM,2020-09-14 15:32:00,113.09500122070312,113.09500122070312,113.16999816894531,22394.0,113.23999786376952
28,QCOM,2020-09-14 15:31:00,113.16999816894531,113.11000061035156,113.11000061035156,13478.0,113.16999816894531
29,QCOM,2020-09-14 15:30:00,113.04000091552734,113.04000091552734,113.18499755859376,11239.0,113.20999908447266
30,QCOM,2020-09-14 15:29:00,113.12000274658205,113.02999877929688,113.0500030517578,12161.0,113.13999938964844
31,QCOM,2020-09-14 15:28:00,113.18990325927734,113.11000061035156,113.125,8692.0,113.18990325927734
32,QCOM,2020-09-14 15:27:00,112.93000030517578,112.93000030517578,113.16500091552734,11234.0,113.18000030517578
33,QCOM,2020-09-14 15:26:00,112.93000030517578,112.85009765625,112.91999816894531,17698.0,112.93000030517578
34,QCOM,2020-09-14 15:25:00,112.91999816894531,112.87999725341795,112.91500091552734,14535.0,112.9499969482422
35,QCOM,2020-09-14 15:24:00,112.94000244140624,112.89659881591795,112.93000030517578,9799.0,112.97000122070312
36,QCOM,2020-09-14 15:23:00,113.0,112.88999938964844,112.9499969482422,14807.0,113.0
37,QCOM,2020-09-14 15:22:00,113.11740112304688,112.9801025390625,113.0,10213.0,113.12000274658205
38,QCOM,2020-09-14 15:21:00,113.13999938964844,113.08999633789062,113.11000061035156,7469.0,113.16999816894531
39,QCOM,2020-09-14 15:20:00,113.25509643554688,113.11000061035156,113.11000061035156,14413.0,113.27999877929688
40,QCOM,2020-09-14 15:19:00,113.26000213623048,113.22000122070312,113.28489685058594,14946.0,113.28489685058594
41,QCOM,2020-09-14 15:18:00,112.95999908447266,112.95999908447266,113.26000213623048,24256.0,113.3000030517578
42,QCOM,2020-09-14 15:17:00,112.86000061035156,112.86000061035156,112.94499969482422,14825.0,112.9800033569336
43,QCOM,2020-09-14 15:16:00,112.83000183105469,112.80500030517578,112.86000061035156,15017.0,112.88999938964844
44,QCOM,2020-09-14 15:15:00,112.83000183105469,112.79499816894531,112.8249969482422,21873.0,112.86000061035156
45,QCOM,2020-09-14 15:14:00,112.81999969482422,112.80999755859376,112.84500122070312,10428.0,112.92430114746094
46,QCOM,2020-09-14 15:13:00,112.94000244140624,112.83000183105469,112.83000183105469,11208.0,112.95999908447266
47,QCOM,2020-09-14 15:12:00,112.93000030517578,112.86499786376952,112.93000030517578,8884.0,112.9800033569336
