symbol,date,open,close,volume,high,low,dividends
UNH,2020-09-11 15:59:00,301.0400085449219,301.4100036621094,115513.0,301.67999267578125,300.7799987792969,0.0
UNH,2020-09-11 15:58:00,300.8999938964844,301.05999755859375,30042.0,301.1300048828125,300.8500061035156,0.0
UNH,2020-09-11 15:57:00,301.0899963378906,300.94000244140625,20749.0,301.1700134277344,300.75,0.0
UNH,2020-09-11 15:56:00,300.5899963378906,301.010009765625,20411.0,301.1199951171875,300.5400085449219,0.0
UNH,2020-09-11 15:55:00,300.82000732421875,300.6400146484375,22393.0,300.8599853515625,300.489990234375,0.0
UNH,2020-09-11 15:54:00,301.0899963378906,300.82000732421875,14091.0,301.1372985839844,300.82000732421875,0.0
UNH,2020-09-11 15:53:00,301.2799987792969,301.1300048828125,14270.0,301.3399963378906,300.9599914550781,0.0
UNH,2020-09-11 15:52:00,301.1600036621094,301.2900085449219,11825.0,301.3500061035156,301.1099853515625,0.0
UNH,2020-09-11 15:51:00,301.3299865722656,301.17999267578125,9974.0,301.44000244140625,301.1600036621094,0.0
UNH,2020-09-11 15:50:00,301.2200012207031,301.30999755859375,18926.0,301.5,300.8999938964844,0.0
UNH,2020-09-11 15:49:00,301.0799865722656,301.1499938964844,16501.0,301.260009765625,300.8900146484375,0.0
UNH,2020-09-11 15:48:00,300.8900146484375,301.125,9805.0,301.239990234375,300.8500061035156,0.0
UNH,2020-09-11 15:47:00,300.9800109863281,300.94000244140625,7876.0,301.2099914550781,300.8550109863281,0.0
UNH,2020-09-11 15:46:00,300.8399963378906,300.9800109863281,8164.0,300.9800109863281,300.75,0.0
UNH,2020-09-11 15:45:00,300.95001220703125,300.9700012207031,8133.0,301.1499938964844,300.9200134277344,0.0
UNH,2020-09-11 15:44:00,300.92999267578125,300.9880065917969,6752.0,301.0,300.82000732421875,0.0
UNH,2020-09-11 15:43:00,300.8568115234375,300.9800109863281,5199.0,301.07000732421875,300.8568115234375,0.0
UNH,2020-09-11 15:42:00,301.1000061035156,300.8599853515625,6433.0,301.1300048828125,300.69000244140625,0.0
UNH,2020-09-11 15:41:00,301.1199951171875,301.1099853515625,3850.0,301.25,300.93499755859375,0.0
UNH,2020-09-11 15:40:00,300.70001220703125,301.05499267578125,7389.0,301.1400146484375,300.6600036621094,0.0
UNH,2020-09-11 15:39:00,300.7900085449219,300.5812072753906,12676.0,300.7900085449219,300.54998779296875,0.0
UNH,2020-09-11 15:38:00,300.7699890136719,300.8450012207031,9635.0,300.9800109863281,300.75,0.0
UNH,2020-09-11 15:37:00,301.2300109863281,300.80999755859375,7956.0,301.2300109863281,300.80999755859375,0.0
UNH,2020-09-11 15:36:00,301.45001220703125,301.25,7405.0,301.5899963378906,301.25,0.0
UNH,2020-09-11 15:35:00,301.5899963378906,301.4984130859375,5761.0,301.6099853515625,301.3900146484375,0.0
UNH,2020-09-11 15:34:00,301.57000732421875,301.54998779296875,8148.0,301.7099914550781,301.42498779296875,0.0
UNH,2020-09-11 15:33:00,301.5899963378906,301.5450134277344,6220.0,301.6700134277344,301.4800109863281,0.0
UNH,2020-09-11 15:32:00,301.6300048828125,301.6199951171875,5811.0,301.6300048828125,301.42498779296875,0.0
UNH,2020-09-11 15:31:00,301.489990234375,301.5,7392.0,301.6619873046875,301.4200134277344,0.0
UNH,2020-09-11 15:30:00,300.9800109863281,301.489990234375,7747.0,301.614990234375,300.9800109863281,0.0
UNH,2020-09-11 15:29:00,301.0,300.94000244140625,3965.0,301.01239013671875,300.8999938964844,0.0
UNH,2020-09-11 15:28:00,300.6000061035156,300.9949951171875,8837.0,300.9949951171875,300.6000061035156,0.0
UNH,2020-09-11 15:27:00,300.7950134277344,300.6050109863281,4288.0,300.7950134277344,300.5849914550781,0.0
UNH,2020-09-11 15:26:00,300.5978088378906,300.7950134277344,5086.0,300.9100036621094,300.5978088378906,0.0
UNH,2020-09-11 15:25:00,300.7749938964844,300.6000061035156,6305.0,300.7799987792969,300.4800109863281,0.0
UNH,2020-09-11 15:24:00,300.9800109863281,300.739990234375,6127.0,300.9849853515625,300.739990234375,0.0
UNH,2020-09-11 15:23:00,300.5299987792969,300.92498779296875,6877.0,300.94000244140625,300.5299987792969,0.0
UNH,2020-09-11 15:22:00,300.4100036621094,300.6199951171875,6713.0,300.75,300.4100036621094,0.0
UNH,2020-09-11 15:21:00,300.5899963378906,300.4856872558594,3515.0,300.7900085449219,300.4800109863281,0.0
UNH,2020-09-11 15:20:00,300.260009765625,300.6499938964844,7425.0,300.7300109863281,300.25,0.0
UNH,2020-09-11 15:19:00,300.260009765625,300.31500244140625,6330.0,300.5299987792969,300.260009765625,0.0
UNH,2020-09-11 15:18:00,300.1000061035156,300.25,4831.0,300.2699890136719,300.07000732421875,0.0
UNH,2020-09-11 15:17:00,300.0899963378906,300.1300048828125,2815.0,300.2099914550781,300.0,0.0
UNH,2020-09-11 15:16:00,300.2200012207031,300.17999267578125,4209.0,300.239990234375,300.05999755859375,0.0
UNH,2020-09-11 15:15:00,299.79998779296875,300.260009765625,7763.0,300.29998779296875,299.79998779296875,0.0
UNH,2020-09-11 15:14:00,299.4949951171875,299.79998779296875,7392.0,299.79998779296875,299.4949951171875,0.0
UNH,2020-09-11 15:13:00,299.6700134277344,299.44000244140625,4911.0,299.739990234375,299.4200134277344,0.0
UNH,2020-09-11 15:12:00,299.6300048828125,299.6000061035156,6985.0,299.6499938964844,299.5450134277344,0.0
UNH,2020-09-11 15:11:00,299.4049987792969,299.6199951171875,12848.0,299.6199951171875,299.2699890136719,0.0
UNH,2020-09-11 15:10:00,299.7900085449219,299.4949951171875,6465.0,299.80999755859375,299.3599853515625,0.0
UNH,2020-09-11 15:09:00,299.9949951171875,299.7323913574219,2585.0,299.9949951171875,299.7099914550781,0.0
UNH,2020-09-11 15:08:00,299.989990234375,299.9800109863281,4603.0,300.1700134277344,299.9100036621094,0.0
UNH,2020-09-11 15:07:00,300.0249938964844,299.8800048828125,4775.0,300.1000061035156,299.8500061035156,0.0
UNH,2020-09-11 15:06:00,300.19000244140625,299.9661865234375,4915.0,300.29998779296875,299.95001220703125,0.0
UNH,2020-09-11 15:05:00,300.18499755859375,300.1192932128906,2942.0,300.2799987792969,300.1192932128906,0.0
UNH,2020-09-11 15:04:00,300.239990234375,300.1400146484375,7373.0,300.29998779296875,300.0899963378906,0.0
UNH,2020-09-11 15:03:00,300.5199890136719,300.18499755859375,5054.0,300.5299987792969,300.1099853515625,0.0
UNH,2020-09-11 15:02:00,300.2349853515625,300.489990234375,7674.0,300.5299987792969,300.20001220703125,0.0
UNH,2020-09-11 15:01:00,300.364990234375,300.30999755859375,3715.0,300.43499755859375,300.0899963378906,0.0
UNH,2020-09-11 15:00:00,300.57000732421875,300.3800048828125,4594.0,300.739990234375,300.3800048828125,0.0
UNH,2020-09-11 14:59:00,300.56500244140625,300.5799865722656,4523.0,300.70001220703125,300.510009765625,0.0
UNH,2020-09-11 14:58:00,300.5150146484375,300.6099853515625,4801.0,300.7300109863281,300.5150146484375,0.0
UNH,2020-09-11 14:57:00,300.54998779296875,300.5050048828125,1179.0,300.69000244140625,300.4700012207031,0.0
UNH,2020-09-11 14:56:00,300.7900085449219,300.6600036621094,6248.0,300.8500061035156,300.5400085449219,0.0
UNH,2020-09-11 14:55:00,300.81500244140625,300.8399963378906,2310.0,300.9599914550781,300.81500244140625,0.0
UNH,2020-09-11 14:54:00,300.7250061035156,300.7900085449219,5193.0,300.8800048828125,300.5899963378906,0.0
UNH,2020-09-11 14:53:00,300.8900146484375,300.7799987792969,6136.0,300.95001220703125,300.7799987792969,0.0
UNH,2020-09-11 14:52:00,300.8500061035156,300.81500244140625,6144.0,300.95001220703125,300.7200012207031,0.0
UNH,2020-09-11 14:51:00,300.6000061035156,300.80999755859375,8129.0,300.8399963378906,300.54998779296875,0.0
UNH,2020-09-11 14:50:00,300.3399963378906,300.5299987792969,7354.0,300.54998779296875,300.3299865722656,0.0
UNH,2020-09-11 14:49:00,300.2950134277344,300.30999755859375,6561.0,300.3599853515625,300.1000061035156,0.0
UNH,2020-09-11 14:48:00,300.0429992675781,300.2799987792969,7832.0,300.489990234375,300.0429992675781,0.0
UNH,2020-09-11 14:47:00,299.7850036621094,299.9800109863281,6655.0,300.1099853515625,299.760009765625,0.0
UNH,2020-09-11 14:46:00,299.7799987792969,299.8599853515625,3698.0,299.9700012207031,299.7449951171875,0.0
UNH,2020-09-11 14:45:00,299.7699890136719,299.7449951171875,2883.0,299.8599853515625,299.7300109863281,0.0
UNH,2020-09-11 14:44:00,299.760009765625,299.864990234375,2714.0,299.864990234375,299.7300109863281,0.0
UNH,2020-09-11 14:43:00,299.6400146484375,299.760009765625,6443.0,299.9599914550781,299.54998779296875,0.0
UNH,2020-09-11 14:42:00,299.510009765625,299.6600036621094,2441.0,299.67999267578125,299.4849853515625,0.0
UNH,2020-09-11 14:41:00,299.8399963378906,299.5150146484375,6248.0,300.0,299.3999938964844,0.0
UNH,2020-09-11 14:40:00,299.3999938964844,299.9110107421875,6583.0,299.9110107421875,299.34600830078125,0.0
UNH,2020-09-11 14:39:00,299.25,299.360107421875,7225.0,299.55999755859375,299.2049865722656,0.0
UNH,2020-09-11 14:38:00,299.1600036621094,299.20001220703125,7501.0,299.239990234375,299.0,0.0
UNH,2020-09-11 14:37:00,299.1499938964844,299.2049865722656,4024.0,299.3299865722656,299.1400146484375,0.0
UNH,2020-09-11 14:36:00,298.94500732421875,299.2300109863281,5163.0,299.2300109863281,298.93499755859375,0.0
UNH,2020-09-11 14:35:00,299.20001220703125,298.94500732421875,4703.0,299.36700439453125,298.94000244140625,0.0
UNH,2020-09-11 14:34:00,299.239990234375,299.1700134277344,2462.0,299.2421875,299.06500244140625,0.0
UNH,2020-09-11 14:33:00,299.42999267578125,299.2300109863281,3714.0,299.42999267578125,299.1650085449219,0.0
UNH,2020-09-11 14:32:00,299.05499267578125,299.44000244140625,8084.0,299.510009765625,298.9949951171875,0.0
UNH,2020-09-11 14:31:00,299.0199890136719,299.0799865722656,3002.0,299.1700134277344,299.0199890136719,0.0
UNH,2020-09-11 14:30:00,298.94110107421875,299.0050048828125,4037.0,299.1199951171875,298.8699951171875,0.0
UNH,2020-09-11 14:29:00,298.9800109863281,298.8999938964844,2621.0,299.1000061035156,298.8900146484375,0.0
UNH,2020-09-11 14:28:00,299.2200012207031,299.05999755859375,2493.0,299.2200012207031,299.0249938964844,0.0
UNH,2020-09-11 14:27:00,299.2749938964844,299.30999755859375,4118.0,299.43499755859375,299.20001220703125,0.0
UNH,2020-09-11 14:26:00,299.3800048828125,299.2749938964844,2755.0,299.5,299.2749938964844,0.0
UNH,2020-09-11 14:25:00,299.3399963378906,299.4200134277344,3451.0,299.45001220703125,299.2049865722656,0.0
UNH,2020-09-11 14:24:00,299.04998779296875,299.2701110839844,7209.0,299.3699951171875,298.9700012207031,0.0
UNH,2020-09-11 14:23:00,299.010009765625,298.9100036621094,4016.0,299.201904296875,298.82000732421875,0.0
UNH,2020-09-11 14:22:00,298.6698913574219,298.95001220703125,4259.0,298.95001220703125,298.5150146484375,0.0
UNH,2020-09-11 14:21:00,298.5249938964844,298.6199951171875,3611.0,298.6199951171875,298.4800109863281,0.0
UNH,2020-09-11 14:20:00,298.79998779296875,298.4599914550781,4593.0,298.79998779296875,298.3900146484375,0.0
UNH,2020-09-11 14:19:00,298.5799865722656,298.7200012207031,9294.0,298.8399963378906,298.55499267578125,0.0
UNH,2020-09-11 14:18:00,298.44500732421875,298.57000732421875,3749.0,298.57000732421875,298.4049987792969,0.0
UNH,2020-09-11 14:17:00,298.510009765625,298.5199890136719,3808.0,298.64990234375,298.510009765625,0.0
UNH,2020-09-11 14:16:00,298.635009765625,298.5299987792969,5533.0,298.70001220703125,298.468994140625,0.0
UNH,2020-09-11 14:15:00,298.7099914550781,298.6199951171875,7734.0,298.760009765625,298.6000061035156,0.0
UNH,2020-09-11 14:14:00,298.75,298.6499938964844,5240.0,298.75,298.57000732421875,0.0
UNH,2020-09-11 14:13:00,298.4100036621094,298.7799987792969,8658.0,298.8599853515625,298.4100036621094,0.0
UNH,2020-09-11 14:12:00,298.7699890136719,298.3349914550781,5070.0,298.7699890136719,298.32000732421875,0.0
UNH,2020-09-11 14:11:00,298.4100036621094,298.6438903808594,7416.0,298.8299865722656,298.32000732421875,0.0
UNH,2020-09-11 14:10:00,298.260009765625,298.4200134277344,4183.0,298.4755859375,298.25,0.0
UNH,2020-09-11 14:09:00,298.4599914550781,298.2699890136719,3789.0,298.510009765625,298.239990234375,0.0
UNH,2020-09-11 14:08:00,298.510009765625,298.42999267578125,4161.0,298.5400085449219,298.2149963378906,0.0
UNH,2020-09-11 14:07:00,298.1600036621094,298.55499267578125,4460.0,298.5899963378906,298.1600036621094,0.0
UNH,2020-09-11 14:06:00,298.0199890136719,298.0,5571.0,298.0299987792969,297.8800048828125,0.0
UNH,2020-09-11 14:05:00,297.79998779296875,298.05999755859375,5580.0,298.1054992675781,297.79998779296875,0.0
UNH,2020-09-11 14:04:00,297.80499267578125,297.8900146484375,4429.0,297.989990234375,297.80499267578125,0.0
UNH,2020-09-11 14:03:00,297.45001220703125,297.75,3473.0,297.7799987792969,297.3999938964844,0.0
UNH,2020-09-11 14:02:00,297.5350036621094,297.3599853515625,5402.0,297.5350036621094,297.2900085449219,0.0
UNH,2020-09-11 14:01:00,297.6050109863281,297.5199890136719,5152.0,297.7799987792969,297.43499755859375,0.0
UNH,2020-09-11 14:00:00,297.739990234375,297.54998779296875,5828.0,297.80999755859375,297.54998779296875,0.0
UNH,2020-09-11 13:59:00,297.7900085449219,297.70001220703125,2128.0,297.80999755859375,297.70001220703125,0.0
UNH,2020-09-11 13:58:00,297.9408874511719,297.8699951171875,5946.0,297.9408874511719,297.6549987792969,0.0
UNH,2020-09-11 13:57:00,297.7699890136719,298.0,5095.0,298.04998779296875,297.75,0.0
UNH,2020-09-11 13:56:00,297.8599853515625,297.82000732421875,7394.0,297.8699951171875,297.6600036621094,0.0
UNH,2020-09-11 13:55:00,298.010009765625,297.8525085449219,3915.0,298.0199890136719,297.7705993652344,0.0
UNH,2020-09-11 13:54:00,298.1199035644531,298.0,4326.0,298.1700134277344,297.8949890136719,0.0
UNH,2020-09-11 13:53:00,297.8999938964844,298.07000732421875,2844.0,298.1300048828125,297.8599853515625,0.0
UNH,2020-09-11 13:52:00,298.210205078125,297.9599914550781,2575.0,298.2449951171875,297.9599914550781,0.0
UNH,2020-09-11 13:51:00,297.9700012207031,298.1700134277344,7259.0,298.2349853515625,297.92498779296875,0.0
UNH,2020-09-11 13:50:00,297.82501220703125,297.9800109863281,3851.0,297.9800109863281,297.7200012207031,0.0
UNH,2020-09-11 13:49:00,297.9599914550781,297.8999938964844,2408.0,298.010009765625,297.8999938964844,0.0
UNH,2020-09-11 13:48:00,297.6700134277344,297.92999267578125,5830.0,297.92999267578125,297.635009765625,0.0
UNH,2020-09-11 13:47:00,297.9599914550781,297.69000244140625,6613.0,297.9599914550781,297.69000244140625,0.0
UNH,2020-09-11 13:46:00,298.0299987792969,298.0,2322.0,298.0299987792969,297.94000244140625,0.0
UNH,2020-09-11 13:45:00,298.07501220703125,298.1000061035156,7997.0,298.2099914550781,298.0299987792969,0.0
UNH,2020-09-11 13:44:00,298.1449890136719,297.9501037597656,9021.0,298.1700134277344,297.92999267578125,0.0
UNH,2020-09-11 13:43:00,298.30999755859375,298.1600036621094,5135.0,298.4100036621094,298.1600036621094,0.0
UNH,2020-09-11 13:42:00,298.42999267578125,298.29998779296875,3823.0,298.6000061035156,298.2550048828125,0.0
UNH,2020-09-11 13:41:00,298.2900085449219,298.44000244140625,5853.0,298.44000244140625,298.2850036621094,0.0
UNH,2020-09-11 13:40:00,298.3599853515625,298.2699890136719,9874.0,298.3599853515625,298.1449890136719,0.0
UNH,2020-09-11 13:39:00,298.3299865722656,298.3999938964844,4543.0,298.4200134277344,298.3299865722656,0.0
UNH,2020-09-11 13:38:00,298.6400146484375,298.29998779296875,5088.0,298.6600036621094,298.2900085449219,0.0
UNH,2020-09-11 13:37:00,298.7300109863281,298.5799865722656,3609.0,298.7900085449219,298.5799865722656,0.0
UNH,2020-09-11 13:36:00,298.70001220703125,298.7200012207031,8041.0,298.8299865722656,298.67999267578125,0.0
UNH,2020-09-11 13:35:00,298.4750061035156,298.80999755859375,4494.0,298.80999755859375,298.4750061035156,0.0
UNH,2020-09-11 13:34:00,298.5199890136719,298.4599914550781,11932.0,298.614990234375,298.3399963378906,0.0
UNH,2020-09-11 13:33:00,298.20001220703125,298.57000732421875,6130.0,298.6300048828125,298.20001220703125,0.0
UNH,2020-09-11 13:32:00,298.3999938964844,298.2099914550781,5021.0,298.3999938964844,298.0799865722656,0.0
UNH,2020-09-11 13:31:00,298.8699951171875,298.5,5417.0,298.92999267578125,298.4750061035156,0.0
UNH,2020-09-11 13:30:00,298.7699890136719,298.8699951171875,2845.0,298.9200134277344,298.760009765625,0.0
UNH,2020-09-11 13:29:00,298.69000244140625,298.7650146484375,6079.0,298.8699951171875,298.6300048828125,0.0
UNH,2020-09-11 13:28:00,298.79998779296875,298.6199951171875,8105.0,298.94500732421875,298.5199890136719,0.0
UNH,2020-09-11 13:27:00,298.79998779296875,298.80999755859375,17587.0,298.8699951171875,298.5,0.0
UNH,2020-09-11 13:26:00,298.9049987792969,298.84991455078125,3434.0,298.9049987792969,298.79998779296875,0.0
UNH,2020-09-11 13:25:00,298.9800109863281,298.9100036621094,4092.0,299.0950012207031,298.8299865722656,0.0
UNH,2020-09-11 13:24:00,299.1700134277344,298.989990234375,1924.0,299.1700134277344,298.9599914550781,0.0
UNH,2020-09-11 13:23:00,299.135009765625,299.2200012207031,4001.0,299.2200012207031,299.0299987792969,0.0
UNH,2020-09-11 13:22:00,299.2650146484375,299.20989990234375,1714.0,299.2650146484375,299.1199951171875,0.0
UNH,2020-09-11 13:21:00,299.0249938964844,299.3299865722656,2742.0,299.3299865722656,299.0199890136719,0.0
UNH,2020-09-11 13:20:00,299.3500061035156,299.1499938964844,3898.0,299.4800109863281,299.1499938964844,0.0
UNH,2020-09-11 13:19:00,299.0199890136719,299.3299865722656,4139.0,299.44000244140625,298.9549865722656,0.0
UNH,2020-09-11 13:18:00,299.29998779296875,298.95001220703125,9120.0,299.29998779296875,298.82000732421875,0.0
UNH,2020-09-11 13:17:00,299.7300109863281,299.3500061035156,3245.0,299.7300109863281,299.20001220703125,0.0
UNH,2020-09-11 13:16:00,299.4649963378906,299.7300109863281,6761.0,299.8829040527344,299.4649963378906,0.0
UNH,2020-09-11 13:15:00,299.45001220703125,299.5,5125.0,299.5,299.2699890136719,0.0
UNH,2020-09-11 13:14:00,299.2900085449219,299.42999267578125,6463.0,299.4800109863281,299.2900085449219,0.0
UNH,2020-09-11 13:13:00,299.1228942871094,299.2300109863281,5912.0,299.2850036621094,299.1199951171875,0.0
UNH,2020-09-11 13:12:00,299.2200012207031,299.125,5173.0,299.3299865722656,299.1099853515625,0.0
UNH,2020-09-11 13:11:00,299.30999755859375,299.1000061035156,4527.0,299.3299865722656,299.0150146484375,0.0
UNH,2020-09-11 13:10:00,299.32000732421875,299.3699951171875,3855.0,299.3800048828125,299.19000244140625,0.0
UNH,2020-09-11 13:09:00,299.19000244140625,299.32000732421875,5552.0,299.3500061035156,299.0400085449219,0.0
UNH,2020-09-11 13:08:00,299.29998779296875,299.260009765625,5339.0,299.42999267578125,299.19500732421875,0.0
UNH,2020-09-11 13:07:00,299.5350036621094,299.3299865722656,6270.0,299.56500244140625,299.239990234375,0.0
UNH,2020-09-11 13:06:00,299.6400146484375,299.5849914550781,9774.0,299.67999267578125,299.510009765625,0.0
UNH,2020-09-11 13:05:00,299.82000732421875,299.6099853515625,6400.0,299.82000732421875,299.5,0.0
UNH,2020-09-11 13:04:00,299.94000244140625,299.8800048828125,5889.0,300.0400085449219,299.8800048828125,0.0
UNH,2020-09-11 13:03:00,300.3299865722656,300.1099853515625,3887.0,300.3299865722656,300.05499267578125,0.0
UNH,2020-09-11 13:02:00,300.2449951171875,300.375,3549.0,300.3900146484375,300.2250061035156,0.0
UNH,2020-09-11 13:01:00,299.9949951171875,300.2449951171875,6492.0,300.2449951171875,299.9949951171875,0.0
UNH,2020-09-11 13:00:00,299.9200134277344,299.9200134277344,7100.0,300.1199951171875,299.8699951171875,0.0
UNH,2020-09-11 12:59:00,299.9649963378906,299.8999938964844,4385.0,300.0799865722656,299.8500061035156,0.0
UNH,2020-09-11 12:58:00,300.05999755859375,299.9200134277344,1927.0,300.05999755859375,299.8999938964844,0.0
UNH,2020-09-11 12:57:00,300.1050109863281,300.0,10732.0,300.1600036621094,299.9599914550781,0.0
UNH,2020-09-11 12:56:00,300.57501220703125,300.1300048828125,7969.0,300.6499938964844,300.0799865722656,0.0
UNH,2020-09-11 12:55:00,300.70001220703125,300.5899963378906,6257.0,300.8500061035156,300.5199890136719,0.0
UNH,2020-09-11 12:54:00,300.67999267578125,300.760009765625,5208.0,300.760009765625,300.5799865722656,0.0
UNH,2020-09-11 12:53:00,300.8550109863281,300.70001220703125,1927.0,300.8699951171875,300.70001220703125,0.0
UNH,2020-09-11 12:52:00,300.739990234375,300.8399963378906,2954.0,300.8699951171875,300.739990234375,0.0
UNH,2020-09-11 12:51:00,300.8900146484375,300.7950134277344,1664.0,300.8900146484375,300.7200012207031,0.0
UNH,2020-09-11 12:50:00,300.79998779296875,300.8399963378906,5830.0,300.8399963378906,300.625,0.0
UNH,2020-09-11 12:49:00,300.67010498046875,300.79998779296875,4938.0,300.79998779296875,300.67010498046875,0.0
UNH,2020-09-11 12:48:00,300.8699951171875,300.6700134277344,2415.0,300.8699951171875,300.625,0.0
UNH,2020-09-11 12:47:00,300.7300109863281,300.80999755859375,5865.0,300.9200134277344,300.67999267578125,0.0
UNH,2020-09-11 12:46:00,301.04998779296875,300.7799987792969,2242.0,301.07818603515625,300.7799987792969,0.0
UNH,2020-09-11 12:45:00,300.81500244140625,300.9599914550781,7927.0,300.9599914550781,300.7099914550781,0.0
UNH,2020-09-11 12:44:00,301.0000915527344,300.8299865722656,2800.0,301.0400085449219,300.79998779296875,0.0
UNH,2020-09-11 12:43:00,301.1050109863281,301.1000061035156,2277.0,301.2200012207031,301.1000061035156,0.0
UNH,2020-09-11 12:42:00,301.0150146484375,301.135009765625,2021.0,301.135009765625,300.9909973144531,0.0
UNH,2020-09-11 12:41:00,301.1099853515625,301.0299987792969,11451.0,301.17999267578125,300.9100036621094,0.0
UNH,2020-09-11 12:40:00,301.3900146484375,301.1499938964844,4196.0,301.3900146484375,301.0899963378906,0.0
UNH,2020-09-11 12:39:00,301.30499267578125,301.45001220703125,6000.0,301.45001220703125,301.1499938964844,0.0
UNH,2020-09-11 12:38:00,301.54998779296875,301.32000732421875,2942.0,301.6000061035156,301.2799987792969,0.0
UNH,2020-09-11 12:37:00,301.6600036621094,301.6199951171875,3934.0,301.69000244140625,301.5400085449219,0.0
UNH,2020-09-11 12:36:00,301.9599914550781,301.75,6672.0,301.9700012207031,301.69000244140625,0.0
UNH,2020-09-11 12:35:00,301.9200134277344,302.0249938964844,4523.0,302.0249938964844,301.7900085449219,0.0
UNH,2020-09-11 12:34:00,302.0,301.9049987792969,1588.0,302.0,301.8299865722656,0.0
UNH,2020-09-11 12:33:00,301.8500061035156,301.8999938964844,2422.0,302.1499938964844,301.8299865722656,0.0
UNH,2020-09-11 12:32:00,301.85150146484375,301.8500061035156,1379.0,301.92999267578125,301.79998779296875,0.0
UNH,2020-09-11 12:31:00,302.0849914550781,301.9599914550781,5265.0,302.0899963378906,301.7200012207031,0.0
UNH,2020-09-11 12:30:00,302.0199890136719,302.04998779296875,4603.0,302.2300109863281,301.8900146484375,0.0
UNH,2020-09-11 12:29:00,302.5400085449219,302.3450012207031,2221.0,302.5400085449219,302.2900085449219,0.0
UNH,2020-09-11 12:28:00,302.45001220703125,302.4549865722656,2937.0,302.54998779296875,302.3999938964844,0.0
UNH,2020-09-11 12:27:00,302.42999267578125,302.44000244140625,1860.0,302.4800109863281,302.32000732421875,0.0
UNH,2020-09-11 12:26:00,302.25,302.42999267578125,1120.0,302.42999267578125,302.25,0.0
UNH,2020-09-11 12:25:00,302.2099914550781,302.1300048828125,6775.0,302.2300109863281,302.07000732421875,0.0
UNH,2020-09-11 12:24:00,302.3900146484375,302.197509765625,2497.0,302.45001220703125,302.1600036621094,0.0
UNH,2020-09-11 12:23:00,302.2049865722656,302.3900146484375,1027.0,302.3900146484375,302.1400146484375,0.0
UNH,2020-09-11 12:22:00,302.1499938964844,302.19000244140625,2187.0,302.260009765625,302.1210021972656,0.0
UNH,2020-09-11 12:21:00,302.2900085449219,302.19500732421875,1756.0,302.3389892578125,302.19500732421875,0.0
UNH,2020-09-11 12:20:00,302.0,302.239990234375,2818.0,302.239990234375,301.95001220703125,0.0
UNH,2020-09-11 12:19:00,301.8999938964844,302.0,3406.0,302.0299987792969,301.79998779296875,0.0
UNH,2020-09-11 12:18:00,301.8299865722656,301.8450012207031,3073.0,301.9200134277344,301.79998779296875,0.0
UNH,2020-09-11 12:17:00,301.92999267578125,301.9200134277344,4286.0,302.0199890136719,301.8349914550781,0.0
UNH,2020-09-11 12:16:00,301.9100036621094,301.7799987792969,3681.0,302.0299987792969,301.7799987792969,0.0
UNH,2020-09-11 12:15:00,302.0299987792969,301.8175048828125,8563.0,302.0299987792969,301.7749938964844,0.0
UNH,2020-09-11 12:14:00,301.989990234375,301.8399963378906,2740.0,302.1099853515625,301.8399963378906,0.0
UNH,2020-09-11 12:13:00,301.9800109863281,301.9100036621094,2675.0,302.0299987792969,301.8599853515625,0.0
UNH,2020-09-11 12:12:00,302.0150146484375,302.0,6034.0,302.0299987792969,301.80999755859375,0.0
UNH,2020-09-11 12:11:00,302.010009765625,302.0,5470.0,302.04998779296875,301.95001220703125,0.0
UNH,2020-09-11 12:10:00,302.19000244140625,301.9800109863281,7460.0,302.2799987792969,301.9100036621094,0.0
UNH,2020-09-11 12:09:00,302.3399963378906,302.2449951171875,3022.0,302.3399963378906,302.1499938964844,0.0
UNH,2020-09-11 12:08:00,302.04998779296875,302.2900085449219,1547.0,302.2900085449219,302.04998779296875,0.0
UNH,2020-09-11 12:07:00,302.0299987792969,302.0400085449219,6374.0,302.1499938964844,301.9200134277344,0.0
UNH,2020-09-11 12:06:00,301.989990234375,301.9800109863281,5227.0,302.0400085449219,301.94500732421875,0.0
UNH,2020-09-11 12:05:00,301.95001220703125,301.989990234375,1945.0,302.0299987792969,301.95001220703125,0.0
UNH,2020-09-11 12:04:00,302.010009765625,301.989990234375,3156.0,302.04998779296875,301.9200134277344,0.0
UNH,2020-09-11 12:03:00,302.0199890136719,301.9800109863281,10611.0,302.1199951171875,301.9800109863281,0.0
UNH,2020-09-11 12:02:00,302.010009765625,302.0450134277344,9705.0,302.2550048828125,301.95001220703125,0.0
UNH,2020-09-11 12:01:00,301.7250061035156,302.0299987792969,2204.0,302.0299987792969,301.6300048828125,0.0
