,symbol,date,low,volume,high,close,open,dividends
0,UNH,2020-09-14 15:59:02,308.8999938964844,0.0,308.8999938964844,308.8999938964844,308.8999938964844,0.0
1,UNH,2020-09-14 15:58:00,308.6700134277344,40910.0,308.95001220703125,308.8900146484375,308.7699890136719,0.0
2,UNH,2020-09-14 15:57:00,308.6400146484375,15310.0,308.9309997558594,308.739990234375,308.8599853515625,0.0
3,UNH,2020-09-14 15:56:00,308.6700134277344,7781.0,308.8900146484375,308.8900146484375,308.6700134277344,0.0
4,UNH,2020-09-14 15:55:00,308.364990234375,10617.0,308.67999267578125,308.67999267578125,308.5,0.0
5,UNH,2020-09-14 15:54:00,308.4226989746094,12438.0,308.6300048828125,308.4800109863281,308.55499267578125,0.0
6,UNH,2020-09-14 15:53:00,308.510009765625,8827.0,308.7300109863281,308.5400085449219,308.6600036621094,0.0
7,UNH,2020-09-14 15:52:00,308.57000732421875,8274.0,308.8299865722656,308.635009765625,308.614990234375,0.0
8,UNH,2020-09-14 15:51:00,308.5199890136719,10812.0,309.0899963378906,308.5299987792969,309.0899963378906,0.0
9,UNH,2020-09-14 15:50:00,308.82000732421875,10927.0,309.19000244140625,309.0400085449219,309.05999755859375,0.0
10,UNH,2020-09-14 15:49:00,308.75,10735.0,309.2200012207031,309.1400146484375,308.7799987792969,0.0
11,UNH,2020-09-14 15:48:00,308.7449951171875,10810.0,309.0849914550781,308.7449951171875,309.0849914550781,0.0
12,UNH,2020-09-14 15:47:00,308.8599853515625,4188.0,309.05889892578125,309.010009765625,308.9150085449219,0.0
13,UNH,2020-09-14 15:46:00,308.7250061035156,5490.0,308.9200134277344,308.9150085449219,308.75,0.0
14,UNH,2020-09-14 15:45:00,308.6099853515625,8764.0,308.9100036621094,308.6700134277344,308.7300109863281,0.0
15,UNH,2020-09-14 15:44:00,308.6600036621094,0.0,308.8599853515625,308.760009765625,308.7699890136719,0.0
16,UNH,2020-09-14 15:43:00,308.5299987792969,5518.0,308.7799987792969,308.7300109863281,308.54998779296875,0.0
17,UNH,2020-09-14 15:42:00,308.3399963378906,6930.0,308.6199951171875,308.5799865722656,308.4599914550781,0.0
18,UNH,2020-09-14 15:41:00,308.2099914550781,4538.0,308.4800109863281,308.42999267578125,308.2900085449219,0.0
19,UNH,2020-09-14 15:40:00,308.1300048828125,6324.0,308.3399963378906,308.3399963378906,308.1300048828125,0.0
20,UNH,2020-09-14 15:39:00,308.010009765625,5429.0,308.1700134277344,308.1600036621094,308.1600036621094,0.0
21,UNH,2020-09-14 15:38:00,307.9800109863281,4491.0,308.1400146484375,308.1400146484375,308.0799865722656,0.0
22,UNH,2020-09-14 15:37:00,308.0199890136719,5622.0,308.2250061035156,308.20001220703125,308.0400085449219,0.0
23,UNH,2020-09-14 15:36:00,307.8500061035156,2435.0,307.989990234375,307.9700012207031,307.8500061035156,0.0
24,UNH,2020-09-14 15:35:00,307.56500244140625,3708.0,307.8599853515625,307.8500061035156,307.6700134277344,0.0
25,UNH,2020-09-14 15:34:00,307.489990234375,5893.0,307.75,307.739990234375,307.57501220703125,0.0
26,UNH,2020-09-14 15:33:00,307.5,7935.0,307.8299865722656,307.5697937011719,307.55999755859375,0.0
27,UNH,2020-09-14 15:32:00,307.55999755859375,3568.0,307.8399963378906,307.55999755859375,307.8399963378906,0.0
28,UNH,2020-09-14 15:31:00,307.8900146484375,3045.0,308.0299987792969,307.8900146484375,308.0199890136719,0.0
29,UNH,2020-09-14 15:30:00,307.80999755859375,3370.0,308.1700134277344,308.05999755859375,307.8599853515625,0.0
30,UNH,2020-09-14 15:29:00,307.7897033691406,14793.0,307.8900146484375,307.79998779296875,307.80999755859375,0.0
31,UNH,2020-09-14 15:28:00,307.7799987792969,2670.0,307.9200134277344,307.8299865722656,307.8699951171875,0.0
32,UNH,2020-09-14 15:27:00,307.4649963378906,4572.0,307.7900085449219,307.7900085449219,307.4800109863281,0.0
33,UNH,2020-09-14 15:26:00,307.3599853515625,1357.0,307.45001220703125,307.43701171875,307.3900146484375,0.0
34,UNH,2020-09-14 15:25:00,307.239990234375,3169.0,307.5050048828125,307.3999938964844,307.239990234375,0.0
35,UNH,2020-09-14 15:24:00,307.25,1944.0,307.3699951171875,307.25,307.3599853515625,0.0
36,UNH,2020-09-14 15:23:00,307.2950134277344,3225.0,307.5093078613281,307.3699951171875,307.44000244140625,0.0
37,UNH,2020-09-14 15:22:00,307.5199890136719,3701.0,307.7200012207031,307.55999755859375,307.7099914550781,0.0
38,UNH,2020-09-14 15:21:00,307.67999267578125,3150.0,307.9100036621094,307.7300109863281,307.8500061035156,0.0
39,UNH,2020-09-14 15:20:00,308.0400085449219,1103.0,308.1099853515625,308.0899963378906,308.0400085449219,0.0
40,UNH,2020-09-14 15:19:00,308.1000061035156,3345.0,308.2200012207031,308.1000061035156,308.2200012207031,0.0
41,UNH,2020-09-14 15:18:00,307.92999267578125,2634.0,308.1700134277344,308.1700134277344,307.92999267578125,0.0
42,UNH,2020-09-14 15:17:00,307.7099914550781,2714.0,307.8599853515625,307.8599853515625,307.7099914550781,0.0
43,UNH,2020-09-14 15:16:00,307.6000061035156,2167.0,307.7300109863281,307.6199951171875,307.69000244140625,0.0
44,UNH,2020-09-14 15:15:00,307.6099853515625,2477.0,307.8900146484375,307.6099853515625,307.8699951171875,0.0
45,UNH,2020-09-14 15:14:00,307.8100891113281,1993.0,308.05999755859375,307.9599914550781,307.94000244140625,0.0
46,UNH,2020-09-14 15:13:00,307.82000732421875,2253.0,308.0400085449219,307.8500061035156,307.8800048828125,0.0
47,UNH,2020-09-14 15:12:00,307.79998779296875,2161.0,307.95001220703125,307.9200134277344,307.95001220703125,0.0
48,UNH,2020-09-14 15:11:00,307.94000244140625,2093.0,308.0899963378906,307.94000244140625,307.94000244140625,0.0
49,UNH,2020-09-14 15:10:00,308.010009765625,1624.0,308.2900085449219,308.05999755859375,308.239990234375,0.0
50,UNH,2020-09-14 15:09:00,308.3500061035156,1484.0,308.5199890136719,308.4049987792969,308.375,0.0
51,UNH,2020-09-14 15:08:00,308.24200439453125,1135.0,308.2900085449219,308.24200439453125,308.260009765625,0.0
52,UNH,2020-09-14 15:07:00,308.0799865722656,2936.0,308.4200134277344,308.2900085449219,308.2900085449219,0.0
53,UNH,2020-09-14 15:06:00,308.3550109863281,1242.0,308.44000244140625,308.3900146484375,308.3550109863281,0.0
54,UNH,2020-09-14 15:05:00,308.1400146484375,2071.0,308.4100036621094,308.2900085449219,308.31500244140625,0.0
55,UNH,2020-09-14 15:04:00,308.2200012207031,1540.0,308.3699951171875,308.3699951171875,308.2200012207031,0.0
56,UNH,2020-09-14 15:03:00,308.29998779296875,1174.0,308.45001220703125,308.29998779296875,308.45001220703125,0.0
57,UNH,2020-09-14 15:02:00,308.5,4316.0,308.67999267578125,308.6400146484375,308.6499938964844,0.0
58,UNH,2020-09-14 15:01:00,308.5899963378906,2666.0,308.7149963378906,308.70001220703125,308.6000061035156,0.0
59,UNH,2020-09-14 15:00:00,308.57000732421875,3362.0,308.8999938964844,308.6199951171875,308.7200012207031,0.0
60,UNH,2020-09-14 14:59:00,308.7300109863281,1442.0,308.9200134277344,308.7900085449219,308.7300109863281,0.0
61,UNH,2020-09-14 14:58:00,308.3699951171875,1737.0,308.3955078125,308.3900146484375,308.3955078125,0.0
62,UNH,2020-09-14 14:57:00,308.2900085449219,2562.0,308.489990234375,308.489990234375,308.4599914550781,0.0
63,UNH,2020-09-14 14:56:00,308.3699951171875,1198.0,308.5400085449219,308.3699951171875,308.510009765625,0.0
64,UNH,2020-09-14 14:55:00,308.4700012207031,6623.0,308.94000244140625,308.4700012207031,308.94000244140625,0.0
65,UNH,2020-09-14 14:54:00,309.0,3737.0,309.510009765625,309.0,309.510009765625,0.0
66,UNH,2020-09-14 14:53:00,309.5799865722656,2302.0,309.70001220703125,309.5799865722656,309.69000244140625,0.0
67,UNH,2020-09-14 14:52:00,309.5400085449219,1513.0,309.6400146484375,309.6400146484375,309.5400085449219,0.0
68,UNH,2020-09-14 14:51:00,309.45001220703125,1879.0,309.6700134277344,309.54998779296875,309.4800109863281,0.0
69,UNH,2020-09-14 14:50:00,309.29998779296875,1400.0,309.5199890136719,309.29998779296875,309.5199890136719,0.0
70,UNH,2020-09-14 14:49:00,309.5,237.0,309.5,309.5,309.5,0.0
71,UNH,2020-09-14 14:48:00,309.510009765625,1749.0,309.68499755859375,309.510009765625,309.52520751953125,0.0
72,UNH,2020-09-14 14:47:00,309.5899963378906,1393.0,309.6700134277344,309.5899963378906,309.6499938964844,0.0
73,UNH,2020-09-14 14:46:00,309.510009765625,3493.0,309.8500061035156,309.510009765625,309.7699890136719,0.0
74,UNH,2020-09-14 14:45:00,309.84588623046875,4795.0,310.19500732421875,309.864990234375,310.17999267578125,0.0
75,UNH,2020-09-14 14:44:00,310.0899963378906,4060.0,310.2200012207031,310.1600036621094,310.0899963378906,0.0
76,UNH,2020-09-14 14:43:00,310.0,3691.0,310.1700134277344,310.1499938964844,310.0,0.0
77,UNH,2020-09-14 14:42:00,309.864990234375,1844.0,310.0,309.9200134277344,309.94000244140625,0.0
78,UNH,2020-09-14 14:41:00,309.8900146484375,7798.0,310.260009765625,309.8900146484375,310.25,0.0
79,UNH,2020-09-14 14:40:00,310.0050048828125,7186.0,310.2699890136719,310.2049865722656,310.0050048828125,0.0
80,UNH,2020-09-14 14:39:00,309.80999755859375,2576.0,310.05999755859375,309.9700012207031,310.0,0.0
81,UNH,2020-09-14 14:38:00,309.94000244140625,1820.0,310.05999755859375,309.9700012207031,310.0150146484375,0.0
82,UNH,2020-09-14 14:37:00,309.8399963378906,1873.0,310.0050048828125,309.92999267578125,309.989990234375,0.0
83,UNH,2020-09-14 14:36:00,309.7937927246094,2980.0,310.0050048828125,310.0050048828125,309.94000244140625,0.0
84,UNH,2020-09-14 14:35:00,309.8299865722656,5281.0,310.05999755859375,309.8800048828125,310.05999755859375,0.0
85,UNH,2020-09-14 14:34:00,309.95001220703125,4433.0,310.1499938964844,310.0199890136719,310.0299987792969,0.0
86,UNH,2020-09-14 14:33:00,309.80999755859375,3254.0,310.0799865722656,310.0050048828125,309.80999755859375,0.0
87,UNH,2020-09-14 14:32:00,309.80999755859375,10126.0,310.1099853515625,309.92999267578125,309.9255065917969,0.0
88,UNH,2020-09-14 14:31:00,309.8894958496094,2109.0,309.9800109863281,309.8894958496094,309.9200134277344,0.0
89,UNH,2020-09-14 14:30:00,309.760986328125,2074.0,309.9150085449219,309.82501220703125,309.7900085449219,0.0
