symbol,date,low,volume,open,high,close
REGN,2020-09-14 15:59:00,563.52001953125,11802.0,563.8900146484375,564.3400268554688,564.1799926757812
REGN,2020-09-14 15:58:00,563.5,7560.0,563.5499877929688,563.8800048828125,563.6699829101562
REGN,2020-09-14 15:57:00,563.7650146484375,6715.0,564.4099731445312,564.75,563.8599853515625
REGN,2020-09-14 15:56:00,564.0750122070312,3381.0,564.35498046875,564.3699951171875,564.1699829101562
REGN,2020-09-14 15:55:00,564.0800170898438,2890.0,564.5499877929688,564.5999755859375,564.364990234375
REGN,2020-09-14 15:54:00,563.9600219726562,10408.0,564.0399780273438,565.0399780273438,564.3927001953125
REGN,2020-09-14 15:53:00,563.8200073242188,4101.0,564.1500244140625,564.5399780273438,564.0499877929688
REGN,2020-09-14 15:52:00,563.6824951171875,6136.0,564.1801147460938,564.6300048828125,564.2899780273438
REGN,2020-09-14 15:51:00,564.0999755859375,6104.0,564.8599853515625,564.8900146484375,564.0999755859375
REGN,2020-09-14 15:50:00,564.3049926757812,6715.0,565.4400024414062,565.4400024414062,564.739990234375
REGN,2020-09-14 15:49:00,564.97998046875,1597.0,564.97998046875,565.5900268554688,565.5900268554688
REGN,2020-09-14 15:48:00,564.9099731445312,1120.0,565.0800170898438,565.0800170898438,565.0499877929688
REGN,2020-09-14 15:47:00,564.719970703125,1591.0,564.719970703125,565.010009765625,564.897216796875
REGN,2020-09-14 15:46:00,564.4299926757812,2163.0,564.47998046875,564.77001953125,564.6699829101562
REGN,2020-09-14 15:45:00,564.4099731445312,4766.0,564.72998046875,564.9199829101562,564.5449829101562
REGN,2020-09-14 15:44:00,564.9349975585938,2022.0,564.969970703125,565.010009765625,564.9500122070312
REGN,2020-09-14 15:43:00,564.2100219726562,1963.0,564.2100219726562,564.7100219726562,564.7100219726562
REGN,2020-09-14 15:42:00,564.3400268554688,1676.0,564.4099731445312,564.47998046875,564.47998046875
REGN,2020-09-14 15:41:00,564.0750122070312,2231.0,564.3099975585938,564.3099975585938,564.219970703125
REGN,2020-09-14 15:40:00,564.030029296875,3437.0,564.0811767578125,564.4400024414062,564.3150024414062
REGN,2020-09-14 15:39:00,563.8400268554688,2251.0,563.8499755859375,564.02001953125,564.02001953125
REGN,2020-09-14 15:38:00,563.6799926757812,2006.0,563.6799926757812,563.9500122070312,563.9500122070312
REGN,2020-09-14 15:37:00,563.5399780273438,676.0,563.5399780273438,563.5650024414062,563.5650024414062
REGN,2020-09-14 15:36:00,563.530029296875,3198.0,563.6699829101562,563.739990234375,563.6699829101562
REGN,2020-09-14 15:35:00,563.25,1675.0,563.489990234375,563.489990234375,563.4000244140625
REGN,2020-09-14 15:34:00,563.02001953125,1264.0,563.02001953125,563.3099975585938,563.3099975585938
REGN,2020-09-14 15:33:00,562.5549926757812,2716.0,562.77001953125,562.9249877929688,562.9249877929688
REGN,2020-09-14 15:32:00,562.5700073242188,2324.0,563.0650024414062,563.0650024414062,562.6300048828125
REGN,2020-09-14 15:31:00,563.0700073242188,1077.0,563.0700073242188,563.510009765625,563.510009765625
REGN,2020-09-14 15:30:00,563.0999755859375,2573.0,563.510009765625,563.9400024414062,563.3049926757812
REGN,2020-09-14 15:29:00,562.780029296875,1699.0,562.780029296875,563.510009765625,563.5
REGN,2020-09-14 15:28:00,562.864990234375,437.0,563.1300048828125,563.1300048828125,562.9000244140625
REGN,2020-09-14 15:27:00,562.260009765625,3113.0,562.260009765625,562.77001953125,562.7650146484375
REGN,2020-09-14 15:26:00,562.280029296875,1766.0,562.2899780273438,562.6900024414062,562.6900024414062
REGN,2020-09-14 15:25:00,562.47998046875,740.0,562.47998046875,562.760009765625,562.72998046875
REGN,2020-09-14 15:24:00,562.0499877929688,1646.0,562.0499877929688,562.219970703125,562.219970703125
REGN,2020-09-14 15:23:00,561.6699829101562,3183.0,561.9299926757812,562.1199951171875,561.9600219726562
REGN,2020-09-14 15:22:00,561.9199829101562,595.0,562.47998046875,562.47998046875,561.9199829101562
REGN,2020-09-14 15:21:00,562.27001953125,1370.0,562.4400024414062,562.594970703125,562.4400024414062
REGN,2020-09-14 15:20:00,562.5599975585938,835.0,562.6500244140625,562.6500244140625,562.594970703125
REGN,2020-09-14 15:19:00,562.75,1058.0,563.1749877929688,563.1749877929688,562.9400024414062
REGN,2020-09-14 15:18:00,562.989990234375,751.0,562.989990234375,563.1599731445312,563.0549926757812
REGN,2020-09-14 15:17:00,562.22998046875,2171.0,562.239990234375,562.6599731445312,562.5
REGN,2020-09-14 15:16:00,561.8300170898438,1661.0,561.8599853515625,562.0399780273438,562.0399780273438
REGN,2020-09-14 15:15:00,561.2650146484375,2407.0,561.2899780273438,561.6599731445312,561.5650024414062
REGN,2020-09-14 15:14:00,561.2291870117188,494.0,561.2291870117188,561.4000244140625,561.4000244140625
REGN,2020-09-14 15:13:00,561.3200073242188,1781.0,561.5700073242188,562.0,561.3200073242188
REGN,2020-09-14 15:12:00,561.6799926757812,1069.0,562.02001953125,562.02001953125,561.7449951171875
REGN,2020-09-14 15:11:00,561.60498046875,2210.0,561.9199829101562,561.9949951171875,561.9299926757812
REGN,2020-09-14 15:10:00,561.99267578125,1362.0,562.5499877929688,562.5675048828125,562.0900268554688
REGN,2020-09-14 15:09:00,562.3699951171875,956.0,562.3699951171875,562.9400024414062,562.9400024414062
REGN,2020-09-14 15:08:00,562.3599853515625,983.0,562.3599853515625,562.6300048828125,562.5900268554688
REGN,2020-09-14 15:07:00,563.0599975585938,1138.0,563.219970703125,563.219970703125,563.0599975585938
REGN,2020-09-14 15:06:00,563.1799926757812,385.0,563.1799926757812,563.1799926757812,563.1799926757812
REGN,2020-09-14 15:05:00,562.6699829101562,1614.0,562.6699829101562,563.260009765625,563.260009765625
REGN,2020-09-14 15:04:00,562.5800170898438,1443.0,563.0150146484375,563.0150146484375,562.7999877929688
REGN,2020-09-14 15:03:00,562.8848266601562,483.0,562.8848266601562,562.9500122070312,562.9500122070312
REGN,2020-09-14 15:02:00,563.0800170898438,1704.0,563.2000122070312,563.219970703125,563.1300048828125
REGN,2020-09-14 15:01:00,562.52001953125,2447.0,562.9099731445312,563.1400146484375,563.1400146484375
REGN,2020-09-14 15:00:00,563.4099731445312,1153.0,563.4099731445312,563.4099731445312,563.4099731445312
REGN,2020-09-14 14:59:00,563.3599853515625,677.0,563.3599853515625,563.3599853515625,563.3599853515625
REGN,2020-09-14 14:58:00,561.75,1210.0,561.75,562.72998046875,562.72998046875
REGN,2020-09-14 14:56:00,561.02001953125,3082.0,561.6099853515625,561.6099853515625,561.239990234375
REGN,2020-09-14 14:55:00,561.569580078125,1965.0,561.8800048828125,562.1799926757812,561.569580078125
REGN,2020-09-14 14:54:00,562.9000244140625,2691.0,563.9849853515625,563.9849853515625,562.9000244140625
REGN,2020-09-14 14:53:00,563.9000244140625,1362.0,563.9500122070312,563.9849853515625,563.9849853515625
REGN,2020-09-14 14:51:00,562.469970703125,4143.0,562.52001953125,563.9400024414062,563.9400024414062
REGN,2020-09-14 14:49:00,562.489990234375,2422.0,562.489990234375,562.8699951171875,562.864990234375
REGN,2020-09-14 14:48:00,562.8900146484375,2223.0,563.0900268554688,563.1699829101562,562.9199829101562
