,symbol,date,high,low,open,volume,close
0,AAPL,2020-09-14 15:59:03,115.5207977294922,115.5207977294922,115.5207977294922,0.0,115.5207977294922
1,AAPL,2020-09-14 15:58:00,115.5500030517578,115.30999755859376,115.38999938964844,568767.0,115.52999877929688
2,AAPL,2020-09-14 15:57:00,115.45999908447266,115.3000030517578,115.41999816894531,454016.0,115.38999938964844
3,AAPL,2020-09-14 15:56:00,115.51000213623048,115.26000213623048,115.45999908447266,535946.0,115.42050170898438
4,AAPL,2020-09-14 15:55:00,115.58999633789062,115.41000366210938,115.4749984741211,738216.0,115.45929718017578
5,AAPL,2020-09-14 15:54:00,115.56999969482422,115.41000366210938,115.4800033569336,643166.0,115.47000122070312
6,AAPL,2020-09-14 15:53:00,115.61000061035156,115.3499984741211,115.58000183105469,459057.0,115.45999908447266
7,AAPL,2020-09-14 15:52:00,115.58999633789062,115.4000015258789,115.5199966430664,538584.0,115.56990051269531
8,AAPL,2020-09-14 15:51:00,115.69000244140624,115.4800033569336,115.66000366210938,399976.0,115.54850006103516
9,AAPL,2020-09-14 15:50:00,115.875,115.44000244140624,115.87000274658205,793827.0,115.64009857177734
10,AAPL,2020-09-14 15:49:00,115.91999816894531,115.75499725341795,115.76000213623048,529956.0,115.8749008178711
11,AAPL,2020-09-14 15:48:00,115.8949966430664,115.66000366210938,115.66500091552734,1025917.0,115.75
12,AAPL,2020-09-14 15:47:00,115.68000030517578,115.41999816894531,115.51499938964844,482721.0,115.66000366210938
13,AAPL,2020-09-14 15:46:00,115.62999725341795,115.38999938964844,115.60929870605469,620422.0,115.52999877929688
14,AAPL,2020-09-14 15:45:00,115.70999908447266,115.54000091552734,115.66999816894531,556768.0,115.61000061035156
15,AAPL,2020-09-14 15:44:00,115.69000244140624,115.48989868164062,115.50499725341795,0.0,115.66000366210938
16,AAPL,2020-09-14 15:43:00,115.52999877929688,115.41000366210938,115.49870300292969,421954.0,115.5
17,AAPL,2020-09-14 15:42:00,115.54000091552734,115.29010009765624,115.3499984741211,681953.0,115.49500274658205
18,AAPL,2020-09-14 15:41:00,115.4000015258789,115.26000213623048,115.37999725341795,401713.0,115.3499984741211
19,AAPL,2020-09-14 15:40:00,115.37999725341795,115.16699981689452,115.18990325927734,472044.0,115.37999725341795
20,AAPL,2020-09-14 15:39:00,115.27999877929688,115.12999725341795,115.25,344541.0,115.19000244140624
21,AAPL,2020-09-14 15:38:00,115.25499725341795,115.11000061035156,115.18000030517578,578200.0,115.24500274658205
22,AAPL,2020-09-14 15:37:00,115.16999816894531,114.94000244140624,114.9499969482422,693452.0,115.1698989868164
23,AAPL,2020-09-14 15:36:00,115.0,114.93000030517578,114.9749984741211,429268.0,114.95999908447266
24,AAPL,2020-09-14 15:35:00,115.0,114.83999633789062,114.93990325927734,395888.0,114.97550201416016
25,AAPL,2020-09-14 15:34:00,114.9499969482422,114.70999908447266,114.75499725341795,355097.0,114.93499755859376
26,AAPL,2020-09-14 15:33:00,114.83000183105469,114.71299743652344,114.78990173339844,245689.0,114.75980377197266
27,AAPL,2020-09-14 15:32:00,114.80999755859376,114.68000030517578,114.69000244140624,265118.0,114.77999877929688
28,AAPL,2020-09-14 15:31:00,114.76000213623048,114.6500015258789,114.73999786376952,198639.0,114.68009948730469
29,AAPL,2020-09-14 15:30:00,114.75499725341795,114.52999877929688,114.55010223388672,268339.0,114.75
30,AAPL,2020-09-14 15:29:00,114.62000274658205,114.51000213623048,114.5749969482422,187195.0,114.56999969482422
31,AAPL,2020-09-14 15:28:00,114.66130065917969,114.5500030517578,114.61000061035156,275577.0,114.58000183105469
32,AAPL,2020-09-14 15:27:00,114.62000274658205,114.3550033569336,114.37000274658205,341620.0,114.61000061035156
33,AAPL,2020-09-14 15:26:00,114.38999938964844,114.23999786376952,114.30999755859376,322108.0,114.375
34,AAPL,2020-09-14 15:25:00,114.45500183105469,114.26000213623048,114.30999755859376,305710.0,114.30999755859376
35,AAPL,2020-09-14 15:24:00,114.41000366210938,114.2699966430664,114.36260223388672,263295.0,114.3000030517578
36,AAPL,2020-09-14 15:23:00,114.48999786376952,114.26000213623048,114.47000122070312,285492.0,114.37000274658205
37,AAPL,2020-09-14 15:22:00,114.6500015258789,114.4499969482422,114.5967025756836,263010.0,114.47000122070312
38,AAPL,2020-09-14 15:21:00,114.7699966430664,114.55999755859376,114.72630310058594,238760.0,114.58999633789062
39,AAPL,2020-09-14 15:20:00,114.81999969482422,114.70089721679688,114.80999755859376,239661.0,114.72979736328124
40,AAPL,2020-09-14 15:19:00,114.8499984741211,114.72000122070312,114.81999969482422,265845.0,114.80010223388672
41,AAPL,2020-09-14 15:18:00,114.86000061035156,114.56999969482422,114.58000183105469,579321.0,114.81009674072266
42,AAPL,2020-09-14 15:17:00,114.58999633789062,114.44000244140624,114.47000122070312,321906.0,114.58499908447266
43,AAPL,2020-09-14 15:16:00,114.51499938964844,114.44000244140624,114.46499633789062,275300.0,114.4800033569336
44,AAPL,2020-09-14 15:15:00,114.51000213623048,114.4250030517578,114.49500274658205,182601.0,114.46499633789062
45,AAPL,2020-09-14 15:14:00,114.52999877929688,114.38999938964844,114.4000015258789,235310.0,114.49500274658205
46,AAPL,2020-09-14 15:13:00,114.5199966430664,114.4000015258789,114.46499633789062,234254.0,114.40499877929688
47,AAPL,2020-09-14 15:12:00,114.5,114.31999969482422,114.41500091552734,199871.0,114.47000122070312
48,AAPL,2020-09-14 15:11:00,114.47000122070312,114.33999633789062,114.38500213623048,171881.0,114.41500091552734
49,AAPL,2020-09-14 15:10:00,114.45770263671876,114.36000061035156,114.4499969482422,228518.0,114.38500213623048
50,AAPL,2020-09-14 15:09:00,114.54000091552734,114.4000015258789,114.4177017211914,262198.0,114.4499969482422
51,AAPL,2020-09-14 15:08:00,114.43000030517578,114.3000030517578,114.39959716796876,151461.0,114.42120361328124
52,AAPL,2020-09-14 15:07:00,114.45999908447266,114.27999877929688,114.41999816894531,193874.0,114.39299774169922
53,AAPL,2020-09-14 15:06:00,114.51000213623048,114.33000183105469,114.36499786376952,173409.0,114.41000366210938
54,AAPL,2020-09-14 15:05:00,114.47000122070312,114.2699966430664,114.33000183105469,255773.0,114.37000274658205
55,AAPL,2020-09-14 15:04:00,114.33999633789062,114.1999969482422,114.30840301513672,184806.0,114.31919860839844
56,AAPL,2020-09-14 15:03:00,114.41000366210938,114.26000213623048,114.41000366210938,165175.0,114.30999755859376
57,AAPL,2020-09-14 15:02:00,114.4499969482422,114.3000030517578,114.418701171875,149847.0,114.41010284423828
58,AAPL,2020-09-14 15:01:00,114.43000030517578,114.30999755859376,114.37000274658205,127316.0,114.4001007080078
59,AAPL,2020-09-14 15:00:00,114.5,114.26000213623048,114.4499969482422,284077.0,114.37000274658205
60,AAPL,2020-09-14 14:59:00,114.48999786376952,114.33999633789062,114.33999633789062,263851.0,114.4376983642578
61,AAPL,2020-09-14 14:58:00,114.33999633789062,114.1999969482422,114.29000091552734,288106.0,114.33999633789062
62,AAPL,2020-09-14 14:57:00,114.3000030517578,114.12999725341795,114.13729858398438,257474.0,114.29000091552734
63,AAPL,2020-09-14 14:56:00,114.26000213623048,114.06999969482422,114.0999984741211,273313.0,114.13999938964844
64,AAPL,2020-09-14 14:55:00,114.31999969482422,113.9800033569336,114.29000091552734,402801.0,114.08999633789062
65,AAPL,2020-09-14 14:54:00,114.53990173339844,114.26010131835938,114.52999877929688,310279.0,114.29000091552734
66,AAPL,2020-09-14 14:53:00,114.61000061035156,114.51750183105469,114.55999755859376,240859.0,114.53500366210938
67,AAPL,2020-09-14 14:52:00,114.58999633789062,114.4800033569336,114.55999755859376,205232.0,114.56999969482422
68,AAPL,2020-09-14 14:51:00,114.58999633789062,114.37000274658205,114.41999816894531,303835.0,114.56999969482422
69,AAPL,2020-09-14 14:50:00,114.43000030517578,114.24009704589844,114.3000030517578,254350.0,114.41000366210938
70,AAPL,2020-09-14 14:49:00,114.31999969482422,114.18000030517578,114.279296875,218118.0,114.30999755859376
71,AAPL,2020-09-14 14:48:00,114.36000061035156,114.22000122070312,114.33999633789062,275593.0,114.2834014892578
72,AAPL,2020-09-14 14:47:00,114.3499984741211,114.20999908447266,114.22000122070312,186369.0,114.3407974243164
73,AAPL,2020-09-14 14:46:00,114.25,114.12999725341795,114.13990020751952,133583.0,114.20999908447266
74,AAPL,2020-09-14 14:45:00,114.27249908447266,114.11000061035156,114.23999786376952,237290.0,114.13069915771484
75,AAPL,2020-09-14 14:44:00,114.3000030517578,114.20999908447266,114.22000122070312,190784.0,114.2249984741211
76,AAPL,2020-09-14 14:43:00,114.23999786376952,113.97000122070312,114.01000213623048,210807.0,114.21499633789062
77,AAPL,2020-09-14 14:42:00,114.11499786376952,113.94499969482422,113.9800033569336,237010.0,114.02999877929688
78,AAPL,2020-09-14 14:41:00,114.33999633789062,113.94000244140624,114.23989868164062,345594.0,113.9800033569336
79,AAPL,2020-09-14 14:40:00,114.27629852294922,114.12000274658205,114.18000030517578,250193.0,114.23500061035156
80,AAPL,2020-09-14 14:39:00,114.2300033569336,114.14009857177734,114.18000030517578,185509.0,114.16500091552734
81,AAPL,2020-09-14 14:38:00,114.18000030517578,114.11000061035156,114.13999938964844,87856.0,114.18000030517578
82,AAPL,2020-09-14 14:37:00,114.1999969482422,114.12000274658205,114.16000366210938,135502.0,114.1500015258789
83,AAPL,2020-09-14 14:36:00,114.1999969482422,114.0999984741211,114.0999984741211,120469.0,114.15989685058594
84,AAPL,2020-09-14 14:35:00,114.2300033569336,114.06999969482422,114.17890167236328,197099.0,114.09010314941406
85,AAPL,2020-09-14 14:34:00,114.29499816894531,114.11000061035156,114.20999908447266,181002.0,114.17400360107422
86,AAPL,2020-09-14 14:33:00,114.29000091552734,114.11000061035156,114.17780303955078,177026.0,114.20989990234376
87,AAPL,2020-09-14 14:32:00,114.23999786376952,114.12010192871094,114.13999938964844,235462.0,114.16999816894531
88,AAPL,2020-09-14 14:31:00,114.13999938964844,113.96009826660156,113.98829650878906,220385.0,114.12999725341795
89,AAPL,2020-09-14 14:30:00,114.0500030517578,113.94000244140624,113.9499969482422,205977.0,113.95999908447266
90,AAPL,2020-09-14 14:29:00,114.05999755859376,113.86000061035156,114.03500366210938,274217.0,113.94000244140624
91,AAPL,2020-09-14 14:28:00,114.0999984741211,113.95999908447266,114.06999969482422,271492.0,114.02999877929688
92,AAPL,2020-09-14 14:27:00,114.18000030517578,114.0199966430664,114.131103515625,203194.0,114.06999969482422
93,AAPL,2020-09-14 14:26:00,114.18000030517578,114.0448989868164,114.04859924316406,267907.0,114.1052017211914
94,AAPL,2020-09-14 14:25:00,114.3249969482422,114.01000213623048,114.31999969482422,270723.0,114.04499816894531
95,AAPL,2020-09-14 14:24:00,114.37000274658205,114.29000091552734,114.36000061035156,145119.0,114.3249969482422
96,AAPL,2020-09-14 14:23:00,114.4000015258789,114.31999969482422,114.37000274658205,151267.0,114.36000061035156
97,AAPL,2020-09-14 14:22:00,114.41999816894531,114.18000030517578,114.19000244140624,341308.0,114.37000274658205
98,AAPL,2020-09-14 14:21:00,114.3000030517578,114.16999816894531,114.26000213623048,237074.0,114.16999816894531
99,AAPL,2020-09-14 14:20:00,114.29000091552734,114.18009948730469,114.20999908447266,278027.0,114.26309967041016
100,AAPL,2020-09-14 14:19:00,114.29000091552734,114.12999725341795,114.26000213623048,404303.0,114.1999969482422
101,AAPL,2020-09-14 14:18:00,114.48999786376952,114.26010131835938,114.43000030517578,280518.0,114.27010345458984
