symbol,date,low,high,close,open,volume
AAPL,2020-09-14 15:59:00,115.16999816894531,115.5999984741211,115.35990142822266,115.54000091552734,1247636.0
AAPL,2020-09-14 15:58:00,115.30000305175781,115.55000305175781,115.52890014648438,115.38999938964844,568345.0
AAPL,2020-09-14 15:57:00,115.30000305175781,115.47000122070312,115.38999938964844,115.41999816894531,454017.0
AAPL,2020-09-14 15:56:00,115.26000213623047,115.51000213623047,115.42050170898438,115.45999908447266,535845.0
AAPL,2020-09-14 15:55:00,115.41000366210938,115.58999633789062,115.45500183105469,115.47000122070312,738116.0
AAPL,2020-09-14 15:54:00,115.37999725341797,115.56999969482422,115.47000122070312,115.45999908447266,643722.0
AAPL,2020-09-14 15:53:00,115.3499984741211,115.61000061035156,115.45999908447266,115.58000183105469,458917.0
AAPL,2020-09-14 15:52:00,115.4000015258789,115.5999984741211,115.56990051269531,115.52999877929688,539072.0
AAPL,2020-09-14 15:51:00,115.4800033569336,115.69000244140625,115.54000091552734,115.66000366210938,399296.0
AAPL,2020-09-14 15:50:00,115.44000244140625,115.875,115.64009857177734,115.87000274658203,794005.0
AAPL,2020-09-14 15:49:00,115.7500991821289,115.93000030517578,115.8749008178711,115.7500991821289,530039.0
AAPL,2020-09-14 15:48:00,115.6500015258789,115.8949966430664,115.76499938964844,115.66010284423828,1026442.0
AAPL,2020-09-14 15:47:00,115.41999816894531,115.68000030517578,115.66000366210938,115.51499938964844,481965.0
AAPL,2020-09-14 15:46:00,115.37999725341797,115.62999725341797,115.52899932861328,115.6050033569336,620979.0
AAPL,2020-09-14 15:45:00,115.54000091552734,115.70999908447266,115.61000061035156,115.66999816894531,556157.0
AAPL,2020-09-14 15:44:00,115.48560333251953,115.69000244140625,115.66000366210938,115.5,616916.0
AAPL,2020-09-14 15:43:00,115.41000366210938,115.52999877929688,115.5,115.49870300292969,421954.0
AAPL,2020-09-14 15:42:00,115.29010009765625,115.54000091552734,115.49500274658203,115.3499984741211,681953.0
AAPL,2020-09-14 15:41:00,115.26000213623047,115.4000015258789,115.3499984741211,115.37999725341797,401713.0
AAPL,2020-09-14 15:40:00,115.16699981689453,115.37999725341797,115.37999725341797,115.18990325927734,472044.0
AAPL,2020-09-14 15:39:00,115.12999725341797,115.27999877929688,115.19000244140625,115.25,344541.0
AAPL,2020-09-14 15:38:00,115.11000061035156,115.25499725341797,115.24500274658203,115.18000030517578,578200.0
AAPL,2020-09-14 15:37:00,114.94000244140625,115.16999816894531,115.1698989868164,114.94999694824219,693452.0
AAPL,2020-09-14 15:36:00,114.93000030517578,115.0,114.95999908447266,114.9749984741211,429268.0
AAPL,2020-09-14 15:35:00,114.83999633789062,115.0,114.97550201416016,114.93990325927734,395888.0
AAPL,2020-09-14 15:34:00,114.70999908447266,114.94999694824219,114.93499755859375,114.75499725341797,355097.0
AAPL,2020-09-14 15:33:00,114.71299743652344,114.83000183105469,114.75980377197266,114.78990173339844,245689.0
AAPL,2020-09-14 15:32:00,114.68000030517578,114.80999755859375,114.77999877929688,114.69000244140625,265118.0
AAPL,2020-09-14 15:31:00,114.6500015258789,114.76000213623047,114.68009948730469,114.73999786376953,198639.0
AAPL,2020-09-14 15:30:00,114.52999877929688,114.75499725341797,114.75,114.55010223388672,268339.0
AAPL,2020-09-14 15:29:00,114.51000213623047,114.62000274658203,114.56999969482422,114.57499694824219,187195.0
AAPL,2020-09-14 15:28:00,114.55000305175781,114.66130065917969,114.58000183105469,114.61000061035156,275577.0
AAPL,2020-09-14 15:27:00,114.3550033569336,114.62000274658203,114.61000061035156,114.37000274658203,341620.0
AAPL,2020-09-14 15:26:00,114.23999786376953,114.38999938964844,114.375,114.30999755859375,322108.0
AAPL,2020-09-14 15:25:00,114.26000213623047,114.45500183105469,114.30999755859375,114.30999755859375,305710.0
AAPL,2020-09-14 15:24:00,114.2699966430664,114.41000366210938,114.30000305175781,114.36260223388672,263295.0
AAPL,2020-09-14 15:23:00,114.26000213623047,114.48999786376953,114.37000274658203,114.47000122070312,285492.0
AAPL,2020-09-14 15:22:00,114.44999694824219,114.6500015258789,114.47000122070312,114.5967025756836,263010.0
AAPL,2020-09-14 15:21:00,114.55999755859375,114.7699966430664,114.58999633789062,114.72630310058594,238760.0
AAPL,2020-09-14 15:20:00,114.70089721679688,114.81999969482422,114.72979736328125,114.80999755859375,239661.0
AAPL,2020-09-14 15:19:00,114.72000122070312,114.8499984741211,114.80010223388672,114.81999969482422,265845.0
AAPL,2020-09-14 15:18:00,114.56999969482422,114.86000061035156,114.81009674072266,114.58000183105469,579321.0
AAPL,2020-09-14 15:17:00,114.44000244140625,114.58999633789062,114.58499908447266,114.47000122070312,321906.0
AAPL,2020-09-14 15:16:00,114.44000244140625,114.51499938964844,114.4800033569336,114.46499633789062,275300.0
AAPL,2020-09-14 15:15:00,114.42500305175781,114.51000213623047,114.46499633789062,114.49500274658203,182601.0
AAPL,2020-09-14 15:14:00,114.38999938964844,114.52999877929688,114.49500274658203,114.4000015258789,235310.0
AAPL,2020-09-14 15:13:00,114.4000015258789,114.5199966430664,114.40499877929688,114.46499633789062,234254.0
AAPL,2020-09-14 15:12:00,114.31999969482422,114.5,114.47000122070312,114.41500091552734,199871.0
AAPL,2020-09-14 15:11:00,114.33999633789062,114.47000122070312,114.41500091552734,114.38500213623047,171881.0
AAPL,2020-09-14 15:10:00,114.36000061035156,114.45770263671875,114.38500213623047,114.44999694824219,228518.0
AAPL,2020-09-14 15:09:00,114.4000015258789,114.54000091552734,114.44999694824219,114.4177017211914,262198.0
AAPL,2020-09-14 15:08:00,114.30000305175781,114.43000030517578,114.42120361328125,114.39959716796875,151461.0
AAPL,2020-09-14 15:07:00,114.27999877929688,114.45999908447266,114.39299774169922,114.41999816894531,193874.0
AAPL,2020-09-14 15:06:00,114.33000183105469,114.51000213623047,114.41000366210938,114.36499786376953,173409.0
AAPL,2020-09-14 15:05:00,114.2699966430664,114.47000122070312,114.37000274658203,114.33000183105469,255773.0
AAPL,2020-09-14 15:04:00,114.19999694824219,114.33999633789062,114.31919860839844,114.30840301513672,184806.0
AAPL,2020-09-14 15:03:00,114.26000213623047,114.41000366210938,114.30999755859375,114.41000366210938,165175.0
AAPL,2020-09-14 15:02:00,114.30000305175781,114.44999694824219,114.41010284423828,114.418701171875,149847.0
AAPL,2020-09-14 15:01:00,114.30999755859375,114.43000030517578,114.40010070800781,114.37000274658203,127316.0
AAPL,2020-09-14 15:00:00,114.26000213623047,114.5,114.37000274658203,114.44999694824219,284077.0
AAPL,2020-09-14 14:59:00,114.33999633789062,114.48999786376953,114.43769836425781,114.33999633789062,263851.0
AAPL,2020-09-14 14:58:00,114.19999694824219,114.33999633789062,114.33999633789062,114.29000091552734,288106.0
AAPL,2020-09-14 14:57:00,114.12999725341797,114.30000305175781,114.29000091552734,114.13729858398438,257474.0
AAPL,2020-09-14 14:56:00,114.06999969482422,114.26000213623047,114.13999938964844,114.0999984741211,273313.0
AAPL,2020-09-14 14:55:00,113.9800033569336,114.31999969482422,114.08999633789062,114.29000091552734,402801.0
AAPL,2020-09-14 14:54:00,114.26010131835938,114.53990173339844,114.29000091552734,114.52999877929688,310279.0
AAPL,2020-09-14 14:53:00,114.51750183105469,114.61000061035156,114.53500366210938,114.55999755859375,240859.0
AAPL,2020-09-14 14:52:00,114.4800033569336,114.58999633789062,114.56999969482422,114.55999755859375,205232.0
AAPL,2020-09-14 14:51:00,114.37000274658203,114.58999633789062,114.56999969482422,114.41999816894531,303835.0
AAPL,2020-09-14 14:50:00,114.24009704589844,114.43000030517578,114.41000366210938,114.30000305175781,254350.0
AAPL,2020-09-14 14:49:00,114.18000030517578,114.31999969482422,114.30999755859375,114.279296875,218118.0
AAPL,2020-09-14 14:48:00,114.22000122070312,114.36000061035156,114.28340148925781,114.33999633789062,275593.0
AAPL,2020-09-14 14:47:00,114.20999908447266,114.3499984741211,114.3407974243164,114.22000122070312,186369.0
