,symbol,date,low,volume,high,close,open
0,HD,2020-09-14 15:59:00,280.3900146484375,65110.0,280.8699951171875,280.3900146484375,280.760009765625
1,HD,2020-09-14 15:58:00,280.6400146484375,50284.0,280.8800048828125,280.739990234375,280.79000854492193
2,HD,2020-09-14 15:57:00,280.70999145507807,23843.0,280.8699951171875,280.83999633789057,280.8599853515625
3,HD,2020-09-14 15:56:00,280.760009765625,19726.0,280.92001342773443,280.83999633789057,280.8599853515625
4,HD,2020-09-14 15:55:00,280.82998657226557,12883.0,281.010009765625,280.8800048828125,280.89999389648443
5,HD,2020-09-14 15:54:00,280.8599853515625,16871.0,281.07000732421875,280.8900146484375,280.91500854492193
6,HD,2020-09-14 15:53:00,280.82000732421875,12936.0,281.0,280.91500854492193,280.8699951171875
7,HD,2020-09-14 15:52:00,280.79000854492193,15353.0,280.8900146484375,280.875,280.82998657226557
8,HD,2020-09-14 15:51:00,280.78500366210943,14376.0,281.1400146484375,280.78500366210943,281.0599975585937
9,HD,2020-09-14 15:50:00,280.89999389648443,17387.0,281.08999633789057,281.08999633789057,281.0599975585937
10,HD,2020-09-14 15:49:00,281.0599975585937,14147.0,281.260009765625,281.260009765625,281.07000732421875
11,HD,2020-09-14 15:48:00,281.01998901367193,10091.0,281.1400146484375,281.07000732421875,281.10000610351557
12,HD,2020-09-14 15:47:00,280.8800048828125,15353.0,281.1099853515625,281.1099853515625,280.94500732421875
13,HD,2020-09-14 15:46:00,280.79000854492193,8587.0,280.96990966796875,280.92999267578125,280.79000854492193
14,HD,2020-09-14 15:45:00,280.760009765625,0.0,280.95999145507807,280.760009765625,280.82000732421875
15,HD,2020-09-14 15:44:00,280.77999877929693,10425.0,280.97000122070307,280.79000854492193,280.91000366210943
16,HD,2020-09-14 15:43:00,280.69000244140625,10054.0,280.91329956054693,280.8599853515625,280.83999633789057
17,HD,2020-09-14 15:42:00,280.64999389648443,19855.0,280.89498901367193,280.8599853515625,280.6658935546875
18,HD,2020-09-14 15:41:00,280.60000610351557,9330.0,280.77999877929693,280.67001342773443,280.70001220703125
19,HD,2020-09-14 15:40:00,280.6099853515625,6593.0,280.760009765625,280.760009765625,280.73001098632807
20,HD,2020-09-14 15:39:00,280.57998657226557,8138.0,280.76998901367193,280.67498779296875,280.76998901367193
21,HD,2020-09-14 15:38:00,280.6099853515625,7431.0,280.77999877929693,280.69000244140625,280.6300048828125
22,HD,2020-09-14 15:37:00,280.59991455078125,5964.0,280.70999145507807,280.63739013671875,280.6300048828125
23,HD,2020-09-14 15:36:00,280.55499267578125,2757.0,280.6469116210937,280.6300048828125,280.5599975585937
24,HD,2020-09-14 15:35:00,280.39999389648443,8897.0,280.64999389648443,280.54998779296875,280.6099853515625
25,HD,2020-09-14 15:34:00,280.32998657226557,4381.0,280.61788940429693,280.6099853515625,280.32998657226557
26,HD,2020-09-14 15:33:00,280.33999633789057,8600.0,280.5599975585937,280.33999633789057,280.3599853515625
27,HD,2020-09-14 15:32:00,280.3699951171875,3810.0,280.5,280.3699951171875,280.48001098632807
28,HD,2020-09-14 15:31:00,280.48001098632807,4856.0,280.66000366210943,280.54000854492193,280.57000732421875
29,HD,2020-09-14 15:30:00,280.510009765625,3909.0,280.72000122070307,280.69000244140625,280.57000732421875
30,HD,2020-09-14 15:29:00,280.48001098632807,5074.0,280.6199951171875,280.54998779296875,280.57000732421875
31,HD,2020-09-14 15:28:00,280.51998901367193,2466.0,280.66000366210943,280.56838989257807,280.57998657226557
32,HD,2020-09-14 15:27:00,280.3099975585937,5473.0,280.64999389648443,280.64999389648443,280.3900146484375
33,HD,2020-09-14 15:26:00,280.17999267578125,5108.0,280.3599853515625,280.3179931640625,280.25
34,HD,2020-09-14 15:25:00,280.07998657226557,3683.0,280.29000854492193,280.21499633789057,280.07998657226557
35,HD,2020-09-14 15:24:00,280.0264892578125,2854.0,280.1099853515625,280.07000732421875,280.06500244140625
36,HD,2020-09-14 15:23:00,279.8900146484375,8157.0,280.29000854492193,280.1099853515625,280.26998901367193
37,HD,2020-09-14 15:22:00,280.22000122070307,6797.0,280.52700805664057,280.3099975585937,280.45040893554693
38,HD,2020-09-14 15:21:00,280.41000366210943,2967.0,280.54998779296875,280.42999267578125,280.54000854492193
39,HD,2020-09-14 15:20:00,280.48440551757807,2459.0,280.66000366210943,280.52999877929693,280.66000366210943
40,HD,2020-09-14 15:19:00,280.60000610351557,6743.0,280.72000122070307,280.70001220703125,280.60000610351557
41,HD,2020-09-14 15:18:00,280.45999145507807,6137.0,280.70001220703125,280.58999633789057,280.47000122070307
42,HD,2020-09-14 15:17:00,280.29000854492193,6965.0,280.49920654296875,280.44000244140625,280.29000854492193
43,HD,2020-09-14 15:16:00,280.20480346679693,4987.0,280.37139892578125,280.239990234375,280.32000732421875
44,HD,2020-09-14 15:15:00,280.27999877929693,2867.0,280.41000366210943,280.28329467773443,280.41000366210943
45,HD,2020-09-14 15:14:00,280.31500244140625,2300.0,280.44000244140625,280.44000244140625,280.31500244140625
46,HD,2020-09-14 15:13:00,280.32000732421875,7072.0,280.64999389648443,280.32000732421875,280.5599975585937
47,HD,2020-09-14 15:12:00,280.3699951171875,5036.0,280.6199951171875,280.5599975585937,280.54998779296875
48,HD,2020-09-14 15:11:00,280.3800048828125,5376.0,280.57998657226557,280.5150146484375,280.45498657226557
49,HD,2020-09-14 15:10:00,280.47000122070307,3001.0,280.6400146484375,280.48001098632807,280.6400146484375
50,HD,2020-09-14 15:09:00,280.52999877929693,7728.0,280.760009765625,280.67001342773443,280.52999877929693
51,HD,2020-09-14 15:08:00,280.44000244140625,25655.0,280.57998657226557,280.510009765625,280.57998657226557
52,HD,2020-09-14 15:07:00,280.3800048828125,4990.0,280.64498901367193,280.64498901367193,280.5
53,HD,2020-09-14 15:06:00,280.45999145507807,3050.0,280.67001342773443,280.52999877929693,280.45999145507807
54,HD,2020-09-14 15:05:00,280.3599853515625,2974.0,280.58999633789057,280.5150146484375,280.57000732421875
55,HD,2020-09-14 15:04:00,280.41000366210943,3259.0,280.57998657226557,280.57998657226557,280.41000366210943
56,HD,2020-09-14 15:03:00,280.42999267578125,2992.0,280.72000122070307,280.42999267578125,280.72000122070307
57,HD,2020-09-14 15:02:00,280.51998901367193,4847.0,280.75,280.70999145507807,280.6300048828125
58,HD,2020-09-14 15:01:00,280.54010009765625,3009.0,280.70001220703125,280.64999389648443,280.69000244140625
59,HD,2020-09-14 15:00:00,280.5599975585937,6149.0,280.82998657226557,280.7349853515625,280.5599975585937
60,HD,2020-09-14 14:59:00,280.55621337890625,11410.0,280.760009765625,280.57998657226557,280.64999389648443
61,HD,2020-09-14 14:58:00,280.27999877929693,11179.0,280.6199951171875,280.6199951171875,280.3900146484375
62,HD,2020-09-14 14:57:00,279.82998657226557,10455.0,280.3800048828125,280.3800048828125,280.01998901367193
63,HD,2020-09-14 14:56:00,279.85000610351557,5845.0,280.08999633789057,279.989990234375,279.95001220703125
64,HD,2020-09-14 14:55:00,279.76998901367193,17004.0,280.14498901367193,279.8900146484375,280.10501098632807
65,HD,2020-09-14 14:54:00,280.09698486328125,14426.0,280.52999877929693,280.10000610351557,280.45999145507807
66,HD,2020-09-14 14:53:00,280.51998901367193,4135.0,280.66000366210943,280.54998779296875,280.6300048828125
67,HD,2020-09-14 14:52:00,280.5,4774.0,280.68130493164057,280.68130493164057,280.64498901367193
68,HD,2020-09-14 14:51:00,280.44000244140625,3643.0,280.70001220703125,280.6400146484375,280.47000122070307
69,HD,2020-09-14 14:50:00,280.25,3417.0,280.45999145507807,280.45999145507807,280.3900146484375
70,HD,2020-09-14 14:49:00,280.21499633789057,4985.0,280.3847045898437,280.3847045898437,280.260009765625
71,HD,2020-09-14 14:48:00,280.3900146484375,3568.0,280.54998779296875,280.42001342773443,280.54989624023443
72,HD,2020-09-14 14:47:00,280.35000610351557,3696.0,280.45999145507807,280.45999145507807,280.35000610351557
73,HD,2020-09-14 14:46:00,280.260009765625,1668.0,280.510009765625,280.32009887695307,280.510009765625
74,HD,2020-09-14 14:45:00,280.510009765625,5695.0,280.760009765625,280.510009765625,280.73001098632807
75,HD,2020-09-14 14:44:00,280.59500122070307,6169.0,280.78271484375,280.69000244140625,280.59500122070307
76,HD,2020-09-14 14:43:00,280.3699951171875,2371.0,280.6300048828125,280.6300048828125,280.39999389648443
77,HD,2020-09-14 14:42:00,280.23001098632807,6739.0,280.45001220703125,280.35000610351557,280.39999389648443
78,HD,2020-09-14 14:41:00,280.35501098632807,9636.0,280.82998657226557,280.35501098632807,280.739990234375
79,HD,2020-09-14 14:40:00,280.6099853515625,15161.0,280.77999877929693,280.739990234375,280.6400146484375
80,HD,2020-09-14 14:39:00,280.45999145507807,6346.0,280.64999389648443,280.58999633789057,280.46499633789057
81,HD,2020-09-14 14:38:00,280.44000244140625,1371.0,280.48001098632807,280.45001220703125,280.44000244140625
82,HD,2020-09-14 14:37:00,280.41000366210943,5399.0,280.54989624023443,280.42001342773443,280.489990234375
83,HD,2020-09-14 14:36:00,280.5,4145.0,280.58999633789057,280.54000854492193,280.57998657226557
84,HD,2020-09-14 14:35:00,280.3900146484375,2920.0,280.57998657226557,280.52999877929693,280.47000122070307
85,HD,2020-09-14 14:34:00,280.4949951171875,5671.0,280.75,280.4949951171875,280.60000610351557
86,HD,2020-09-14 14:33:00,280.5150146484375,4379.0,280.75,280.6849975585937,280.51998901367193
87,HD,2020-09-14 14:32:00,280.54000854492193,4528.0,280.77999877929693,280.54000854492193,280.70001220703125
88,HD,2020-09-14 14:31:00,280.46798706054693,4898.0,280.72000122070307,280.6400146484375,280.47000122070307
89,HD,2020-09-14 14:30:00,280.385009765625,3716.0,280.57989501953125,280.42999267578125,280.42999267578125
90,HD,2020-09-14 14:29:00,280.260009765625,2766.0,280.41000366210943,280.41000366210943,280.3900146484375
91,HD,2020-09-14 14:28:00,280.260009765625,3796.0,280.45001220703125,280.42999267578125,280.38800048828125
92,HD,2020-09-14 14:27:00,280.3099975585937,3306.0,280.48260498046875,280.33499145507807,280.48260498046875
