,symbol,date,volume,open,high,low,close
0,MSFT,2020-09-14 15:59:02,0.0,205.52999877929688,205.52999877929688,205.52999877929688,205.52999877929688
1,MSFT,2020-09-14 15:58:00,254421.0,205.38999938964844,205.4900054931641,205.2100067138672,205.47999572753903
2,MSFT,2020-09-14 15:57:00,232844.0,205.3600006103516,205.47999572753903,205.1499938964844,205.3500061035156
3,MSFT,2020-09-14 15:56:00,194090.0,205.47000122070312,205.52999877929688,205.3000030517578,205.3500061035156
4,MSFT,2020-09-14 15:55:00,195821.0,205.4750061035156,205.8300018310547,205.375,205.5097961425781
5,MSFT,2020-09-14 15:54:00,207204.0,205.9199981689453,206.0,205.4600067138672,205.55999755859372
6,MSFT,2020-09-14 15:53:00,125655.0,206.1199951171875,206.22999572753903,205.82000732421875,205.91000366210938
7,MSFT,2020-09-14 15:52:00,120761.0,206.27999877929688,206.2899932861328,206.0301055908203,206.14889526367188
8,MSFT,2020-09-14 15:51:00,100557.0,206.6000061035156,206.6999969482422,206.18099975585938,206.28990173339844
9,MSFT,2020-09-14 15:50:00,169540.0,206.9600067138672,206.9600067138672,206.4149932861328,206.58999633789062
10,MSFT,2020-09-14 15:49:00,126075.0,206.7700042724609,207.0200042724609,206.7610015869141,206.9900054931641
11,MSFT,2020-09-14 15:48:00,91138.0,206.7700042724609,206.8800048828125,206.63999938964844,206.75999450683597
12,MSFT,2020-09-14 15:47:00,82896.0,206.58999633789062,206.7899932861328,206.3500061035156,206.7700042724609
13,MSFT,2020-09-14 15:46:00,90785.0,206.55999755859372,206.6300048828125,206.3699951171875,206.58999633789062
14,MSFT,2020-09-14 15:45:00,81851.0,206.63999938964844,206.7400054931641,206.4199981689453,206.5500030517578
15,MSFT,2020-09-14 15:44:00,0.0,206.5800018310547,206.72999572753903,206.57000732421875,206.6100006103516
16,MSFT,2020-09-14 15:43:00,88886.0,206.6699981689453,206.68499755859372,206.33999633789062,206.56500244140625
17,MSFT,2020-09-14 15:42:00,88368.0,206.6100006103516,206.75,206.47000122070312,206.67999267578125
18,MSFT,2020-09-14 15:41:00,67047.0,206.6199951171875,206.67999267578125,206.44000244140625,206.6150054931641
19,MSFT,2020-09-14 15:40:00,74203.0,206.41000366210938,206.63999938964844,206.3800048828125,206.6000061035156
20,MSFT,2020-09-14 15:39:00,69562.0,206.54010009765625,206.57000732421875,206.3600006103516,206.44000244140625
21,MSFT,2020-09-14 15:38:00,94657.0,206.22000122070312,206.55499267578125,206.13999938964844,206.55499267578125
22,MSFT,2020-09-14 15:37:00,74534.0,206.0749969482422,206.25,206.0500030517578,206.1999969482422
23,MSFT,2020-09-14 15:36:00,46614.0,205.9499969482422,206.13999938964844,205.9499969482422,206.06500244140625
24,MSFT,2020-09-14 15:35:00,39674.0,205.91000366210938,206.00999450683597,205.79010009765625,205.97999572753903
25,MSFT,2020-09-14 15:34:00,39137.0,205.75,205.97000122070312,205.72000122070312,205.9199981689453
26,MSFT,2020-09-14 15:33:00,49070.0,205.83999633789062,206.0200042724609,205.75999450683597,205.75999450683597
27,MSFT,2020-09-14 15:32:00,44036.0,205.8800048828125,206.0500030517578,205.8600006103516,205.8800048828125
28,MSFT,2020-09-14 15:31:00,79539.0,206.2100067138672,206.22000122070312,205.83999633789062,205.83999633789062
29,MSFT,2020-09-14 15:30:00,60295.0,205.97999572753903,206.25,205.9499969482422,206.1999969482422
30,MSFT,2020-09-14 15:29:00,79148.0,205.9949951171875,206.1199951171875,205.80999755859372,205.9600067138672
31,MSFT,2020-09-14 15:28:00,69023.0,205.97000122070312,206.17990112304688,205.97000122070312,206.01010131835938
32,MSFT,2020-09-14 15:27:00,81954.0,205.5800018310547,205.97000122070312,205.52999877929688,205.94000244140625
33,MSFT,2020-09-14 15:26:00,53494.0,205.4499969482422,205.6100006103516,205.33999633789062,205.57000732421875
34,MSFT,2020-09-14 15:25:00,48546.0,205.32000732421875,205.5800018310547,205.2400054931641,205.42999267578125
35,MSFT,2020-09-14 15:24:00,43180.0,205.27999877929688,205.42999267578125,205.2100067138672,205.30499267578125
36,MSFT,2020-09-14 15:23:00,89984.0,205.56500244140625,205.6000061035156,205.13999938964844,205.2899932861328
37,MSFT,2020-09-14 15:22:00,57073.0,205.7400054931641,205.80999755859372,205.5500030517578,205.5500030517578
38,MSFT,2020-09-14 15:21:00,43080.0,205.94000244140625,206.00999450683597,205.7400054931641,205.7400054931641
39,MSFT,2020-09-14 15:20:00,65157.0,206.1450042724609,206.16000366210938,205.8999938964844,205.97000122070312
40,MSFT,2020-09-14 15:19:00,69802.0,206.1499938964844,206.2100067138672,206.00999450683597,206.1499938964844
41,MSFT,2020-09-14 15:18:00,107051.0,205.67999267578125,206.1699981689453,205.67999267578125,206.1300048828125
42,MSFT,2020-09-14 15:17:00,59924.0,205.43060302734372,205.67999267578125,205.3800048828125,205.6699981689453
43,MSFT,2020-09-14 15:16:00,62751.0,205.42709350585938,205.5800018310547,205.3500061035156,205.4250030517578
44,MSFT,2020-09-14 15:15:00,46408.0,205.63999938964844,205.6699981689453,205.4199981689453,205.42999267578125
