,symbol,date,high,open,volume,close,low
0,BP.L,2020-09-11 16:29:00,262.60000610351557,262.25,173757.0,262.0,262.0
1,BP.L,2020-09-11 16:28:00,262.5,262.5,213610.0,262.20001220703125,262.14999389648443
2,BP.L,2020-09-11 16:27:00,263.0,262.89999389648443,65486.0,262.60000610351557,262.60000610351557
3,BP.L,2020-09-11 16:26:00,263.20001220703125,263.04998779296875,86156.0,262.95001220703125,262.89999389648443
4,BP.L,2020-09-11 16:25:00,263.25,263.20001220703125,98186.0,263.10000610351557,262.95001220703125
5,BP.L,2020-09-11 16:24:00,263.35000610351557,263.20001220703125,80048.0,263.25,263.14999389648443
6,BP.L,2020-09-11 16:23:00,263.35000610351557,263.20001220703125,82381.0,263.35000610351557,263.20001220703125
7,BP.L,2020-09-11 16:22:00,263.29998779296875,262.95001220703125,51518.0,263.25,262.89999389648443
8,BP.L,2020-09-11 16:21:00,263.2677001953125,263.14999389648443,108716.0,262.89999389648443,262.79998779296875
9,BP.L,2020-09-11 16:20:00,263.64999389648443,263.29998779296875,61280.0,263.29998779296875,263.29998779296875
10,BP.L,2020-09-11 16:19:00,263.29998779296875,263.20001220703125,46756.0,263.25,263.10000610351557
11,BP.L,2020-09-11 16:18:00,263.10000610351557,262.75,65089.0,263.10000610351557,262.54998779296875
12,BP.L,2020-09-11 16:17:00,263.0,262.70001220703125,33669.0,262.70001220703125,262.59698486328125
13,BP.L,2020-09-11 16:16:00,263.14999389648443,262.95001220703125,62902.0,262.70001220703125,262.70001220703125
14,BP.L,2020-09-11 16:15:00,262.95001220703125,262.60000610351557,83919.0,262.95001220703125,262.54998779296875
15,BP.L,2020-09-11 16:14:00,262.89999389648443,262.54998779296875,46794.0,262.64999389648443,262.45001220703125
16,BP.L,2020-09-11 16:13:00,262.75,262.45001220703125,81053.0,262.5,262.35000610351557
17,BP.L,2020-09-11 16:12:00,262.64999389648443,262.35000610351557,68860.0,262.5,262.35000610351557
18,BP.L,2020-09-11 16:11:00,262.89999389648443,262.89999389648443,59289.0,262.39999389648443,262.29998779296875
19,BP.L,2020-09-11 16:10:00,263.0,262.85000610351557,46082.0,262.95001220703125,262.75
20,BP.L,2020-09-11 16:09:00,262.85000610351557,262.510009765625,24845.0,262.85000610351557,262.510009765625
21,BP.L,2020-09-11 16:08:00,262.54998779296875,262.36569213867193,10470.0,262.5,262.36569213867193
22,BP.L,2020-09-11 16:07:00,262.4656982421875,262.39999389648443,20991.0,262.35000610351557,262.23098754882807
23,BP.L,2020-09-11 16:06:00,262.45001220703125,262.39999389648443,31644.0,262.45001220703125,262.25
24,BP.L,2020-09-11 16:05:00,262.5,262.35000610351557,148335.0,262.5,262.29998779296875
25,BP.L,2020-09-11 16:04:00,262.39999389648443,262.0,39582.0,262.2680053710937,261.95001220703125
26,BP.L,2020-09-11 16:03:00,262.10000610351557,261.89999389648443,63911.0,262.0,261.75
27,BP.L,2020-09-11 16:02:00,261.95001220703125,261.70001220703125,39576.0,261.85000610351557,261.70001220703125
28,BP.L,2020-09-11 16:01:00,261.75,261.61770629882807,32238.0,261.64999389648443,261.45001220703125
29,BP.L,2020-09-11 16:00:00,261.54998779296875,261.10000610351557,80919.0,261.54998779296875,261.10000610351557
30,BP.L,2020-09-11 15:59:00,261.04998779296875,261.0,17354.0,261.04998779296875,260.95001220703125
31,BP.L,2020-09-11 15:58:00,261.14999389648443,261.14999389648443,17648.0,261.10000610351557,261.0
32,BP.L,2020-09-11 15:57:00,261.20001220703125,261.0,31491.0,261.20001220703125,261.0
33,BP.L,2020-09-11 15:56:00,261.5,261.5,18778.0,261.10000610351557,261.10000610351557
34,BP.L,2020-09-11 15:55:00,261.75,261.45001220703125,25261.0,261.54998779296875,261.45001220703125
35,BP.L,2020-09-11 15:54:00,261.64999389648443,261.45001220703125,89180.0,261.39999389648443,261.25
36,BP.L,2020-09-11 15:53:00,261.45001220703125,261.10000610351557,136866.0,261.45001220703125,261.04998779296875
37,BP.L,2020-09-11 15:52:00,261.10000610351557,260.79998779296875,89782.0,261.04998779296875,260.79998779296875
38,BP.L,2020-09-11 15:51:00,260.89999389648443,260.89999389648443,14112.0,260.7677001953125,260.64999389648443
39,BP.L,2020-09-11 15:50:00,261.0,260.89999389648443,29668.0,261.0,260.85000610351557
40,BP.L,2020-09-11 15:49:00,260.95001220703125,260.60000610351557,34539.0,260.95001220703125,260.60000610351557
41,BP.L,2020-09-11 15:48:00,260.70001220703125,260.64999389648443,12891.0,260.70001220703125,260.54998779296875
42,BP.L,2020-09-11 15:47:00,260.70001220703125,260.61770629882807,22318.0,260.60000610351557,260.45001220703125
43,BP.L,2020-09-11 15:46:00,260.7677001953125,260.7677001953125,16719.0,260.64999389648443,260.54998779296875
44,BP.L,2020-09-11 15:45:00,260.89999389648443,260.79998779296875,151465.0,260.79998779296875,260.54998779296875
45,BP.L,2020-09-11 15:44:00,260.85000610351557,260.60000610351557,29290.0,260.75,260.60000610351557
46,BP.L,2020-09-11 15:43:00,260.70001220703125,260.5,13704.0,260.70001220703125,260.5
47,BP.L,2020-09-11 15:42:00,260.64999389648443,260.64999389648443,13339.0,260.5,260.45001220703125
48,BP.L,2020-09-11 15:41:00,260.70001220703125,260.41769409179693,13381.0,260.70001220703125,260.35000610351557
49,BP.L,2020-09-11 15:40:00,260.54998779296875,260.29998779296875,15918.0,260.45001220703125,260.20001220703125
50,BP.L,2020-09-11 15:39:00,260.54998779296875,260.25,63959.0,260.35000610351557,260.25
51,BP.L,2020-09-11 15:38:00,260.25,260.10000610351557,58331.0,260.20001220703125,259.89999389648443
52,BP.L,2020-09-11 15:37:00,260.5,260.39999389648443,19766.0,260.20001220703125,260.20001220703125
53,BP.L,2020-09-11 15:36:00,260.70001220703125,260.64999389648443,28665.0,260.5,260.45001220703125
54,BP.L,2020-09-11 15:35:00,260.64999389648443,260.60000610351557,16270.0,260.60000610351557,260.45001220703125
55,BP.L,2020-09-11 15:34:00,261.04998779296875,260.85000610351557,24479.0,260.70001220703125,260.64999389648443
56,BP.L,2020-09-11 15:33:00,261.04998779296875,260.75,43972.0,260.95001220703125,260.64999389648443
57,BP.L,2020-09-11 15:32:00,260.75,260.5,26563.0,260.75,260.39999389648443
58,BP.L,2020-09-11 15:31:00,260.64999389648443,260.64999389648443,25307.0,260.5,260.39730834960943
59,BP.L,2020-09-11 15:30:00,260.79998779296875,260.54998779296875,30629.0,260.75,260.54998779296875
60,BP.L,2020-09-11 15:29:00,260.60000610351557,260.60000610351557,11821.0,260.54998779296875,260.35000610351557
61,BP.L,2020-09-11 15:28:00,260.60000610351557,260.20001220703125,15807.0,260.5,260.20001220703125
62,BP.L,2020-09-11 15:27:00,260.5853881835937,260.5853881835937,24758.0,260.14999389648443,260.14999389648443
63,BP.L,2020-09-11 15:26:00,260.60000610351557,260.60000610351557,44498.0,260.45001220703125,260.35000610351557
64,BP.L,2020-09-11 15:25:00,260.75,260.45001220703125,19298.0,260.54998779296875,260.45001220703125
65,BP.L,2020-09-11 15:24:00,260.49679565429693,260.25,11882.0,260.49679565429693,260.14633178710943
66,BP.L,2020-09-11 15:23:00,260.45001220703125,260.45001220703125,12376.0,260.25,260.14999389648443
67,BP.L,2020-09-11 15:22:00,260.54998779296875,260.5,18520.0,260.39999389648443,260.35000610351557
68,BP.L,2020-09-11 15:21:00,260.54998779296875,260.29998779296875,17375.0,260.35000610351557,260.29998779296875
69,BP.L,2020-09-11 15:20:00,260.64999389648443,260.54998779296875,10277.0,260.35000610351557,260.35000610351557
70,BP.L,2020-09-11 15:19:00,260.79998779296875,260.5,51629.0,260.64999389648443,260.5
71,BP.L,2020-09-11 15:18:00,260.79998779296875,260.79998779296875,31829.0,260.54998779296875,260.54998779296875
72,BP.L,2020-09-11 15:17:00,260.75,260.64999389648443,13708.0,260.75,260.54998779296875
73,BP.L,2020-09-11 15:16:00,261.0,260.75,15752.0,260.85000610351557,260.75
74,BP.L,2020-09-11 15:15:00,260.85000610351557,260.5180053710937,19683.0,260.70001220703125,260.35000610351557
75,BP.L,2020-09-11 15:14:00,260.70001220703125,260.39999389648443,35552.0,260.54998779296875,260.39999389648443
76,BP.L,2020-09-11 15:13:00,260.85000610351557,260.54998779296875,23655.0,260.54998779296875,260.39999389648443
77,BP.L,2020-09-11 15:12:00,260.60000610351557,260.13821411132807,20782.0,260.54998779296875,260.04998779296875
78,BP.L,2020-09-11 15:11:00,260.14999389648443,259.95001220703125,36256.0,260.0,259.81768798828125
79,BP.L,2020-09-11 15:10:00,260.60000610351557,260.39999389648443,77566.0,260.0,260.0
80,BP.L,2020-09-11 15:09:00,260.54998779296875,260.20001220703125,37618.0,260.45001220703125,260.20001220703125
81,BP.L,2020-09-11 15:08:00,260.54998779296875,260.25,56639.0,260.29998779296875,260.14999389648443
82,BP.L,2020-09-11 15:07:00,260.64999389648443,260.39999389648443,18949.0,260.5,260.39999389648443
83,BP.L,2020-09-11 15:06:00,260.64999389648443,260.29998779296875,32827.0,260.5,260.20001220703125
84,BP.L,2020-09-11 15:05:00,260.60000610351557,260.0,11619.0,260.25,260.0
85,BP.L,2020-09-11 15:04:00,260.08599853515625,259.89999389648443,29735.0,260.08599853515625,259.70001220703125
86,BP.L,2020-09-11 15:03:00,259.8519897460937,259.8519897460937,10383.0,259.75,259.45001220703125
87,BP.L,2020-09-11 15:02:00,260.04998779296875,259.5,32999.0,259.89999389648443,259.45001220703125
88,BP.L,2020-09-11 15:01:00,259.79998779296875,259.54998779296875,21214.0,259.54998779296875,259.5
