symbol,date,high,open,volume,close,low
BP.L,2020-09-11 16:29:00,262.6000061035156,262.25,173757.0,262.0,262.0
BP.L,2020-09-11 16:28:00,262.5,262.5,213610.0,262.20001220703125,262.1499938964844
BP.L,2020-09-11 16:27:00,263.0,262.8999938964844,65486.0,262.6000061035156,262.6000061035156
BP.L,2020-09-11 16:26:00,263.20001220703125,263.04998779296875,86156.0,262.95001220703125,262.8999938964844
BP.L,2020-09-11 16:25:00,263.25,263.20001220703125,98186.0,263.1000061035156,262.95001220703125
BP.L,2020-09-11 16:24:00,263.3500061035156,263.20001220703125,80048.0,263.25,263.1499938964844
BP.L,2020-09-11 16:23:00,263.3500061035156,263.20001220703125,82381.0,263.3500061035156,263.20001220703125
BP.L,2020-09-11 16:22:00,263.29998779296875,262.95001220703125,51518.0,263.25,262.8999938964844
BP.L,2020-09-11 16:21:00,263.2677001953125,263.1499938964844,108716.0,262.8999938964844,262.79998779296875
BP.L,2020-09-11 16:20:00,263.6499938964844,263.29998779296875,61280.0,263.29998779296875,263.29998779296875
BP.L,2020-09-11 16:19:00,263.29998779296875,263.20001220703125,46756.0,263.25,263.1000061035156
BP.L,2020-09-11 16:18:00,263.1000061035156,262.75,65089.0,263.1000061035156,262.54998779296875
BP.L,2020-09-11 16:17:00,263.0,262.70001220703125,33669.0,262.70001220703125,262.59698486328125
BP.L,2020-09-11 16:16:00,263.1499938964844,262.95001220703125,62902.0,262.70001220703125,262.70001220703125
BP.L,2020-09-11 16:15:00,262.95001220703125,262.6000061035156,83919.0,262.95001220703125,262.54998779296875
BP.L,2020-09-11 16:14:00,262.8999938964844,262.54998779296875,46794.0,262.6499938964844,262.45001220703125
BP.L,2020-09-11 16:13:00,262.75,262.45001220703125,81053.0,262.5,262.3500061035156
BP.L,2020-09-11 16:12:00,262.6499938964844,262.3500061035156,68860.0,262.5,262.3500061035156
BP.L,2020-09-11 16:11:00,262.8999938964844,262.8999938964844,59289.0,262.3999938964844,262.29998779296875
BP.L,2020-09-11 16:10:00,263.0,262.8500061035156,46082.0,262.95001220703125,262.75
BP.L,2020-09-11 16:09:00,262.8500061035156,262.510009765625,24845.0,262.8500061035156,262.510009765625
BP.L,2020-09-11 16:08:00,262.54998779296875,262.3656921386719,10470.0,262.5,262.3656921386719
BP.L,2020-09-11 16:07:00,262.4656982421875,262.3999938964844,20991.0,262.3500061035156,262.2309875488281
BP.L,2020-09-11 16:06:00,262.45001220703125,262.3999938964844,31644.0,262.45001220703125,262.25
BP.L,2020-09-11 16:05:00,262.5,262.3500061035156,148335.0,262.5,262.29998779296875
BP.L,2020-09-11 16:04:00,262.3999938964844,262.0,39582.0,262.26800537109375,261.95001220703125
BP.L,2020-09-11 16:03:00,262.1000061035156,261.8999938964844,63911.0,262.0,261.75
BP.L,2020-09-11 16:02:00,261.95001220703125,261.70001220703125,39576.0,261.8500061035156,261.70001220703125
BP.L,2020-09-11 16:01:00,261.75,261.6177062988281,32238.0,261.6499938964844,261.45001220703125
BP.L,2020-09-11 16:00:00,261.54998779296875,261.1000061035156,80919.0,261.54998779296875,261.1000061035156
BP.L,2020-09-11 15:59:00,261.04998779296875,261.0,17354.0,261.04998779296875,260.95001220703125
BP.L,2020-09-11 15:58:00,261.1499938964844,261.1499938964844,17648.0,261.1000061035156,261.0
BP.L,2020-09-11 15:57:00,261.20001220703125,261.0,31491.0,261.20001220703125,261.0
BP.L,2020-09-11 15:56:00,261.5,261.5,18778.0,261.1000061035156,261.1000061035156
BP.L,2020-09-11 15:55:00,261.75,261.45001220703125,25261.0,261.54998779296875,261.45001220703125
BP.L,2020-09-11 15:54:00,261.6499938964844,261.45001220703125,89180.0,261.3999938964844,261.25
BP.L,2020-09-11 15:53:00,261.45001220703125,261.1000061035156,136866.0,261.45001220703125,261.04998779296875
BP.L,2020-09-11 15:52:00,261.1000061035156,260.79998779296875,89782.0,261.04998779296875,260.79998779296875
BP.L,2020-09-11 15:51:00,260.8999938964844,260.8999938964844,14112.0,260.7677001953125,260.6499938964844
BP.L,2020-09-11 15:50:00,261.0,260.8999938964844,29668.0,261.0,260.8500061035156
BP.L,2020-09-11 15:49:00,260.95001220703125,260.6000061035156,34539.0,260.95001220703125,260.6000061035156
BP.L,2020-09-11 15:48:00,260.70001220703125,260.6499938964844,12891.0,260.70001220703125,260.54998779296875
BP.L,2020-09-11 15:47:00,260.70001220703125,260.6177062988281,22318.0,260.6000061035156,260.45001220703125
BP.L,2020-09-11 15:46:00,260.7677001953125,260.7677001953125,16719.0,260.6499938964844,260.54998779296875
BP.L,2020-09-11 15:45:00,260.8999938964844,260.79998779296875,151465.0,260.79998779296875,260.54998779296875
BP.L,2020-09-11 15:44:00,260.8500061035156,260.6000061035156,29290.0,260.75,260.6000061035156
BP.L,2020-09-11 15:43:00,260.70001220703125,260.5,13704.0,260.70001220703125,260.5
BP.L,2020-09-11 15:42:00,260.6499938964844,260.6499938964844,13339.0,260.5,260.45001220703125
BP.L,2020-09-11 15:41:00,260.70001220703125,260.4176940917969,13381.0,260.70001220703125,260.3500061035156
BP.L,2020-09-11 15:40:00,260.54998779296875,260.29998779296875,15918.0,260.45001220703125,260.20001220703125
BP.L,2020-09-11 15:39:00,260.54998779296875,260.25,63959.0,260.3500061035156,260.25
BP.L,2020-09-11 15:38:00,260.25,260.1000061035156,58331.0,260.20001220703125,259.8999938964844
BP.L,2020-09-11 15:37:00,260.5,260.3999938964844,19766.0,260.20001220703125,260.20001220703125
BP.L,2020-09-11 15:36:00,260.70001220703125,260.6499938964844,28665.0,260.5,260.45001220703125
BP.L,2020-09-11 15:35:00,260.6499938964844,260.6000061035156,16270.0,260.6000061035156,260.45001220703125
BP.L,2020-09-11 15:34:00,261.04998779296875,260.8500061035156,24479.0,260.70001220703125,260.6499938964844
BP.L,2020-09-11 15:33:00,261.04998779296875,260.75,43972.0,260.95001220703125,260.6499938964844
BP.L,2020-09-11 15:32:00,260.75,260.5,26563.0,260.75,260.3999938964844
BP.L,2020-09-11 15:31:00,260.6499938964844,260.6499938964844,25307.0,260.5,260.3973083496094
BP.L,2020-09-11 15:30:00,260.79998779296875,260.54998779296875,30629.0,260.75,260.54998779296875
BP.L,2020-09-11 15:29:00,260.6000061035156,260.6000061035156,11821.0,260.54998779296875,260.3500061035156
BP.L,2020-09-11 15:28:00,260.6000061035156,260.20001220703125,15807.0,260.5,260.20001220703125
BP.L,2020-09-11 15:27:00,260.58538818359375,260.58538818359375,24758.0,260.1499938964844,260.1499938964844
BP.L,2020-09-11 15:26:00,260.6000061035156,260.6000061035156,44498.0,260.45001220703125,260.3500061035156
BP.L,2020-09-11 15:25:00,260.75,260.45001220703125,19298.0,260.54998779296875,260.45001220703125
BP.L,2020-09-11 15:24:00,260.4967956542969,260.25,11882.0,260.4967956542969,260.1463317871094
BP.L,2020-09-11 15:23:00,260.45001220703125,260.45001220703125,12376.0,260.25,260.1499938964844
BP.L,2020-09-11 15:22:00,260.54998779296875,260.5,18520.0,260.3999938964844,260.3500061035156
BP.L,2020-09-11 15:21:00,260.54998779296875,260.29998779296875,17375.0,260.3500061035156,260.29998779296875
BP.L,2020-09-11 15:20:00,260.6499938964844,260.54998779296875,10277.0,260.3500061035156,260.3500061035156
BP.L,2020-09-11 15:19:00,260.79998779296875,260.5,51629.0,260.6499938964844,260.5
BP.L,2020-09-11 15:18:00,260.79998779296875,260.79998779296875,31829.0,260.54998779296875,260.54998779296875
BP.L,2020-09-11 15:17:00,260.75,260.6499938964844,13708.0,260.75,260.54998779296875
BP.L,2020-09-11 15:16:00,261.0,260.75,15752.0,260.8500061035156,260.75
BP.L,2020-09-11 15:15:00,260.8500061035156,260.51800537109375,19683.0,260.70001220703125,260.3500061035156
BP.L,2020-09-11 15:14:00,260.70001220703125,260.3999938964844,35552.0,260.54998779296875,260.3999938964844
BP.L,2020-09-11 15:13:00,260.8500061035156,260.54998779296875,23655.0,260.54998779296875,260.3999938964844
BP.L,2020-09-11 15:12:00,260.6000061035156,260.1382141113281,20782.0,260.54998779296875,260.04998779296875
BP.L,2020-09-11 15:11:00,260.1499938964844,259.95001220703125,36256.0,260.0,259.81768798828125
BP.L,2020-09-11 15:10:00,260.6000061035156,260.3999938964844,77566.0,260.0,260.0
BP.L,2020-09-11 15:09:00,260.54998779296875,260.20001220703125,37618.0,260.45001220703125,260.20001220703125
BP.L,2020-09-11 15:08:00,260.54998779296875,260.25,56639.0,260.29998779296875,260.1499938964844
BP.L,2020-09-11 15:07:00,260.6499938964844,260.3999938964844,18949.0,260.5,260.3999938964844
BP.L,2020-09-11 15:06:00,260.6499938964844,260.29998779296875,32827.0,260.5,260.20001220703125
BP.L,2020-09-11 15:05:00,260.6000061035156,260.0,11619.0,260.25,260.0
BP.L,2020-09-11 15:04:00,260.08599853515625,259.8999938964844,29735.0,260.08599853515625,259.70001220703125
BP.L,2020-09-11 15:03:00,259.85198974609375,259.85198974609375,10383.0,259.75,259.45001220703125
BP.L,2020-09-11 15:02:00,260.04998779296875,259.5,32999.0,259.8999938964844,259.45001220703125
BP.L,2020-09-11 15:01:00,259.79998779296875,259.54998779296875,21214.0,259.54998779296875,259.5
BP.L,2020-09-11 15:00:00,259.6499938964844,259.25,29564.0,259.45001220703125,259.1000061035156
BP.L,2020-09-11 14:59:00,259.1499938964844,258.75,45553.0,259.1499938964844,258.75
BP.L,2020-09-11 14:58:00,258.8500061035156,258.8500061035156,41821.0,258.70001220703125,258.6499938964844
BP.L,2020-09-11 14:57:00,259.1499938964844,258.95001220703125,22734.0,258.75,258.75
BP.L,2020-09-11 14:56:00,259.3500061035156,259.3500061035156,43957.0,259.0,258.79998779296875
BP.L,2020-09-11 14:55:00,259.3999938964844,259.1499938964844,52549.0,259.3500061035156,259.1499938964844
BP.L,2020-09-11 14:54:00,259.3500061035156,259.25,11137.0,259.1499938964844,259.1000061035156
BP.L,2020-09-11 14:53:00,259.54998779296875,259.489990234375,34719.0,259.25,259.25
BP.L,2020-09-11 14:52:00,260.2439880371094,260.1499938964844,17113.0,259.45001220703125,259.3999938964844
BP.L,2020-09-11 14:51:00,260.1499938964844,259.8999938964844,35362.0,260.1499938964844,259.79998779296875
BP.L,2020-09-11 14:50:00,260.04998779296875,260.04998779296875,83358.0,259.8500061035156,259.8500061035156
BP.L,2020-09-11 14:49:00,260.25,259.8999938964844,53811.0,260.1499938964844,259.70001220703125
BP.L,2020-09-11 14:48:00,260.1499938964844,260.1000061035156,53410.0,259.79998779296875,259.75
BP.L,2020-09-11 14:47:00,260.5014953613281,260.3500061035156,14566.0,260.20001220703125,260.20001220703125
BP.L,2020-09-11 14:46:00,260.8500061035156,260.8500061035156,9354.0,260.54998779296875,260.3500061035156
