,symbol,date,low,close,volume,open,high
0,BTC-USD,2020-09-13 07:07:28,10553.0009765625,10553.0009765625,0.0,10553.0009765625,10553.0009765625
1,BTC-USD,2020-09-13 07:06:00,10554.2705078125,10554.2705078125,0.0,10554.2705078125,10554.2705078125
2,BTC-USD,2020-09-13 07:05:00,10552.9853515625,10552.9853515625,26910720.0,10552.9853515625,10552.9853515625
3,BTC-USD,2020-09-13 07:04:00,10551.703125,10551.703125,0.0,10551.703125,10551.703125
4,BTC-USD,2020-09-13 07:03:00,10549.1669921875,10549.1669921875,0.0,10549.1669921875,10549.1669921875
5,BTC-USD,2020-09-13 07:02:00,10551.4501953125,10551.4501953125,0.0,10551.4501953125,10551.4501953125
6,BTC-USD,2020-09-13 07:01:00,10553.427734375,10553.427734375,0.0,10553.427734375,10553.427734375
7,BTC-USD,2020-09-13 07:00:00,10552.2763671875,10552.2763671875,0.0,10552.2763671875,10552.2763671875
8,BTC-USD,2020-09-13 06:59:00,10550.404296875,10550.404296875,19169280.0,10550.404296875,10550.404296875
9,BTC-USD,2020-09-13 06:58:00,10549.541015625,10549.541015625,0.0,10549.541015625,10549.541015625
10,BTC-USD,2020-09-13 06:57:00,10545.6103515625,10545.6103515625,21901312.0,10545.6103515625,10545.6103515625
11,BTC-USD,2020-09-13 06:56:00,10544.91015625,10544.91015625,0.0,10544.91015625,10544.91015625
12,BTC-USD,2020-09-13 06:55:00,10542.6533203125,10542.6533203125,3710976.0,10542.6533203125,10542.6533203125
13,BTC-USD,2020-09-13 06:54:00,10541.109375,10541.109375,40398848.0,10541.109375,10541.109375
14,BTC-USD,2020-09-13 06:53:00,10540.1279296875,10540.1279296875,8394752.0,10540.1279296875,10540.1279296875
15,BTC-USD,2020-09-13 06:52:00,10538.62890625,10538.62890625,4880384.0,10538.62890625,10538.62890625
16,BTC-USD,2020-09-13 06:51:00,10535.580078125,10535.580078125,1196032.0,10535.580078125,10535.580078125
17,BTC-USD,2020-09-13 06:50:00,10531.7548828125,10531.7548828125,17559552.0,10531.7548828125,10531.7548828125
18,BTC-USD,2020-09-13 06:49:00,10531.3955078125,10531.3955078125,0.0,10531.3955078125,10531.3955078125
19,BTC-USD,2020-09-13 06:48:00,10531.9482421875,10531.9482421875,12445696.0,10531.9482421875,10531.9482421875
20,BTC-USD,2020-09-13 06:47:00,10533.1220703125,10533.1220703125,1472512.0,10533.1220703125,10533.1220703125
21,BTC-USD,2020-09-13 06:46:00,10535.91015625,10535.91015625,1300480.0,10535.91015625,10535.91015625
22,BTC-USD,2020-09-13 06:45:00,10533.7568359375,10533.7568359375,0.0,10533.7568359375,10533.7568359375
23,BTC-USD,2020-09-13 06:44:00,10531.7646484375,10531.7646484375,23750656.0,10531.7646484375,10531.7646484375
24,BTC-USD,2020-09-13 06:43:00,10528.6044921875,10528.6044921875,0.0,10528.6044921875,10528.6044921875
25,BTC-USD,2020-09-13 06:42:00,10530.2236328125,10530.2236328125,2523136.0,10530.2236328125,10530.2236328125
26,BTC-USD,2020-09-13 06:41:00,10529.8251953125,10529.8251953125,4722688.0,10529.8251953125,10529.8251953125
27,BTC-USD,2020-09-13 06:40:00,10529.7060546875,10529.7060546875,0.0,10529.7060546875,10529.7060546875
28,BTC-USD,2020-09-13 06:39:00,10530.2958984375,10530.2958984375,28966912.0,10530.2958984375,10530.2958984375
29,BTC-USD,2020-09-13 06:38:00,10536.5908203125,10536.5908203125,8628224.0,10536.5908203125,10536.5908203125
30,BTC-USD,2020-09-13 06:37:00,10534.6875,10534.6875,26624.0,10534.6875,10534.6875
31,BTC-USD,2020-09-13 06:36:00,10536.9599609375,10536.9599609375,0.0,10536.9599609375,10536.9599609375
32,BTC-USD,2020-09-13 06:35:00,10539.0732421875,10539.0732421875,776192.0,10539.0732421875,10539.0732421875
33,BTC-USD,2020-09-13 06:34:00,10539.3486328125,10539.3486328125,23402496.0,10539.3486328125,10539.3486328125
34,BTC-USD,2020-09-13 06:33:00,10539.283203125,10539.283203125,0.0,10539.283203125,10539.283203125
35,BTC-USD,2020-09-13 06:32:00,10550.3310546875,10550.3310546875,0.0,10550.3310546875,10550.3310546875
36,BTC-USD,2020-09-13 06:31:00,10553.388671875,10553.388671875,36806656.0,10553.388671875,10553.388671875
37,BTC-USD,2020-09-13 06:30:00,10545.421875,10545.421875,61317120.0,10545.421875,10545.421875
38,BTC-USD,2020-09-13 06:29:00,10546.72265625,10546.72265625,0.0,10546.72265625,10546.72265625
39,BTC-USD,2020-09-13 06:28:00,10549.59765625,10549.59765625,35708928.0,10549.59765625,10549.59765625
40,BTC-USD,2020-09-13 06:27:00,10546.986328125,10546.986328125,72257536.0,10546.986328125,10546.986328125
41,BTC-USD,2020-09-13 06:26:00,10538.7939453125,10538.7939453125,0.0,10538.7939453125,10538.7939453125
42,BTC-USD,2020-09-13 06:25:00,10545.8642578125,10545.8642578125,44503040.0,10545.8642578125,10545.8642578125
43,BTC-USD,2020-09-13 06:24:00,10531.919921875,10531.919921875,69505024.0,10531.919921875,10531.919921875
44,BTC-USD,2020-09-13 06:23:00,10532.494140625,10532.494140625,1748992.0,10532.494140625,10532.494140625
45,BTC-USD,2020-09-13 06:22:00,10530.337890625,10530.337890625,35921920.0,10530.337890625,10530.337890625
46,BTC-USD,2020-09-13 06:21:00,10531.7998046875,10531.7998046875,49209344.0,10531.7998046875,10531.7998046875
47,BTC-USD,2020-09-13 06:20:00,10539.35546875,10539.35546875,7274496.0,10539.35546875,10539.35546875
48,BTC-USD,2020-09-13 06:19:00,10538.6826171875,10538.6826171875,3715072.0,10538.6826171875,10538.6826171875
49,BTC-USD,2020-09-13 06:18:00,10543.662109375,10543.662109375,50147328.0,10543.662109375,10543.662109375
50,BTC-USD,2020-09-13 06:17:00,10543.111328125,10543.111328125,41582592.0,10543.111328125,10543.111328125
51,BTC-USD,2020-09-13 06:16:00,10543.4541015625,10543.4541015625,5791744.0,10543.4541015625,10543.4541015625
52,BTC-USD,2020-09-13 06:15:00,10543.7509765625,10543.7509765625,15986688.0,10543.7509765625,10543.7509765625
53,BTC-USD,2020-09-13 06:14:00,10540.3388671875,10540.3388671875,35246080.0,10540.3388671875,10540.3388671875
54,BTC-USD,2020-09-13 06:13:00,10540.9951171875,10540.9951171875,73768960.0,10540.9951171875,10540.9951171875
55,BTC-USD,2020-09-13 06:12:00,10542.0478515625,10542.0478515625,18329600.0,10542.0478515625,10542.0478515625
56,BTC-USD,2020-09-13 06:11:00,10536.1259765625,10536.1259765625,26759168.0,10536.1259765625,10536.1259765625
57,BTC-USD,2020-09-13 06:10:00,10547.1162109375,10547.1162109375,30543872.0,10547.1162109375,10547.1162109375
58,BTC-USD,2020-09-13 06:09:00,10551.3662109375,10551.3662109375,19308544.0,10551.3662109375,10551.3662109375
59,BTC-USD,2020-09-13 06:08:00,10551.9072265625,10551.9072265625,21708800.0,10551.9072265625,10551.9072265625
60,BTC-USD,2020-09-13 06:07:00,10559.6015625,10559.6015625,64839680.0,10559.6015625,10559.6015625
61,BTC-USD,2020-09-13 06:06:00,10541.865234375,10541.865234375,917504.0,10541.865234375,10541.865234375
62,BTC-USD,2020-09-13 06:05:00,10542.5751953125,10542.5751953125,26320896.0,10542.5751953125,10542.5751953125
63,BTC-USD,2020-09-13 06:04:00,10543.505859375,10543.505859375,79482880.0,10543.505859375,10543.505859375
64,BTC-USD,2020-09-13 06:03:00,10536.216796875,10536.216796875,0.0,10536.216796875,10536.216796875
65,BTC-USD,2020-09-13 06:02:00,10535.7734375,10535.7734375,47435776.0,10535.7734375,10535.7734375
66,BTC-USD,2020-09-13 06:01:00,10547.0478515625,10547.0478515625,49131520.0,10547.0478515625,10547.0478515625
67,BTC-USD,2020-09-13 06:00:00,10545.5869140625,10545.5869140625,3051520.0,10545.5869140625,10545.5869140625
68,BTC-USD,2020-09-13 05:59:00,10537.1328125,10537.1328125,30638080.0,10537.1328125,10537.1328125
69,BTC-USD,2020-09-13 05:58:00,10537.990234375,10537.990234375,0.0,10537.990234375,10537.990234375
70,BTC-USD,2020-09-13 05:57:00,10548.19140625,10548.19140625,86450176.0,10548.19140625,10548.19140625
71,BTC-USD,2020-09-13 05:56:00,10543.2529296875,10543.2529296875,7581696.0,10543.2529296875,10543.2529296875
72,BTC-USD,2020-09-13 05:55:00,10543.90234375,10543.90234375,73404416.0,10543.90234375,10543.90234375
73,BTC-USD,2020-09-13 05:54:00,10542.04296875,10542.04296875,15200256.0,10542.04296875,10542.04296875
74,BTC-USD,2020-09-13 05:53:00,10546.7587890625,10546.7587890625,31834112.0,10546.7587890625,10546.7587890625
75,BTC-USD,2020-09-13 05:52:00,10546.4462890625,10546.4462890625,48640000.0,10546.4462890625,10546.4462890625
76,BTC-USD,2020-09-13 05:51:00,10549.25,10549.25,8609792.0,10549.25,10549.25
77,BTC-USD,2020-09-13 05:50:00,10549.5546875,10549.5546875,26210304.0,10549.5546875,10549.5546875
78,BTC-USD,2020-09-13 05:49:00,10549.498046875,10549.498046875,54083584.0,10549.498046875,10549.498046875
79,BTC-USD,2020-09-13 05:48:00,10558.1328125,10558.1328125,15450112.0,10558.1328125,10558.1328125
80,BTC-USD,2020-09-13 05:47:00,10535.501953125,10535.501953125,121499648.0,10535.501953125,10535.501953125
81,BTC-USD,2020-09-13 05:46:00,10547.498046875,10547.498046875,0.0,10547.498046875,10547.498046875
82,BTC-USD,2020-09-13 05:45:00,10548.763671875,10548.763671875,27574272.0,10548.763671875,10548.763671875
83,BTC-USD,2020-09-13 05:44:00,10551.0,10551.0,40484864.0,10551.0,10551.0
84,BTC-USD,2020-09-13 05:43:00,10542.1787109375,10542.1787109375,32722944.0,10542.1787109375,10542.1787109375
85,BTC-USD,2020-09-13 05:42:00,10544.02734375,10544.02734375,61067264.0,10544.02734375,10544.02734375
86,BTC-USD,2020-09-13 05:41:00,10547.7548828125,10547.7548828125,42086400.0,10547.7548828125,10547.7548828125
87,BTC-USD,2020-09-13 05:40:00,10552.7314453125,10552.7314453125,0.0,10552.7314453125,10552.7314453125
88,BTC-USD,2020-09-13 05:39:00,10551.568359375,10551.568359375,33161216.0,10551.568359375,10551.568359375
89,BTC-USD,2020-09-13 05:38:00,10543.6455078125,10543.6455078125,57073664.0,10543.6455078125,10543.6455078125
90,BTC-USD,2020-09-13 05:37:00,10543.2255859375,10543.2255859375,49659904.0,10543.2255859375,10543.2255859375
91,BTC-USD,2020-09-13 05:36:00,10549.0908203125,10549.0908203125,41033728.0,10549.0908203125,10549.0908203125
