symbol,date,volume,open,high,low,close
VRSN,2020-09-14 15:59:00,18184.0,202.36000061035156,202.41000366210938,201.97000122070312,202.0
VRSN,2020-09-14 15:58:00,16472.0,202.1699981689453,202.28500366210938,202.0500030517578,202.28500366210938
VRSN,2020-09-14 15:57:00,4939.0,202.2100067138672,202.24000549316406,202.0,202.1300048828125
VRSN,2020-09-14 15:56:00,7883.0,202.35000610351562,202.35000610351562,202.1699981689453,202.22000122070312
VRSN,2020-09-14 15:55:00,5106.0,202.27999877929688,202.41000366210938,202.25,202.30999755859375
VRSN,2020-09-14 15:54:00,4290.0,202.5050048828125,202.5500030517578,202.36000061035156,202.36000061035156
VRSN,2020-09-14 15:53:00,3806.0,202.6300048828125,202.6300048828125,202.49000549316406,202.49000549316406
VRSN,2020-09-14 15:52:00,4292.0,202.99000549316406,203.00999450683594,202.67999267578125,202.75
VRSN,2020-09-14 15:51:00,3089.0,203.0399932861328,203.07000732421875,202.9250030517578,202.9499969482422
VRSN,2020-09-14 15:50:00,5574.0,203.0,203.0399932861328,202.86000061035156,203.02499389648438
VRSN,2020-09-14 15:49:00,4806.0,202.8000030517578,203.02000427246094,202.77999877929688,203.00999450683594
VRSN,2020-09-14 15:48:00,4353.0,202.66000366210938,202.82000732421875,202.6199951171875,202.82000732421875
VRSN,2020-09-14 15:47:00,3275.0,202.5800018310547,202.6699981689453,202.52000427246094,202.6699981689453
VRSN,2020-09-14 15:46:00,1841.0,202.57000732421875,202.60000610351562,202.49000549316406,202.60000610351562
VRSN,2020-09-14 15:45:00,1155.0,202.6199951171875,202.63999938964844,202.6199951171875,202.6300048828125
VRSN,2020-09-14 15:44:00,1501.0,202.61000061035156,202.67999267578125,202.58999633789062,202.58999633789062
VRSN,2020-09-14 15:43:00,2230.0,202.5800018310547,202.5800018310547,202.47000122070312,202.5749969482422
VRSN,2020-09-14 15:42:00,2174.0,202.49000549316406,202.60000610351562,202.49000549316406,202.57000732421875
VRSN,2020-09-14 15:41:00,1158.0,202.4250030517578,202.5500030517578,202.4250030517578,202.5500030517578
VRSN,2020-09-14 15:40:00,1605.0,202.5,202.5500030517578,202.47500610351562,202.5500030517578
VRSN,2020-09-14 15:39:00,1408.0,202.50999450683594,202.50999450683594,202.4600067138672,202.47000122070312
VRSN,2020-09-14 15:38:00,2283.0,202.22500610351562,202.47000122070312,202.1699981689453,202.47000122070312
VRSN,2020-09-14 15:37:00,3235.0,202.2100067138672,202.25999450683594,202.17999267578125,202.25999450683594
VRSN,2020-09-14 15:36:00,656.0,202.2100067138672,202.2100067138672,202.14999389648438,202.14999389648438
VRSN,2020-09-14 15:35:00,2416.0,202.13999938964844,202.27000427246094,202.1199951171875,202.2100067138672
VRSN,2020-09-14 15:34:00,513.0,202.15499877929688,202.1649932861328,202.15499877929688,202.1649932861328
VRSN,2020-09-14 15:33:00,1722.0,202.0500030517578,202.17999267578125,202.0500030517578,202.11000061035156
VRSN,2020-09-14 15:32:00,903.0,202.10000610351562,202.10000610351562,202.0500030517578,202.0500030517578
VRSN,2020-09-14 15:31:00,2804.0,202.35000610351562,202.35000610351562,202.16000366210938,202.24000549316406
VRSN,2020-09-14 15:30:00,1049.0,202.2899932861328,202.41000366210938,202.2899932861328,202.41000366210938
VRSN,2020-09-14 15:29:00,631.0,202.27000427246094,202.27000427246094,202.22000122070312,202.22000122070312
VRSN,2020-09-14 15:28:00,625.0,202.32000732421875,202.32000732421875,202.32000732421875,202.32000732421875
VRSN,2020-09-14 15:27:00,2835.0,202.14999389648438,202.30999755859375,202.11000061035156,202.30999755859375
VRSN,2020-09-14 15:26:00,823.0,202.19000244140625,202.19000244140625,202.1699981689453,202.19000244140625
VRSN,2020-09-14 15:25:00,2115.0,202.16000366210938,202.17999267578125,202.10000610351562,202.10000610351562
VRSN,2020-09-14 15:24:00,1662.0,202.1300048828125,202.1300048828125,202.05999755859375,202.08999633789062
VRSN,2020-09-14 15:23:00,1831.0,202.1300048828125,202.1699981689453,202.0500030517578,202.1699981689453
VRSN,2020-09-14 15:22:00,2921.0,202.32000732421875,202.33999633789062,202.1300048828125,202.1999969482422
VRSN,2020-09-14 15:21:00,709.0,202.4499969482422,202.4499969482422,202.3699951171875,202.39999389648438
