symbol,date,open,close,high,volume,low
SGE.L,2020-09-11 16:29:00,723.4000244140625,722.7999877929688,723.5999755859375,3329.0,722.7999877929688
SGE.L,2020-09-11 16:28:00,723.5999755859375,723.2000122070312,723.5999755859375,4987.0,723.0
SGE.L,2020-09-11 16:27:00,723.7999877929688,723.4000244140625,724.0,2826.0,723.4000244140625
SGE.L,2020-09-11 16:26:00,723.5999755859375,723.5999755859375,723.7999877929688,3858.0,723.5999755859375
SGE.L,2020-09-11 16:25:00,723.7999877929688,723.5999755859375,723.7999877929688,3080.0,723.2000122070312
SGE.L,2020-09-11 16:24:00,723.7999877929688,724.0,724.0,755.0,723.7999877929688
SGE.L,2020-09-11 16:23:00,724.0,723.5999755859375,724.0,1923.0,723.5999755859375
SGE.L,2020-09-11 16:22:00,723.5999755859375,724.0,724.2000122070312,4160.0,723.5999755859375
SGE.L,2020-09-11 16:21:00,724.0,723.4000244140625,724.0,2608.0,723.2000122070312
SGE.L,2020-09-11 16:20:00,724.4000244140625,724.0,724.5999755859375,1658.0,724.0
SGE.L,2020-09-11 16:19:00,725.0,724.4000244140625,725.0,1778.0,724.4000244140625
SGE.L,2020-09-11 16:18:00,724.4000244140625,724.4000244140625,724.4000244140625,1211.0,724.4000244140625
SGE.L,2020-09-11 16:17:00,724.4000244140625,724.2000122070312,725.0,4164.0,724.2000122070312
SGE.L,2020-09-11 16:16:00,724.2000122070312,724.4000244140625,724.4000244140625,1152.0,724.2000122070312
SGE.L,2020-09-11 16:15:00,724.0,724.2000122070312,724.4000244140625,3520.0,724.0
SGE.L,2020-09-11 16:14:00,723.7999877929688,724.0,724.0,559.0,723.7999877929688
SGE.L,2020-09-11 16:13:00,724.4000244140625,723.7999877929688,724.4000244140625,2441.0,723.7999877929688
SGE.L,2020-09-11 16:12:00,723.5999755859375,724.4000244140625,724.4000244140625,1168.0,723.5999755859375
SGE.L,2020-09-11 16:11:00,723.7999877929688,723.5999755859375,723.7999877929688,1979.0,723.5999755859375
SGE.L,2020-09-11 16:10:00,724.5999755859375,724.0,724.5999755859375,2702.0,723.5999755859375
SGE.L,2020-09-11 16:09:00,724.0,725.0,725.0,931.0,724.0
SGE.L,2020-09-11 16:08:00,724.0,724.0,724.0,847.0,724.0
SGE.L,2020-09-11 16:07:00,723.7999877929688,723.7999877929688,723.7999877929688,498.0,723.7999877929688
SGE.L,2020-09-11 16:06:00,724.0,723.7999877929688,724.0,2425.0,723.7999877929688
