symbol,date,open,close,volume,high,low
BA.L,2020-09-11 16:29:00,508.0,508.20001220703125,14386.0,508.3999938964844,507.79998779296875
BA.L,2020-09-11 16:28:00,508.20001220703125,508.0,4042.0,508.20001220703125,508.0
BA.L,2020-09-11 16:27:00,507.79998779296875,508.20001220703125,14054.0,508.20001220703125,507.6000061035156
BA.L,2020-09-11 16:26:00,507.6000061035156,507.79998779296875,6479.0,507.79998779296875,507.5459899902344
BA.L,2020-09-11 16:25:00,507.6000061035156,507.3999938964844,9275.0,507.6000061035156,507.3999938964844
BA.L,2020-09-11 16:24:00,507.6000061035156,507.6000061035156,2092.0,507.6000061035156,507.6000061035156
BA.L,2020-09-11 16:23:00,507.79998779296875,507.79998779296875,480.0,507.79998779296875,507.79998779296875
BA.L,2020-09-11 16:22:00,507.79998779296875,507.6000061035156,2292.0,507.79998779296875,507.6000061035156
BA.L,2020-09-11 16:21:00,507.79998779296875,507.6000061035156,5160.0,507.79998779296875,507.6000061035156
BA.L,2020-09-11 16:20:00,508.3999938964844,507.79998779296875,52768.0,508.6000061035156,507.79998779296875
BA.L,2020-09-11 16:19:00,508.6000061035156,508.6000061035156,384.0,508.6000061035156,508.6000061035156
BA.L,2020-09-11 16:18:00,508.3999938964844,508.3999938964844,4041.0,508.3999938964844,508.20001220703125
BA.L,2020-09-11 16:17:00,508.0,508.20001220703125,2665.0,508.20001220703125,508.0
BA.L,2020-09-11 16:16:00,508.0,507.79998779296875,5966.0,508.20001220703125,507.79998779296875
BA.L,2020-09-11 16:15:00,507.6000061035156,507.6719970703125,2418.0,507.6719970703125,507.6000061035156
BA.L,2020-09-11 16:14:00,507.79998779296875,507.6000061035156,577.0,507.79998779296875,507.6000061035156
BA.L,2020-09-11 16:13:00,507.6960144042969,507.79998779296875,4865.0,507.8949890136719,507.6960144042969
BA.L,2020-09-11 16:12:00,507.79998779296875,507.79998779296875,3.0,507.79998779296875,507.79998779296875
BA.L,2020-09-11 16:11:00,507.79998779296875,507.6000061035156,4044.0,507.79998779296875,507.6000061035156
BA.L,2020-09-11 16:10:00,508.3999938964844,508.20001220703125,4469.0,508.3999938964844,508.20001220703125
BA.L,2020-09-11 16:09:00,508.20001220703125,508.3999938964844,1868.0,508.3999938964844,508.20001220703125
BA.L,2020-09-11 16:08:00,507.3999938964844,508.20001220703125,1562.0,508.20001220703125,507.3999938964844
BA.L,2020-09-11 16:07:00,507.20001220703125,507.3999938964844,34306.0,507.3999938964844,507.0
BA.L,2020-09-11 16:06:00,507.20001220703125,507.20001220703125,16638.0,507.20001220703125,507.0
BA.L,2020-09-11 16:05:00,507.3999938964844,507.20001220703125,4212.0,507.3999938964844,507.20001220703125
BA.L,2020-09-11 16:04:00,507.0,507.20001220703125,1476.0,507.20001220703125,507.0
BA.L,2020-09-11 16:03:00,506.79998779296875,506.8970031738281,392.0,506.8970031738281,506.6000061035156
BA.L,2020-09-11 16:02:00,506.20001220703125,506.79998779296875,11948.0,506.79998779296875,506.20001220703125
BA.L,2020-09-11 16:01:00,506.20001220703125,506.20001220703125,19208.0,506.20001220703125,506.0
BA.L,2020-09-11 16:00:00,506.3999938964844,506.3999938964844,828.0,506.3999938964844,506.3999938964844
BA.L,2020-09-11 15:59:00,506.6000061035156,506.3999938964844,1479.0,506.6000061035156,506.20001220703125
BA.L,2020-09-11 15:58:00,506.3999938964844,506.3999938964844,2854.0,506.6000061035156,506.3999938964844
BA.L,2020-09-11 15:57:00,506.0,506.0,2000.0,506.0,506.0
BA.L,2020-09-11 15:56:00,506.3999938964844,506.20001220703125,3042.0,506.3999938964844,506.20001220703125
BA.L,2020-09-11 15:54:00,506.6000061035156,506.0,23588.0,506.6000061035156,506.0
BA.L,2020-09-11 15:53:00,506.3999938964844,506.6000061035156,2950.0,506.6000061035156,506.3999938964844
BA.L,2020-09-11 15:52:00,506.0,506.20001220703125,3171.0,506.20001220703125,506.0
BA.L,2020-09-11 15:51:00,505.79998779296875,506.20001220703125,16892.0,506.6000061035156,505.79998779296875
BA.L,2020-09-11 15:50:00,505.3999938964844,505.79998779296875,9919.0,506.0,505.3999938964844
BA.L,2020-09-11 15:49:00,505.20001220703125,505.3999938964844,6880.0,505.3999938964844,505.20001220703125
BA.L,2020-09-11 15:48:00,505.20001220703125,504.79998779296875,4704.0,505.20001220703125,504.79998779296875
BA.L,2020-09-11 15:47:00,505.3999938964844,505.3999938964844,2357.0,505.3999938964844,505.3999938964844
BA.L,2020-09-11 15:46:00,505.79998779296875,505.6000061035156,3927.0,506.0,505.6000061035156
BA.L,2020-09-11 15:45:00,506.0,505.6000061035156,11545.0,506.0,505.6000061035156
BA.L,2020-09-11 15:43:00,506.0,505.79998779296875,6065.0,506.0,505.79998779296875
BA.L,2020-09-11 15:42:00,506.0,506.20001220703125,9763.0,506.20001220703125,506.0
BA.L,2020-09-11 15:41:00,505.3999938964844,506.0,3554.0,506.0,505.20001220703125
BA.L,2020-09-11 15:40:00,505.20001220703125,505.3999938964844,1001.0,505.3999938964844,505.20001220703125
BA.L,2020-09-11 15:39:00,505.20001220703125,505.0364990234375,3993.0,505.20001220703125,505.0364990234375
BA.L,2020-09-11 15:38:00,505.0,505.0,2546.0,505.09698486328125,505.0
BA.L,2020-09-11 15:37:00,505.3999938964844,505.20001220703125,2733.0,505.3999938964844,505.20001220703125
BA.L,2020-09-11 15:36:00,505.6000061035156,505.3999938964844,492.0,505.6000061035156,505.3999938964844
BA.L,2020-09-11 15:35:00,505.20001220703125,505.3999938964844,4866.0,505.3999938964844,505.20001220703125
BA.L,2020-09-11 15:34:00,505.3999938964844,505.20001220703125,5326.0,505.3999938964844,505.20001220703125
BA.L,2020-09-11 15:33:00,505.3999938964844,505.3999938964844,2139.0,505.3999938964844,505.3999938964844
BA.L,2020-09-11 15:32:00,504.6000061035156,505.20001220703125,12333.0,505.20001220703125,504.6000061035156
BA.L,2020-09-11 15:31:00,504.6000061035156,504.79998779296875,2627.0,504.79998779296875,504.6000061035156
BA.L,2020-09-11 15:30:00,505.0,505.0,14039.0,505.0,505.0
BA.L,2020-09-11 15:29:00,504.79998779296875,505.0,8125.0,505.0,504.79998779296875
BA.L,2020-09-11 15:28:00,504.6000061035156,504.6000061035156,5220.0,504.6000061035156,504.3999938964844
BA.L,2020-09-11 15:27:00,504.79998779296875,504.79998779296875,360.0,504.79998779296875,504.79998779296875
BA.L,2020-09-11 15:26:00,504.6000061035156,504.3999938964844,2377.0,504.6000061035156,504.3999938964844
BA.L,2020-09-11 15:25:00,504.6000061035156,504.79998779296875,4471.0,504.79998779296875,504.6000061035156
BA.L,2020-09-11 15:24:00,504.3999938964844,504.6000061035156,5402.0,504.6000061035156,504.3999938964844
BA.L,2020-09-11 15:23:00,504.79998779296875,504.79998779296875,313.0,504.79998779296875,504.79998779296875
BA.L,2020-09-11 15:22:00,504.3999938964844,504.6000061035156,9254.0,504.6000061035156,504.3999938964844
BA.L,2020-09-11 15:21:00,504.6000061035156,504.3999938964844,2529.0,504.6000061035156,504.3999938964844
BA.L,2020-09-11 15:20:00,504.6000061035156,504.6000061035156,4621.0,504.6000061035156,504.6000061035156
BA.L,2020-09-11 15:18:00,505.6000061035156,504.79998779296875,8159.0,505.6000061035156,504.79998779296875
BA.L,2020-09-11 15:17:00,505.20001220703125,505.20001220703125,800.0,505.20001220703125,505.20001220703125
BA.L,2020-09-11 15:16:00,504.79998779296875,505.20001220703125,2449.0,505.20001220703125,504.79998779296875
BA.L,2020-09-11 15:15:00,504.20001220703125,504.6000061035156,1554.0,504.6000061035156,504.20001220703125
BA.L,2020-09-11 15:14:00,504.3999938964844,504.3999938964844,873.0,504.3999938964844,504.3999938964844
BA.L,2020-09-11 15:13:00,504.49700927734375,504.3999938964844,2957.0,504.49700927734375,504.20001220703125
BA.L,2020-09-11 15:12:00,503.6000061035156,504.3999938964844,5280.0,504.3999938964844,503.6000061035156
BA.L,2020-09-11 15:11:00,503.3999938964844,503.79998779296875,6665.0,503.79998779296875,503.3999938964844
BA.L,2020-09-11 15:10:00,503.79998779296875,503.6000061035156,5654.0,503.89801025390625,503.6000061035156
BA.L,2020-09-11 15:09:00,504.20001220703125,504.0,4845.0,504.20001220703125,503.79998779296875
BA.L,2020-09-11 15:08:00,504.3999938964844,504.3999938964844,12181.0,504.79998779296875,504.3999938964844
BA.L,2020-09-11 15:07:00,504.3999938964844,504.3999938964844,957.0,504.3999938964844,504.3999938964844
BA.L,2020-09-11 15:06:00,504.6000061035156,504.6000061035156,1884.0,504.6000061035156,504.6000061035156
BA.L,2020-09-11 15:05:00,504.20001220703125,504.79998779296875,4365.0,504.79998779296875,504.20001220703125
BA.L,2020-09-11 15:04:00,504.0,504.20001220703125,4362.0,504.3999938964844,504.0
BA.L,2020-09-11 15:03:00,503.87298583984375,503.87298583984375,3215.0,503.87298583984375,503.87298583984375
BA.L,2020-09-11 15:02:00,504.0,504.0,7345.0,504.20001220703125,504.0
BA.L,2020-09-11 15:01:00,503.79998779296875,503.9624938964844,4236.0,504.0,503.79998779296875
BA.L,2020-09-11 15:00:00,503.79998779296875,503.79998779296875,11108.0,504.0,503.72601318359375
BA.L,2020-09-11 14:59:00,503.3999938964844,503.5635070800781,167.0,503.6000061035156,503.3999938964844
BA.L,2020-09-11 14:58:00,503.3999938964844,503.3999938964844,20.0,503.3999938964844,503.3999938964844
BA.L,2020-09-11 14:57:00,503.79998779296875,503.6000061035156,3674.0,503.79998779296875,503.6000061035156
BA.L,2020-09-11 14:56:00,504.20001220703125,503.79998779296875,3735.0,504.20001220703125,503.6000061035156
BA.L,2020-09-11 14:55:00,504.6000061035156,504.3999938964844,4561.0,504.6000061035156,504.3999938964844
BA.L,2020-09-11 14:54:00,504.79998779296875,505.0,1068.0,505.0,504.79998779296875
BA.L,2020-09-11 14:53:00,504.3999938964844,504.6000061035156,3510.0,504.6000061035156,504.3999938964844
BA.L,2020-09-11 14:52:00,504.6000061035156,504.3999938964844,5779.0,504.6000061035156,504.3999938964844
BA.L,2020-09-11 14:51:00,504.79998779296875,504.3999938964844,60.0,504.79998779296875,504.3999938964844
BA.L,2020-09-11 14:50:00,505.0,505.0,2743.0,505.0,505.0
BA.L,2020-09-11 14:49:00,505.20001220703125,505.20001220703125,1360.0,505.20001220703125,505.20001220703125
BA.L,2020-09-11 14:48:00,505.0,505.0,1492.0,505.0,505.0
BA.L,2020-09-11 14:47:00,505.20001220703125,505.20001220703125,1965.0,505.20001220703125,505.20001220703125
BA.L,2020-09-11 14:46:00,505.20001220703125,505.20001220703125,1260.0,505.20001220703125,505.20001220703125
BA.L,2020-09-11 14:45:00,505.0,505.0,3676.0,505.0,504.79998779296875
BA.L,2020-09-11 14:44:00,505.20001220703125,505.0,834.0,505.20001220703125,505.0
BA.L,2020-09-11 14:43:00,505.0,505.20001220703125,2817.0,505.20001220703125,505.0
BA.L,2020-09-11 14:42:00,504.79998779296875,504.6000061035156,3503.0,504.79998779296875,504.6000061035156
BA.L,2020-09-11 14:41:00,504.79998779296875,505.0,4634.0,505.20001220703125,504.79998779296875
BA.L,2020-09-11 14:40:00,504.3999938964844,504.3999938964844,758.0,504.3999938964844,504.3999938964844
BA.L,2020-09-11 14:39:00,504.6000061035156,504.3999938964844,1098.0,504.6000061035156,504.3999938964844
BA.L,2020-09-11 14:38:00,504.20001220703125,504.79998779296875,12631.0,505.20001220703125,504.20001220703125
BA.L,2020-09-11 14:37:00,503.79998779296875,504.20001220703125,47572.0,504.20001220703125,503.79998779296875
BA.L,2020-09-11 14:36:00,504.20001220703125,503.79998779296875,36787.0,504.20001220703125,503.79998779296875
BA.L,2020-09-11 14:35:00,504.072998046875,504.3999938964844,4254.0,504.6000061035156,504.072998046875
