,symbol,date,open,close,volume,high,low
0,BA.L,2020-09-11 16:29:00,508.0,508.20001220703125,14386.0,508.3999938964844,507.7999877929688
1,BA.L,2020-09-11 16:28:00,508.20001220703125,508.0,4042.0,508.20001220703125,508.0
2,BA.L,2020-09-11 16:27:00,507.7999877929688,508.20001220703125,14054.0,508.20001220703125,507.6000061035156
3,BA.L,2020-09-11 16:26:00,507.6000061035156,507.7999877929688,6479.0,507.7999877929688,507.5459899902344
4,BA.L,2020-09-11 16:25:00,507.6000061035156,507.3999938964844,9275.0,507.6000061035156,507.3999938964844
5,BA.L,2020-09-11 16:24:00,507.6000061035156,507.6000061035156,2092.0,507.6000061035156,507.6000061035156
6,BA.L,2020-09-11 16:23:00,507.7999877929688,507.7999877929688,480.0,507.7999877929688,507.7999877929688
7,BA.L,2020-09-11 16:22:00,507.7999877929688,507.6000061035156,2292.0,507.7999877929688,507.6000061035156
8,BA.L,2020-09-11 16:21:00,507.7999877929688,507.6000061035156,5160.0,507.7999877929688,507.6000061035156
9,BA.L,2020-09-11 16:20:00,508.3999938964844,507.7999877929688,52768.0,508.6000061035156,507.7999877929688
10,BA.L,2020-09-11 16:19:00,508.6000061035156,508.6000061035156,384.0,508.6000061035156,508.6000061035156
11,BA.L,2020-09-11 16:18:00,508.3999938964844,508.3999938964844,4041.0,508.3999938964844,508.20001220703125
12,BA.L,2020-09-11 16:17:00,508.0,508.20001220703125,2665.0,508.20001220703125,508.0
13,BA.L,2020-09-11 16:16:00,508.0,507.7999877929688,5966.0,508.20001220703125,507.7999877929688
14,BA.L,2020-09-11 16:15:00,507.6000061035156,507.6719970703125,2418.0,507.6719970703125,507.6000061035156
15,BA.L,2020-09-11 16:14:00,507.7999877929688,507.6000061035156,577.0,507.7999877929688,507.6000061035156
16,BA.L,2020-09-11 16:13:00,507.6960144042969,507.7999877929688,4865.0,507.8949890136719,507.6960144042969
17,BA.L,2020-09-11 16:12:00,507.7999877929688,507.7999877929688,3.0,507.7999877929688,507.7999877929688
18,BA.L,2020-09-11 16:11:00,507.7999877929688,507.6000061035156,4044.0,507.7999877929688,507.6000061035156
19,BA.L,2020-09-11 16:10:00,508.3999938964844,508.20001220703125,4469.0,508.3999938964844,508.20001220703125
20,BA.L,2020-09-11 16:09:00,508.20001220703125,508.3999938964844,1868.0,508.3999938964844,508.20001220703125
21,BA.L,2020-09-11 16:08:00,507.3999938964844,508.20001220703125,1562.0,508.20001220703125,507.3999938964844
22,BA.L,2020-09-11 16:07:00,507.20001220703125,507.3999938964844,34306.0,507.3999938964844,507.0
23,BA.L,2020-09-11 16:06:00,507.20001220703125,507.20001220703125,16638.0,507.20001220703125,507.0
24,BA.L,2020-09-11 16:05:00,507.3999938964844,507.20001220703125,4212.0,507.3999938964844,507.20001220703125
25,BA.L,2020-09-11 16:04:00,507.0,507.20001220703125,1476.0,507.20001220703125,507.0
26,BA.L,2020-09-11 16:03:00,506.7999877929688,506.8970031738281,392.0,506.8970031738281,506.6000061035156
27,BA.L,2020-09-11 16:02:00,506.20001220703125,506.7999877929688,11948.0,506.7999877929688,506.20001220703125
28,BA.L,2020-09-11 16:01:00,506.20001220703125,506.20001220703125,19208.0,506.20001220703125,506.0
29,BA.L,2020-09-11 16:00:00,506.3999938964844,506.3999938964844,828.0,506.3999938964844,506.3999938964844
30,BA.L,2020-09-11 15:59:00,506.6000061035156,506.3999938964844,1479.0,506.6000061035156,506.20001220703125
31,BA.L,2020-09-11 15:58:00,506.3999938964844,506.3999938964844,2854.0,506.6000061035156,506.3999938964844
32,BA.L,2020-09-11 15:57:00,506.0,506.0,2000.0,506.0,506.0
33,BA.L,2020-09-11 15:56:00,506.3999938964844,506.20001220703125,3042.0,506.3999938964844,506.20001220703125
34,BA.L,2020-09-11 15:54:00,506.6000061035156,506.0,23588.0,506.6000061035156,506.0
35,BA.L,2020-09-11 15:53:00,506.3999938964844,506.6000061035156,2950.0,506.6000061035156,506.3999938964844
36,BA.L,2020-09-11 15:52:00,506.0,506.20001220703125,3171.0,506.20001220703125,506.0
37,BA.L,2020-09-11 15:51:00,505.7999877929688,506.20001220703125,16892.0,506.6000061035156,505.7999877929688
38,BA.L,2020-09-11 15:50:00,505.3999938964844,505.7999877929688,9919.0,506.0,505.3999938964844
39,BA.L,2020-09-11 15:49:00,505.20001220703125,505.3999938964844,6880.0,505.3999938964844,505.20001220703125
40,BA.L,2020-09-11 15:48:00,505.20001220703125,504.7999877929688,4704.0,505.20001220703125,504.7999877929688
41,BA.L,2020-09-11 15:47:00,505.3999938964844,505.3999938964844,2357.0,505.3999938964844,505.3999938964844
42,BA.L,2020-09-11 15:46:00,505.7999877929688,505.6000061035156,3927.0,506.0,505.6000061035156
43,BA.L,2020-09-11 15:45:00,506.0,505.6000061035156,11545.0,506.0,505.6000061035156
44,BA.L,2020-09-11 15:43:00,506.0,505.7999877929688,6065.0,506.0,505.7999877929688
45,BA.L,2020-09-11 15:42:00,506.0,506.20001220703125,9763.0,506.20001220703125,506.0
46,BA.L,2020-09-11 15:41:00,505.3999938964844,506.0,3554.0,506.0,505.20001220703125
47,BA.L,2020-09-11 15:40:00,505.20001220703125,505.3999938964844,1001.0,505.3999938964844,505.20001220703125
48,BA.L,2020-09-11 15:39:00,505.20001220703125,505.0364990234375,3993.0,505.20001220703125,505.0364990234375
49,BA.L,2020-09-11 15:38:00,505.0,505.0,2546.0,505.09698486328125,505.0
50,BA.L,2020-09-11 15:37:00,505.3999938964844,505.20001220703125,2733.0,505.3999938964844,505.20001220703125
51,BA.L,2020-09-11 15:36:00,505.6000061035156,505.3999938964844,492.0,505.6000061035156,505.3999938964844
52,BA.L,2020-09-11 15:35:00,505.20001220703125,505.3999938964844,4866.0,505.3999938964844,505.20001220703125
