symbol,date,volume,open,high,low,close
DOCU,2020-09-14 15:59:00,58219.0,202.94000244140625,203.10000610351562,202.83009338378906,202.94000244140625
DOCU,2020-09-14 15:58:00,23072.0,202.9199981689453,203.0,202.77999877929688,202.94000244140625
DOCU,2020-09-14 15:57:00,20064.0,202.89999389648438,202.9199981689453,202.6999969482422,202.9199981689453
DOCU,2020-09-14 15:56:00,15537.0,202.91000366210938,202.93409729003906,202.63499450683594,202.85560607910156
DOCU,2020-09-14 15:55:00,16200.0,202.8300018310547,202.99000549316406,202.7200927734375,202.9199981689453
DOCU,2020-09-14 15:54:00,32616.0,202.80999755859375,203.41000366210938,202.66000366210938,202.6750030517578
DOCU,2020-09-14 15:53:00,14956.0,202.60000610351562,202.8699951171875,202.4199981689453,202.75999450683594
DOCU,2020-09-14 15:52:00,10416.0,202.64999389648438,202.67999267578125,202.35000610351562,202.57000732421875
DOCU,2020-09-14 15:51:00,8217.0,202.8800048828125,202.97999572753906,202.5800018310547,202.64010620117188
DOCU,2020-09-14 15:50:00,14431.0,203.11000061035156,203.11000061035156,202.63999938964844,202.80999755859375
DOCU,2020-09-14 15:49:00,7346.0,202.88999938964844,203.1999969482422,202.8800048828125,203.17999267578125
DOCU,2020-09-14 15:48:00,13583.0,202.77650451660156,203.13999938964844,202.77650451660156,202.9149932861328
DOCU,2020-09-14 15:47:00,6194.0,202.47999572753906,202.85499572753906,202.41009521484375,202.85499572753906
DOCU,2020-09-14 15:46:00,10945.0,202.372802734375,202.4600067138672,202.1999969482422,202.4600067138672
DOCU,2020-09-14 15:45:00,10122.0,202.39999389648438,202.4600067138672,202.17999267578125,202.3800048828125
DOCU,2020-09-14 15:44:00,8081.0,202.66000366210938,202.6999969482422,202.35000610351562,202.35000610351562
DOCU,2020-09-14 15:43:00,4955.0,202.60000610351562,202.66990661621094,202.45010375976562,202.57000732421875
DOCU,2020-09-14 15:42:00,6002.0,202.6844024658203,202.6844024658203,202.5500030517578,202.64999389648438
DOCU,2020-09-14 15:41:00,10073.0,202.94000244140625,202.94000244140625,202.55499267578125,202.6999969482422
DOCU,2020-09-14 15:40:00,12454.0,202.94000244140625,202.99000549316406,202.75,202.89999389648438
DOCU,2020-09-14 15:39:00,6524.0,203.1905059814453,203.1905059814453,202.86500549316406,202.90499877929688
DOCU,2020-09-14 15:38:00,11784.0,202.91000366210938,203.1511993408203,202.88999938964844,203.05389404296875
DOCU,2020-09-14 15:37:00,5189.0,202.75,202.8800048828125,202.75,202.8000030517578
DOCU,2020-09-14 15:36:00,6767.0,202.91000366210938,202.94000244140625,202.8000030517578,202.8000030517578
DOCU,2020-09-14 15:35:00,6814.0,202.8249969482422,202.8800048828125,202.75,202.8249969482422
DOCU,2020-09-14 15:34:00,32718.0,202.77999877929688,203.0,202.69000244140625,202.91000366210938
DOCU,2020-09-14 15:33:00,5662.0,202.50999450683594,202.9499053955078,202.50999450683594,202.77999877929688
DOCU,2020-09-14 15:32:00,4498.0,202.43499755859375,202.6999969482422,202.43499755859375,202.5384063720703
DOCU,2020-09-14 15:31:00,9022.0,202.6699981689453,202.7050018310547,202.38999938964844,202.38999938964844
DOCU,2020-09-14 15:30:00,7000.0,202.6300048828125,202.75,202.50999450683594,202.6999969482422
DOCU,2020-09-14 15:29:00,4539.0,202.82949829101562,202.82949829101562,202.60000610351562,202.6999969482422
DOCU,2020-09-14 15:28:00,7324.0,202.75,202.85000610351562,202.64999389648438,202.77000427246094
DOCU,2020-09-14 15:27:00,5336.0,202.35000610351562,202.7100067138672,202.35000610351562,202.7100067138672
DOCU,2020-09-14 15:26:00,3149.0,202.59500122070312,202.59500122070312,202.3000030517578,202.46499633789062
DOCU,2020-09-14 15:25:00,3516.0,202.2200927734375,202.5399932861328,202.2200927734375,202.4199981689453
DOCU,2020-09-14 15:24:00,8905.0,202.19000244140625,202.41000366210938,202.1300048828125,202.2799072265625
DOCU,2020-09-14 15:23:00,4279.0,202.1649932861328,202.22500610351562,202.02999877929688,202.2100067138672
DOCU,2020-09-14 15:22:00,5435.0,202.35000610351562,202.36000061035156,202.1699981689453,202.17999267578125
DOCU,2020-09-14 15:21:00,4887.0,202.5,202.66000366210938,202.3800048828125,202.3800048828125
DOCU,2020-09-14 15:20:00,2202.0,202.6199951171875,202.6199951171875,202.47000122070312,202.47000122070312
DOCU,2020-09-14 15:19:00,4824.0,202.67919921875,202.6999969482422,202.53439331054688,202.6427001953125
DOCU,2020-09-14 15:18:00,7108.0,202.38999938964844,202.75,202.32000732421875,202.75
DOCU,2020-09-14 15:17:00,4548.0,202.17999267578125,202.30999755859375,202.08999633789062,202.30999755859375
DOCU,2020-09-14 15:16:00,4697.0,202.13009643554688,202.3699951171875,202.05499267578125,202.14999389648438
DOCU,2020-09-14 15:15:00,4253.0,202.33999633789062,202.33999633789062,202.09710693359375,202.1199951171875
DOCU,2020-09-14 15:14:00,4353.0,202.4199981689453,202.49000549316406,202.19009399414062,202.26499938964844
DOCU,2020-09-14 15:13:00,6810.0,202.22999572753906,202.38999938964844,202.2100067138672,202.25
DOCU,2020-09-14 15:12:00,2868.0,202.33999633789062,202.36880493164062,202.1999969482422,202.30499267578125
DOCU,2020-09-14 15:11:00,4675.0,202.02130126953125,202.36500549316406,201.91000366210938,202.36000061035156
DOCU,2020-09-14 15:10:00,4105.0,202.02999877929688,202.05999755859375,201.76010131835938,201.88160705566406
DOCU,2020-09-14 15:09:00,2104.0,202.125,202.25999450683594,202.125,202.16810607910156
DOCU,2020-09-14 15:08:00,4325.0,202.13999938964844,202.25030517578125,201.87010192871094,202.0399932861328
DOCU,2020-09-14 15:07:00,5399.0,202.22000122070312,202.35000610351562,201.9600067138672,202.1999969482422
DOCU,2020-09-14 15:06:00,2797.0,202.14999389648438,202.28709411621094,202.00999450683594,202.22000122070312
DOCU,2020-09-14 15:05:00,10565.0,202.30999755859375,202.38999938964844,202.0399932861328,202.2899932861328
DOCU,2020-09-14 15:04:00,2751.0,202.03480529785156,202.26890563964844,202.03480529785156,202.18380737304688
DOCU,2020-09-14 15:03:00,4871.0,202.38999938964844,202.4055938720703,202.2342071533203,202.4055938720703
DOCU,2020-09-14 15:02:00,2602.0,202.27439880371094,202.5,202.24000549316406,202.5
DOCU,2020-09-14 15:01:00,6953.0,202.27000427246094,202.42999267578125,202.1999969482422,202.39999389648438
DOCU,2020-09-14 15:00:00,7143.0,202.27000427246094,202.57000732421875,202.05499267578125,202.2100067138672
DOCU,2020-09-14 14:59:00,7081.0,202.3795928955078,202.57000732421875,202.23500061035156,202.23500061035156
DOCU,2020-09-14 14:58:00,8799.0,201.77999877929688,202.13999938964844,201.63999938964844,202.13999938964844
DOCU,2020-09-14 14:57:00,5810.0,201.74000549316406,201.9499969482422,201.65499877929688,201.77000427246094
DOCU,2020-09-14 14:56:00,7448.0,201.49000549316406,201.7180938720703,201.39999389648438,201.49000549316406
DOCU,2020-09-14 14:55:00,8137.0,201.65499877929688,201.65499877929688,201.30499267578125,201.49989318847656
DOCU,2020-09-14 14:54:00,12467.0,202.38999938964844,202.4199981689453,201.7100067138672,201.7100067138672
DOCU,2020-09-14 14:53:00,3793.0,202.27999877929688,202.42999267578125,202.27999877929688,202.3800048828125
DOCU,2020-09-14 14:52:00,10511.0,202.30999755859375,202.3800048828125,202.19009399414062,202.3800048828125
DOCU,2020-09-14 14:51:00,10500.0,202.1300048828125,202.4199981689453,202.07000732421875,202.38999938964844
DOCU,2020-09-14 14:50:00,6287.0,201.85000610351562,202.19000244140625,201.6999969482422,202.19000244140625
DOCU,2020-09-14 14:49:00,2743.0,201.8843994140625,201.8843994140625,201.72000122070312,201.72000122070312
DOCU,2020-09-14 14:48:00,3615.0,202.02000427246094,202.0615997314453,201.8000946044922,201.9501953125
