,symbol,date,high,low,open,volume,close
0,DOCU,2020-09-14 15:59:05,202.9750061035156,202.9750061035156,202.9750061035156,0.0,202.9750061035156
1,DOCU,2020-09-14 15:58:00,203.0,202.77999877929688,202.9199981689453,23286.0,202.94000244140625
2,DOCU,2020-09-14 15:57:00,202.9199981689453,202.71499633789062,202.8999938964844,19777.0,202.9199981689453
3,DOCU,2020-09-14 15:56:00,202.93409729003903,202.63499450683597,202.91000366210938,16218.0,202.8556060791016
4,DOCU,2020-09-14 15:55:00,202.9900054931641,202.7200927734375,202.8300018310547,15730.0,202.92999267578125
5,DOCU,2020-09-14 15:54:00,203.0,202.66000366210938,202.80999755859372,32728.0,202.6750030517578
6,DOCU,2020-09-14 15:53:00,202.8600006103516,202.4199981689453,202.6000061035156,14943.0,202.75999450683597
7,DOCU,2020-09-14 15:52:00,202.6499938964844,202.3500061035156,202.63999938964844,9899.0,202.57000732421875
8,DOCU,2020-09-14 15:51:00,202.97000122070312,202.5800018310547,202.8800048828125,8695.0,202.64010620117188
9,DOCU,2020-09-14 15:50:00,203.1100006103516,202.63999938964844,203.1100006103516,13919.0,202.8000030517578
10,DOCU,2020-09-14 15:49:00,203.1999969482422,202.8800048828125,202.88999938964844,7901.0,203.17999267578125
11,DOCU,2020-09-14 15:48:00,203.13999938964844,202.7765045166016,202.7765045166016,13592.0,202.9149932861328
12,DOCU,2020-09-14 15:47:00,202.85499572753903,202.41009521484372,202.47999572753903,6019.0,202.85499572753903
13,DOCU,2020-09-14 15:46:00,202.4600067138672,202.2100067138672,202.3101043701172,10807.0,202.4600067138672
14,DOCU,2020-09-14 15:45:00,202.4600067138672,202.17999267578125,202.38499450683597,10421.0,202.3800048828125
15,DOCU,2020-09-14 15:44:00,202.6999969482422,202.3500061035156,202.66000366210938,0.0,202.3500061035156
16,DOCU,2020-09-14 15:43:00,202.6699066162109,202.4501037597656,202.6000061035156,4955.0,202.57000732421875
17,DOCU,2020-09-14 15:42:00,202.6844024658203,202.5500030517578,202.6844024658203,6002.0,202.6499938964844
18,DOCU,2020-09-14 15:41:00,202.94000244140625,202.55499267578125,202.94000244140625,10073.0,202.6999969482422
19,DOCU,2020-09-14 15:40:00,202.9900054931641,202.75,202.94000244140625,12454.0,202.8999938964844
20,DOCU,2020-09-14 15:39:00,203.1905059814453,202.8650054931641,203.1905059814453,6524.0,202.90499877929688
21,DOCU,2020-09-14 15:38:00,203.1511993408203,202.88999938964844,202.91000366210938,11784.0,203.05389404296875
22,DOCU,2020-09-14 15:37:00,202.8800048828125,202.75,202.75,5189.0,202.8000030517578
23,DOCU,2020-09-14 15:36:00,202.94000244140625,202.8000030517578,202.91000366210938,6767.0,202.8000030517578
24,DOCU,2020-09-14 15:35:00,202.8800048828125,202.75,202.8249969482422,6814.0,202.8249969482422
25,DOCU,2020-09-14 15:34:00,203.0,202.69000244140625,202.77999877929688,32718.0,202.91000366210938
26,DOCU,2020-09-14 15:33:00,202.9499053955078,202.50999450683597,202.50999450683597,5662.0,202.77999877929688
27,DOCU,2020-09-14 15:32:00,202.6999969482422,202.43499755859372,202.43499755859372,4498.0,202.5384063720703
28,DOCU,2020-09-14 15:31:00,202.7050018310547,202.38999938964844,202.6699981689453,9022.0,202.38999938964844
29,DOCU,2020-09-14 15:30:00,202.75,202.50999450683597,202.6300048828125,7000.0,202.6999969482422
30,DOCU,2020-09-14 15:29:00,202.8294982910156,202.6000061035156,202.8294982910156,4539.0,202.6999969482422
31,DOCU,2020-09-14 15:28:00,202.8500061035156,202.6499938964844,202.75,7324.0,202.7700042724609
32,DOCU,2020-09-14 15:27:00,202.7100067138672,202.3500061035156,202.3500061035156,5336.0,202.7100067138672
33,DOCU,2020-09-14 15:26:00,202.59500122070312,202.3000030517578,202.59500122070312,3149.0,202.46499633789062
34,DOCU,2020-09-14 15:25:00,202.5399932861328,202.2200927734375,202.2200927734375,3516.0,202.4199981689453
35,DOCU,2020-09-14 15:24:00,202.41000366210938,202.1300048828125,202.19000244140625,8905.0,202.2799072265625
36,DOCU,2020-09-14 15:23:00,202.2250061035156,202.02999877929688,202.1649932861328,4279.0,202.2100067138672
37,DOCU,2020-09-14 15:22:00,202.3600006103516,202.1699981689453,202.3500061035156,5435.0,202.17999267578125
