,symbol,date,volume,open,high,low,close
0,JPM,2020-09-14 15:59:00,202447.0,102.62999725341795,102.71800231933594,102.43000030517578,102.45999908447266
1,JPM,2020-09-14 15:58:00,196760.0,102.68000030517578,102.72000122070312,102.5999984741211,102.62000274658205
2,JPM,2020-09-14 15:57:00,116669.0,102.70999908447266,102.72000122070312,102.5999984741211,102.68000030517578
3,JPM,2020-09-14 15:56:00,107153.0,102.6999969482422,102.7699966430664,102.6500015258789,102.70999908447266
4,JPM,2020-09-14 15:55:00,103683.0,102.83000183105469,102.9000015258789,102.6999969482422,102.6999969482422
5,JPM,2020-09-14 15:54:00,121746.0,102.8499984741211,102.93000030517578,102.83000183105469,102.83999633789062
6,JPM,2020-09-14 15:53:00,105409.0,102.9749984741211,103.1050033569336,102.87000274658205,102.87000274658205
7,JPM,2020-09-14 15:52:00,84519.0,102.9998016357422,103.02999877929688,102.96499633789062,102.97000122070312
8,JPM,2020-09-14 15:51:00,90545.0,103.04000091552734,103.0500030517578,102.97000122070312,102.99500274658205
9,JPM,2020-09-14 15:50:00,160984.0,102.98999786376952,103.06999969482422,102.93000030517578,103.04000091552734
10,JPM,2020-09-14 15:49:00,104369.0,102.86499786376952,103.0199966430664,102.85009765625,102.99500274658205
11,JPM,2020-09-14 15:48:00,53548.0,102.87999725341795,102.88999938964844,102.83499908447266,102.87000274658205
12,JPM,2020-09-14 15:47:00,55293.0,102.8550033569336,102.88999938964844,102.77999877929688,102.88999938964844
13,JPM,2020-09-14 15:46:00,0.0,102.70870208740234,102.86000061035156,102.6999969482422,102.8499984741211
14,JPM,2020-09-14 15:45:00,43775.0,102.73999786376952,102.7699966430664,102.66999816894531,102.70500183105469
15,JPM,2020-09-14 15:44:00,45564.0,102.75,102.78009796142578,102.70500183105469,102.73500061035156
16,JPM,2020-09-14 15:43:00,47031.0,102.69000244140624,102.75,102.625,102.75
17,JPM,2020-09-14 15:42:00,40011.0,102.62999725341795,102.70999908447266,102.62000274658205,102.6999969482422
18,JPM,2020-09-14 15:41:00,34419.0,102.54499816894531,102.62999725341795,102.54000091552734,102.62999725341795
19,JPM,2020-09-14 15:40:00,50605.0,102.5199966430664,102.62000274658205,102.5199966430664,102.54000091552734
20,JPM,2020-09-14 15:39:00,33187.0,102.47000122070312,102.51000213623048,102.45999908447266,102.51000213623048
21,JPM,2020-09-14 15:38:00,44023.0,102.48999786376952,102.51000213623048,102.44000244140624,102.4800033569336
22,JPM,2020-09-14 15:37:00,39887.0,102.51499938964844,102.5500030517578,102.4811019897461,102.4811019897461
23,JPM,2020-09-14 15:36:00,63145.0,102.41500091552734,102.55500030517578,102.4030990600586,102.51499938964844
24,JPM,2020-09-14 15:35:00,52915.0,102.45500183105469,102.45999908447266,102.3000030517578,102.41000366210938
25,JPM,2020-09-14 15:34:00,51795.0,102.30999755859376,102.45989990234376,102.29499816894531,102.45989990234376
26,JPM,2020-09-14 15:33:00,62541.0,102.30500030517578,102.41999816894531,102.3000030517578,102.31500244140624
27,JPM,2020-09-14 15:32:00,19838.0,102.37999725341795,102.38999938964844,102.29000091552734,102.29000091552734
28,JPM,2020-09-14 15:31:00,41427.0,102.45999908447266,102.45999908447266,102.37000274658205,102.38999938964844
29,JPM,2020-09-14 15:30:00,25172.0,102.44000244140624,102.4749984741211,102.37999725341795,102.47000122070312
30,JPM,2020-09-14 15:29:00,37328.0,102.3730010986328,102.44000244140624,102.37000274658205,102.43000030517578
31,JPM,2020-09-14 15:28:00,63145.0,102.31999969482422,102.37999725341795,102.29000091552734,102.375
32,JPM,2020-09-14 15:27:00,31496.0,102.25,102.31999969482422,102.20500183105469,102.30999755859376
33,JPM,2020-09-14 15:26:00,22182.0,102.25,102.29000091552734,102.2300033569336,102.26000213623048
34,JPM,2020-09-14 15:25:00,32403.0,102.23999786376952,102.31500244140624,102.23999786376952,102.25
35,JPM,2020-09-14 15:24:00,23794.0,102.18499755859376,102.23999786376952,102.1500015258789,102.22010040283205
36,JPM,2020-09-14 15:23:00,59080.0,102.20500183105469,102.23500061035156,102.12999725341795,102.1719970703125
37,JPM,2020-09-14 15:22:00,55413.0,102.27999877929688,102.27999877929688,102.18499755859376,102.20999908447266
38,JPM,2020-09-14 15:21:00,45002.0,102.27999877929688,102.30999755859376,102.27999877929688,102.28500366210938
39,JPM,2020-09-14 15:20:00,49208.0,102.27999877929688,102.30999755859376,102.23999786376952,102.27999877929688
40,JPM,2020-09-14 15:19:00,41979.0,102.3000030517578,102.30999755859376,102.24130249023438,102.27999877929688
41,JPM,2020-09-14 15:18:00,28596.0,102.1999969482422,102.33000183105469,102.1999969482422,102.3000030517578
42,JPM,2020-09-14 15:17:00,44845.0,102.20999908447266,102.25,102.16999816894531,102.20999908447266
43,JPM,2020-09-14 15:16:00,26731.0,102.18000030517578,102.23999786376952,102.18000030517578,102.20999908447266
44,JPM,2020-09-14 15:15:00,38904.0,102.30999755859376,102.30999755859376,102.16999816894531,102.18000030517578
45,JPM,2020-09-14 15:14:00,34265.0,102.2300033569336,102.33000183105469,102.2249984741211,102.31999969482422
46,JPM,2020-09-14 15:13:00,31604.0,102.29000091552734,102.33999633789062,102.2300033569336,102.2300033569336
47,JPM,2020-09-14 15:12:00,36206.0,102.2300033569336,102.27999877929688,102.16999816894531,102.27999877929688
48,JPM,2020-09-14 15:11:00,35146.0,102.31999969482422,102.33000183105469,102.22000122070312,102.22000122070312
49,JPM,2020-09-14 15:10:00,26330.0,102.41999816894531,102.41999816894531,102.2750015258789,102.31999969482422
50,JPM,2020-09-14 15:09:00,25373.0,102.3499984741211,102.44000244140624,102.33000183105469,102.4250030517578
51,JPM,2020-09-14 15:08:00,24604.0,102.25499725341795,102.36000061035156,102.20999908447266,102.36000061035156
52,JPM,2020-09-14 15:07:00,28968.0,102.25,102.27999877929688,102.18000030517578,102.25499725341795
53,JPM,2020-09-14 15:06:00,53302.0,102.20999908447266,102.31999969482422,102.20999908447266,102.23999786376952
54,JPM,2020-09-14 15:05:00,38045.0,102.26000213623048,102.2699966430664,102.18000030517578,102.20999908447266
55,JPM,2020-09-14 15:04:00,38517.0,102.2300033569336,102.26000213623048,102.16000366210938,102.2500991821289
56,JPM,2020-09-14 15:03:00,34603.0,102.30999755859376,102.31800079345705,102.2300033569336,102.2300033569336
57,JPM,2020-09-14 15:02:00,32685.0,102.30500030517578,102.36000061035156,102.27999877929688,102.30500030517578
58,JPM,2020-09-14 15:01:00,33828.0,102.34359741210938,102.34500122070312,102.23999786376952,102.3000030517578
