symbol,date,volume,open,close,high,low
JPM,2020-09-14 15:59:00,202423.0,102.62000274658203,102.45999908447266,102.71800231933594,102.43000030517578
JPM,2020-09-14 15:58:00,197002.0,102.69000244140625,102.62000274658203,102.72000122070312,102.5999984741211
JPM,2020-09-14 15:57:00,116569.0,102.70999908447266,102.69999694824219,102.72000122070312,102.5999984741211
JPM,2020-09-14 15:56:00,106853.0,102.69999694824219,102.70999908447266,102.7699966430664,102.6500015258789
JPM,2020-09-14 15:55:00,103583.0,102.83000183105469,102.70500183105469,102.9000015258789,102.69999694824219
JPM,2020-09-14 15:54:00,121446.0,102.8499984741211,102.83000183105469,102.93000030517578,102.83000183105469
JPM,2020-09-14 15:53:00,106411.0,102.9749984741211,102.8499984741211,103.1050033569336,102.8499984741211
JPM,2020-09-14 15:52:00,84031.0,102.99980163574219,102.97000122070312,103.02999877929688,102.95500183105469
JPM,2020-09-14 15:51:00,90616.0,103.04000091552734,102.99500274658203,103.05229949951172,102.97000122070312
JPM,2020-09-14 15:50:00,160899.0,102.98999786376953,103.04000091552734,103.06999969482422,102.93000030517578
JPM,2020-09-14 15:49:00,104422.0,102.86499786376953,102.99500274658203,103.02999877929688,102.85009765625
JPM,2020-09-14 15:48:00,52895.0,102.87999725341797,102.8644027709961,102.88999938964844,102.83000183105469
JPM,2020-09-14 15:47:00,56529.0,102.8499984741211,102.88899993896484,102.88999938964844,102.77999877929688
JPM,2020-09-14 15:46:00,55842.0,102.70870208740234,102.8499984741211,102.86000061035156,102.69999694824219
JPM,2020-09-14 15:45:00,43775.0,102.73999786376953,102.70500183105469,102.7699966430664,102.66999816894531
JPM,2020-09-14 15:44:00,45564.0,102.75,102.73500061035156,102.78009796142578,102.70500183105469
JPM,2020-09-14 15:43:00,47031.0,102.69000244140625,102.75,102.75,102.625
JPM,2020-09-14 15:42:00,40011.0,102.62999725341797,102.69999694824219,102.70999908447266,102.62000274658203
JPM,2020-09-14 15:41:00,34419.0,102.54499816894531,102.62999725341797,102.62999725341797,102.54000091552734
JPM,2020-09-14 15:40:00,50605.0,102.5199966430664,102.54000091552734,102.62000274658203,102.5199966430664
JPM,2020-09-14 15:39:00,33187.0,102.47000122070312,102.51000213623047,102.51000213623047,102.45999908447266
JPM,2020-09-14 15:38:00,44023.0,102.48999786376953,102.4800033569336,102.51000213623047,102.44000244140625
JPM,2020-09-14 15:37:00,39887.0,102.51499938964844,102.4811019897461,102.55000305175781,102.4811019897461
