,symbol,date,low,volume,high,close,open
0,PG,2020-09-14 15:59:02,138.70799255371094,0.0,138.70799255371094,138.70799255371094,138.70799255371094
1,PG,2020-09-14 15:58:00,138.61000061035156,49895.0,138.69999694824222,138.66000366210938,138.64999389648438
2,PG,2020-09-14 15:57:00,138.61000061035156,50091.0,138.72000122070312,138.64999389648438,138.66000366210938
3,PG,2020-09-14 15:56:00,138.64999389648438,22884.0,138.67999267578122,138.65499877929688,138.66000366210938
4,PG,2020-09-14 15:55:00,138.6300048828125,26947.0,138.77999877929688,138.64799499511722,138.75
5,PG,2020-09-14 15:54:00,138.72999572753906,22412.0,138.8699951171875,138.74000549316406,138.83000183105472
6,PG,2020-09-14 15:53:00,138.82000732421878,34775.0,138.91999816894528,138.82000732421878,138.86500549316406
7,PG,2020-09-14 15:52:00,138.86000061035156,16909.0,138.94000244140622,138.86000061035156,138.91000366210938
8,PG,2020-09-14 15:51:00,138.89999389648438,11072.0,139.05999755859378,138.91000366210938,139.02999877929688
9,PG,2020-09-14 15:50:00,138.96000671386722,22964.0,139.08999633789062,139.02499389648438,139.08999633789062
10,PG,2020-09-14 15:49:00,139.0,13976.0,139.1343994140625,139.1343994140625,139.0
11,PG,2020-09-14 15:48:00,138.99989318847656,12078.0,139.05499267578122,138.99989318847656,139.05499267578122
12,PG,2020-09-14 15:47:00,138.94999694824222,36829.0,139.05000305175778,139.05000305175778,138.97999572753906
13,PG,2020-09-14 15:46:00,138.94999694824222,30196.0,138.97999572753906,138.97000122070312,138.96029663085938
14,PG,2020-09-14 15:45:00,138.96000671386722,19848.0,139.02000427246094,138.96499633789062,138.97999572753906
15,PG,2020-09-14 15:44:00,138.96000671386722,0.0,139.07000732421878,138.97500610351562,139.05000305175778
16,PG,2020-09-14 15:43:00,139.0,9201.0,139.07000732421878,139.05999755859378,139.02999877929688
17,PG,2020-09-14 15:42:00,138.97000122070312,29463.0,139.05999755859378,139.04499816894528,138.99000549316406
18,PG,2020-09-14 15:41:00,138.89999389648438,11319.0,139.0,138.97999572753906,138.92999267578122
19,PG,2020-09-14 15:40:00,138.91000366210938,6098.0,138.95790100097656,138.94000244140622,138.93499755859378
20,PG,2020-09-14 15:39:00,138.91000366210938,8704.0,138.94999694824222,138.92999267578122,138.94999694824222
21,PG,2020-09-14 15:38:00,138.89999389648438,8384.0,138.96000671386722,138.94000244140622,138.91000366210938
22,PG,2020-09-14 15:37:00,138.8699951171875,6073.0,138.92999267578122,138.91999816894528,138.8699951171875
23,PG,2020-09-14 15:36:00,138.86000061035156,7728.0,138.89999389648438,138.86000061035156,138.86000061035156
24,PG,2020-09-14 15:35:00,138.80000305175778,7252.0,138.89999389648438,138.8699951171875,138.8800048828125
