symbol,date,low,high,close,open,volume
KLAC,2020-09-14 15:59:00,177.94000244140625,178.1199951171875,178.0800018310547,178.08999633789062,31337.0
KLAC,2020-09-14 15:58:00,177.89999389648438,178.19000244140625,178.05999755859375,178.1199951171875,29523.0
KLAC,2020-09-14 15:57:00,178.00999450683594,178.27000427246094,178.10000610351562,178.27000427246094,12305.0
KLAC,2020-09-14 15:56:00,178.1199951171875,178.25999450683594,178.22999572753906,178.2050018310547,12019.0
KLAC,2020-09-14 15:55:00,178.09500122070312,178.24000549316406,178.2100067138672,178.18499755859375,7190.0
KLAC,2020-09-14 15:54:00,178.1699981689453,178.35000610351562,178.28500366210938,178.1999969482422,12788.0
KLAC,2020-09-14 15:53:00,178.02999877929688,178.2100067138672,178.14999389648438,178.19000244140625,11961.0
KLAC,2020-09-14 15:52:00,178.1199951171875,178.38499450683594,178.2100067138672,178.38499450683594,8281.0
KLAC,2020-09-14 15:51:00,178.3000030517578,178.5,178.38999938964844,178.5,7275.0
KLAC,2020-09-14 15:50:00,178.19000244140625,178.47000122070312,178.47000122070312,178.36500549316406,13753.0
KLAC,2020-09-14 15:49:00,178.27999877929688,178.44500732421875,178.42999267578125,178.27999877929688,13321.0
KLAC,2020-09-14 15:48:00,178.25,178.33999633789062,178.30499267578125,178.27000427246094,6052.0
KLAC,2020-09-14 15:47:00,178.16000366210938,178.30999755859375,178.30999755859375,178.22999572753906,5780.0
KLAC,2020-09-14 15:46:00,178.10009765625,178.2841033935547,178.22000122070312,178.1300048828125,6917.0
KLAC,2020-09-14 15:45:00,178.0749969482422,178.18499755859375,178.1699981689453,178.10000610351562,6333.0
KLAC,2020-09-14 15:44:00,178.1300048828125,178.23500061035156,178.1300048828125,178.19000244140625,6789.0
KLAC,2020-09-14 15:43:00,178.0399932861328,178.14500427246094,178.13999938964844,178.10000610351562,3685.0
KLAC,2020-09-14 15:42:00,177.99000549316406,178.13999938964844,178.11070251464844,178.02000427246094,6860.0
KLAC,2020-09-14 15:41:00,177.94000244140625,178.0850067138672,178.05999755859375,178.0850067138672,6996.0
KLAC,2020-09-14 15:40:00,177.92010498046875,178.1199951171875,178.11000061035156,177.9600067138672,4726.0
KLAC,2020-09-14 15:39:00,177.8800048828125,177.9600067138672,177.92999267578125,177.94000244140625,4347.0
KLAC,2020-09-14 15:38:00,177.6999969482422,177.89999389648438,177.89999389648438,177.6999969482422,1606.0
KLAC,2020-09-14 15:37:00,177.60000610351562,177.8000030517578,177.7949981689453,177.60000610351562,3434.0
KLAC,2020-09-14 15:36:00,177.50999450683594,177.64999389648438,177.52000427246094,177.50999450683594,5084.0
KLAC,2020-09-14 15:35:00,177.44500732421875,177.59170532226562,177.5500030517578,177.5500030517578,5432.0
KLAC,2020-09-14 15:34:00,177.4199981689453,177.5800018310547,177.50999450683594,177.4199981689453,1479.0
KLAC,2020-09-14 15:33:00,177.47999572753906,177.5800018310547,177.47999572753906,177.50999450683594,4702.0
KLAC,2020-09-14 15:32:00,177.5399932861328,177.67999267578125,177.5399932861328,177.64500427246094,2079.0
KLAC,2020-09-14 15:31:00,177.6199951171875,177.73500061035156,177.6199951171875,177.69000244140625,3449.0
KLAC,2020-09-14 15:30:00,177.67999267578125,177.8000030517578,177.7899932861328,177.67999267578125,1815.0
KLAC,2020-09-14 15:29:00,177.63999938964844,177.73500061035156,177.66000366210938,177.69000244140625,2943.0
KLAC,2020-09-14 15:28:00,177.61000061035156,177.74000549316406,177.64999389648438,177.72500610351562,2434.0
KLAC,2020-09-14 15:27:00,177.52999877929688,177.64999389648438,177.64999389648438,177.52999877929688,1496.0
KLAC,2020-09-14 15:26:00,177.4499969482422,177.59500122070312,177.59500122070312,177.52000427246094,4412.0
KLAC,2020-09-14 15:25:00,177.4149932861328,177.57000732421875,177.47999572753906,177.4149932861328,3178.0
KLAC,2020-09-14 15:24:00,177.27999877929688,177.41000366210938,177.39999389648438,177.27999877929688,2632.0
KLAC,2020-09-14 15:23:00,177.19149780273438,177.3350067138672,177.20550537109375,177.3300018310547,2951.0
KLAC,2020-09-14 15:22:00,177.36000061035156,177.4199981689453,177.36000061035156,177.4199981689453,2846.0
KLAC,2020-09-14 15:21:00,177.4199981689453,177.58999633789062,177.46499633789062,177.57000732421875,5090.0
KLAC,2020-09-14 15:20:00,177.60000610351562,177.67999267578125,177.60000610351562,177.6300048828125,2328.0
KLAC,2020-09-14 15:19:00,177.63499450683594,177.74000549316406,177.63499450683594,177.74000549316406,1598.0
KLAC,2020-09-14 15:18:00,177.5800018310547,177.77999877929688,177.6999969482422,177.5800018310547,1843.0
KLAC,2020-09-14 15:17:00,177.32000732421875,177.44000244140625,177.44000244140625,177.36000061035156,2362.0
KLAC,2020-09-14 15:16:00,177.17999267578125,177.32000732421875,177.32000732421875,177.2899932861328,2564.0
KLAC,2020-09-14 15:15:00,177.09500122070312,177.19000244140625,177.19000244140625,177.10000610351562,2856.0
KLAC,2020-09-14 15:14:00,177.07000732421875,177.30999755859375,177.10000610351562,177.25,8332.0
KLAC,2020-09-14 15:13:00,177.25999450683594,177.55999755859375,177.3300018310547,177.52000427246094,2897.0
KLAC,2020-09-14 15:12:00,177.47000122070312,177.5800018310547,177.5,177.5500030517578,2915.0
KLAC,2020-09-14 15:11:00,177.41000366210938,177.60499572753906,177.60499572753906,177.5,3412.0
KLAC,2020-09-14 15:10:00,177.3699951171875,177.5500030517578,177.5,177.5500030517578,1695.0
KLAC,2020-09-14 15:09:00,177.4949951171875,177.5800018310547,177.55499267578125,177.51499938964844,980.0
KLAC,2020-09-14 15:08:00,177.35000610351562,177.47000122070312,177.4250030517578,177.39999389648438,1281.0
KLAC,2020-09-14 15:07:00,177.3300018310547,177.55499267578125,177.47000122070312,177.55499267578125,1721.0
KLAC,2020-09-14 15:06:00,177.50999450683594,177.52999877929688,177.52000427246094,177.52999877929688,764.0
KLAC,2020-09-14 15:05:00,177.3000030517578,177.5500030517578,177.50999450683594,177.52999877929688,3199.0
KLAC,2020-09-14 15:04:00,177.3800048828125,177.5,177.5,177.41000366210938,1485.0
KLAC,2020-09-14 15:03:00,177.50999450683594,177.58999633789062,177.5500030517578,177.5800018310547,1206.0
KLAC,2020-09-14 15:02:00,177.58999633789062,177.77000427246094,177.69000244140625,177.77000427246094,1370.0
KLAC,2020-09-14 15:01:00,177.63999938964844,177.75,177.63999938964844,177.75,2493.0
KLAC,2020-09-14 15:00:00,177.61000061035156,177.8000030517578,177.77000427246094,177.71499633789062,2741.0
KLAC,2020-09-14 14:59:00,177.66000366210938,177.75999450683594,177.72000122070312,177.66000366210938,976.0
KLAC,2020-09-14 14:58:00,177.4199981689453,177.5500030517578,177.5500030517578,177.4600067138672,1087.0
KLAC,2020-09-14 14:57:00,177.25,177.5,177.36500549316406,177.25,2534.0
KLAC,2020-09-14 14:56:00,177.19000244140625,177.25999450683594,177.1999969482422,177.25999450683594,1479.0
KLAC,2020-09-14 14:55:00,177.10000610351562,177.22500610351562,177.13999938964844,177.1999969482422,2446.0
