symbol,date,close,volume,low,high,open
BIDU,2020-09-14 15:59:00,121.80999755859375,22710.0,121.80999755859375,121.94010162353516,121.91999816894531
BIDU,2020-09-14 15:58:00,121.9000015258789,16716.0,121.87000274658203,121.93000030517578,121.9000015258789
BIDU,2020-09-14 15:57:00,121.9000015258789,21355.0,121.80999755859375,121.9000015258789,121.83999633789062
BIDU,2020-09-14 15:56:00,121.8499984741211,6256.0,121.80000305175781,121.87000274658203,121.86000061035156
BIDU,2020-09-14 15:55:00,121.83999633789062,9941.0,121.83000183105469,121.97000122070312,121.94999694824219
BIDU,2020-09-14 15:54:00,121.95500183105469,11417.0,121.83999633789062,121.98999786376953,121.87999725341797
BIDU,2020-09-14 15:53:00,121.88999938964844,11930.0,121.8499984741211,121.98999786376953,121.98999786376953
BIDU,2020-09-14 15:52:00,122.01000213623047,7284.0,121.97000122070312,122.04000091552734,122.04000091552734
BIDU,2020-09-14 15:51:00,122.02999877929688,7047.0,122.02999877929688,122.19000244140625,122.19000244140625
BIDU,2020-09-14 15:50:00,122.18000030517578,14082.0,122.12999725341797,122.33000183105469,122.2699966430664
BIDU,2020-09-14 15:49:00,122.30000305175781,8392.0,122.13999938964844,122.30000305175781,122.13999938964844
BIDU,2020-09-14 15:48:00,122.16000366210938,13679.0,122.12999725341797,122.20999908447266,122.12999725341797
BIDU,2020-09-14 15:47:00,122.12000274658203,13487.0,121.94999694824219,122.125,122.11000061035156
BIDU,2020-09-14 15:46:00,122.0999984741211,5104.0,122.06999969482422,122.0999984741211,122.0999984741211
BIDU,2020-09-14 15:45:00,122.08999633789062,5555.0,122.06999969482422,122.1500015258789,122.12999725341797
BIDU,2020-09-14 15:44:00,122.13999938964844,4522.0,122.12000274658203,122.16999816894531,122.1500015258789
BIDU,2020-09-14 15:43:00,122.1500015258789,2670.0,122.12999725341797,122.17500305175781,122.16999816894531
BIDU,2020-09-14 15:42:00,122.20999908447266,5613.0,122.08000183105469,122.20999908447266,122.08999633789062
