,symbol,date,volume,open,high,low,close
0,BIDU,2020-09-14 15:59:00,22545.0,121.91999816894531,121.94010162353516,121.80999755859376,121.87999725341795
1,BIDU,2020-09-14 15:58:00,16750.0,121.9000015258789,121.93000030517578,121.87000274658205,121.9000015258789
2,BIDU,2020-09-14 15:57:00,21698.0,121.86000061035156,121.88999938964844,121.80999755859376,121.88999938964844
3,BIDU,2020-09-14 15:56:00,5825.0,121.86000061035156,121.87000274658205,121.8000030517578,121.8499984741211
4,BIDU,2020-09-14 15:55:00,9820.0,121.9499969482422,121.97000122070312,121.83000183105469,121.83000183105469
5,BIDU,2020-09-14 15:54:00,11677.0,121.87999725341795,121.98999786376952,121.87000274658205,121.95500183105469
6,BIDU,2020-09-14 15:53:00,11995.0,121.98999786376952,121.98999786376952,121.8499984741211,121.87999725341795
7,BIDU,2020-09-14 15:52:00,6622.0,122.01000213623048,122.0199966430664,121.9800033569336,121.9800033569336
8,BIDU,2020-09-14 15:51:00,7703.0,122.19000244140624,122.19000244140624,122.02999877929688,122.02999877929688
9,BIDU,2020-09-14 15:50:00,13968.0,122.2699966430664,122.33000183105469,122.13999938964844,122.16000366210938
10,BIDU,2020-09-14 15:49:00,8393.0,122.13999938964844,122.22000122070312,122.13999938964844,122.22000122070312
11,BIDU,2020-09-14 15:48:00,13813.0,122.12999725341795,122.20999908447266,122.12999725341795,122.16000366210938
12,BIDU,2020-09-14 15:47:00,13074.0,122.11000061035156,122.12000274658205,121.9499969482422,122.12000274658205
13,BIDU,2020-09-14 15:46:00,0.0,122.0999984741211,122.0999984741211,122.06999969482422,122.0999984741211
14,BIDU,2020-09-14 15:45:00,5555.0,122.12999725341795,122.1500015258789,122.06999969482422,122.08999633789062
15,BIDU,2020-09-14 15:44:00,4522.0,122.1500015258789,122.16999816894531,122.12000274658205,122.13999938964844
16,BIDU,2020-09-14 15:43:00,2670.0,122.16999816894531,122.1750030517578,122.12999725341795,122.1500015258789
17,BIDU,2020-09-14 15:42:00,5613.0,122.08999633789062,122.20999908447266,122.08000183105469,122.20999908447266
18,BIDU,2020-09-14 15:41:00,5295.0,122.16500091552734,122.16500091552734,122.02999877929688,122.08000183105469
19,BIDU,2020-09-14 15:40:00,4222.0,122.12000274658205,122.18000030517578,122.11000061035156,122.18000030517578
20,BIDU,2020-09-14 15:39:00,3441.0,122.08999633789062,122.13999938964844,122.08999633789062,122.12000274658205
21,BIDU,2020-09-14 15:38:00,3058.0,122.0199966430664,122.12000274658205,122.0199966430664,122.08499908447266
22,BIDU,2020-09-14 15:37:00,5041.0,121.9499969482422,122.01000213623048,121.94000244140624,122.01000213623048
23,BIDU,2020-09-14 15:36:00,5272.0,121.97000122070312,122.0,121.94000244140624,121.94000244140624
24,BIDU,2020-09-14 15:35:00,3523.0,121.94499969482422,121.97000122070312,121.94499969482422,121.97000122070312
25,BIDU,2020-09-14 15:34:00,2582.0,121.87000274658205,121.94499969482422,121.87000274658205,121.94000244140624
26,BIDU,2020-09-14 15:33:00,5043.0,121.91999816894531,121.91999816894531,121.87999725341795,121.88500213623048
27,BIDU,2020-09-14 15:32:00,3278.0,121.8499984741211,121.93000030517578,121.8499984741211,121.93000030517578
28,BIDU,2020-09-14 15:31:00,3371.0,121.83999633789062,121.86000061035156,121.80500030517578,121.8249969482422
29,BIDU,2020-09-14 15:30:00,4882.0,121.79000091552734,121.86000061035156,121.79000091552734,121.83999633789062
30,BIDU,2020-09-14 15:29:00,1315.0,121.70999908447266,121.70999908447266,121.6750030517578,121.6999969482422
31,BIDU,2020-09-14 15:28:00,1593.0,121.68000030517578,121.6999969482422,121.66999816894531,121.6999969482422
32,BIDU,2020-09-14 15:27:00,2006.0,121.56500244140624,121.62999725341795,121.56500244140624,121.62999725341795
33,BIDU,2020-09-14 15:26:00,1977.0,121.51000213623048,121.5500030517578,121.4800033569336,121.52999877929688
34,BIDU,2020-09-14 15:25:00,1909.0,121.51000213623048,121.58999633789062,121.51000213623048,121.54000091552734
35,BIDU,2020-09-14 15:24:00,804.0,121.5500030517578,121.5500030517578,121.5,121.5
36,BIDU,2020-09-14 15:23:00,1646.0,121.4749984741211,121.4800033569336,121.41999816894531,121.4800033569336
37,BIDU,2020-09-14 15:22:00,1047.0,121.58999633789062,121.62000274658205,121.5,121.5
38,BIDU,2020-09-14 15:21:00,1238.0,121.69000244140624,121.69000244140624,121.61000061035156,121.61000061035156
39,BIDU,2020-09-14 15:20:00,910.0,121.75,121.75,121.68000030517578,121.69000244140624
40,BIDU,2020-09-14 15:19:00,2069.0,121.76000213623048,121.77999877929688,121.7249984741211,121.76000213623048
41,BIDU,2020-09-14 15:18:00,855.0,121.69000244140624,121.73999786376952,121.69000244140624,121.73999786376952
42,BIDU,2020-09-14 15:17:00,2426.0,121.58999633789062,121.58999633789062,121.52999877929688,121.58000183105469
43,BIDU,2020-09-14 15:16:00,1477.0,121.53399658203124,121.56999969482422,121.5,121.54499816894531
44,BIDU,2020-09-14 15:15:00,1045.0,121.58999633789062,121.61000061035156,121.52999877929688,121.52999877929688
45,BIDU,2020-09-14 15:14:00,8003.0,121.41999816894531,121.63999938964844,121.41999816894531,121.62000274658205
46,BIDU,2020-09-14 15:13:00,1852.0,121.5,121.5,121.37000274658205,121.41999816894531
47,BIDU,2020-09-14 15:12:00,467.0,121.47000122070312,121.48500061035156,121.47000122070312,121.48500061035156
48,BIDU,2020-09-14 15:11:00,2592.0,121.47000122070312,121.47000122070312,121.38999938964844,121.4250030517578
49,BIDU,2020-09-14 15:10:00,1421.0,121.55999755859376,121.55999755859376,121.45500183105469,121.45999908447266
50,BIDU,2020-09-14 15:09:00,1602.0,121.5999984741211,121.62000274658205,121.56009674072266,121.56009674072266
51,BIDU,2020-09-14 15:08:00,1488.0,121.5500030517578,121.56999969482422,121.51000213623048,121.51000213623048
52,BIDU,2020-09-14 15:07:00,2487.0,121.61000061035156,121.61000061035156,121.5199966430664,121.560302734375
53,BIDU,2020-09-14 15:06:00,1596.0,121.5999984741211,121.62000274658205,121.58000183105469,121.58499908447266
54,BIDU,2020-09-14 15:05:00,2896.0,121.55999755859376,121.62999725341795,121.52999877929688,121.62999725341795
55,BIDU,2020-09-14 15:04:00,2424.0,121.58999633789062,121.58999633789062,121.55999755859376,121.56999969482422
56,BIDU,2020-09-14 15:03:00,3664.0,121.62000274658205,121.625,121.58999633789062,121.58999633789062
57,BIDU,2020-09-14 15:02:00,1657.0,121.63999938964844,121.63999938964844,121.61000061035156,121.63999938964844
58,BIDU,2020-09-14 15:01:00,769.0,121.66000366210938,121.69000244140624,121.625,121.625
59,BIDU,2020-09-14 15:00:00,2148.0,121.61000061035156,121.6999969482422,121.61000061035156,121.6500015258789
60,BIDU,2020-09-14 14:59:00,372.0,121.6999969482422,121.6999969482422,121.6999969482422,121.6999969482422
61,BIDU,2020-09-14 14:58:00,2133.0,121.52999877929688,121.5999984741211,121.50499725341795,121.5999984741211
62,BIDU,2020-09-14 14:57:00,1135.0,121.51000213623048,121.56990051269531,121.51000213623048,121.56500244140624
63,BIDU,2020-09-14 14:56:00,1455.0,121.38999938964844,121.4749984741211,121.38999938964844,121.43000030517578
64,BIDU,2020-09-14 14:55:00,2805.0,121.41999816894531,121.41999816894531,121.31999969482422,121.36000061035156
65,BIDU,2020-09-14 14:54:00,2309.0,121.68000030517578,121.68000030517578,121.51000213623048,121.5500030517578
66,BIDU,2020-09-14 14:53:00,100.0,121.72000122070312,121.72000122070312,121.72000122070312,121.72000122070312
67,BIDU,2020-09-14 14:52:00,416.0,121.6999969482422,121.6999969482422,121.6999969482422,121.6999969482422
68,BIDU,2020-09-14 14:51:00,346.0,121.58000183105469,121.58000183105469,121.58000183105469,121.58000183105469
69,BIDU,2020-09-14 14:50:00,3175.0,121.51000213623048,121.5999984741211,121.48999786376952,121.5999984741211
70,BIDU,2020-09-14 14:49:00,745.0,121.5,121.56999969482422,121.5,121.5199966430664
71,BIDU,2020-09-14 14:48:00,255.0,121.56999969482422,121.56999969482422,121.56999969482422,121.56999969482422
72,BIDU,2020-09-14 14:47:00,402.0,121.5,121.53500366210938,121.5,121.53500366210938
73,BIDU,2020-09-14 14:46:00,7832.0,121.44499969482422,121.5,121.43000030517578,121.5
74,BIDU,2020-09-14 14:45:00,2610.0,121.44000244140624,121.5,121.38999938964844,121.44000244140624
75,BIDU,2020-09-14 14:44:00,4261.0,121.4280014038086,121.54000091552734,121.4280014038086,121.54000091552734
76,BIDU,2020-09-14 14:43:00,648.0,121.33999633789062,121.4499969482422,121.33999633789062,121.4499969482422
77,BIDU,2020-09-14 14:42:00,3092.0,121.33999633789062,121.33999633789062,121.29499816894531,121.31999969482422
78,BIDU,2020-09-14 14:41:00,3016.0,121.52999877929688,121.5500030517578,121.41000366210938,121.43499755859376
79,BIDU,2020-09-14 14:40:00,2443.0,121.4800033569336,121.5500030517578,121.47000122070312,121.4800033569336
80,BIDU,2020-09-14 14:39:00,1543.0,121.44499969482422,121.51000213623048,121.44499969482422,121.51000213623048
81,BIDU,2020-09-14 14:38:00,572.0,121.43000030517578,121.43000030517578,121.4000015258789,121.4000015258789
82,BIDU,2020-09-14 14:37:00,1572.0,121.5,121.5250015258789,121.45999908447266,121.45999908447266
83,BIDU,2020-09-14 14:36:00,2521.0,121.50250244140624,121.54499816894531,121.47000122070312,121.47000122070312
84,BIDU,2020-09-14 14:35:00,1015.0,121.54000091552734,121.54000091552734,121.5199966430664,121.5199966430664
85,BIDU,2020-09-14 14:34:00,1977.0,121.66000366210938,121.69000244140624,121.58000183105469,121.58000183105469
86,BIDU,2020-09-14 14:33:00,521.0,121.6500015258789,121.6500015258789,121.63059997558594,121.63059997558594
87,BIDU,2020-09-14 14:32:00,1115.0,121.66999816894531,121.69000244140624,121.62999725341795,121.62999725341795
88,BIDU,2020-09-14 14:31:00,879.0,121.56999969482422,121.61000061035156,121.52999877929688,121.55999755859376
89,BIDU,2020-09-14 14:30:00,791.0,121.66000366210938,121.66000366210938,121.58000183105469,121.58000183105469
90,BIDU,2020-09-14 14:29:00,697.0,121.59010314941406,121.63999938964844,121.58000183105469,121.63999938964844
91,BIDU,2020-09-14 14:28:00,1416.0,121.55999755859376,121.61000061035156,121.55999755859376,121.61000061035156
92,BIDU,2020-09-14 14:27:00,1311.0,121.5500030517578,121.62999725341795,121.5500030517578,121.55999755859376
93,BIDU,2020-09-14 14:26:00,1290.0,121.61000061035156,121.62000274658205,121.58999633789062,121.58999633789062
94,BIDU,2020-09-14 14:25:00,908.0,121.69000244140624,121.69000244140624,121.69000244140624,121.69000244140624
95,BIDU,2020-09-14 14:24:00,146.0,121.68000030517578,121.68000030517578,121.68000030517578,121.68000030517578
96,BIDU,2020-09-14 14:23:00,2001.0,121.72000122070312,121.7300033569336,121.66000366210938,121.66000366210938
97,BIDU,2020-09-14 14:22:00,1110.0,121.75,121.79000091552734,121.7300033569336,121.7300033569336
